iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
66,0.0028572083,307.58722,153.61694,100,10.0,30.0,30.0,6700,6619,1.611
67,0.0028572083,307.58722,153.61694,100,10.0,30.0,30.0,6800,6619,1.611
68,0.0028572083,307.58722,153.61694,100,10.0,30.0,30.0,6900,6619,1.611
69,0.0028572083,307.58722,153.61694,100,10.0,30.0,30.0,7000,6619,1.611
70,0.0028572083,307.58722,153.61694,100,10.0,30.0,30.0,7100,6619,1.611
71,0.0028572083,307.58722,153.61694,100,10.0,30.0,30.0,7200,6619,1.611
72,0.0028572083,307.58722,153.61694,100,10.0,30.0,30.0,7300,6619,1.611
73,0.0028572083,307.58722,153.61694,100,10.0,30.0,30.0,7400,6619,1.611
74,0.0028572083,307.58722,153.61694,100,10.0,30.0,30.0,7500,6619,1.611
75,0.0028572083,307.58722,153.61694,100,10.0,30.0,30.0,7600,6619,1.611
76,0.0028572083,307.58722,153.61694,100,10.0,30.0,30.0,7700,6619,1.611
77,0.0028572083,307.58722,153.61694,100,10.0,30.0,30.0,7800,6619,1.611
78,0.0028572083,307.58722,153.61694,100,10.0,30.0,30.0,7900,6619,1.611
79,0.0028572083,307.58722,153.61694,100,10.0,30.0,30.0,8000,6619,1.611
80,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,8100,8088,1.846
81,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,8200,8088,1.846
82,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,8300,8088,1.846
83,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,8400,8088,1.846
84,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,8500,8088,1.846
85,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,8600,8088,1.846
86,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,8700,8088,1.846
87,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,8800,8088,1.846
88,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,8900,8088,1.846
89,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,9000,8088,1.846
90,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,9100,8088,1.846
91,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,9200,8088,1.846
92,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,9300,8088,1.846
93,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,9400,8088,1.846
94,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,9500,8088,1.846
95,7.095337E-4,307.0864,153.67848,100,10.0,30.0,30.0,9600,8088,1.846
