iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,2.9549732,1774481185758,310.52432,209.41055,100,4975.0,60.0,30.0,100,48,0.254
1,2.7646375,1774481185758,307.5244,209.43341,100,4950.125,60.0,30.0,200,148,0.272
2,2.7646375,1774481185758,307.5244,209.43341,100,4925.3745,60.0,30.0,300,148,0.272
3,2.7646375,1774481185758,307.5244,209.43341,100,4900.7476,60.0,30.0,400,148,0.272
4,2.7646375,1774481185758,307.5244,209.43341,100,4876.2437,60.0,30.0,500,148,0.272
5,2.7646375,1774481185758,307.5244,209.43341,100,4851.8623,60.0,30.0,600,148,0.272
6,2.7646375,1774481185758,307.5244,209.43341,100,4827.603,60.0,30.0,700,148,0.272
7,2.7646375,1774481185758,307.5244,209.43341,100,4803.465,60.0,30.0,800,148,0.272
8,2.7646375,1774481185758,307.5244,209.43341,100,4779.4478,60.0,30.0,900,148,0.272
9,2.7646375,1774481185758,307.5244,209.43341,100,4755.551,60.0,30.0,1000,148,0.272
10,2.7646375,1774481185758,307.5244,209.43341,100,4731.773,60.0,30.0,1100,148,0.272
11,2.7646375,1774481185758,307.5244,209.43341,100,4708.1143,60.0,30.0,1200,148,0.272
12,2.7646375,1774481185758,307.5244,209.43341,100,4684.5737,60.0,30.0,1300,148,0.272
13,2.7646375,1774481185758,307.5244,209.43341,100,4661.151,60.0,30.0,1400,148,0.272
14,2.4968052,1774481185758,209.44098,202.96252,100,4637.845,60.0,30.0,1500,1436,0.481
15,2.0779972,1774481185758,206.51962,203.64491,100,4614.6562,60.0,30.0,1600,1536,0.497
16,2.049224,1774481185758,203.59827,204.3273,100,4591.583,60.0,30.0,1700,1636,0.513
17,2.049224,1774481185758,203.59827,204.3273,100,4568.625,60.0,30.0,1800,1636,0.513
18,2.049224,1774481185758,203.59827,204.3273,100,4545.7817,60.0,30.0,1900,1636,0.513
19,2.049224,1774481185758,203.59827,204.3273,100,4523.0527,60.0,30.0,2000,1636,0.513
20,2.049224,1774481185758,203.59827,204.3273,100,4500.4375,60.0,30.0,2100,1636,0.513
21,2.049224,1774481185758,203.59827,204.3273,100,4477.9355,60.0,30.0,2200,1636,0.513
