iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,6.0538797,1774275335822,321.10272,147.59032,100,3000.0,30.0,10.0,100,57,0.02
1,6.0538797,1774275335822,321.10272,147.59032,100,3000.0,30.0,10.0,200,57,0.02
2,6.0538797,1774275335822,321.10272,147.59032,100,3000.0,30.0,10.0,300,57,0.02
3,6.0538797,1774275335822,321.10272,147.59032,100,3000.0,30.0,10.0,400,57,0.02
4,6.0538797,1774275335822,321.10272,147.59032,100,3000.0,30.0,10.0,500,57,0.02
5,6.0538797,1774275335822,321.10272,147.59032,100,3000.0,30.0,10.0,600,57,0.02
6,5.436697,1774275335822,100.487564,157.7786,100,3000.0,30.0,10.0,700,639,0.177
7,4.2354145,1774275335822,100.61461,154.78128,100,3000.0,30.0,10.0,800,739,0.206
8,4.2354145,1774275335822,100.61461,154.78128,100,3000.0,30.0,10.0,900,739,0.206
9,4.2354145,1774275335822,100.61461,154.78128,100,3000.0,30.0,10.0,1000,739,0.206
10,4.2354145,1774275335822,100.61461,154.78128,100,3000.0,30.0,10.0,1100,739,0.206
11,4.2354145,1774275335822,100.61461,154.78128,100,3000.0,30.0,10.0,1200,739,0.206
12,4.2354145,1774275335822,100.61461,154.78128,100,3000.0,30.0,10.0,1300,739,0.206
13,4.2354145,1774275335822,100.61461,154.78128,100,3000.0,30.0,10.0,1400,739,0.206
14,4.2354145,1774275335822,100.61461,154.78128,100,3000.0,30.0,10.0,1500,739,0.206
15,2.7537365,1774275335822,207.55821,207.52676,100,3000.0,30.0,10.0,1600,1564,0.428
16,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,1700,1664,0.454
17,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,1800,1664,0.454
18,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,1900,1664,0.454
19,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,2000,1664,0.454
20,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,2100,1664,0.454
21,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,2200,1664,0.454
22,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,2300,1664,0.454
23,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,2400,1664,0.454
24,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,2500,1664,0.454
25,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,2600,1664,0.454
26,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,2700,1664,0.454
27,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,2800,1664,0.454
28,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,2900,1664,0.454
29,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,3000,1664,0.454
30,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,3100,1664,0.454
31,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,3200,1664,0.454
32,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,3300,1664,0.454
33,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,3400,1664,0.454
34,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,3500,1664,0.454
35,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,3600,1664,0.454
36,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,3700,1664,0.454
37,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,3800,1664,0.454
38,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,3900,1664,0.454
39,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,4000,1664,0.454
40,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,4100,1664,0.454
41,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,4200,1664,0.454
42,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,4300,1664,0.454
43,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,4400,1664,0.454
44,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,4500,1664,0.454
45,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,4600,1664,0.454
46,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,4700,1664,0.454
47,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,4800,1664,0.454
48,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,4900,1664,0.454
49,2.012185,1774275335822,206.22244,204.84056,100,3000.0,30.0,10.0,5000,1664,0.454
