iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,6.577549,295.28802,51.08804,100,3000.0,30.0,10.0,100,8,0.07
1,6.577549,295.28802,51.08804,100,3000.0,30.0,10.0,200,8,0.07
2,6.006029,323.42786,100.283424,100,3000.0,30.0,10.0,300,238,0.225
3,4.507985,320.4309,100.418945,100,3000.0,30.0,10.0,400,338,0.299
4,3.2464037,317.43396,100.55447,100,3000.0,30.0,10.0,500,438,0.376
5,2.262126,314.437,100.68999,100,3000.0,30.0,10.0,600,538,0.45
6,1.5867825,311.44006,100.82551,100,3000.0,30.0,10.0,700,638,0.524
7,1.2417374,308.4431,100.96103,100,3000.0,30.0,10.0,800,738,0.597
8,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,900,838,0.67
9,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,1000,838,0.67
10,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,1100,838,0.67
11,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,1200,838,0.67
12,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,1300,838,0.67
13,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,1400,838,0.67
14,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,1500,838,0.67
15,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,1600,838,0.67
16,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,1700,838,0.67
17,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,1800,838,0.67
18,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,1900,838,0.67
19,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,2000,838,0.67
20,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,2100,838,0.67
21,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,2200,838,0.67
22,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,2300,838,0.67
23,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,2400,838,0.67
24,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,2500,838,0.67
25,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,2600,838,0.67
26,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,2700,838,0.67
27,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,2800,838,0.67
28,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,2900,838,0.67
29,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,3000,838,0.67
30,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,3100,838,0.67
31,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,3200,838,0.67
32,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,3300,838,0.67
33,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,3400,838,0.67
34,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,3500,838,0.67
35,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,3600,838,0.67
36,1.2373657,305.44617,101.09655,100,3000.0,30.0,10.0,3700,838,0.67
37,0.64574337,307.39032,156.53525,100,3000.0,30.0,10.0,3800,3737,2.795
38,0.17557716,309.61942,154.52747,100,3000.0,30.0,10.0,3900,3837,2.869
39,0.17557716,309.61942,154.52747,100,3000.0,30.0,10.0,4000,3837,2.869
40,0.17557716,309.61942,154.52747,100,3000.0,30.0,10.0,4100,3837,2.869
41,0.17557716,309.61942,154.52747,100,3000.0,30.0,10.0,4200,3837,2.869
42,0.17557716,309.61942,154.52747,100,3000.0,30.0,10.0,4300,3837,2.869
43,0.17557716,309.61942,154.52747,100,3000.0,30.0,10.0,4400,3837,2.869
44,0.17557716,309.61942,154.52747,100,3000.0,30.0,10.0,4500,3837,2.869
45,0.17557716,309.61942,154.52747,100,3000.0,30.0,10.0,4600,3837,2.869
46,0.17557716,309.61942,154.52747,100,3000.0,30.0,10.0,4700,3837,2.869
47,0.17557716,309.61942,154.52747,100,3000.0,30.0,10.0,4800,3837,2.869
48,0.17557716,309.61942,154.52747,100,3000.0,30.0,10.0,4900,3837,2.869
