iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
37,1.0755091,306.10788,205.4174,100,3000.0,30.0,10.0,3800,3537,2.633
38,1.0755091,306.10788,205.4174,100,3000.0,30.0,10.0,3900,3537,2.633
39,1.0755091,306.10788,205.4174,100,3000.0,30.0,10.0,4000,3537,2.633
40,1.0755091,306.10788,205.4174,100,3000.0,30.0,10.0,4100,3537,2.633
41,1.0755091,306.10788,205.4174,100,3000.0,30.0,10.0,4200,3537,2.633
42,1.0755091,306.10788,205.4174,100,3000.0,30.0,10.0,4300,3537,2.633
43,1.0755091,306.10788,205.4174,100,3000.0,30.0,10.0,4400,3537,2.633
44,1.0755091,306.10788,205.4174,100,3000.0,30.0,10.0,4500,3537,2.633
45,1.0755091,306.10788,205.4174,100,3000.0,30.0,10.0,4600,3537,2.633
46,1.0755091,306.10788,205.4174,100,3000.0,30.0,10.0,4700,3537,2.633
47,1.0755091,306.10788,205.4174,100,3000.0,30.0,10.0,4800,3537,2.633
48,1.0755091,306.10788,205.4174,100,3000.0,30.0,10.0,4900,3537,2.633
49,1.0755091,306.10788,205.4174,100,3000.0,30.0,10.0,5000,3537,2.633
50,1.0755091,306.10788,205.4174,100,3000.0,30.0,10.0,5100,3537,2.633
51,1.0755091,306.10788,205.4174,100,3000.0,30.0,10.0,5200,3537,2.633
52,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,5300,5216,3.863
53,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,5400,5216,3.863
54,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,5500,5216,3.863
55,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,5600,5216,3.863
56,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,5700,5216,3.863
57,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,5800,5216,3.863
58,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,5900,5216,3.863
59,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,6000,5216,3.863
60,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,6100,5216,3.863
61,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,6200,5216,3.863
62,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,6300,5216,3.863
63,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,6400,5216,3.863
64,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,6500,5216,3.863
65,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,6600,5216,3.863
66,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,6700,5216,3.863
67,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,6800,5216,3.863
68,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,6900,5216,3.863
69,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,7000,5216,3.863
70,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,7100,5216,3.863
71,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,7200,5216,3.863
72,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,7300,5216,3.863
73,1.0737772,300.54337,155.41006,100,3000.0,30.0,10.0,7400,5216,3.863
74,1.0523348,205.92813,154.41559,100,3000.0,30.0,10.0,7500,7453,5.45
75,1.0523348,205.92813,154.41559,100,3000.0,30.0,10.0,7600,7453,5.45
76,1.0523348,205.92813,154.41559,100,3000.0,30.0,10.0,7700,7453,5.45
77,1.0523348,205.92813,154.41559,100,3000.0,30.0,10.0,7800,7453,5.45
78,1.0523348,205.92813,154.41559,100,3000.0,30.0,10.0,7900,7453,5.45
79,0.22492981,306.01697,155.22203,100,3000.0,30.0,10.0,8000,7980,5.812
80,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,8100,8080,5.885
81,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,8200,8080,5.885
82,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,8300,8080,5.885
83,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,8400,8080,5.885
84,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,8500,8080,5.885
85,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,8600,8080,5.885
86,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,8700,8080,5.885
87,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,8800,8080,5.885
88,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,8900,8080,5.885
89,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,9000,8080,5.885
90,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,9100,8080,5.885
91,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,9200,8080,5.885
92,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,9300,8080,5.885
93,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,9400,8080,5.885
94,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,9500,8080,5.885
95,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,9600,8080,5.885
96,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,9700,8080,5.885
97,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,9800,8080,5.885
98,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,9900,8080,5.885
99,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,10000,8080,5.885
100,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,10100,8080,5.885
101,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,10200,8080,5.885
102,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,10300,8080,5.885
103,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,10400,8080,5.885
104,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,10500,8080,5.885
105,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,10600,8080,5.885
106,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,10700,8080,5.885
107,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,10800,8080,5.885
108,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,10900,8080,5.885
109,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,11000,8080,5.885
110,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,11100,8080,5.885
111,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,11200,8080,5.885
112,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,11300,8080,5.885
113,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,11400,8080,5.885
114,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,11500,8080,5.885
115,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,11600,8080,5.885
116,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,11700,8080,5.885
117,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,11800,8080,5.885
118,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,11900,8080,5.885
119,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,12000,8080,5.885
120,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,12100,8080,5.885
121,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,12200,8080,5.885
122,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,12300,8080,5.885
123,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,12400,8080,5.885
124,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,12500,8080,5.885
125,0.05841446,307.7352,152.76283,100,3000.0,30.0,10.0,12600,8080,5.885
126,0.03795433,306.45895,152.99634,100,3000.0,30.0,10.0,12700,12606,9.288
127,0.03795433,306.45895,152.99634,100,3000.0,30.0,10.0,12800,12606,9.288
128,0.03795433,306.45895,152.99634,100,3000.0,30.0,10.0,12900,12606,9.288
129,0.03795433,306.45895,152.99634,100,3000.0,30.0,10.0,13000,12606,9.288
130,0.03795433,306.45895,152.99634,100,3000.0,30.0,10.0,13100,12606,9.288
131,0.03795433,306.45895,152.99634,100,3000.0,30.0,10.0,13200,12606,9.288
132,0.03795433,306.45895,152.99634,100,3000.0,30.0,10.0,13300,12606,9.288
133,0.03795433,306.45895,152.99634,100,3000.0,30.0,10.0,13400,12606,9.288
134,0.03795433,306.45895,152.99634,100,3000.0,30.0,10.0,13500,12606,9.288
135,0.03795433,306.45895,152.99634,100,3000.0,30.0,10.0,13600,12606,9.288
136,0.02613163,306.38232,153.17786,100,3000.0,30.0,10.0,13700,13616,10.033
