iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,4.725016,1774480340102,301.56412,197.89377,100,4975.0,30.0,10.0,100,31,0.003
1,4.4101095,1774480340102,320.7408,104.021904,100,4950.125,30.0,10.0,200,121,0.009
2,3.3647442,1774480340102,317.81705,104.69394,100,4925.3745,30.0,10.0,300,221,0.039
3,2.6419067,1774480340102,314.89328,105.365974,100,4900.7476,30.0,10.0,400,321,0.051
4,2.1576796,1774480340102,301.11798,202.03294,100,4876.2437,30.0,10.0,500,496,0.071
5,1.7958431,1774480340102,300.71805,205.00616,100,4851.8623,30.0,10.0,600,596,0.085
6,1.7958431,1774480340102,300.71805,205.00616,100,4827.603,30.0,10.0,700,596,0.085
7,1.7958431,1774480340102,300.71805,205.00616,100,4803.465,30.0,10.0,800,596,0.085
8,1.7958431,1774480340102,300.71805,205.00616,100,4779.4478,30.0,10.0,900,596,0.085
9,1.7958431,1774480340102,300.71805,205.00616,100,4755.551,30.0,10.0,1000,596,0.085
10,1.7958431,1774480340102,300.71805,205.00616,100,4731.773,30.0,10.0,1100,596,0.085
11,1.7958431,1774480340102,300.71805,205.00616,100,4708.1143,30.0,10.0,1200,596,0.085
12,1.7958431,1774480340102,300.71805,205.00616,100,4684.5737,30.0,10.0,1300,596,0.085
13,1.7958431,1774480340102,300.71805,205.00616,100,4661.151,30.0,10.0,1400,596,0.085
14,1.7958431,1774480340102,300.71805,205.00616,100,4637.845,30.0,10.0,1500,596,0.085
15,1.7958431,1774480340102,300.71805,205.00616,100,4614.6562,30.0,10.0,1600,596,0.085
16,1.7958431,1774480340102,300.71805,205.00616,100,4591.583,30.0,10.0,1700,596,0.085
17,1.7958431,1774480340102,300.71805,205.00616,100,4568.625,30.0,10.0,1800,596,0.085
18,1.7958431,1774480340102,300.71805,205.00616,100,4545.7817,30.0,10.0,1900,596,0.085
19,1.7958431,1774480340102,300.71805,205.00616,100,4523.0527,30.0,10.0,2000,596,0.085
20,1.7958431,1774480340102,300.71805,205.00616,100,4500.4375,30.0,10.0,2100,596,0.085
21,1.7958431,1774480340102,300.71805,205.00616,100,4477.9355,30.0,10.0,2200,596,0.085
22,1.7958431,1774480340102,300.71805,205.00616,100,4455.546,30.0,10.0,2300,596,0.085
23,1.7958431,1774480340102,300.71805,205.00616,100,4433.268,30.0,10.0,2400,596,0.085
24,1.7958431,1774480340102,300.71805,205.00616,100,4411.1016,30.0,10.0,2500,596,0.085
25,1.7958431,1774480340102,300.71805,205.00616,100,4389.046,30.0,10.0,2600,596,0.085
26,1.7958431,1774480340102,300.71805,205.00616,100,4367.1006,30.0,10.0,2700,596,0.085
27,1.7958431,1774480340102,300.71805,205.00616,100,4345.265,30.0,10.0,2800,596,0.085
28,1.7958431,1774480340102,300.71805,205.00616,100,4323.539,30.0,10.0,2900,596,0.085
29,1.7958431,1774480340102,300.71805,205.00616,100,4301.9214,30.0,10.0,3000,596,0.085
30,1.7958431,1774480340102,300.71805,205.00616,100,4280.4116,30.0,10.0,3100,596,0.085
31,1.7958431,1774480340102,300.71805,205.00616,100,4259.01,30.0,10.0,3200,596,0.085
32,1.7958431,1774480340102,300.71805,205.00616,100,4237.715,30.0,10.0,3300,596,0.085
33,1.7958431,1774480340102,300.71805,205.00616,100,4216.5264,30.0,10.0,3400,596,0.085
34,1.7958431,1774480340102,300.71805,205.00616,100,4195.444,30.0,10.0,3500,596,0.085
35,1.7958431,1774480340102,300.71805,205.00616,100,4174.467,30.0,10.0,3600,596,0.085
36,1.7958431,1774480340102,300.71805,205.00616,100,4153.5947,30.0,10.0,3700,596,0.085
37,1.7958431,1774480340102,300.71805,205.00616,100,4132.8267,30.0,10.0,3800,596,0.085
38,1.7958431,1774480340102,300.71805,205.00616,100,4112.1626,30.0,10.0,3900,596,0.085
39,1.7958431,1774480340102,300.71805,205.00616,100,4091.6018,30.0,10.0,4000,596,0.085
40,1.7958431,1774480340102,300.71805,205.00616,100,4071.1438,30.0,10.0,4100,596,0.085
41,1.7958431,1774480340102,300.71805,205.00616,100,4050.788,30.0,10.0,4200,596,0.085
42,1.7958431,1774480340102,300.71805,205.00616,100,4030.5342,30.0,10.0,4300,596,0.085
43,1.7958431,1774480340102,300.71805,205.00616,100,4010.3816,30.0,10.0,4400,596,0.085
44,1.5380878,1774480340102,201.59772,155.53535,100,3990.3296,30.0,10.0,4500,4485,0.826
45,1.3928566,1774480340102,204.57895,155.87042,100,3970.378,30.0,10.0,4600,4585,0.842
46,1.3928566,1774480340102,204.57895,155.87042,100,3950.5261,30.0,10.0,4700,4585,0.842
47,1.1200047,1774480340102,300.2344,151.90825,100,3930.7734,30.0,10.0,4800,4738,0.876
48,0.35436344,1774480340102,302.9157,153.25381,100,3911.1196,30.0,10.0,4900,4838,0.89
49,0.12407017,1774480340102,305.59702,154.59938,100,3891.564,30.0,10.0,5000,4938,0.92
50,0.12407017,1774480340102,305.59702,154.59938,100,3872.1062,30.0,10.0,5100,4938,0.92
51,0.12407017,1774480340102,305.59702,154.59938,100,3852.7456,30.0,10.0,5200,4938,0.92
52,0.12407017,1774480340102,305.59702,154.59938,100,3833.482,30.0,10.0,5300,4938,0.92
53,0.106928825,1774480340102,306.36758,154.71428,100,3814.3145,30.0,10.0,5400,5301,0.982
54,0.106928825,1774480340102,306.36758,154.71428,100,3795.243,30.0,10.0,5500,5301,0.982
55,0.106928825,1774480340102,306.36758,154.71428,100,3776.2666,30.0,10.0,5600,5301,0.982
56,0.106928825,1774480340102,306.36758,154.71428,100,3757.3853,30.0,10.0,5700,5301,0.982
57,0.106928825,1774480340102,306.36758,154.71428,100,3738.5984,30.0,10.0,5800,5301,0.982
58,0.106928825,1774480340102,306.36758,154.71428,100,3719.9055,30.0,10.0,5900,5301,0.982
59,0.106928825,1774480340102,306.36758,154.71428,100,3701.306,30.0,10.0,6000,5301,0.982
60,0.106928825,1774480340102,306.36758,154.71428,100,3682.7993,30.0,10.0,6100,5301,0.982
61,0.106928825,1774480340102,306.36758,154.71428,100,3664.3853,30.0,10.0,6200,5301,0.982
62,0.106928825,1774480340102,306.36758,154.71428,100,3646.0632,30.0,10.0,6300,5301,0.982
63,0.106928825,1774480340102,306.36758,154.71428,100,3627.833,30.0,10.0,6400,5301,0.982
64,0.106928825,1774480340102,306.36758,154.71428,100,3609.6938,30.0,10.0,6500,5301,0.982
65,0.106928825,1774480340102,306.36758,154.71428,100,3591.6455,30.0,10.0,6600,5301,0.982
66,0.106928825,1774480340102,306.36758,154.71428,100,3573.6873,30.0,10.0,6700,5301,0.982
67,0.106928825,1774480340102,306.36758,154.71428,100,3555.8188,30.0,10.0,6800,5301,0.982
68,0.106928825,1774480340102,306.36758,154.71428,100,3538.0398,30.0,10.0,6900,5301,0.982
69,0.106928825,1774480340102,306.36758,154.71428,100,3520.3496,30.0,10.0,7000,5301,0.982
70,0.106928825,1774480340102,306.36758,154.71428,100,3502.7478,30.0,10.0,7100,5301,0.982
71,0.106928825,1774480340102,306.36758,154.71428,100,3485.2341,30.0,10.0,7200,5301,0.982
72,0.106928825,1774480340102,306.36758,154.71428,100,3467.8079,30.0,10.0,7300,5301,0.982
73,0.106928825,1774480340102,306.36758,154.71428,100,3450.4688,30.0,10.0,7400,5301,0.982
74,0.106928825,1774480340102,306.36758,154.71428,100,3433.2163,30.0,10.0,7500,5301,0.982
75,0.106928825,1774480340102,306.36758,154.71428,100,3416.0503,30.0,10.0,7600,5301,0.982
76,0.106928825,1774480340102,306.36758,154.71428,100,3398.97,30.0,10.0,7700,5301,0.982
77,0.106928825,1774480340102,306.36758,154.71428,100,3381.975,30.0,10.0,7800,5301,0.982
78,0.106928825,1774480340102,306.36758,154.71428,100,3365.0652,30.0,10.0,7900,5301,0.982
79,0.06428242,1774480340102,305.98846,154.29492,100,3348.24,30.0,10.0,8000,7985,1.452
80,0.056962013,1774480340102,308.9267,153.6893,100,3331.4988,30.0,10.0,8100,8085,1.467
81,0.056962013,1774480340102,308.9267,153.6893,100,3314.8413,30.0,10.0,8200,8085,1.467
82,0.056962013,1774480340102,308.9267,153.6893,100,3298.267,30.0,10.0,8300,8085,1.467
