iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,9.712762,100.281456,110.78768,100,3000.0,30.0,10.0,100,18,0.073
1,7.495334,98.9525,108.0981,100,3000.0,30.0,10.0,200,118,0.15
2,6.0723476,325.6336,155.58539,100,3000.0,30.0,10.0,300,246,0.226
3,4.3802605,322.974,154.1974,100,3000.0,30.0,10.0,400,346,0.309
4,3.1303177,320.3144,152.80942,100,3000.0,30.0,10.0,500,446,0.384
5,2.355486,317.6548,151.42143,100,3000.0,30.0,10.0,600,546,0.461
6,2.0755186,314.99518,150.03345,100,3000.0,30.0,10.0,700,646,0.536
7,2.0755186,314.99518,150.03345,100,3000.0,30.0,10.0,800,646,0.536
8,2.0755186,314.99518,150.03345,100,3000.0,30.0,10.0,900,646,0.536
9,2.0755186,314.99518,150.03345,100,3000.0,30.0,10.0,1000,646,0.536
10,2.0755186,314.99518,150.03345,100,3000.0,30.0,10.0,1100,646,0.536
11,2.0755186,314.99518,150.03345,100,3000.0,30.0,10.0,1200,646,0.536
12,2.0755186,314.99518,150.03345,100,3000.0,30.0,10.0,1300,646,0.536
13,2.0755186,314.99518,150.03345,100,3000.0,30.0,10.0,1400,646,0.536
14,2.0755186,314.99518,150.03345,100,3000.0,30.0,10.0,1500,646,0.536
15,2.0755186,314.99518,150.03345,100,3000.0,30.0,10.0,1600,646,0.536
16,2.0755186,314.99518,150.03345,100,3000.0,30.0,10.0,1700,646,0.536
17,2.0755186,314.99518,150.03345,100,3000.0,30.0,10.0,1800,646,0.536
18,2.0755186,314.99518,150.03345,100,3000.0,30.0,10.0,1900,646,0.536
19,2.0755186,314.99518,150.03345,100,3000.0,30.0,10.0,2000,646,0.536
20,2.0755186,314.99518,150.03345,100,3000.0,30.0,10.0,2100,646,0.536
21,2.0755186,314.99518,150.03345,100,3000.0,30.0,10.0,2200,646,0.536
22,2.0755186,314.99518,150.03345,100,3000.0,30.0,10.0,2300,646,0.536
23,1.1370487,314.8992,154.29094,100,3000.0,30.0,10.0,2400,2339,1.779
24,0.4807558,312.15286,153.08363,100,3000.0,30.0,10.0,2500,2439,1.853
25,0.3159933,309.40652,151.87633,100,3000.0,30.0,10.0,2600,2539,1.925
26,0.3159933,309.40652,151.87633,100,3000.0,30.0,10.0,2700,2539,1.925
27,0.3159933,309.40652,151.87633,100,3000.0,30.0,10.0,2800,2539,1.925
28,0.3159933,309.40652,151.87633,100,3000.0,30.0,10.0,2900,2539,1.925
29,0.3159933,309.40652,151.87633,100,3000.0,30.0,10.0,3000,2539,1.925
30,0.3159933,309.40652,151.87633,100,3000.0,30.0,10.0,3100,2539,1.925
31,0.3159933,309.40652,151.87633,100,3000.0,30.0,10.0,3200,2539,1.925
32,0.3159933,309.40652,151.87633,100,3000.0,30.0,10.0,3300,2539,1.925
33,0.3159933,309.40652,151.87633,100,3000.0,30.0,10.0,3400,2539,1.925
34,0.3159933,309.40652,151.87633,100,3000.0,30.0,10.0,3500,2539,1.925
35,0.3159933,309.40652,151.87633,100,3000.0,30.0,10.0,3600,2539,1.925
36,0.3159933,309.40652,151.87633,100,3000.0,30.0,10.0,3700,2539,1.925
37,0.3159933,309.40652,151.87633,100,3000.0,30.0,10.0,3800,2539,1.925
38,0.3159933,309.40652,151.87633,100,3000.0,30.0,10.0,3900,2539,1.925
39,0.3159933,309.40652,151.87633,100,3000.0,30.0,10.0,4000,2539,1.925
40,0.3159933,309.40652,151.87633,100,3000.0,30.0,10.0,4100,2539,1.925
41,0.17042732,309.79648,154.35529,100,3000.0,30.0,10.0,4200,4106,3.08
42,0.17042732,309.79648,154.35529,100,3000.0,30.0,10.0,4300,4106,3.08
43,0.17042732,309.79648,154.35529,100,3000.0,30.0,10.0,4400,4106,3.08
44,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,4500,4452,3.295
45,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,4600,4452,3.295
46,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,4700,4452,3.295
47,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,4800,4452,3.295
48,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,4900,4452,3.295
49,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,5000,4452,3.295
50,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,5100,4452,3.295
51,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,5200,4452,3.295
52,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,5300,4452,3.295
53,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,5400,4452,3.295
54,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,5500,4452,3.295
55,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,5600,4452,3.295
56,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,5700,4452,3.295
57,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,5800,4452,3.295
58,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,5900,4452,3.295
59,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,6000,4452,3.295
60,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,6100,4452,3.295
61,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,6200,4452,3.295
62,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,6300,4452,3.295
63,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,6400,4452,3.295
64,0.14499283,309.26685,152.67793,100,3000.0,30.0,10.0,6500,4452,3.295
65,0.044132233,308.28854,153.06416,100,3000.0,30.0,10.0,6600,6531,4.802
66,0.044132233,308.28854,153.06416,100,3000.0,30.0,10.0,6700,6531,4.802
67,0.044132233,308.28854,153.06416,100,3000.0,30.0,10.0,6800,6531,4.802
68,0.044132233,308.28854,153.06416,100,3000.0,30.0,10.0,6900,6531,4.802
69,0.044132233,308.28854,153.06416,100,3000.0,30.0,10.0,7000,6531,4.802
70,0.044132233,308.28854,153.06416,100,3000.0,30.0,10.0,7100,6531,4.802
71,0.044132233,308.28854,153.06416,100,3000.0,30.0,10.0,7200,6531,4.802
72,0.044132233,308.28854,153.06416,100,3000.0,30.0,10.0,7300,6531,4.802
73,0.044132233,308.28854,153.06416,100,3000.0,30.0,10.0,7400,6531,4.802
74,0.044132233,308.28854,153.06416,100,3000.0,30.0,10.0,7500,6531,4.802
75,0.044132233,308.28854,153.06416,100,3000.0,30.0,10.0,7600,6531,4.802
76,0.044132233,308.28854,153.06416,100,3000.0,30.0,10.0,7700,6531,4.802
77,0.044132233,308.28854,153.06416,100,3000.0,30.0,10.0,7800,6531,4.802
78,0.044132233,308.28854,153.06416,100,3000.0,30.0,10.0,7900,6531,4.802
79,0.044132233,308.28854,153.06416,100,3000.0,30.0,10.0,8000,6531,4.802
80,0.044132233,308.28854,153.06416,100,3000.0,30.0,10.0,8100,6531,4.802
81,0.044132233,308.28854,153.06416,100,3000.0,30.0,10.0,8200,6531,4.802
82,0.044132233,308.28854,153.06416,100,3000.0,30.0,10.0,8300,6531,4.802
