iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,8.909395,1774480170204,225.59935,149.616,100,2985.0,30.0,10.0,100,22,0.005
1,7.625573,1774480170204,224.77583,151.41084,100,2970.075,30.0,10.0,200,118,0.012
2,5.154361,1774480170204,311.45203,197.15176,100,2955.2246,30.0,10.0,300,245,0.034
3,3.227275,1774480170204,309.15146,199.07721,100,2940.4485,30.0,10.0,400,345,0.049
4,2.0149517,1774480170204,306.72186,200.83707,100,2925.7463,30.0,10.0,500,445,0.067
5,1.4385862,1774480170204,304.29227,202.59692,100,2911.1177,30.0,10.0,600,545,0.081
6,1.4385862,1774480170204,304.29227,202.59692,100,2896.562,30.0,10.0,700,545,0.081
7,1.0493298,1774480170204,206.90996,153.30861,100,2882.079,30.0,10.0,800,718,0.112
8,1.036747,1774480170204,203.97238,153.91745,100,2867.6687,30.0,10.0,900,818,0.144
9,1.036747,1774480170204,203.97238,153.91745,100,2853.3303,30.0,10.0,1000,818,0.144
10,1.036747,1774480170204,203.97238,153.91745,100,2839.0637,30.0,10.0,1100,818,0.144
11,1.036747,1774480170204,203.97238,153.91745,100,2824.8684,30.0,10.0,1200,818,0.144
12,1.036747,1774480170204,203.97238,153.91745,100,2810.7441,30.0,10.0,1300,818,0.144
13,1.036747,1774480170204,203.97238,153.91745,100,2796.6904,30.0,10.0,1400,818,0.144
14,1.036747,1774480170204,203.97238,153.91745,100,2782.707,30.0,10.0,1500,818,0.144
15,1.036747,1774480170204,203.97238,153.91745,100,2768.7935,30.0,10.0,1600,818,0.144
16,1.036747,1774480170204,203.97238,153.91745,100,2754.9495,30.0,10.0,1700,818,0.144
17,1.036747,1774480170204,203.97238,153.91745,100,2741.1748,30.0,10.0,1800,818,0.144
18,1.036747,1774480170204,203.97238,153.91745,100,2727.469,30.0,10.0,1900,818,0.144
19,1.036747,1774480170204,203.97238,153.91745,100,2713.8315,30.0,10.0,2000,818,0.144
20,1.036747,1774480170204,203.97238,153.91745,100,2700.2625,30.0,10.0,2100,818,0.144
21,1.036747,1774480170204,203.97238,153.91745,100,2686.7612,30.0,10.0,2200,818,0.144
22,1.036747,1774480170204,203.97238,153.91745,100,2673.3274,30.0,10.0,2300,818,0.144
23,1.036747,1774480170204,203.97238,153.91745,100,2659.9607,30.0,10.0,2400,818,0.144
