iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,5.953554,1774480160171,200.75587,197.41373,100,2985.0,30.0,10.0,100,46,0.005
1,5.953554,1774480160171,200.75587,197.41373,100,2970.075,30.0,10.0,200,46,0.005
2,5.953554,1774480160171,200.75587,197.41373,100,2955.2246,30.0,10.0,300,46,0.005
3,5.5799136,1774480160171,414.1177,50.414764,100,2940.4485,30.0,10.0,400,369,0.047
4,5.09493,1774480160171,411.17844,51.015408,100,2925.7463,30.0,10.0,500,469,0.067
5,4.989031,1774480160171,408.23917,51.61605,100,2911.1177,30.0,10.0,600,569,0.082
6,4.989031,1774480160171,408.23917,51.61605,100,2896.562,30.0,10.0,700,569,0.082
7,4.989031,1774480160171,408.23917,51.61605,100,2882.079,30.0,10.0,800,569,0.082
8,4.989031,1774480160171,408.23917,51.61605,100,2867.6687,30.0,10.0,900,569,0.082
9,4.989031,1774480160171,408.23917,51.61605,100,2853.3303,30.0,10.0,1000,569,0.082
10,4.989031,1774480160171,408.23917,51.61605,100,2839.0637,30.0,10.0,1100,569,0.082
11,4.989031,1774480160171,408.23917,51.61605,100,2824.8684,30.0,10.0,1200,569,0.082
12,4.989031,1774480160171,408.23917,51.61605,100,2810.7441,30.0,10.0,1300,569,0.082
13,4.989031,1774480160171,408.23917,51.61605,100,2796.6904,30.0,10.0,1400,569,0.082
14,4.989031,1774480160171,408.23917,51.61605,100,2782.707,30.0,10.0,1500,569,0.082
15,4.989031,1774480160171,408.23917,51.61605,100,2768.7935,30.0,10.0,1600,569,0.082
16,4.989031,1774480160171,408.23917,51.61605,100,2754.9495,30.0,10.0,1700,569,0.082
17,4.989031,1774480160171,408.23917,51.61605,100,2741.1748,30.0,10.0,1800,569,0.082
18,4.989031,1774480160171,408.23917,51.61605,100,2727.469,30.0,10.0,1900,569,0.082
19,4.989031,1774480160171,408.23917,51.61605,100,2713.8315,30.0,10.0,2000,569,0.082
20,4.989031,1774480160171,408.23917,51.61605,100,2700.2625,30.0,10.0,2100,569,0.082
21,4.989031,1774480160171,408.23917,51.61605,100,2686.7612,30.0,10.0,2200,569,0.082
22,4.989031,1774480160171,408.23917,51.61605,100,2673.3274,30.0,10.0,2300,569,0.082
23,4.989031,1774480160171,408.23917,51.61605,100,2659.9607,30.0,10.0,2400,569,0.082
24,3.8762274,1774480160171,205.25888,159.92708,100,2646.661,30.0,10.0,2500,2424,0.422
25,2.4392748,1774480160171,207.45647,157.88486,100,2633.4275,30.0,10.0,2600,2524,0.438
26,1.4905586,1774480160171,310.52945,100.70949,100,2620.2603,30.0,10.0,2700,2634,0.453
27,1.1260309,1774480160171,309.3066,103.44895,100,2607.159,30.0,10.0,2800,2734,0.468
28,1.1260309,1774480160171,309.3066,103.44895,100,2594.123,30.0,10.0,2900,2734,0.468
29,1.1260309,1774480160171,309.3066,103.44895,100,2581.1523,30.0,10.0,3000,2734,0.468
30,1.1260309,1774480160171,309.3066,103.44895,100,2568.2466,30.0,10.0,3100,2734,0.468
31,1.1260309,1774480160171,309.3066,103.44895,100,2555.4053,30.0,10.0,3200,2734,0.468
32,1.1260309,1774480160171,309.3066,103.44895,100,2542.6282,30.0,10.0,3300,2734,0.468
33,1.1260309,1774480160171,309.3066,103.44895,100,2529.915,30.0,10.0,3400,2734,0.468
34,1.1260309,1774480160171,309.3066,103.44895,100,2517.2654,30.0,10.0,3500,2734,0.468
35,1.1260309,1774480160171,309.3066,103.44895,100,2504.679,30.0,10.0,3600,2734,0.468
36,1.1260309,1774480160171,309.3066,103.44895,100,2492.1555,30.0,10.0,3700,2734,0.468
37,1.1260309,1774480160171,309.3066,103.44895,100,2479.6948,30.0,10.0,3800,2734,0.468
38,1.1260309,1774480160171,309.3066,103.44895,100,2467.2964,30.0,10.0,3900,2734,0.468
39,1.1260309,1774480160171,309.3066,103.44895,100,2454.96,30.0,10.0,4000,2734,0.468
40,0.66148853,1774480160171,304.25983,156.17683,100,2442.685,30.0,10.0,4100,4096,0.701
41,0.109807014,1774480160171,304.89594,153.24506,100,2430.4717,30.0,10.0,4200,4196,0.717
42,0.109807014,1774480160171,304.89594,153.24506,100,2418.3193,30.0,10.0,4300,4196,0.717
43,0.109807014,1774480160171,304.89594,153.24506,100,2406.2278,30.0,10.0,4400,4196,0.717
44,0.109807014,1774480160171,304.89594,153.24506,100,2394.1968,30.0,10.0,4500,4196,0.717
45,0.109807014,1774480160171,304.89594,153.24506,100,2382.2258,30.0,10.0,4600,4196,0.717
46,0.109807014,1774480160171,304.89594,153.24506,100,2370.3147,30.0,10.0,4700,4196,0.717
47,0.109807014,1774480160171,304.89594,153.24506,100,2358.4631,30.0,10.0,4800,4196,0.717
48,0.109807014,1774480160171,304.89594,153.24506,100,2346.671,30.0,10.0,4900,4196,0.717
49,0.109807014,1774480160171,304.89594,153.24506,100,2334.9375,30.0,10.0,5000,4196,0.717
50,0.109807014,1774480160171,304.89594,153.24506,100,2323.263,30.0,10.0,5100,4196,0.717
51,0.109807014,1774480160171,304.89594,153.24506,100,2311.6467,30.0,10.0,5200,4196,0.717
52,0.109807014,1774480160171,304.89594,153.24506,100,2300.0886,30.0,10.0,5300,4196,0.717
53,0.109807014,1774480160171,304.89594,153.24506,100,2288.5881,30.0,10.0,5400,4196,0.717
54,0.109807014,1774480160171,304.89594,153.24506,100,2277.1453,30.0,10.0,5500,4196,0.717
55,0.109807014,1774480160171,304.89594,153.24506,100,2265.7595,30.0,10.0,5600,4196,0.717
56,0.109807014,1774480160171,304.89594,153.24506,100,2254.4307,30.0,10.0,5700,4196,0.717
57,0.109807014,1774480160171,304.89594,153.24506,100,2243.1584,30.0,10.0,5800,4196,0.717
58,0.109807014,1774480160171,304.89594,153.24506,100,2231.9426,30.0,10.0,5900,4196,0.717
59,0.109807014,1774480160171,304.89594,153.24506,100,2220.783,30.0,10.0,6000,4196,0.717
60,0.109807014,1774480160171,304.89594,153.24506,100,2209.679,30.0,10.0,6100,4196,0.717
