iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,100,80,0.906
1,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,200,80,0.906
2,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,300,80,0.906
3,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,400,80,0.906
4,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,500,80,0.906
5,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,600,80,0.906
6,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,700,80,0.906
7,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,800,80,0.906
8,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,900,80,0.906
9,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,1000,80,0.906
10,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,1100,80,0.906
11,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,1200,80,0.906
12,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,1300,80,0.906
13,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,1400,80,0.906
14,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,1500,80,0.906
15,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,1600,80,0.906
16,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,1700,80,0.906
17,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,1800,80,0.906
18,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,1900,80,0.906
19,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,2000,80,0.906
20,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,2100,80,0.906
21,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,2200,80,0.906
22,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,2300,80,0.906
23,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,2400,80,0.906
24,0.8441725,313.72998,152.80257,100,3000.0,30.0,10.0,2500,80,0.906
