iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,1.6361561,1774481016364,304.39243,158.08951,100,50.0,10.0,2.0,100,7,0.252
1,1.6361561,1774481016364,304.39243,158.08951,100,50.0,10.0,2.0,200,7,0.252
2,1.6361561,1774481016364,304.39243,158.08951,100,50.0,10.0,2.0,300,7,0.252
3,1.6361561,1774481016364,304.39243,158.08951,100,50.0,10.0,2.0,400,7,0.252
4,1.6361561,1774481016364,304.39243,158.08951,100,50.0,10.0,2.0,500,7,0.252
5,1.6361561,1774481016364,304.39243,158.08951,100,50.0,10.0,2.0,600,7,0.252
6,1.6361561,1774481016364,304.39243,158.08951,100,50.0,10.0,2.0,700,7,0.252
7,1.6361561,1774481016364,304.39243,158.08951,100,50.0,10.0,2.0,800,7,0.252
8,1.6361561,1774481016364,304.39243,158.08951,100,50.0,10.0,2.0,900,7,0.252
9,1.6361561,1774481016364,304.39243,158.08951,100,50.0,10.0,2.0,1000,7,0.252
10,1.6361561,1774481016364,304.39243,158.08951,100,50.0,10.0,2.0,1100,7,0.252
11,1.6361561,1774481016364,304.39243,158.08951,100,50.0,10.0,2.0,1200,7,0.252
12,1.6361561,1774481016364,304.39243,158.08951,100,50.0,10.0,2.0,1300,7,0.252
13,1.6361561,1774481016364,304.39243,158.08951,100,50.0,10.0,2.0,1400,7,0.252
14,1.6361561,1774481016364,304.39243,158.08951,100,50.0,10.0,2.0,1500,7,0.252
15,1.6361561,1774481016364,304.39243,158.08951,100,50.0,10.0,2.0,1600,7,0.252
16,1.6361561,1774481016364,304.39243,158.08951,100,50.0,10.0,2.0,1700,7,0.252
17,1.6361561,1774481016364,304.39243,158.08951,100,50.0,10.0,2.0,1800,7,0.252
18,0.81756306,1774481016364,306.09784,156.86188,100,50.0,10.0,2.0,1900,1807,0.547
19,0.2777462,1774481016364,308.69867,155.36664,100,50.0,10.0,2.0,2000,1907,0.563
20,0.2777462,1774481016364,308.69867,155.36664,100,50.0,10.0,2.0,2100,1907,0.563
21,0.2777462,1774481016364,308.69867,155.36664,100,50.0,10.0,2.0,2200,1907,0.563
22,0.2777462,1774481016364,308.69867,155.36664,100,50.0,10.0,2.0,2300,1907,0.563
23,0.2777462,1774481016364,308.69867,155.36664,100,50.0,10.0,2.0,2400,1907,0.563
24,0.2777462,1774481016364,308.69867,155.36664,100,50.0,10.0,2.0,2500,1907,0.563
25,0.2777462,1774481016364,308.69867,155.36664,100,50.0,10.0,2.0,2600,1907,0.563
26,0.2777462,1774481016364,308.69867,155.36664,100,50.0,10.0,2.0,2700,1907,0.563
27,0.2777462,1774481016364,308.69867,155.36664,100,50.0,10.0,2.0,2800,1907,0.563
28,0.2777462,1774481016364,308.69867,155.36664,100,50.0,10.0,2.0,2900,1907,0.563
29,0.1720829,1774481016364,305.32468,154.78238,100,50.0,10.0,2.0,3000,2991,0.729
30,0.1720829,1774481016364,305.32468,154.78238,100,50.0,10.0,2.0,3100,2991,0.729
31,0.1720829,1774481016364,305.32468,154.78238,100,50.0,10.0,2.0,3200,2991,0.729
32,0.1720829,1774481016364,305.32468,154.78238,100,50.0,10.0,2.0,3300,2991,0.729
33,0.1720829,1774481016364,305.32468,154.78238,100,50.0,10.0,2.0,3400,2991,0.729
34,0.1720829,1774481016364,305.32468,154.78238,100,50.0,10.0,2.0,3500,2991,0.729
35,0.1720829,1774481016364,305.32468,154.78238,100,50.0,10.0,2.0,3600,2991,0.729
36,0.1720829,1774481016364,305.32468,154.78238,100,50.0,10.0,2.0,3700,2991,0.729
37,0.1720829,1774481016364,305.32468,154.78238,100,50.0,10.0,2.0,3800,2991,0.729
38,0.1720829,1774481016364,305.32468,154.78238,100,50.0,10.0,2.0,3900,2991,0.729
39,0.1720829,1774481016364,305.32468,154.78238,100,50.0,10.0,2.0,4000,2991,0.729
40,0.1720829,1774481016364,305.32468,154.78238,100,50.0,10.0,2.0,4100,2991,0.729
41,0.0038881302,1774481016364,307.65045,153.62572,100,50.0,10.0,2.0,4200,4150,0.932
42,0.0038881302,1774481016364,307.65045,153.62572,100,50.0,10.0,2.0,4300,4150,0.932
43,0.0038881302,1774481016364,307.65045,153.62572,100,50.0,10.0,2.0,4400,4150,0.932
44,0.0038881302,1774481016364,307.65045,153.62572,100,50.0,10.0,2.0,4500,4150,0.932
45,0.0038881302,1774481016364,307.65045,153.62572,100,50.0,10.0,2.0,4600,4150,0.932
46,0.0038881302,1774481016364,307.65045,153.62572,100,50.0,10.0,2.0,4700,4150,0.932
47,0.0038881302,1774481016364,307.65045,153.62572,100,50.0,10.0,2.0,4800,4150,0.932
48,0.0038881302,1774481016364,307.65045,153.62572,100,50.0,10.0,2.0,4900,4150,0.932
49,0.0038881302,1774481016364,307.65045,153.62572,100,50.0,10.0,2.0,5000,4150,0.932
50,0.0038881302,1774481016364,307.65045,153.62572,100,50.0,10.0,2.0,5100,4150,0.932
51,0.0038881302,1774481016364,307.65045,153.62572,100,50.0,10.0,2.0,5200,4150,0.932
52,0.0038881302,1774481016364,307.65045,153.62572,100,50.0,10.0,2.0,5300,4150,0.932
