iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,2.7783127,1774480130039,316.69098,103.95344,100,2985.0,30.0,10.0,100,61,0.004
1,2.1666012,1774480130039,314.84338,101.58989,100,2970.075,30.0,10.0,200,161,0.01
2,2.1666012,1774480130039,314.84338,101.58989,100,2955.2246,30.0,10.0,300,161,0.01
3,2.1666012,1774480130039,314.84338,101.58989,100,2940.4485,30.0,10.0,400,161,0.01
4,2.1666012,1774480130039,314.84338,101.58989,100,2925.7463,30.0,10.0,500,161,0.01
5,2.1666012,1774480130039,314.84338,101.58989,100,2911.1177,30.0,10.0,600,161,0.01
6,2.1666012,1774480130039,314.84338,101.58989,100,2896.562,30.0,10.0,700,161,0.01
7,2.1666012,1774480130039,314.84338,101.58989,100,2882.079,30.0,10.0,800,161,0.01
8,2.1666012,1774480130039,314.84338,101.58989,100,2867.6687,30.0,10.0,900,161,0.01
9,2.1666012,1774480130039,314.84338,101.58989,100,2853.3303,30.0,10.0,1000,161,0.01
10,2.1666012,1774480130039,314.84338,101.58989,100,2839.0637,30.0,10.0,1100,161,0.01
11,2.1666012,1774480130039,314.84338,101.58989,100,2824.8684,30.0,10.0,1200,161,0.01
12,2.1666012,1774480130039,314.84338,101.58989,100,2810.7441,30.0,10.0,1300,161,0.01
13,2.1666012,1774480130039,314.84338,101.58989,100,2796.6904,30.0,10.0,1400,161,0.01
14,2.1666012,1774480130039,314.84338,101.58989,100,2782.707,30.0,10.0,1500,161,0.01
15,2.1666012,1774480130039,314.84338,101.58989,100,2768.7935,30.0,10.0,1600,161,0.01
16,2.1666012,1774480130039,314.84338,101.58989,100,2754.9495,30.0,10.0,1700,161,0.01
17,2.1666012,1774480130039,314.84338,101.58989,100,2741.1748,30.0,10.0,1800,161,0.01
18,2.1666012,1774480130039,314.84338,101.58989,100,2727.469,30.0,10.0,1900,161,0.01
19,2.1666012,1774480130039,314.84338,101.58989,100,2713.8315,30.0,10.0,2000,161,0.01
20,2.1666012,1774480130039,314.84338,101.58989,100,2700.2625,30.0,10.0,2100,161,0.01
21,2.1666012,1774480130039,314.84338,101.58989,100,2686.7612,30.0,10.0,2200,161,0.01
22,2.1666012,1774480130039,314.84338,101.58989,100,2673.3274,30.0,10.0,2300,161,0.01
23,2.1666012,1774480130039,314.84338,101.58989,100,2659.9607,30.0,10.0,2400,161,0.01
24,2.1666012,1774480130039,314.84338,101.58989,100,2646.661,30.0,10.0,2500,161,0.01
25,2.1666012,1774480130039,314.84338,101.58989,100,2633.4275,30.0,10.0,2600,161,0.01
26,2.1666012,1774480130039,314.84338,101.58989,100,2620.2603,30.0,10.0,2700,161,0.01
27,2.1666012,1774480130039,314.84338,101.58989,100,2607.159,30.0,10.0,2800,161,0.01
28,2.1666012,1774480130039,314.84338,101.58989,100,2594.123,30.0,10.0,2900,161,0.01
29,2.1666012,1774480130039,314.84338,101.58989,100,2581.1523,30.0,10.0,3000,161,0.01
30,2.1666012,1774480130039,314.84338,101.58989,100,2568.2466,30.0,10.0,3100,161,0.01
31,2.1666012,1774480130039,314.84338,101.58989,100,2555.4053,30.0,10.0,3200,161,0.01
32,2.1666012,1774480130039,314.84338,101.58989,100,2542.6282,30.0,10.0,3300,161,0.01
33,1.9243784,1774480130039,302.13547,105.104744,100,2529.915,30.0,10.0,3400,3331,0.547
34,1.9243784,1774480130039,302.13547,105.104744,100,2517.2654,30.0,10.0,3500,3331,0.547
35,1.9243784,1774480130039,302.13547,105.104744,100,2504.679,30.0,10.0,3600,3331,0.547
36,1.9243784,1774480130039,302.13547,105.104744,100,2492.1555,30.0,10.0,3700,3331,0.547
37,1.9243784,1774480130039,302.13547,105.104744,100,2479.6948,30.0,10.0,3800,3331,0.547
38,1.9243784,1774480130039,302.13547,105.104744,100,2467.2964,30.0,10.0,3900,3331,0.547
39,1.9243784,1774480130039,302.13547,105.104744,100,2454.96,30.0,10.0,4000,3331,0.547
40,1.9243784,1774480130039,302.13547,105.104744,100,2442.685,30.0,10.0,4100,3331,0.547
41,1.9243784,1774480130039,302.13547,105.104744,100,2430.4717,30.0,10.0,4200,3331,0.547
42,1.9243784,1774480130039,302.13547,105.104744,100,2418.3193,30.0,10.0,4300,3331,0.547
43,1.9243784,1774480130039,302.13547,105.104744,100,2406.2278,30.0,10.0,4400,3331,0.547
44,1.5997105,1774480130039,301.88748,101.659355,100,2394.1968,30.0,10.0,4500,4405,0.732
45,1.5997105,1774480130039,301.88748,101.659355,100,2382.2258,30.0,10.0,4600,4405,0.732
46,1.5997105,1774480130039,301.88748,101.659355,100,2370.3147,30.0,10.0,4700,4405,0.732
47,1.5997105,1774480130039,301.88748,101.659355,100,2358.4631,30.0,10.0,4800,4405,0.732
48,1.5997105,1774480130039,301.88748,101.659355,100,2346.671,30.0,10.0,4900,4405,0.732
49,1.439683,1774480130039,404.41492,154.29506,100,2334.9375,30.0,10.0,5000,4998,0.816
50,1.1358166,1774480130039,407.39117,154.67165,100,2323.263,30.0,10.0,5100,5098,0.832
51,1.1358166,1774480130039,407.39117,154.67165,100,2311.6467,30.0,10.0,5200,5098,0.832
52,1.1358166,1774480130039,407.39117,154.67165,100,2300.0886,30.0,10.0,5300,5098,0.832
53,1.1358166,1774480130039,407.39117,154.67165,100,2288.5881,30.0,10.0,5400,5098,0.832
54,1.0068216,1774480130039,307.95132,102.78326,100,2277.1453,30.0,10.0,5500,5494,0.899
55,1.0068216,1774480130039,307.95132,102.78326,100,2265.7595,30.0,10.0,5600,5494,0.899
56,0.5700426,1774480130039,312.0564,152.30273,100,2254.4307,30.0,10.0,5700,5602,0.932
57,0.5700426,1774480130039,312.0564,152.30273,100,2243.1584,30.0,10.0,5800,5602,0.932
58,0.5700426,1774480130039,312.0564,152.30273,100,2231.9426,30.0,10.0,5900,5602,0.932
59,0.5700426,1774480130039,312.0564,152.30273,100,2220.783,30.0,10.0,6000,5602,0.932
60,0.5700426,1774480130039,312.0564,152.30273,100,2209.679,30.0,10.0,6100,5602,0.932
61,0.2591009,1774480130039,309.2572,152.05922,100,2198.6306,30.0,10.0,6200,6110,1.017
62,0.24816704,1774480130039,309.35577,155.0576,100,2187.6375,30.0,10.0,6300,6210,1.036
63,0.24816704,1774480130039,309.35577,155.0576,100,2176.6992,30.0,10.0,6400,6210,1.036
64,0.24816704,1774480130039,309.35577,155.0576,100,2165.8157,30.0,10.0,6500,6210,1.036
65,0.24816704,1774480130039,309.35577,155.0576,100,2154.9866,30.0,10.0,6600,6210,1.036
66,0.24816704,1774480130039,309.35577,155.0576,100,2144.2117,30.0,10.0,6700,6210,1.036
67,0.24816704,1774480130039,309.35577,155.0576,100,2133.4907,30.0,10.0,6800,6210,1.036
68,0.24816704,1774480130039,309.35577,155.0576,100,2122.8232,30.0,10.0,6900,6210,1.036
69,0.24816704,1774480130039,309.35577,155.0576,100,2112.2092,30.0,10.0,7000,6210,1.036
70,0.24816704,1774480130039,309.35577,155.0576,100,2101.6482,30.0,10.0,7100,6210,1.036
71,0.24816704,1774480130039,309.35577,155.0576,100,2091.14,30.0,10.0,7200,6210,1.036
72,0.24816704,1774480130039,309.35577,155.0576,100,2080.684,30.0,10.0,7300,6210,1.036
73,0.24816704,1774480130039,309.35577,155.0576,100,2070.2808,30.0,10.0,7400,6210,1.036
74,0.24816704,1774480130039,309.35577,155.0576,100,2059.9294,30.0,10.0,7500,6210,1.036
75,0.24816704,1774480130039,309.35577,155.0576,100,2049.63,30.0,10.0,7600,6210,1.036
76,0.24816704,1774480130039,309.35577,155.0576,100,2039.3817,30.0,10.0,7700,6210,1.036
77,0.24816704,1774480130039,309.35577,155.0576,100,2029.1848,30.0,10.0,7800,6210,1.036
78,0.24816704,1774480130039,309.35577,155.0576,100,2019.039,30.0,10.0,7900,6210,1.036
79,0.24816704,1774480130039,309.35577,155.0576,100,2008.9437,30.0,10.0,8000,6210,1.036
80,0.24816704,1774480130039,309.35577,155.0576,100,1998.899,30.0,10.0,8100,6210,1.036
81,0.24816704,1774480130039,309.35577,155.0576,100,1988.9045,30.0,10.0,8200,6210,1.036
82,0.24816704,1774480130039,309.35577,155.0576,100,1978.9601,30.0,10.0,8300,6210,1.036
83,0.24816704,1774480130039,309.35577,155.0576,100,1969.0653,30.0,10.0,8400,6210,1.036
84,0.24816704,1774480130039,309.35577,155.0576,100,1959.22,30.0,10.0,8500,6210,1.036
85,0.24816704,1774480130039,309.35577,155.0576,100,1949.4238,30.0,10.0,8600,6210,1.036
86,0.24816704,1774480130039,309.35577,155.0576,100,1939.6768,30.0,10.0,8700,6210,1.036
87,0.24816704,1774480130039,309.35577,155.0576,100,1929.9784,30.0,10.0,8800,6210,1.036
