iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,6.0208063,1774480584735,401.6394,52.244194,100,4975.0,30.0,10.0,100,39,0.004
1,6.0208063,1774480584735,401.6394,52.244194,100,4950.125,30.0,10.0,200,39,0.004
2,6.0208063,1774480584735,401.6394,52.244194,100,4925.3745,30.0,10.0,300,39,0.004
3,5.5372334,1774480584735,407.34695,54.323406,100,4900.7476,30.0,10.0,400,375,0.043
4,5.0203204,1774480584735,314.3975,256.48663,100,4876.2437,30.0,10.0,500,425,0.061
5,4.4857807,1774480584735,312.07272,254.59045,100,4851.8623,30.0,10.0,600,525,0.091
6,4.4857807,1774480584735,312.07272,254.59045,100,4827.603,30.0,10.0,700,525,0.091
7,4.4857807,1774480584735,312.07272,254.59045,100,4803.465,30.0,10.0,800,525,0.091
8,4.226785,1774480584735,201.83392,209.76501,100,4779.4478,30.0,10.0,900,881,0.13
9,2.5794506,1774480584735,201.93114,206.76659,100,4755.551,30.0,10.0,1000,981,0.153
10,1.6527929,1774480584735,312.7627,205.55739,100,4731.773,30.0,10.0,1100,1058,0.164
11,1.6527929,1774480584735,312.7627,205.55739,100,4708.1143,30.0,10.0,1200,1058,0.164
12,1.6527929,1774480584735,312.7627,205.55739,100,4684.5737,30.0,10.0,1300,1058,0.164
13,1.6527929,1774480584735,312.7627,205.55739,100,4661.151,30.0,10.0,1400,1058,0.164
14,1.6527929,1774480584735,312.7627,205.55739,100,4637.845,30.0,10.0,1500,1058,0.164
15,1.6527929,1774480584735,312.7627,205.55739,100,4614.6562,30.0,10.0,1600,1058,0.164
16,1.6527929,1774480584735,312.7627,205.55739,100,4591.583,30.0,10.0,1700,1058,0.164
17,1.6527929,1774480584735,312.7627,205.55739,100,4568.625,30.0,10.0,1800,1058,0.164
18,1.6527929,1774480584735,312.7627,205.55739,100,4545.7817,30.0,10.0,1900,1058,0.164
19,1.6527929,1774480584735,312.7627,205.55739,100,4523.0527,30.0,10.0,2000,1058,0.164
20,1.6527929,1774480584735,312.7627,205.55739,100,4500.4375,30.0,10.0,2100,1058,0.164
21,1.6527929,1774480584735,312.7627,205.55739,100,4477.9355,30.0,10.0,2200,1058,0.164
22,1.6527929,1774480584735,312.7627,205.55739,100,4455.546,30.0,10.0,2300,1058,0.164
23,1.6527929,1774480584735,312.7627,205.55739,100,4433.268,30.0,10.0,2400,1058,0.164
24,1.6527929,1774480584735,312.7627,205.55739,100,4411.1016,30.0,10.0,2500,1058,0.164
25,1.6527929,1774480584735,312.7627,205.55739,100,4389.046,30.0,10.0,2600,1058,0.164
26,1.6527929,1774480584735,312.7627,205.55739,100,4367.1006,30.0,10.0,2700,1058,0.164
27,0.889781,1774480584735,301.8215,155.74863,100,4345.265,30.0,10.0,2800,2758,0.449
28,0.74538517,1774480584735,301.07236,152.84367,100,4323.539,30.0,10.0,2900,2858,0.465
29,0.74538517,1774480584735,301.07236,152.84367,100,4301.9214,30.0,10.0,3000,2858,0.465
30,0.74538517,1774480584735,301.07236,152.84367,100,4280.4116,30.0,10.0,3100,2858,0.465
31,0.74538517,1774480584735,301.07236,152.84367,100,4259.01,30.0,10.0,3200,2858,0.465
32,0.74538517,1774480584735,301.07236,152.84367,100,4237.715,30.0,10.0,3300,2858,0.465
33,0.74538517,1774480584735,301.07236,152.84367,100,4216.5264,30.0,10.0,3400,2858,0.465
34,0.74538517,1774480584735,301.07236,152.84367,100,4195.444,30.0,10.0,3500,2858,0.465
35,0.74538517,1774480584735,301.07236,152.84367,100,4174.467,30.0,10.0,3600,2858,0.465
36,0.74538517,1774480584735,301.07236,152.84367,100,4153.5947,30.0,10.0,3700,2858,0.465
37,0.74538517,1774480584735,301.07236,152.84367,100,4132.8267,30.0,10.0,3800,2858,0.465
38,0.74538517,1774480584735,301.07236,152.84367,100,4112.1626,30.0,10.0,3900,2858,0.465
39,0.74538517,1774480584735,301.07236,152.84367,100,4091.6018,30.0,10.0,4000,2858,0.465
40,0.74538517,1774480584735,301.07236,152.84367,100,4071.1438,30.0,10.0,4100,2858,0.465
41,0.74538517,1774480584735,301.07236,152.84367,100,4050.788,30.0,10.0,4200,2858,0.465
42,0.74229336,1774480584735,304.35355,156.4044,100,4030.5342,30.0,10.0,4300,4249,0.7
43,0.2673378,1774480584735,303.4341,153.54877,100,4010.3816,30.0,10.0,4400,4349,0.718
44,0.2673378,1774480584735,303.4341,153.54877,100,3990.3296,30.0,10.0,4500,4349,0.718
45,0.2673378,1774480584735,303.4341,153.54877,100,3970.378,30.0,10.0,4600,4349,0.718
46,0.2673378,1774480584735,303.4341,153.54877,100,3950.5261,30.0,10.0,4700,4349,0.718
47,0.2673378,1774480584735,303.4341,153.54877,100,3930.7734,30.0,10.0,4800,4349,0.718
48,0.2673378,1774480584735,303.4341,153.54877,100,3911.1196,30.0,10.0,4900,4349,0.718
49,0.2673378,1774480584735,303.4341,153.54877,100,3891.564,30.0,10.0,5000,4349,0.718
50,0.2673378,1774480584735,303.4341,153.54877,100,3872.1062,30.0,10.0,5100,4349,0.718
51,0.09097481,1774480584735,305.78946,152.75998,100,3852.7456,30.0,10.0,5200,5166,0.85
52,0.09097481,1774480584735,305.78946,152.75998,100,3833.482,30.0,10.0,5300,5166,0.85
53,0.09097481,1774480584735,305.78946,152.75998,100,3814.3145,30.0,10.0,5400,5166,0.85
54,0.09097481,1774480584735,305.78946,152.75998,100,3795.243,30.0,10.0,5500,5166,0.85
55,0.09097481,1774480584735,305.78946,152.75998,100,3776.2666,30.0,10.0,5600,5166,0.85
56,0.09097481,1774480584735,305.78946,152.75998,100,3757.3853,30.0,10.0,5700,5166,0.85
57,0.09097481,1774480584735,305.78946,152.75998,100,3738.5984,30.0,10.0,5800,5166,0.85
58,0.09097481,1774480584735,305.78946,152.75998,100,3719.9055,30.0,10.0,5900,5166,0.85
59,0.09097481,1774480584735,305.78946,152.75998,100,3701.306,30.0,10.0,6000,5166,0.85
60,0.09097481,1774480584735,305.78946,152.75998,100,3682.7993,30.0,10.0,6100,5166,0.85
61,0.04944706,1774480584735,308.81412,153.54951,100,3664.3853,30.0,10.0,6200,6179,1.017
62,0.04944706,1774480584735,308.81412,153.54951,100,3646.0632,30.0,10.0,6300,6179,1.017
63,0.04944706,1774480584735,308.81412,153.54951,100,3627.833,30.0,10.0,6400,6179,1.017
64,0.04944706,1774480584735,308.81412,153.54951,100,3609.6938,30.0,10.0,6500,6179,1.017
65,0.04944706,1774480584735,308.81412,153.54951,100,3591.6455,30.0,10.0,6600,6179,1.017
66,0.04944706,1774480584735,308.81412,153.54951,100,3573.6873,30.0,10.0,6700,6179,1.017
67,0.04944706,1774480584735,308.81412,153.54951,100,3555.8188,30.0,10.0,6800,6179,1.017
68,0.04944706,1774480584735,308.81412,153.54951,100,3538.0398,30.0,10.0,6900,6179,1.017
69,0.04944706,1774480584735,308.81412,153.54951,100,3520.3496,30.0,10.0,7000,6179,1.017
70,0.04944706,1774480584735,308.81412,153.54951,100,3502.7478,30.0,10.0,7100,6179,1.017
71,0.04944706,1774480584735,308.81412,153.54951,100,3485.2341,30.0,10.0,7200,6179,1.017
72,0.04944706,1774480584735,308.81412,153.54951,100,3467.8079,30.0,10.0,7300,6179,1.017
73,0.04944706,1774480584735,308.81412,153.54951,100,3450.4688,30.0,10.0,7400,6179,1.017
74,0.04944706,1774480584735,308.81412,153.54951,100,3433.2163,30.0,10.0,7500,6179,1.017
75,0.04944706,1774480584735,308.81412,153.54951,100,3416.0503,30.0,10.0,7600,6179,1.017
76,0.04944706,1774480584735,308.81412,153.54951,100,3398.97,30.0,10.0,7700,6179,1.017
77,0.04944706,1774480584735,308.81412,153.54951,100,3381.975,30.0,10.0,7800,6179,1.017
78,0.04944706,1774480584735,308.81412,153.54951,100,3365.0652,30.0,10.0,7900,6179,1.017
79,0.04944706,1774480584735,308.81412,153.54951,100,3348.24,30.0,10.0,8000,6179,1.017
80,0.04944706,1774480584735,308.81412,153.54951,100,3331.4988,30.0,10.0,8100,6179,1.017
81,0.04944706,1774480584735,308.81412,153.54951,100,3314.8413,30.0,10.0,8200,6179,1.017
82,0.04944706,1774480584735,308.81412,153.54951,100,3298.267,30.0,10.0,8300,6179,1.017
83,0.04944706,1774480584735,308.81412,153.54951,100,3281.776,30.0,10.0,8400,6179,1.017
84,0.04944706,1774480584735,308.81412,153.54951,100,3265.367,30.0,10.0,8500,6179,1.017
85,0.04944706,1774480584735,308.81412,153.54951,100,3249.04,30.0,10.0,8600,6179,1.017
86,0.04944706,1774480584735,308.81412,153.54951,100,3232.795,30.0,10.0,8700,6179,1.017
87,0.04944706,1774480584735,308.81412,153.54951,100,3216.6309,30.0,10.0,8800,6179,1.017
88,0.04944706,1774480584735,308.81412,153.54951,100,3200.5476,30.0,10.0,8900,6179,1.017
89,0.04944706,1774480584735,308.81412,153.54951,100,3184.545,30.0,10.0,9000,6179,1.017
90,0.04944706,1774480584735,308.81412,153.54951,100,3168.6223,30.0,10.0,9100,6179,1.017
91,0.029258728,1774480584735,308.12048,153.18182,100,3152.7793,30.0,10.0,9200,9182,1.521
92,0.029258728,1774480584735,308.12048,153.18182,100,3137.0154,30.0,10.0,9300,9182,1.521
93,0.029258728,1774480584735,308.12048,153.18182,100,3121.3303,30.0,10.0,9400,9182,1.521
