iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
64,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,6500,6419,4.889
65,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,6600,6419,4.889
66,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,6700,6419,4.889
67,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,6800,6419,4.889
68,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,6900,6419,4.889
69,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,7000,6419,4.889
70,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,7100,6419,4.889
71,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,7200,6419,4.889
72,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,7300,6419,4.889
73,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,7400,6419,4.889
74,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,7500,6419,4.889
75,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,7600,6419,4.889
76,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,7700,6419,4.889
77,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,7800,6419,4.889
78,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,7900,6419,4.889
79,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,8000,6419,4.889
80,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,8100,6419,4.889
81,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,8200,6419,4.889
82,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,8300,6419,4.889
83,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,8400,6419,4.889
84,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,8500,6419,4.889
85,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,8600,6419,4.889
86,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,8700,6419,4.889
87,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,8800,6419,4.889
88,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,8900,6419,4.889
89,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,9000,6419,4.889
90,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,9100,6419,4.889
91,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,9200,6419,4.889
92,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,9300,6419,4.889
93,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,9400,6419,4.889
94,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,9500,6419,4.889
95,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,9600,6419,4.889
96,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,9700,6419,4.889
97,0.076532364,308.0782,152.69482,100,3000.0,30.0,10.0,9800,6419,4.889
98,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,9900,9830,7.361
99,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,10000,9830,7.361
100,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,10100,9830,7.361
101,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,10200,9830,7.361
102,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,10300,9830,7.361
103,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,10400,9830,7.361
104,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,10500,9830,7.361
105,0.013504028,307.24402,153.1781,100,3000.0,30.0,10.0,10600,9830,7.361
