iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
26,1.016654,204.24625,153.62225,100,10.0,30.0,30.0,2700,2294,0.824
27,1.016654,204.24625,153.62225,100,10.0,30.0,30.0,2800,2294,0.824
28,1.016552,204.24951,153.62993,100,10.0,30.0,30.0,2900,2894,0.928
29,1.016552,204.24951,153.62993,100,10.0,30.0,30.0,3000,2894,0.928
30,1.016552,204.24951,153.62993,100,10.0,30.0,30.0,3100,2894,0.928
31,1.016552,204.24951,153.62993,100,10.0,30.0,30.0,3200,2894,0.928
32,1.0146751,204.39064,153.38466,100,10.0,30.0,30.0,3300,3294,0.997
33,1.0146751,204.39064,153.38466,100,10.0,30.0,30.0,3400,3294,0.997
34,1.0146751,204.39064,153.38466,100,10.0,30.0,30.0,3500,3294,0.997
35,1.0146751,204.39064,153.38466,100,10.0,30.0,30.0,3600,3294,0.997
36,1.0146751,204.39064,153.38466,100,10.0,30.0,30.0,3700,3294,0.997
37,1.0146751,204.39064,153.38466,100,10.0,30.0,30.0,3800,3294,0.997
38,1.0146751,204.39064,153.38466,100,10.0,30.0,30.0,3900,3294,0.997
39,1.0146751,204.39064,153.38466,100,10.0,30.0,30.0,4000,3294,0.997
40,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,4100,4032,1.13
41,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,4200,4032,1.13
42,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,4300,4032,1.13
43,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,4400,4032,1.13
44,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,4500,4032,1.13
45,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,4600,4032,1.13
46,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,4700,4032,1.13
47,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,4800,4032,1.13
48,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,4900,4032,1.13
49,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,5000,4032,1.13
50,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,5100,4032,1.13
51,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,5200,4032,1.13
52,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,5300,4032,1.13
53,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,5400,4032,1.13
54,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,5500,4032,1.13
55,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,5600,4032,1.13
56,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,5700,4032,1.13
57,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,5800,4032,1.13
58,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,5900,4032,1.13
59,1.0021124,205.03279,153.87285,100,10.0,30.0,30.0,6000,4032,1.13
60,0.39496994,311.55194,152.88425,100,10.0,30.0,30.0,6100,6027,1.469
61,0.04597187,308.57187,153.22954,100,10.0,30.0,30.0,6200,6127,1.486
62,0.04597187,308.57187,153.22954,100,10.0,30.0,30.0,6300,6127,1.486
63,0.04597187,308.57187,153.22954,100,10.0,30.0,30.0,6400,6127,1.486
64,0.01581955,307.52954,153.1735,100,10.0,30.0,30.0,6500,6490,1.537
65,0.015561104,308.1067,153.61241,100,10.0,30.0,30.0,6600,6527,1.554
66,6.1511993E-4,307.30032,153.67494,100,10.0,30.0,30.0,6700,6690,1.584
67,6.1511993E-4,307.30032,153.67494,100,10.0,30.0,30.0,6800,6690,1.584
68,6.1511993E-4,307.30032,153.67494,100,10.0,30.0,30.0,6900,6690,1.584
69,6.1511993E-4,307.30032,153.67494,100,10.0,30.0,30.0,7000,6690,1.584
70,6.1511993E-4,307.30032,153.67494,100,10.0,30.0,30.0,7100,6690,1.584
71,6.1511993E-4,307.30032,153.67494,100,10.0,30.0,30.0,7200,6690,1.584
72,6.1511993E-4,307.30032,153.67494,100,10.0,30.0,30.0,7300,6690,1.584
73,6.1511993E-4,307.30032,153.67494,100,10.0,30.0,30.0,7400,6690,1.584
74,6.1511993E-4,307.30032,153.67494,100,10.0,30.0,30.0,7500,6690,1.584
75,6.1511993E-4,307.30032,153.67494,100,10.0,30.0,30.0,7600,6690,1.584
