iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,1.0206966,1774480410329,408.16202,153.95773,100,4975.0,30.0,10.0,100,90,0.006
1,1.0206966,1774480410329,408.16202,153.95773,100,4950.125,30.0,10.0,200,90,0.006
2,1.0206966,1774480410329,408.16202,153.95773,100,4925.3745,30.0,10.0,300,90,0.006
3,1.0206966,1774480410329,408.16202,153.95773,100,4900.7476,30.0,10.0,400,90,0.006
4,1.0206966,1774480410329,408.16202,153.95773,100,4876.2437,30.0,10.0,500,90,0.006
5,1.0206966,1774480410329,408.16202,153.95773,100,4851.8623,30.0,10.0,600,90,0.006
6,1.0206966,1774480410329,408.16202,153.95773,100,4827.603,30.0,10.0,700,90,0.006
7,1.0206966,1774480410329,408.16202,153.95773,100,4803.465,30.0,10.0,800,90,0.006
8,1.0206966,1774480410329,408.16202,153.95773,100,4779.4478,30.0,10.0,900,90,0.006
9,1.0206966,1774480410329,408.16202,153.95773,100,4755.551,30.0,10.0,1000,90,0.006
10,1.0206966,1774480410329,408.16202,153.95773,100,4731.773,30.0,10.0,1100,90,0.006
11,1.0206966,1774480410329,408.16202,153.95773,100,4708.1143,30.0,10.0,1200,90,0.006
12,1.0206966,1774480410329,408.16202,153.95773,100,4684.5737,30.0,10.0,1300,90,0.006
13,1.0206966,1774480410329,408.16202,153.95773,100,4661.151,30.0,10.0,1400,90,0.006
14,1.0206966,1774480410329,408.16202,153.95773,100,4637.845,30.0,10.0,1500,90,0.006
15,1.0206966,1774480410329,408.16202,153.95773,100,4614.6562,30.0,10.0,1600,90,0.006
16,1.0206966,1774480410329,408.16202,153.95773,100,4591.583,30.0,10.0,1700,90,0.006
17,1.0206966,1774480410329,408.16202,153.95773,100,4568.625,30.0,10.0,1800,90,0.006
18,1.0206966,1774480410329,408.16202,153.95773,100,4545.7817,30.0,10.0,1900,90,0.006
19,1.0206966,1774480410329,408.16202,153.95773,100,4523.0527,30.0,10.0,2000,90,0.006
20,1.0206966,1774480410329,408.16202,153.95773,100,4500.4375,30.0,10.0,2100,90,0.006
21,1.0206966,1774480410329,408.16202,153.95773,100,4477.9355,30.0,10.0,2200,90,0.006
22,1.0206966,1774480410329,408.16202,153.95773,100,4455.546,30.0,10.0,2300,90,0.006
23,1.0206966,1774480410329,408.16202,153.95773,100,4433.268,30.0,10.0,2400,90,0.006
24,1.0206966,1774480410329,408.16202,153.95773,100,4411.1016,30.0,10.0,2500,90,0.006
25,1.0206966,1774480410329,408.16202,153.95773,100,4389.046,30.0,10.0,2600,90,0.006
26,1.0206966,1774480410329,408.16202,153.95773,100,4367.1006,30.0,10.0,2700,90,0.006
27,1.0206966,1774480410329,408.16202,153.95773,100,4345.265,30.0,10.0,2800,90,0.006
28,1.0206966,1774480410329,408.16202,153.95773,100,4323.539,30.0,10.0,2900,90,0.006
29,1.0206966,1774480410329,408.16202,153.95773,100,4301.9214,30.0,10.0,3000,90,0.006
30,1.0206966,1774480410329,408.16202,153.95773,100,4280.4116,30.0,10.0,3100,90,0.006
31,1.0206966,1774480410329,408.16202,153.95773,100,4259.01,30.0,10.0,3200,90,0.006
32,1.0206966,1774480410329,408.16202,153.95773,100,4237.715,30.0,10.0,3300,90,0.006
33,1.0206966,1774480410329,408.16202,153.95773,100,4216.5264,30.0,10.0,3400,90,0.006
34,1.0206966,1774480410329,408.16202,153.95773,100,4195.444,30.0,10.0,3500,90,0.006
35,1.0206966,1774480410329,408.16202,153.95773,100,4174.467,30.0,10.0,3600,90,0.006
36,1.0206966,1774480410329,408.16202,153.95773,100,4153.5947,30.0,10.0,3700,90,0.006
37,1.0206966,1774480410329,408.16202,153.95773,100,4132.8267,30.0,10.0,3800,90,0.006
38,1.0206966,1774480410329,408.16202,153.95773,100,4112.1626,30.0,10.0,3900,90,0.006
39,1.0206966,1774480410329,408.16202,153.95773,100,4091.6018,30.0,10.0,4000,90,0.006
40,1.0206966,1774480410329,408.16202,153.95773,100,4071.1438,30.0,10.0,4100,90,0.006
41,1.0206966,1774480410329,408.16202,153.95773,100,4050.788,30.0,10.0,4200,90,0.006
42,1.0206966,1774480410329,408.16202,153.95773,100,4030.5342,30.0,10.0,4300,90,0.006
43,1.0206966,1774480410329,408.16202,153.95773,100,4010.3816,30.0,10.0,4400,90,0.006
44,1.0206966,1774480410329,408.16202,153.95773,100,3990.3296,30.0,10.0,4500,90,0.006
45,1.0206966,1774480410329,408.16202,153.95773,100,3970.378,30.0,10.0,4600,90,0.006
46,1.0206966,1774480410329,408.16202,153.95773,100,3950.5261,30.0,10.0,4700,90,0.006
47,1.0206966,1774480410329,408.16202,153.95773,100,3930.7734,30.0,10.0,4800,90,0.006
48,1.0206966,1774480410329,408.16202,153.95773,100,3911.1196,30.0,10.0,4900,90,0.006
49,1.0206966,1774480410329,408.16202,153.95773,100,3891.564,30.0,10.0,5000,90,0.006
50,1.0206966,1774480410329,408.16202,153.95773,100,3872.1062,30.0,10.0,5100,90,0.006
