iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,5.6188965,1774480279886,100.49882,100.12953,100,4975.0,30.0,10.0,100,27,0.003
1,5.6188965,1774480279886,100.49882,100.12953,100,4950.125,30.0,10.0,200,27,0.003
2,5.6188965,1774480279886,100.49882,100.12953,100,4925.3745,30.0,10.0,300,27,0.003
3,5.6188965,1774480279886,100.49882,100.12953,100,4900.7476,30.0,10.0,400,27,0.003
4,5.6188965,1774480279886,100.49882,100.12953,100,4876.2437,30.0,10.0,500,27,0.003
5,5.6188965,1774480279886,100.49882,100.12953,100,4851.8623,30.0,10.0,600,27,0.003
6,5.541061,1774480279886,312.2718,259.27768,100,4827.603,30.0,10.0,700,629,0.099
7,4.5712442,1774480279886,309.54538,258.02603,100,4803.465,30.0,10.0,800,729,0.115
8,4.108597,1774480279886,306.81897,256.77438,100,4779.4478,30.0,10.0,900,829,0.133
9,4.108597,1774480279886,306.81897,256.77438,100,4755.551,30.0,10.0,1000,829,0.133
10,4.108597,1774480279886,306.81897,256.77438,100,4731.773,30.0,10.0,1100,829,0.133
11,4.108597,1774480279886,306.81897,256.77438,100,4708.1143,30.0,10.0,1200,829,0.133
12,4.108597,1774480279886,306.81897,256.77438,100,4684.5737,30.0,10.0,1300,829,0.133
13,4.108597,1774480279886,306.81897,256.77438,100,4661.151,30.0,10.0,1400,829,0.133
14,4.108597,1774480279886,306.81897,256.77438,100,4637.845,30.0,10.0,1500,829,0.133
15,4.108597,1774480279886,306.81897,256.77438,100,4614.6562,30.0,10.0,1600,829,0.133
16,3.8020458,1774480279886,214.42906,100.69418,100,4591.583,30.0,10.0,1700,1633,0.276
17,3.0313435,1774480279886,212.74585,103.17749,100,4568.625,30.0,10.0,1800,1733,0.284
18,3.0313435,1774480279886,212.74585,103.17749,100,4545.7817,30.0,10.0,1900,1733,0.284
19,3.0313435,1774480279886,212.74585,103.17749,100,4523.0527,30.0,10.0,2000,1733,0.284
20,3.0313435,1774480279886,212.74585,103.17749,100,4500.4375,30.0,10.0,2100,1733,0.284
21,3.0313435,1774480279886,212.74585,103.17749,100,4477.9355,30.0,10.0,2200,1733,0.284
22,2.9888482,1774480279886,314.24744,148.28491,100,4455.546,30.0,10.0,2300,2265,0.368
23,2.9888482,1774480279886,314.24744,148.28491,100,4433.268,30.0,10.0,2400,2265,0.368
