iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,2.6229706,1774480309978,299.9674,105.62117,100,4975.0,30.0,10.0,100,32,0.003
1,2.4368238,1774480309978,407.87335,100.29931,100,4950.125,30.0,10.0,200,183,0.01
2,2.1866245,1774480309978,405.8611,102.52437,100,4925.3745,30.0,10.0,300,283,0.035
3,2.1866245,1774480309978,405.8611,102.52437,100,4900.7476,30.0,10.0,400,283,0.035
4,2.1866245,1774480309978,405.8611,102.52437,100,4876.2437,30.0,10.0,500,283,0.035
5,2.1866245,1774480309978,405.8611,102.52437,100,4851.8623,30.0,10.0,600,283,0.035
6,2.1866245,1774480309978,405.8611,102.52437,100,4827.603,30.0,10.0,700,283,0.035
7,2.1866245,1774480309978,405.8611,102.52437,100,4803.465,30.0,10.0,800,283,0.035
8,2.1866245,1774480309978,405.8611,102.52437,100,4779.4478,30.0,10.0,900,283,0.035
9,2.1866245,1774480309978,405.8611,102.52437,100,4755.551,30.0,10.0,1000,283,0.035
10,2.1866245,1774480309978,405.8611,102.52437,100,4731.773,30.0,10.0,1100,283,0.035
11,2.1866245,1774480309978,405.8611,102.52437,100,4708.1143,30.0,10.0,1200,283,0.035
12,2.1866245,1774480309978,405.8611,102.52437,100,4684.5737,30.0,10.0,1300,283,0.035
13,2.1866245,1774480309978,405.8611,102.52437,100,4661.151,30.0,10.0,1400,283,0.035
14,2.1866245,1774480309978,405.8611,102.52437,100,4637.845,30.0,10.0,1500,283,0.035
15,2.1866245,1774480309978,405.8611,102.52437,100,4614.6562,30.0,10.0,1600,283,0.035
16,2.1866245,1774480309978,405.8611,102.52437,100,4591.583,30.0,10.0,1700,283,0.035
17,2.1866245,1774480309978,405.8611,102.52437,100,4568.625,30.0,10.0,1800,283,0.035
18,2.1866245,1774480309978,405.8611,102.52437,100,4545.7817,30.0,10.0,1900,283,0.035
19,2.1866245,1774480309978,405.8611,102.52437,100,4523.0527,30.0,10.0,2000,283,0.035
20,1.8409615,1774480309978,310.02197,99.6138,100,4500.4375,30.0,10.0,2100,2030,0.337
21,1.6871204,1774480309978,312.552,101.225945,100,4477.9355,30.0,10.0,2200,2130,0.363
22,1.6871204,1774480309978,312.552,101.225945,100,4455.546,30.0,10.0,2300,2130,0.363
23,1.6871204,1774480309978,312.552,101.225945,100,4433.268,30.0,10.0,2400,2130,0.363
24,1.6871204,1774480309978,312.552,101.225945,100,4411.1016,30.0,10.0,2500,2130,0.363
