iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,5.6079664,1774481046519,414.83353,51.316254,100,50.0,10.0,2.0,100,99,0.004
1,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,200,199,0.008
2,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,300,199,0.008
3,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,400,199,0.008
4,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,500,199,0.008
5,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,600,199,0.008
6,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,700,199,0.008
7,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,800,199,0.008
8,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,900,199,0.008
9,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,1000,199,0.008
10,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,1100,199,0.008
11,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,1200,199,0.008
12,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,1300,199,0.008
13,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,1400,199,0.008
14,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,1500,199,0.008
15,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,1600,199,0.008
16,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,1700,199,0.008
17,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,1800,199,0.008
18,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,1900,199,0.008
19,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,2000,199,0.008
20,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,2100,199,0.008
21,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,2200,199,0.008
22,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,2300,199,0.008
23,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,2400,199,0.008
24,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,2500,199,0.008
25,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,2600,199,0.008
26,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,2700,199,0.008
27,5.229085,1774481046519,411.93042,50.559967,100,50.0,10.0,2.0,2800,199,0.008
28,5.059463,1774481046519,409.1226,50.65858,100,50.0,10.0,2.0,2900,2899,0.542
29,5.059463,1774481046519,409.1226,50.65858,100,50.0,10.0,2.0,3000,2899,0.542
30,5.059463,1774481046519,409.1226,50.65858,100,50.0,10.0,2.0,3100,2899,0.542
31,5.059463,1774481046519,409.1226,50.65858,100,50.0,10.0,2.0,3200,2899,0.542
32,5.059463,1774481046519,409.1226,50.65858,100,50.0,10.0,2.0,3300,2899,0.542
33,5.059463,1774481046519,409.1226,50.65858,100,50.0,10.0,2.0,3400,2899,0.542
34,5.059463,1774481046519,409.1226,50.65858,100,50.0,10.0,2.0,3500,2899,0.542
35,5.059463,1774481046519,409.1226,50.65858,100,50.0,10.0,2.0,3600,2899,0.542
36,5.059463,1774481046519,409.1226,50.65858,100,50.0,10.0,2.0,3700,2899,0.542
37,5.059463,1774481046519,409.1226,50.65858,100,50.0,10.0,2.0,3800,2899,0.542
