iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,3.311204,1774480400289,402.09952,206.8941,100,4975.0,30.0,10.0,100,80,0.003
1,3.311204,1774480400289,402.09952,206.8941,100,4950.125,30.0,10.0,200,80,0.003
2,3.311204,1774480400289,402.09952,206.8941,100,4925.3745,30.0,10.0,300,80,0.003
3,3.311204,1774480400289,402.09952,206.8941,100,4900.7476,30.0,10.0,400,80,0.003
4,3.311204,1774480400289,402.09952,206.8941,100,4876.2437,30.0,10.0,500,80,0.003
5,3.311204,1774480400289,402.09952,206.8941,100,4851.8623,30.0,10.0,600,80,0.003
6,3.311204,1774480400289,402.09952,206.8941,100,4827.603,30.0,10.0,700,80,0.003
7,3.311204,1774480400289,402.09952,206.8941,100,4803.465,30.0,10.0,800,80,0.003
8,3.311204,1774480400289,402.09952,206.8941,100,4779.4478,30.0,10.0,900,80,0.003
9,3.311204,1774480400289,402.09952,206.8941,100,4755.551,30.0,10.0,1000,80,0.003
10,3.311204,1774480400289,402.09952,206.8941,100,4731.773,30.0,10.0,1100,80,0.003
11,3.311204,1774480400289,402.09952,206.8941,100,4708.1143,30.0,10.0,1200,80,0.003
12,3.311204,1774480400289,402.09952,206.8941,100,4684.5737,30.0,10.0,1300,80,0.003
13,2.1279287,1774480400289,303.82468,99.15522,100,4661.151,30.0,10.0,1400,1338,0.215
14,1.4271879,1774480400289,307.3271,202.13995,100,4637.845,30.0,10.0,1500,1415,0.239
15,1.0872707,1774480400289,305.11844,204.1702,100,4614.6562,30.0,10.0,1600,1515,0.255
16,1.0872707,1774480400289,305.11844,204.1702,100,4591.583,30.0,10.0,1700,1515,0.255
17,1.0872707,1774480400289,305.11844,204.1702,100,4568.625,30.0,10.0,1800,1515,0.255
18,1.0872707,1774480400289,305.11844,204.1702,100,4545.7817,30.0,10.0,1900,1515,0.255
19,1.0872707,1774480400289,305.11844,204.1702,100,4523.0527,30.0,10.0,2000,1515,0.255
20,1.0872707,1774480400289,305.11844,204.1702,100,4500.4375,30.0,10.0,2100,1515,0.255
21,1.0872707,1774480400289,305.11844,204.1702,100,4477.9355,30.0,10.0,2200,1515,0.255
22,1.0872707,1774480400289,305.11844,204.1702,100,4455.546,30.0,10.0,2300,1515,0.255
23,1.0872707,1774480400289,305.11844,204.1702,100,4433.268,30.0,10.0,2400,1515,0.255
24,1.0872707,1774480400289,305.11844,204.1702,100,4411.1016,30.0,10.0,2500,1515,0.255
25,1.0872707,1774480400289,305.11844,204.1702,100,4389.046,30.0,10.0,2600,1515,0.255
26,1.0872707,1774480400289,305.11844,204.1702,100,4367.1006,30.0,10.0,2700,1515,0.255
27,1.0872707,1774480400289,305.11844,204.1702,100,4345.265,30.0,10.0,2800,1515,0.255
28,1.0872707,1774480400289,305.11844,204.1702,100,4323.539,30.0,10.0,2900,1515,0.255
29,1.0872707,1774480400289,305.11844,204.1702,100,4301.9214,30.0,10.0,3000,1515,0.255
30,1.0872707,1774480400289,305.11844,204.1702,100,4280.4116,30.0,10.0,3100,1515,0.255
31,1.0872707,1774480400289,305.11844,204.1702,100,4259.01,30.0,10.0,3200,1515,0.255
32,1.0872707,1774480400289,305.11844,204.1702,100,4237.715,30.0,10.0,3300,1515,0.255
33,1.0872707,1774480400289,305.11844,204.1702,100,4216.5264,30.0,10.0,3400,1515,0.255
34,1.0872707,1774480400289,305.11844,204.1702,100,4195.444,30.0,10.0,3500,1515,0.255
35,1.0872707,1774480400289,305.11844,204.1702,100,4174.467,30.0,10.0,3600,1515,0.255
36,1.0872707,1774480400289,305.11844,204.1702,100,4153.5947,30.0,10.0,3700,1515,0.255
37,1.0872707,1774480400289,305.11844,204.1702,100,4132.8267,30.0,10.0,3800,1515,0.255
38,1.0872707,1774480400289,305.11844,204.1702,100,4112.1626,30.0,10.0,3900,1515,0.255
39,1.0872707,1774480400289,305.11844,204.1702,100,4091.6018,30.0,10.0,4000,1515,0.255
40,0.9736986,1774480400289,300.21402,152.67775,100,4071.1438,30.0,10.0,4100,4020,0.678
41,0.36895657,1774480400289,302.87204,154.06879,100,4050.788,30.0,10.0,4200,4120,0.695
42,0.31336498,1774480400289,305.53006,155.45982,100,4030.5342,30.0,10.0,4300,4220,0.709
43,0.31336498,1774480400289,305.53006,155.45982,100,4010.3816,30.0,10.0,4400,4220,0.709
44,0.31336498,1774480400289,305.53006,155.45982,100,3990.3296,30.0,10.0,4500,4220,0.709
45,0.31336498,1774480400289,305.53006,155.45982,100,3970.378,30.0,10.0,4600,4220,0.709
46,0.31336498,1774480400289,305.53006,155.45982,100,3950.5261,30.0,10.0,4700,4220,0.709
