iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,7.0602207,1774481036479,391.8996,149.86847,100,50.0,10.0,2.0,100,54,0.004
1,7.0602207,1774481036479,391.8996,149.86847,100,50.0,10.0,2.0,200,54,0.004
2,7.0602207,1774481036479,391.8996,149.86847,100,50.0,10.0,2.0,300,54,0.004
3,7.0602207,1774481036479,391.8996,149.86847,100,50.0,10.0,2.0,400,54,0.004
4,6.26058,1774481036479,518.34906,100.78643,100,50.0,10.0,2.0,500,496,0.071
5,5.4250717,1774481036479,515.51355,101.766174,100,50.0,10.0,2.0,600,596,0.087
6,5.0272484,1774481036479,512.6238,102.571945,100,50.0,10.0,2.0,700,696,0.1
7,4.854557,1774481036479,394.72623,151.81369,100,50.0,10.0,2.0,800,751,0.116
8,4.854557,1774481036479,394.72623,151.81369,100,50.0,10.0,2.0,900,751,0.116
9,4.854557,1774481036479,394.72623,151.81369,100,50.0,10.0,2.0,1000,751,0.116
10,3.4828596,1774481036479,295.9167,101.143654,100,50.0,10.0,2.0,1100,1089,0.177
11,2.5126514,1774481036479,298.17648,103.11682,100,50.0,10.0,2.0,1200,1189,0.213
12,2.2908878,1774481036479,300.43628,105.08999,100,50.0,10.0,2.0,1300,1289,0.223
13,2.2908878,1774481036479,300.43628,105.08999,100,50.0,10.0,2.0,1400,1289,0.223
14,2.1151524,1774481036479,296.44815,153.32478,100,50.0,10.0,2.0,1500,1404,0.264
15,2.0220823,1774481036479,298.23743,150.91678,100,50.0,10.0,2.0,1600,1504,0.284
16,2.0220823,1774481036479,298.23743,150.91678,100,50.0,10.0,2.0,1700,1504,0.284
17,2.0220823,1774481036479,298.23743,150.91678,100,50.0,10.0,2.0,1800,1504,0.284
18,2.0220823,1774481036479,298.23743,150.91678,100,50.0,10.0,2.0,1900,1504,0.284
19,2.0220823,1774481036479,298.23743,150.91678,100,50.0,10.0,2.0,2000,1504,0.284
20,1.4656639,1774481036479,306.0083,149.1863,100,50.0,10.0,2.0,2100,2006,0.396
21,1.189353,1774481036479,303.1699,150.15764,100,50.0,10.0,2.0,2200,2106,0.407
22,1.189353,1774481036479,303.1699,150.15764,100,50.0,10.0,2.0,2300,2106,0.407
23,1.189353,1774481036479,303.1699,150.15764,100,50.0,10.0,2.0,2400,2106,0.407
24,1.189353,1774481036479,303.1699,150.15764,100,50.0,10.0,2.0,2500,2106,0.407
25,1.189353,1774481036479,303.1699,150.15764,100,50.0,10.0,2.0,2600,2106,0.407
26,1.189353,1774481036479,303.1699,150.15764,100,50.0,10.0,2.0,2700,2106,0.407
27,1.189353,1774481036479,303.1699,150.15764,100,50.0,10.0,2.0,2800,2106,0.407
28,0.6174879,1774481036479,303.067,151.6174,100,50.0,10.0,2.0,2900,2804,0.532
29,0.6174879,1774481036479,303.067,151.6174,100,50.0,10.0,2.0,3000,2804,0.532
30,0.6174879,1774481036479,303.067,151.6174,100,50.0,10.0,2.0,3100,2804,0.532
31,0.6174879,1774481036479,303.067,151.6174,100,50.0,10.0,2.0,3200,2804,0.532
32,0.6174879,1774481036479,303.067,151.6174,100,50.0,10.0,2.0,3300,2804,0.532
33,0.358037,1774481036479,302.8756,153.88818,100,50.0,10.0,2.0,3400,3306,0.611
34,0.34224033,1774481036479,305.00446,151.77443,100,50.0,10.0,2.0,3500,3406,0.643
35,0.34224033,1774481036479,305.00446,151.77443,100,50.0,10.0,2.0,3600,3406,0.643
36,0.34224033,1774481036479,305.00446,151.77443,100,50.0,10.0,2.0,3700,3406,0.643
37,0.34224033,1774481036479,305.00446,151.77443,100,50.0,10.0,2.0,3800,3406,0.643
38,0.34224033,1774481036479,305.00446,151.77443,100,50.0,10.0,2.0,3900,3406,0.643
39,0.34224033,1774481036479,305.00446,151.77443,100,50.0,10.0,2.0,4000,3406,0.643
40,0.34224033,1774481036479,305.00446,151.77443,100,50.0,10.0,2.0,4100,3406,0.643
41,0.34224033,1774481036479,305.00446,151.77443,100,50.0,10.0,2.0,4200,3406,0.643
42,0.34224033,1774481036479,305.00446,151.77443,100,50.0,10.0,2.0,4300,3406,0.643
43,0.23640919,1774481036479,304.61743,154.80934,100,50.0,10.0,2.0,4400,4304,0.797
44,0.23640919,1774481036479,304.61743,154.80934,100,50.0,10.0,2.0,4500,4304,0.797
45,0.23640919,1774481036479,304.61743,154.80934,100,50.0,10.0,2.0,4600,4304,0.797
46,0.23640919,1774481036479,304.61743,154.80934,100,50.0,10.0,2.0,4700,4304,0.797
47,0.23640919,1774481036479,304.61743,154.80934,100,50.0,10.0,2.0,4800,4304,0.797
48,0.2210083,1774481036479,305.6451,155.12416,100,50.0,10.0,2.0,4900,4806,0.877
49,0.2210083,1774481036479,305.6451,155.12416,100,50.0,10.0,2.0,5000,4806,0.877
50,0.2210083,1774481036479,305.6451,155.12416,100,50.0,10.0,2.0,5100,4806,0.877
51,0.2210083,1774481036479,305.6451,155.12416,100,50.0,10.0,2.0,5200,4806,0.877
52,0.2210083,1774481036479,305.6451,155.12416,100,50.0,10.0,2.0,5300,4806,0.877
53,0.2210083,1774481036479,305.6451,155.12416,100,50.0,10.0,2.0,5400,4806,0.877
54,0.2210083,1774481036479,305.6451,155.12416,100,50.0,10.0,2.0,5500,4806,0.877
55,0.2210083,1774481036479,305.6451,155.12416,100,50.0,10.0,2.0,5600,4806,0.877
56,0.01307106,1774481036479,307.05377,153.19084,100,50.0,10.0,2.0,5700,5676,1.029
57,0.01307106,1774481036479,307.05377,153.19084,100,50.0,10.0,2.0,5800,5676,1.029
58,0.01307106,1774481036479,307.05377,153.19084,100,50.0,10.0,2.0,5900,5676,1.029
59,0.01307106,1774481036479,307.05377,153.19084,100,50.0,10.0,2.0,6000,5676,1.029
60,0.01307106,1774481036479,307.05377,153.19084,100,50.0,10.0,2.0,6100,5676,1.029
61,0.01307106,1774481036479,307.05377,153.19084,100,50.0,10.0,2.0,6200,5676,1.029
62,0.0035324097,1774481036479,307.63177,153.60774,100,50.0,10.0,2.0,6300,6227,1.123
63,0.0035324097,1774481036479,307.63177,153.60774,100,50.0,10.0,2.0,6400,6227,1.123
64,0.0035324097,1774481036479,307.63177,153.60774,100,50.0,10.0,2.0,6500,6227,1.123
65,0.0035324097,1774481036479,307.63177,153.60774,100,50.0,10.0,2.0,6600,6227,1.123
66,0.0035324097,1774481036479,307.63177,153.60774,100,50.0,10.0,2.0,6700,6227,1.123
67,0.0035324097,1774481036479,307.63177,153.60774,100,50.0,10.0,2.0,6800,6227,1.123
