iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,6.7467823,502.74435,201.8648,100,3000.0,30.0,10.0,100,89,0.071
1,6.5073543,318.68472,50.39009,100,3000.0,30.0,10.0,200,123,0.146
2,5.373997,315.8633,51.409714,100,3000.0,30.0,10.0,300,223,0.219
3,4.6569676,313.0419,52.429337,100,3000.0,30.0,10.0,400,323,0.293
4,4.376791,310.2205,53.44896,100,3000.0,30.0,10.0,500,423,0.366
5,4.376791,310.2205,53.44896,100,3000.0,30.0,10.0,600,423,0.366
6,4.376791,310.2205,53.44896,100,3000.0,30.0,10.0,700,423,0.366
7,4.376791,310.2205,53.44896,100,3000.0,30.0,10.0,800,423,0.366
8,4.376791,310.2205,53.44896,100,3000.0,30.0,10.0,900,423,0.366
9,4.376791,310.2205,53.44896,100,3000.0,30.0,10.0,1000,423,0.366
10,4.376791,310.2205,53.44896,100,3000.0,30.0,10.0,1100,423,0.366
11,3.503209,195.88226,156.99812,100,3000.0,30.0,10.0,1200,1141,0.996
12,2.2744112,197.13832,154.27373,100,3000.0,30.0,10.0,1300,1241,1.071
13,2.2081347,198.39438,151.54933,100,3000.0,30.0,10.0,1400,1341,1.144
14,2.2081347,198.39438,151.54933,100,3000.0,30.0,10.0,1500,1341,1.144
15,2.2081347,198.39438,151.54933,100,3000.0,30.0,10.0,1600,1341,1.144
16,2.2081347,198.39438,151.54933,100,3000.0,30.0,10.0,1700,1341,1.144
17,2.2081347,198.39438,151.54933,100,3000.0,30.0,10.0,1800,1341,1.144
18,2.2081347,198.39438,151.54933,100,3000.0,30.0,10.0,1900,1341,1.144
19,2.2081347,198.39438,151.54933,100,3000.0,30.0,10.0,2000,1341,1.144
20,2.2081347,198.39438,151.54933,100,3000.0,30.0,10.0,2100,1341,1.144
21,2.2081347,198.39438,151.54933,100,3000.0,30.0,10.0,2200,1341,1.144
22,2.2081347,198.39438,151.54933,100,3000.0,30.0,10.0,2300,1341,1.144
23,2.2081347,198.39438,151.54933,100,3000.0,30.0,10.0,2400,1341,1.144
24,2.2081347,198.39438,151.54933,100,3000.0,30.0,10.0,2500,1341,1.144
25,2.2081347,198.39438,151.54933,100,3000.0,30.0,10.0,2600,1341,1.144
26,2.2081347,198.39438,151.54933,100,3000.0,30.0,10.0,2700,1341,1.144
27,2.2081347,198.39438,151.54933,100,3000.0,30.0,10.0,2800,1341,1.144
28,1.870327,414.1068,151.29208,100,3000.0,30.0,10.0,2900,2898,2.237
29,1.5064678,411.10834,151.19666,100,3000.0,30.0,10.0,3000,2998,2.311
30,1.4817486,408.10986,151.10123,100,3000.0,30.0,10.0,3100,3098,2.385
31,1.4817486,408.10986,151.10123,100,3000.0,30.0,10.0,3200,3098,2.385
32,1.4817486,408.10986,151.10123,100,3000.0,30.0,10.0,3300,3098,2.385
33,1.4817486,408.10986,151.10123,100,3000.0,30.0,10.0,3400,3098,2.385
34,1.4817486,408.10986,151.10123,100,3000.0,30.0,10.0,3500,3098,2.385
35,1.4817486,408.10986,151.10123,100,3000.0,30.0,10.0,3600,3098,2.385
36,1.4817486,408.10986,151.10123,100,3000.0,30.0,10.0,3700,3098,2.385
37,1.4817486,408.10986,151.10123,100,3000.0,30.0,10.0,3800,3098,2.385
38,1.4817486,408.10986,151.10123,100,3000.0,30.0,10.0,3900,3098,2.385
39,1.4817486,408.10986,151.10123,100,3000.0,30.0,10.0,4000,3098,2.385
40,1.4817486,408.10986,151.10123,100,3000.0,30.0,10.0,4100,3098,2.385
41,1.2112474,306.98273,149.55984,100,3000.0,30.0,10.0,4200,4149,3.194
42,1.0142031,304.0673,150.26707,100,3000.0,30.0,10.0,4300,4249,3.267
43,1.0142031,304.0673,150.26707,100,3000.0,30.0,10.0,4400,4249,3.267
44,1.0142031,304.0673,150.26707,100,3000.0,30.0,10.0,4500,4249,3.267
45,1.0142031,304.0673,150.26707,100,3000.0,30.0,10.0,4600,4249,3.267
46,1.0142031,304.0673,150.26707,100,3000.0,30.0,10.0,4700,4249,3.267
47,1.0142031,304.0673,150.26707,100,3000.0,30.0,10.0,4800,4249,3.267
48,1.0142031,304.0673,150.26707,100,3000.0,30.0,10.0,4900,4249,3.267
