iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,6.924618,1774481056593,188.96457,104.42933,100,50.0,10.0,2.0,100,24,0.003
1,6.6305666,1774481056593,189.28638,101.44664,100,50.0,10.0,2.0,200,124,0.007
2,6.6305666,1774481056593,189.28638,101.44664,100,50.0,10.0,2.0,300,124,0.007
3,6.6305666,1774481056593,189.28638,101.44664,100,50.0,10.0,2.0,400,124,0.007
4,6.6305666,1774481056593,189.28638,101.44664,100,50.0,10.0,2.0,500,124,0.007
5,6.6305666,1774481056593,189.28638,101.44664,100,50.0,10.0,2.0,600,124,0.007
6,6.2957935,1774481056593,421.12473,209.2858,100,50.0,10.0,2.0,700,683,0.1
7,4.358857,1774481056593,419.4999,206.76392,100,50.0,10.0,2.0,800,783,0.133
8,3.4315233,1774481056593,417.8751,204.24203,100,50.0,10.0,2.0,900,883,0.146
9,3.4315233,1774481056593,417.8751,204.24203,100,50.0,10.0,2.0,1000,883,0.146
10,3.4315233,1774481056593,417.8751,204.24203,100,50.0,10.0,2.0,1100,883,0.146
11,3.4315233,1774481056593,417.8751,204.24203,100,50.0,10.0,2.0,1200,883,0.146
12,3.4315233,1774481056593,417.8751,204.24203,100,50.0,10.0,2.0,1300,883,0.146
13,3.3867278,1774481056593,206.5984,98.37176,100,50.0,10.0,2.0,1400,1324,0.229
14,2.871272,1774481056593,209.21353,99.84184,100,50.0,10.0,2.0,1500,1424,0.255
15,2.871272,1774481056593,209.21353,99.84184,100,50.0,10.0,2.0,1600,1424,0.255
16,2.871272,1774481056593,209.21353,99.84184,100,50.0,10.0,2.0,1700,1424,0.255
17,2.871272,1774481056593,209.21353,99.84184,100,50.0,10.0,2.0,1800,1424,0.255
18,2.871272,1774481056593,209.21353,99.84184,100,50.0,10.0,2.0,1900,1424,0.255
19,2.871272,1774481056593,209.21353,99.84184,100,50.0,10.0,2.0,2000,1424,0.255
20,2.871272,1774481056593,209.21353,99.84184,100,50.0,10.0,2.0,2100,1424,0.255
21,2.871272,1774481056593,209.21353,99.84184,100,50.0,10.0,2.0,2200,1424,0.255
22,2.871272,1774481056593,209.21353,99.84184,100,50.0,10.0,2.0,2300,1424,0.255
23,2.871272,1774481056593,209.21353,99.84184,100,50.0,10.0,2.0,2400,1424,0.255
24,2.871272,1774481056593,209.21353,99.84184,100,50.0,10.0,2.0,2500,1424,0.255
25,2.871272,1774481056593,209.21353,99.84184,100,50.0,10.0,2.0,2600,1424,0.255
26,2.871272,1774481056593,209.21353,99.84184,100,50.0,10.0,2.0,2700,1424,0.255
27,2.871272,1774481056593,209.21353,99.84184,100,50.0,10.0,2.0,2800,1424,0.255
28,2.871272,1774481056593,209.21353,99.84184,100,50.0,10.0,2.0,2900,1424,0.255
29,2.871272,1774481056593,209.21353,99.84184,100,50.0,10.0,2.0,3000,1424,0.255
30,2.871272,1774481056593,209.21353,99.84184,100,50.0,10.0,2.0,3100,1424,0.255
31,2.871272,1774481056593,209.21353,99.84184,100,50.0,10.0,2.0,3200,1424,0.255
32,2.3824444,1774481056593,201.5526,101.371376,100,50.0,10.0,2.0,3300,3224,0.565
33,2.3824444,1774481056593,201.5526,101.371376,100,50.0,10.0,2.0,3400,3224,0.565
34,2.3824444,1774481056593,201.5526,101.371376,100,50.0,10.0,2.0,3500,3224,0.565
35,1.7384396,1774481056593,415.19644,154.3481,100,50.0,10.0,2.0,3600,3591,0.616
36,1.1963968,1774481056593,412.2091,154.07285,100,50.0,10.0,2.0,3700,3691,0.643
37,0.99827385,1774481056593,409.22177,153.79759,100,50.0,10.0,2.0,3800,3791,0.653
38,0.99827385,1774481056593,409.22177,153.79759,100,50.0,10.0,2.0,3900,3791,0.653
39,0.99827385,1774481056593,409.22177,153.79759,100,50.0,10.0,2.0,4000,3791,0.653
40,0.99827385,1774481056593,409.22177,153.79759,100,50.0,10.0,2.0,4100,3791,0.653
41,0.99827385,1774481056593,409.22177,153.79759,100,50.0,10.0,2.0,4200,3791,0.653
42,0.99827385,1774481056593,409.22177,153.79759,100,50.0,10.0,2.0,4300,3791,0.653
43,0.99827385,1774481056593,409.22177,153.79759,100,50.0,10.0,2.0,4400,3791,0.653
44,0.99827385,1774481056593,409.22177,153.79759,100,50.0,10.0,2.0,4500,3791,0.653
45,0.99827385,1774481056593,409.22177,153.79759,100,50.0,10.0,2.0,4600,3791,0.653
46,0.99827385,1774481056593,409.22177,153.79759,100,50.0,10.0,2.0,4700,3791,0.653
47,0.99827385,1774481056593,409.22177,153.79759,100,50.0,10.0,2.0,4800,3791,0.653
48,0.99827385,1774481056593,409.22177,153.79759,100,50.0,10.0,2.0,4900,3791,0.653
49,0.9973202,1774481056593,409.22333,153.76228,100,50.0,10.0,2.0,5000,4991,0.873
50,0.9973202,1774481056593,409.22333,153.76228,100,50.0,10.0,2.0,5100,4991,0.873
51,0.9973202,1774481056593,409.22333,153.76228,100,50.0,10.0,2.0,5200,4991,0.873
