iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,5.576154,1774480320015,212.71317,146.51268,100,4975.0,30.0,10.0,100,10,0.005
1,5.576154,1774480320015,212.71317,146.51268,100,4950.125,30.0,10.0,200,10,0.005
2,5.576154,1774480320015,212.71317,146.51268,100,4925.3745,30.0,10.0,300,10,0.005
3,5.576154,1774480320015,212.71317,146.51268,100,4900.7476,30.0,10.0,400,10,0.005
4,4.234297,1774480320015,214.58179,99.66331,100,4876.2437,30.0,10.0,500,418,0.064
5,3.0279827,1774480320015,211.81758,100.829155,100,4851.8623,30.0,10.0,600,518,0.096
6,2.2855148,1774480320015,209.05338,101.995,100,4827.603,30.0,10.0,700,618,0.102
7,2.0269012,1774480320015,206.28917,103.16085,100,4803.465,30.0,10.0,800,718,0.129
8,2.0269012,1774480320015,206.28917,103.16085,100,4779.4478,30.0,10.0,900,718,0.129
9,2.0269012,1774480320015,206.28917,103.16085,100,4755.551,30.0,10.0,1000,718,0.129
10,2.0269012,1774480320015,206.28917,103.16085,100,4731.773,30.0,10.0,1100,718,0.129
11,2.0269012,1774480320015,206.28917,103.16085,100,4708.1143,30.0,10.0,1200,718,0.129
12,2.0269012,1774480320015,206.28917,103.16085,100,4684.5737,30.0,10.0,1300,718,0.129
13,2.0269012,1774480320015,206.28917,103.16085,100,4661.151,30.0,10.0,1400,718,0.129
14,2.0269012,1774480320015,206.28917,103.16085,100,4637.845,30.0,10.0,1500,718,0.129
15,2.0269012,1774480320015,206.28917,103.16085,100,4614.6562,30.0,10.0,1600,718,0.129
16,2.0269012,1774480320015,206.28917,103.16085,100,4591.583,30.0,10.0,1700,718,0.129
17,2.0269012,1774480320015,206.28917,103.16085,100,4568.625,30.0,10.0,1800,718,0.129
18,2.0269012,1774480320015,206.28917,103.16085,100,4545.7817,30.0,10.0,1900,718,0.129
19,1.6733408,1774480320015,199.36482,154.02075,100,4523.0527,30.0,10.0,2000,1904,0.332
20,1.6733408,1774480320015,199.36482,154.02075,100,4500.4375,30.0,10.0,2100,1904,0.332
21,1.6733408,1774480320015,199.36482,154.02075,100,4477.9355,30.0,10.0,2200,1904,0.332
22,1.6733408,1774480320015,199.36482,154.02075,100,4455.546,30.0,10.0,2300,1904,0.332
23,1.6733408,1774480320015,199.36482,154.02075,100,4433.268,30.0,10.0,2400,1904,0.332
24,1.6733408,1774480320015,199.36482,154.02075,100,4411.1016,30.0,10.0,2500,1904,0.332
25,1.6733408,1774480320015,199.36482,154.02075,100,4389.046,30.0,10.0,2600,1904,0.332
26,1.6733408,1774480320015,199.36482,154.02075,100,4367.1006,30.0,10.0,2700,1904,0.332
27,1.6733408,1774480320015,199.36482,154.02075,100,4345.265,30.0,10.0,2800,1904,0.332
28,1.6733408,1774480320015,199.36482,154.02075,100,4323.539,30.0,10.0,2900,1904,0.332
29,1.6733408,1774480320015,199.36482,154.02075,100,4301.9214,30.0,10.0,3000,1904,0.332
30,1.6733408,1774480320015,199.36482,154.02075,100,4280.4116,30.0,10.0,3100,1904,0.332
31,1.6733408,1774480320015,199.36482,154.02075,100,4259.01,30.0,10.0,3200,1904,0.332
32,1.6733408,1774480320015,199.36482,154.02075,100,4237.715,30.0,10.0,3300,1904,0.332
33,1.6733408,1774480320015,199.36482,154.02075,100,4216.5264,30.0,10.0,3400,1904,0.332
34,1.6733408,1774480320015,199.36482,154.02075,100,4195.444,30.0,10.0,3500,1904,0.332
35,1.6733408,1774480320015,199.36482,154.02075,100,4174.467,30.0,10.0,3600,1904,0.332
36,1.6733408,1774480320015,199.36482,154.02075,100,4153.5947,30.0,10.0,3700,1904,0.332
37,1.6733408,1774480320015,199.36482,154.02075,100,4132.8267,30.0,10.0,3800,1904,0.332
38,1.6733408,1774480320015,199.36482,154.02075,100,4112.1626,30.0,10.0,3900,1904,0.332
39,1.6733408,1774480320015,199.36482,154.02075,100,4091.6018,30.0,10.0,4000,1904,0.332
40,1.6733408,1774480320015,199.36482,154.02075,100,4071.1438,30.0,10.0,4100,1904,0.332
41,1.6733408,1774480320015,199.36482,154.02075,100,4050.788,30.0,10.0,4200,1904,0.332
42,1.5638552,1774480320015,201.18382,151.79037,100,4030.5342,30.0,10.0,4300,4237,0.735
43,1.5638552,1774480320015,201.18382,151.79037,100,4010.3816,30.0,10.0,4400,4237,0.735
44,1.4625473,1774480320015,310.68683,100.88125,100,3990.3296,30.0,10.0,4500,4431,0.783
45,1.0595016,1774480320015,307.8276,101.78943,100,3970.378,30.0,10.0,4600,4531,0.787
46,1.0309963,1774480320015,307.45132,103.33731,100,3950.5261,30.0,10.0,4700,4679,0.814
47,1.0309963,1774480320015,307.45132,103.33731,100,3930.7734,30.0,10.0,4800,4679,0.814
48,1.0309963,1774480320015,307.45132,103.33731,100,3911.1196,30.0,10.0,4900,4679,0.814
49,1.0309963,1774480320015,307.45132,103.33731,100,3891.564,30.0,10.0,5000,4679,0.814
50,1.0309963,1774480320015,307.45132,103.33731,100,3872.1062,30.0,10.0,5100,4679,0.814
51,1.0309963,1774480320015,307.45132,103.33731,100,3852.7456,30.0,10.0,5200,4679,0.814
52,1.0309963,1774480320015,307.45132,103.33731,100,3833.482,30.0,10.0,5300,4679,0.814
53,1.0309963,1774480320015,307.45132,103.33731,100,3814.3145,30.0,10.0,5400,4679,0.814
54,1.0309963,1774480320015,307.45132,103.33731,100,3795.243,30.0,10.0,5500,4679,0.814
55,1.0309963,1774480320015,307.45132,103.33731,100,3776.2666,30.0,10.0,5600,4679,0.814
56,1.0309963,1774480320015,307.45132,103.33731,100,3757.3853,30.0,10.0,5700,4679,0.814
57,1.0309963,1774480320015,307.45132,103.33731,100,3738.5984,30.0,10.0,5800,4679,0.814
58,1.0309963,1774480320015,307.45132,103.33731,100,3719.9055,30.0,10.0,5900,4679,0.814
59,1.0309963,1774480320015,307.45132,103.33731,100,3701.306,30.0,10.0,6000,4679,0.814
60,1.0309963,1774480320015,307.45132,103.33731,100,3682.7993,30.0,10.0,6100,4679,0.814
61,1.0309963,1774480320015,307.45132,103.33731,100,3664.3853,30.0,10.0,6200,4679,0.814
62,1.0309963,1774480320015,307.45132,103.33731,100,3646.0632,30.0,10.0,6300,4679,0.814
63,1.0309963,1774480320015,307.45132,103.33731,100,3627.833,30.0,10.0,6400,4679,0.814
64,1.0309963,1774480320015,307.45132,103.33731,100,3609.6938,30.0,10.0,6500,4679,0.814
65,1.0309963,1774480320015,307.45132,103.33731,100,3591.6455,30.0,10.0,6600,4679,0.814
66,1.0309963,1774480320015,307.45132,103.33731,100,3573.6873,30.0,10.0,6700,4679,0.814
67,1.0309963,1774480320015,307.45132,103.33731,100,3555.8188,30.0,10.0,6800,4679,0.814
68,1.0309963,1774480320015,307.45132,103.33731,100,3538.0398,30.0,10.0,6900,4679,0.814
69,1.0309963,1774480320015,307.45132,103.33731,100,3520.3496,30.0,10.0,7000,4679,0.814
70,1.0309963,1774480320015,307.45132,103.33731,100,3502.7478,30.0,10.0,7100,4679,0.814
71,1.0309963,1774480320015,307.45132,103.33731,100,3485.2341,30.0,10.0,7200,4679,0.814
72,1.0309963,1774480320015,307.45132,103.33731,100,3467.8079,30.0,10.0,7300,4679,0.814
73,1.0309963,1774480320015,307.45132,103.33731,100,3450.4688,30.0,10.0,7400,4679,0.814
74,1.0309963,1774480320015,307.45132,103.33731,100,3433.2163,30.0,10.0,7500,4679,0.814
75,1.0309963,1774480320015,307.45132,103.33731,100,3416.0503,30.0,10.0,7600,4679,0.814
76,1.0309963,1774480320015,307.45132,103.33731,100,3398.97,30.0,10.0,7700,4679,0.814
77,1.0309963,1774480320015,307.45132,103.33731,100,3381.975,30.0,10.0,7800,4679,0.814
78,1.0309963,1774480320015,307.45132,103.33731,100,3365.0652,30.0,10.0,7900,4679,0.814
79,1.0309963,1774480320015,307.45132,103.33731,100,3348.24,30.0,10.0,8000,4679,0.814
80,1.0309963,1774480320015,307.45132,103.33731,100,3331.4988,30.0,10.0,8100,4679,0.814
81,1.0309963,1774480320015,307.45132,103.33731,100,3314.8413,30.0,10.0,8200,4679,0.814
82,1.0309963,1774480320015,307.45132,103.33731,100,3298.267,30.0,10.0,8300,4679,0.814
