iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,3.6915445,1774481026423,308.16812,146.40213,100,50.0,10.0,2.0,100,58,0.007
1,3.6915445,1774481026423,308.16812,146.40213,100,50.0,10.0,2.0,200,58,0.007
2,3.6915445,1774481026423,308.16812,146.40213,100,50.0,10.0,2.0,300,58,0.007
3,3.5842352,1774481026423,311.81476,160.26994,100,50.0,10.0,2.0,400,306,0.054
4,2.0306234,1774481026423,309.21872,158.7664,100,50.0,10.0,2.0,500,406,0.072
5,1.0047836,1774481026423,306.62268,157.26286,100,50.0,10.0,2.0,600,506,0.088
6,0.5407572,1774481026423,304.02664,155.75932,100,50.0,10.0,2.0,700,606,0.119
7,0.5407572,1774481026423,304.02664,155.75932,100,50.0,10.0,2.0,800,606,0.119
8,0.5407572,1774481026423,304.02664,155.75932,100,50.0,10.0,2.0,900,606,0.119
9,0.5407572,1774481026423,304.02664,155.75932,100,50.0,10.0,2.0,1000,606,0.119
10,0.5407572,1774481026423,304.02664,155.75932,100,50.0,10.0,2.0,1100,606,0.119
11,0.5407572,1774481026423,304.02664,155.75932,100,50.0,10.0,2.0,1200,606,0.119
12,0.5407572,1774481026423,304.02664,155.75932,100,50.0,10.0,2.0,1300,606,0.119
13,0.5407572,1774481026423,304.02664,155.75932,100,50.0,10.0,2.0,1400,606,0.119
14,0.18207169,1774481026423,307.63528,152.06201,100,50.0,10.0,2.0,1500,1458,0.258
15,0.14519405,1774481026423,306.94153,154.9807,100,50.0,10.0,2.0,1600,1558,0.273
16,0.09965515,1774481026423,305.52728,152.81363,100,50.0,10.0,2.0,1700,1660,0.288
17,0.09965515,1774481026423,305.52728,152.81363,100,50.0,10.0,2.0,1800,1660,0.288
18,0.09965515,1774481026423,305.52728,152.81363,100,50.0,10.0,2.0,1900,1660,0.288
19,0.09965515,1774481026423,305.52728,152.81363,100,50.0,10.0,2.0,2000,1660,0.288
20,0.09965515,1774481026423,305.52728,152.81363,100,50.0,10.0,2.0,2100,1660,0.288
21,0.09965515,1774481026423,305.52728,152.81363,100,50.0,10.0,2.0,2200,1660,0.288
22,0.09965515,1774481026423,305.52728,152.81363,100,50.0,10.0,2.0,2300,1660,0.288
23,0.09965515,1774481026423,305.52728,152.81363,100,50.0,10.0,2.0,2400,1660,0.288
24,0.09965515,1774481026423,305.52728,152.81363,100,50.0,10.0,2.0,2500,1660,0.288
25,0.09965515,1774481026423,305.52728,152.81363,100,50.0,10.0,2.0,2600,1660,0.288
26,0.09965515,1774481026423,305.52728,152.81363,100,50.0,10.0,2.0,2700,1660,0.288
27,0.09965515,1774481026423,305.52728,152.81363,100,50.0,10.0,2.0,2800,1660,0.288
28,0.09965515,1774481026423,305.52728,152.81363,100,50.0,10.0,2.0,2900,1660,0.288
29,0.09965515,1774481026423,305.52728,152.81363,100,50.0,10.0,2.0,3000,1660,0.288
30,0.09965515,1774481026423,305.52728,152.81363,100,50.0,10.0,2.0,3100,1660,0.288
31,0.09965515,1774481026423,305.52728,152.81363,100,50.0,10.0,2.0,3200,1660,0.288
32,0.09965515,1774481026423,305.52728,152.81363,100,50.0,10.0,2.0,3300,1660,0.288
33,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,3400,3302,0.598
34,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,3500,3302,0.598
35,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,3600,3302,0.598
36,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,3700,3302,0.598
37,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,3800,3302,0.598
38,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,3900,3302,0.598
39,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,4000,3302,0.598
40,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,4100,3302,0.598
41,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,4200,3302,0.598
42,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,4300,3302,0.598
43,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,4400,3302,0.598
44,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,4500,3302,0.598
45,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,4600,3302,0.598
46,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,4700,3302,0.598
47,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,4800,3302,0.598
48,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,4900,3302,0.598
49,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,5000,3302,0.598
50,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,5100,3302,0.598
51,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,5200,3302,0.598
52,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,5300,3302,0.598
53,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,5400,3302,0.598
54,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,5500,3302,0.598
55,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,5600,3302,0.598
56,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,5700,3302,0.598
57,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,5800,3302,0.598
58,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,5900,3302,0.598
59,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,6000,3302,0.598
60,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,6100,3302,0.598
61,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,6200,3302,0.598
62,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,6300,3302,0.598
63,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,6400,3302,0.598
64,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,6500,3302,0.598
65,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,6600,3302,0.598
66,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,6700,3302,0.598
67,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,6800,3302,0.598
68,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,6900,3302,0.598
69,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,7000,3302,0.598
70,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,7100,3302,0.598
71,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,7200,3302,0.598
72,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,7300,3302,0.598
73,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,7400,3302,0.598
74,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,7500,3302,0.598
75,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,7600,3302,0.598
76,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,7700,3302,0.598
77,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,7800,3302,0.598
78,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,7900,3302,0.598
79,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,8000,3302,0.598
80,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,8100,3302,0.598
81,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,8200,3302,0.598
82,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,8300,3302,0.598
83,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,8400,3302,0.598
84,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,8500,3302,0.598
85,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,8600,3302,0.598
86,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,8700,3302,0.598
87,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,8800,3302,0.598
88,0.023056984,1774481026423,306.188,153.8207,100,50.0,10.0,2.0,8900,3302,0.598
