iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,3.1780252,1774480259802,205.2719,200.52814,100,4975.0,30.0,10.0,100,39,0.004
1,2.5265932,1774480259802,202.77383,202.18936,100,4950.125,30.0,10.0,200,139,0.011
2,2.504221,1774480259802,200.27577,203.85059,100,4925.3745,30.0,10.0,300,239,0.04
3,2.504221,1774480259802,200.27577,203.85059,100,4900.7476,30.0,10.0,400,239,0.04
4,2.504221,1774480259802,200.27577,203.85059,100,4876.2437,30.0,10.0,500,239,0.04
5,2.504221,1774480259802,200.27577,203.85059,100,4851.8623,30.0,10.0,600,239,0.04
6,2.504221,1774480259802,200.27577,203.85059,100,4827.603,30.0,10.0,700,239,0.04
7,2.504221,1774480259802,200.27577,203.85059,100,4803.465,30.0,10.0,800,239,0.04
8,2.504221,1774480259802,200.27577,203.85059,100,4779.4478,30.0,10.0,900,239,0.04
9,2.504221,1774480259802,200.27577,203.85059,100,4755.551,30.0,10.0,1000,239,0.04
10,2.504221,1774480259802,200.27577,203.85059,100,4731.773,30.0,10.0,1100,239,0.04
11,2.504221,1774480259802,200.27577,203.85059,100,4708.1143,30.0,10.0,1200,239,0.04
12,2.504221,1774480259802,200.27577,203.85059,100,4684.5737,30.0,10.0,1300,239,0.04
13,2.504221,1774480259802,200.27577,203.85059,100,4661.151,30.0,10.0,1400,239,0.04
14,2.504221,1774480259802,200.27577,203.85059,100,4637.845,30.0,10.0,1500,239,0.04
15,2.504221,1774480259802,200.27577,203.85059,100,4614.6562,30.0,10.0,1600,239,0.04
16,2.504221,1774480259802,200.27577,203.85059,100,4591.583,30.0,10.0,1700,239,0.04
17,2.504221,1774480259802,200.27577,203.85059,100,4568.625,30.0,10.0,1800,239,0.04
18,2.504221,1774480259802,200.27577,203.85059,100,4545.7817,30.0,10.0,1900,239,0.04
19,2.504221,1774480259802,200.27577,203.85059,100,4523.0527,30.0,10.0,2000,239,0.04
20,2.504221,1774480259802,200.27577,203.85059,100,4500.4375,30.0,10.0,2100,239,0.04
21,2.504221,1774480259802,200.27577,203.85059,100,4477.9355,30.0,10.0,2200,239,0.04
22,2.094428,1774480259802,314.70956,101.83594,100,4455.546,30.0,10.0,2300,2263,0.366
23,1.5417805,1774480259802,312.2699,103.58179,100,4433.268,30.0,10.0,2400,2363,0.398
24,1.5417805,1774480259802,312.2699,103.58179,100,4411.1016,30.0,10.0,2500,2363,0.398
25,1.5417805,1774480259802,312.2699,103.58179,100,4389.046,30.0,10.0,2600,2363,0.398
26,1.5417805,1774480259802,312.2699,103.58179,100,4367.1006,30.0,10.0,2700,2363,0.398
27,1.5417805,1774480259802,312.2699,103.58179,100,4345.265,30.0,10.0,2800,2363,0.398
28,1.5417805,1774480259802,312.2699,103.58179,100,4323.539,30.0,10.0,2900,2363,0.398
29,1.5417805,1774480259802,312.2699,103.58179,100,4301.9214,30.0,10.0,3000,2363,0.398
30,1.4878597,1774480259802,200.3126,153.06548,100,4280.4116,30.0,10.0,3100,3075,0.505
31,1.1654434,1774480259802,202.93813,154.51692,100,4259.01,30.0,10.0,3200,3175,0.521
32,1.1654434,1774480259802,202.93813,154.51692,100,4237.715,30.0,10.0,3300,3175,0.521
33,1.1654434,1774480259802,202.93813,154.51692,100,4216.5264,30.0,10.0,3400,3175,0.521
34,1.1654434,1774480259802,202.93813,154.51692,100,4195.444,30.0,10.0,3500,3175,0.521
35,0.9970703,1774480259802,307.4808,204.45134,100,4174.467,30.0,10.0,3600,3547,0.599
36,0.9970703,1774480259802,307.4808,204.45134,100,4153.5947,30.0,10.0,3700,3547,0.599
37,0.9970703,1774480259802,307.4808,204.45134,100,4132.8267,30.0,10.0,3800,3547,0.599
38,0.9970703,1774480259802,307.4808,204.45134,100,4112.1626,30.0,10.0,3900,3547,0.599
39,0.9970703,1774480259802,307.4808,204.45134,100,4091.6018,30.0,10.0,4000,3547,0.599
40,0.9970703,1774480259802,307.4808,204.45134,100,4071.1438,30.0,10.0,4100,3547,0.599
41,0.9970703,1774480259802,307.4808,204.45134,100,4050.788,30.0,10.0,4200,3547,0.599
42,0.9970703,1774480259802,307.4808,204.45134,100,4030.5342,30.0,10.0,4300,3547,0.599
43,0.9970703,1774480259802,307.4808,204.45134,100,4010.3816,30.0,10.0,4400,3547,0.599
44,0.9970703,1774480259802,307.4808,204.45134,100,3990.3296,30.0,10.0,4500,3547,0.599
45,0.9970703,1774480259802,307.4808,204.45134,100,3970.378,30.0,10.0,4600,3547,0.599
46,0.9970703,1774480259802,307.4808,204.45134,100,3950.5261,30.0,10.0,4700,3547,0.599
47,0.9970703,1774480259802,307.4808,204.45134,100,3930.7734,30.0,10.0,4800,3547,0.599
48,0.9970703,1774480259802,307.4808,204.45134,100,3911.1196,30.0,10.0,4900,3547,0.599
49,0.9970703,1774480259802,307.4808,204.45134,100,3891.564,30.0,10.0,5000,3547,0.599
50,0.9970703,1774480259802,307.4808,204.45134,100,3872.1062,30.0,10.0,5100,3547,0.599
51,0.9970703,1774480259802,307.4808,204.45134,100,3852.7456,30.0,10.0,5200,3547,0.599
52,0.9970703,1774480259802,307.4808,204.45134,100,3833.482,30.0,10.0,5300,3547,0.599
53,0.9970703,1774480259802,307.4808,204.45134,100,3814.3145,30.0,10.0,5400,3547,0.599
54,0.9970703,1774480259802,307.4808,204.45134,100,3795.243,30.0,10.0,5500,3547,0.599
55,0.9970703,1774480259802,307.4808,204.45134,100,3776.2666,30.0,10.0,5600,3547,0.599
56,0.9970703,1774480259802,307.4808,204.45134,100,3757.3853,30.0,10.0,5700,3547,0.599
57,0.9970703,1774480259802,307.4808,204.45134,100,3738.5984,30.0,10.0,5800,3547,0.599
58,0.9970703,1774480259802,307.4808,204.45134,100,3719.9055,30.0,10.0,5900,3547,0.599
59,0.9970703,1774480259802,307.4808,204.45134,100,3701.306,30.0,10.0,6000,3547,0.599
60,0.9970703,1774480259802,307.4808,204.45134,100,3682.7993,30.0,10.0,6100,3547,0.599
61,0.9970703,1774480259802,307.4808,204.45134,100,3664.3853,30.0,10.0,6200,3547,0.599
62,0.9970703,1774480259802,307.4808,204.45134,100,3646.0632,30.0,10.0,6300,3547,0.599
63,0.9970703,1774480259802,307.4808,204.45134,100,3627.833,30.0,10.0,6400,3547,0.599
64,0.9970703,1774480259802,307.4808,204.45134,100,3609.6938,30.0,10.0,6500,3547,0.599
65,0.9970703,1774480259802,307.4808,204.45134,100,3591.6455,30.0,10.0,6600,3547,0.599
66,0.9970703,1774480259802,307.4808,204.45134,100,3573.6873,30.0,10.0,6700,3547,0.599
67,0.9970703,1774480259802,307.4808,204.45134,100,3555.8188,30.0,10.0,6800,3547,0.599
68,0.9970703,1774480259802,307.4808,204.45134,100,3538.0398,30.0,10.0,6900,3547,0.599
69,0.9970703,1774480259802,307.4808,204.45134,100,3520.3496,30.0,10.0,7000,3547,0.599
