iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,8.668038,1774480269844,100.155655,49.12756,100,4975.0,30.0,10.0,100,32,0.004
1,8.072639,1774480269844,101.05081,51.9909,100,4950.125,30.0,10.0,200,132,0.009
2,8.072639,1774480269844,101.05081,51.9909,100,4925.3745,30.0,10.0,300,132,0.009
3,8.072639,1774480269844,101.05081,51.9909,100,4900.7476,30.0,10.0,400,132,0.009
4,8.072639,1774480269844,101.05081,51.9909,100,4876.2437,30.0,10.0,500,132,0.009
5,8.072639,1774480269844,101.05081,51.9909,100,4851.8623,30.0,10.0,600,132,0.009
6,7.735841,1774480269844,112.20414,98.38236,100,4827.603,30.0,10.0,700,608,0.093
7,6.455117,1774480269844,109.357834,99.33028,100,4803.465,30.0,10.0,800,708,0.111
8,5.579239,1774480269844,106.51153,100.27819,100,4779.4478,30.0,10.0,900,808,0.129
9,5.1308155,1774480269844,103.66522,101.226105,100,4755.551,30.0,10.0,1000,908,0.143
10,5.1217136,1774480269844,100.81892,102.17402,100,4731.773,30.0,10.0,1100,1008,0.16
11,5.1217136,1774480269844,100.81892,102.17402,100,4708.1143,30.0,10.0,1200,1008,0.16
12,5.1217136,1774480269844,100.81892,102.17402,100,4684.5737,30.0,10.0,1300,1008,0.16
13,5.1217136,1774480269844,100.81892,102.17402,100,4661.151,30.0,10.0,1400,1008,0.16
14,5.1217136,1774480269844,100.81892,102.17402,100,4637.845,30.0,10.0,1500,1008,0.16
15,4.407054,1774480269844,108.1616,153.97296,100,4614.6562,30.0,10.0,1600,1511,0.245
16,4.3646097,1774480269844,106.114815,151.77963,100,4591.583,30.0,10.0,1700,1611,0.261
17,3.0213623,1774480269844,315.41177,99.438614,100,4568.625,30.0,10.0,1800,1704,0.282
18,1.9475241,1774480269844,312.53888,100.30264,100,4545.7817,30.0,10.0,1900,1804,0.296
19,1.2779131,1774480269844,309.666,101.16667,100,4523.0527,30.0,10.0,2000,1904,0.311
20,1.0278788,1774480269844,306.7931,102.0307,100,4500.4375,30.0,10.0,2100,2004,0.327
21,1.0278788,1774480269844,306.7931,102.0307,100,4477.9355,30.0,10.0,2200,2004,0.327
22,1.0278788,1774480269844,306.7931,102.0307,100,4455.546,30.0,10.0,2300,2004,0.327
23,1.0278788,1774480269844,306.7931,102.0307,100,4433.268,30.0,10.0,2400,2004,0.327
24,1.0278788,1774480269844,306.7931,102.0307,100,4411.1016,30.0,10.0,2500,2004,0.327
25,1.0278788,1774480269844,306.7931,102.0307,100,4389.046,30.0,10.0,2600,2004,0.327
26,1.0278788,1774480269844,306.7931,102.0307,100,4367.1006,30.0,10.0,2700,2004,0.327
27,1.0278788,1774480269844,306.7931,102.0307,100,4345.265,30.0,10.0,2800,2004,0.327
28,1.0278788,1774480269844,306.7931,102.0307,100,4323.539,30.0,10.0,2900,2004,0.327
29,1.0278788,1774480269844,306.7931,102.0307,100,4301.9214,30.0,10.0,3000,2004,0.327
30,1.0278788,1774480269844,306.7931,102.0307,100,4280.4116,30.0,10.0,3100,2004,0.327
31,1.0278788,1774480269844,306.7931,102.0307,100,4259.01,30.0,10.0,3200,2004,0.327
32,1.0278788,1774480269844,306.7931,102.0307,100,4237.715,30.0,10.0,3300,2004,0.327
33,1.0278788,1774480269844,306.7931,102.0307,100,4216.5264,30.0,10.0,3400,2004,0.327
34,1.0278788,1774480269844,306.7931,102.0307,100,4195.444,30.0,10.0,3500,2004,0.327
35,1.0278788,1774480269844,306.7931,102.0307,100,4174.467,30.0,10.0,3600,2004,0.327
36,1.0278788,1774480269844,306.7931,102.0307,100,4153.5947,30.0,10.0,3700,2004,0.327
37,1.0278788,1774480269844,306.7931,102.0307,100,4132.8267,30.0,10.0,3800,2004,0.327
38,1.0278788,1774480269844,306.7931,102.0307,100,4112.1626,30.0,10.0,3900,2004,0.327
39,1.0278788,1774480269844,306.7931,102.0307,100,4091.6018,30.0,10.0,4000,2004,0.327
40,1.0278788,1774480269844,306.7931,102.0307,100,4071.1438,30.0,10.0,4100,2004,0.327
41,1.0278788,1774480269844,306.7931,102.0307,100,4050.788,30.0,10.0,4200,2004,0.327
42,1.0278788,1774480269844,306.7931,102.0307,100,4030.5342,30.0,10.0,4300,2004,0.327
43,1.0278788,1774480269844,306.7931,102.0307,100,4010.3816,30.0,10.0,4400,2004,0.327
44,1.0278788,1774480269844,306.7931,102.0307,100,3990.3296,30.0,10.0,4500,2004,0.327
45,1.0278788,1774480269844,306.7931,102.0307,100,3970.378,30.0,10.0,4600,2004,0.327
46,1.0278788,1774480269844,306.7931,102.0307,100,3950.5261,30.0,10.0,4700,2004,0.327
47,1.0278788,1774480269844,306.7931,102.0307,100,3930.7734,30.0,10.0,4800,2004,0.327
48,1.0278788,1774480269844,306.7931,102.0307,100,3911.1196,30.0,10.0,4900,2004,0.327
49,1.0278788,1774480269844,306.7931,102.0307,100,3891.564,30.0,10.0,5000,2004,0.327
50,1.0278788,1774480269844,306.7931,102.0307,100,3872.1062,30.0,10.0,5100,2004,0.327
51,1.0278788,1774480269844,306.7931,102.0307,100,3852.7456,30.0,10.0,5200,2004,0.327
52,1.0278788,1774480269844,306.7931,102.0307,100,3833.482,30.0,10.0,5300,2004,0.327
53,1.0278788,1774480269844,306.7931,102.0307,100,3814.3145,30.0,10.0,5400,2004,0.327
54,1.0278788,1774480269844,306.7931,102.0307,100,3795.243,30.0,10.0,5500,2004,0.327
55,1.0278788,1774480269844,306.7931,102.0307,100,3776.2666,30.0,10.0,5600,2004,0.327
