iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,5.507533,200.02043,51.979156,100,3000.0,30.0,10.0,100,38,0.07
1,5.507533,200.02043,51.979156,100,3000.0,30.0,10.0,200,38,0.07
2,5.507533,200.02043,51.979156,100,3000.0,30.0,10.0,300,38,0.07
3,5.507533,200.02043,51.979156,100,3000.0,30.0,10.0,400,38,0.07
4,5.507533,200.02043,51.979156,100,3000.0,30.0,10.0,500,38,0.07
5,5.507533,200.02043,51.979156,100,3000.0,30.0,10.0,600,38,0.07
6,5.507533,200.02043,51.979156,100,3000.0,30.0,10.0,700,38,0.07
7,5.507533,200.02043,51.979156,100,3000.0,30.0,10.0,800,38,0.07
8,5.507533,200.02043,51.979156,100,3000.0,30.0,10.0,900,38,0.07
9,5.297105,400.69034,160.07016,100,3000.0,30.0,10.0,1000,909,0.736
10,4.6644917,216.70403,157.84346,100,3000.0,30.0,10.0,1100,1083,0.81
11,3.0153084,215.36081,155.16096,100,3000.0,30.0,10.0,1200,1183,0.883
12,2.480363,214.0176,152.47847,100,3000.0,30.0,10.0,1300,1283,0.956
13,2.480363,214.0176,152.47847,100,3000.0,30.0,10.0,1400,1283,0.956
14,2.480363,214.0176,152.47847,100,3000.0,30.0,10.0,1500,1283,0.956
15,2.480363,214.0176,152.47847,100,3000.0,30.0,10.0,1600,1283,0.956
16,2.480363,214.0176,152.47847,100,3000.0,30.0,10.0,1700,1283,0.956
17,2.480363,214.0176,152.47847,100,3000.0,30.0,10.0,1800,1283,0.956
18,2.480363,214.0176,152.47847,100,3000.0,30.0,10.0,1900,1283,0.956
19,2.480363,214.0176,152.47847,100,3000.0,30.0,10.0,2000,1283,0.956
20,2.480363,214.0176,152.47847,100,3000.0,30.0,10.0,2100,1283,0.956
21,2.480363,214.0176,152.47847,100,3000.0,30.0,10.0,2200,1283,0.956
22,2.480363,214.0176,152.47847,100,3000.0,30.0,10.0,2300,1283,0.956
23,2.480363,214.0176,152.47847,100,3000.0,30.0,10.0,2400,1283,0.956
24,1.6660357,208.98619,155.95847,100,3000.0,30.0,10.0,2500,2426,1.831
25,1.0685406,207.27922,153.49144,100,3000.0,30.0,10.0,2600,2526,1.905
26,1.0685406,207.27922,153.49144,100,3000.0,30.0,10.0,2700,2526,1.905
27,1.0685406,207.27922,153.49144,100,3000.0,30.0,10.0,2800,2526,1.905
28,1.0685406,207.27922,153.49144,100,3000.0,30.0,10.0,2900,2526,1.905
29,1.0685406,207.27922,153.49144,100,3000.0,30.0,10.0,3000,2526,1.905
30,1.0685406,207.27922,153.49144,100,3000.0,30.0,10.0,3100,2526,1.905
31,1.0685406,207.27922,153.49144,100,3000.0,30.0,10.0,3200,2526,1.905
32,1.0685406,207.27922,153.49144,100,3000.0,30.0,10.0,3300,2526,1.905
33,1.0685406,207.27922,153.49144,100,3000.0,30.0,10.0,3400,2526,1.905
34,1.0685406,207.27922,153.49144,100,3000.0,30.0,10.0,3500,2526,1.905
35,1.0685406,207.27922,153.49144,100,3000.0,30.0,10.0,3600,2526,1.905
36,1.0685406,207.27922,153.49144,100,3000.0,30.0,10.0,3700,2526,1.905
37,1.0685406,207.27922,153.49144,100,3000.0,30.0,10.0,3800,2526,1.905
38,1.0685406,207.27922,153.49144,100,3000.0,30.0,10.0,3900,2526,1.905
39,0.8846197,313.71667,154.70178,100,3000.0,30.0,10.0,4000,3909,2.917
40,0.51273155,310.81903,155.47868,100,3000.0,30.0,10.0,4100,4009,2.989
41,0.51273155,310.81903,155.47868,100,3000.0,30.0,10.0,4200,4009,2.989
42,0.51273155,310.81903,155.47868,100,3000.0,30.0,10.0,4300,4009,2.989
43,0.51273155,310.81903,155.47868,100,3000.0,30.0,10.0,4400,4009,2.989
44,0.51273155,310.81903,155.47868,100,3000.0,30.0,10.0,4500,4009,2.989
45,0.51273155,310.81903,155.47868,100,3000.0,30.0,10.0,4600,4009,2.989
46,0.51273155,310.81903,155.47868,100,3000.0,30.0,10.0,4700,4009,2.989
47,0.51273155,310.81903,155.47868,100,3000.0,30.0,10.0,4800,4009,2.989
48,0.51273155,310.81903,155.47868,100,3000.0,30.0,10.0,4900,4009,2.989
49,0.51273155,310.81903,155.47868,100,3000.0,30.0,10.0,5000,4009,2.989
50,0.51273155,310.81903,155.47868,100,3000.0,30.0,10.0,5100,4009,2.989
51,0.51273155,310.81903,155.47868,100,3000.0,30.0,10.0,5200,4009,2.989
