iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,7.716131,1774575219059,204.01006,213.6262,100,4975.0,30.0,10.0,100,19,0.072
1,7.716131,1774575219059,204.01006,213.6262,100,4950.125,30.0,10.0,200,19,0.072
2,6.9532948,1774575219059,222.22618,205.55403,100,4925.3745,30.0,10.0,300,231,0.233
3,6.3921413,1774575219059,220.86699,202.8796,100,4900.7476,30.0,10.0,400,331,0.319
4,6.3921413,1774575219059,220.86699,202.8796,100,4876.2437,30.0,10.0,500,331,0.319
5,6.3921413,1774575219059,220.86699,202.8796,100,4851.8623,30.0,10.0,600,331,0.319
6,6.3921413,1774575219059,220.86699,202.8796,100,4827.603,30.0,10.0,700,331,0.319
7,5.8441353,1774575219059,205.20627,95.30947,100,4803.465,30.0,10.0,800,786,0.606
8,4.5964975,1774575219059,202.62814,96.843506,100,4779.4478,30.0,10.0,900,886,0.68
9,3.8737726,1774575219059,200.05002,98.37754,100,4755.551,30.0,10.0,1000,986,0.763
10,3.7044678,1774575219059,197.4719,99.911575,100,4731.773,30.0,10.0,1100,1086,0.839
11,3.7044678,1774575219059,197.4719,99.911575,100,4708.1143,30.0,10.0,1200,1086,0.839
12,3.7044678,1774575219059,197.4719,99.911575,100,4684.5737,30.0,10.0,1300,1086,0.839
13,3.7044678,1774575219059,197.4719,99.911575,100,4661.151,30.0,10.0,1400,1086,0.839
14,3.7044678,1774575219059,197.4719,99.911575,100,4637.845,30.0,10.0,1500,1086,0.839
15,3.2751074,1774575219059,414.75015,207.55548,100,4614.6562,30.0,10.0,1600,1516,1.199
16,2.3887844,1774575219059,412.0214,206.30891,100,4591.583,30.0,10.0,1700,1616,1.271
17,2.011241,1774575219059,409.29263,205.06235,100,4568.625,30.0,10.0,1800,1716,1.343
18,2.011241,1774575219059,409.29263,205.06235,100,4545.7817,30.0,10.0,1900,1716,1.343
19,2.011241,1774575219059,409.29263,205.06235,100,4523.0527,30.0,10.0,2000,1716,1.343
20,1.4007864,1774575219059,203.22098,155.67082,100,4500.4375,30.0,10.0,2100,2031,1.558
21,1.1297789,1774575219059,203.38948,152.67555,100,4477.9355,30.0,10.0,2200,2131,1.629
22,1.1297789,1774575219059,203.38948,152.67555,100,4455.546,30.0,10.0,2300,2131,1.629
23,1.1297789,1774575219059,203.38948,152.67555,100,4433.268,30.0,10.0,2400,2131,1.629
24,1.1297789,1774575219059,203.38948,152.67555,100,4411.1016,30.0,10.0,2500,2131,1.629
25,1.1297789,1774575219059,203.38948,152.67555,100,4389.046,30.0,10.0,2600,2131,1.629
26,1.1297789,1774575219059,203.38948,152.67555,100,4367.1006,30.0,10.0,2700,2131,1.629
27,1.1297789,1774575219059,203.38948,152.67555,100,4345.265,30.0,10.0,2800,2131,1.629
28,1.1297789,1774575219059,203.38948,152.67555,100,4323.539,30.0,10.0,2900,2131,1.629
29,1.1297789,1774575219059,203.38948,152.67555,100,4301.9214,30.0,10.0,3000,2131,1.629
30,1.1297789,1774575219059,203.38948,152.67555,100,4280.4116,30.0,10.0,3100,2131,1.629
31,1.1297789,1774575219059,203.38948,152.67555,100,4259.01,30.0,10.0,3200,2131,1.629
32,1.1297789,1774575219059,203.38948,152.67555,100,4237.715,30.0,10.0,3300,2131,1.629
33,1.1297789,1774575219059,203.38948,152.67555,100,4216.5264,30.0,10.0,3400,2131,1.629
34,1.1297789,1774575219059,203.38948,152.67555,100,4195.444,30.0,10.0,3500,2131,1.629
35,1.1297789,1774575219059,203.38948,152.67555,100,4174.467,30.0,10.0,3600,2131,1.629
36,1.1297789,1774575219059,203.38948,152.67555,100,4153.5947,30.0,10.0,3700,2131,1.629
37,1.1297789,1774575219059,203.38948,152.67555,100,4132.8267,30.0,10.0,3800,2131,1.629
38,1.1297789,1774575219059,203.38948,152.67555,100,4112.1626,30.0,10.0,3900,2131,1.629
39,1.1297789,1774575219059,203.38948,152.67555,100,4091.6018,30.0,10.0,4000,2131,1.629
40,1.1297789,1774575219059,203.38948,152.67555,100,4071.1438,30.0,10.0,4100,2131,1.629
41,1.1297789,1774575219059,203.38948,152.67555,100,4050.788,30.0,10.0,4200,2131,1.629
42,1.1297789,1774575219059,203.38948,152.67555,100,4030.5342,30.0,10.0,4300,2131,1.629
43,1.1297789,1774575219059,203.38948,152.67555,100,4010.3816,30.0,10.0,4400,2131,1.629
44,1.1297789,1774575219059,203.38948,152.67555,100,3990.3296,30.0,10.0,4500,2131,1.629
45,1.1297789,1774575219059,203.38948,152.67555,100,3970.378,30.0,10.0,4600,2131,1.629
46,1.1297789,1774575219059,203.38948,152.67555,100,3950.5261,30.0,10.0,4700,2131,1.629
47,1.1297789,1774575219059,203.38948,152.67555,100,3930.7734,30.0,10.0,4800,2131,1.629
48,1.1297789,1774575219059,203.38948,152.67555,100,3911.1196,30.0,10.0,4900,2131,1.629
49,1.1297789,1774575219059,203.38948,152.67555,100,3891.564,30.0,10.0,5000,2131,1.629
50,1.1297789,1774575219059,203.38948,152.67555,100,3872.1062,30.0,10.0,5100,2131,1.629
51,1.1297789,1774575219059,203.38948,152.67555,100,3852.7456,30.0,10.0,5200,2131,1.629
52,1.1297789,1774575219059,203.38948,152.67555,100,3833.482,30.0,10.0,5300,2131,1.629
53,1.1297789,1774575219059,203.38948,152.67555,100,3814.3145,30.0,10.0,5400,2131,1.629
54,1.1297789,1774575219059,203.38948,152.67555,100,3795.243,30.0,10.0,5500,2131,1.629
55,1.1297789,1774575219059,203.38948,152.67555,100,3776.2666,30.0,10.0,5600,2131,1.629
56,1.1297789,1774575219059,203.38948,152.67555,100,3757.3853,30.0,10.0,5700,2131,1.629
57,1.1297789,1774575219059,203.38948,152.67555,100,3738.5984,30.0,10.0,5800,2131,1.629
58,1.1297789,1774575219059,203.38948,152.67555,100,3719.9055,30.0,10.0,5900,2131,1.629
59,1.1297789,1774575219059,203.38948,152.67555,100,3701.306,30.0,10.0,6000,2131,1.629
60,1.1297789,1774575219059,203.38948,152.67555,100,3682.7993,30.0,10.0,6100,2131,1.629
61,1.0878792,1774575219059,207.45366,153.89906,100,3664.3853,30.0,10.0,6200,6133,4.599
62,1.0878792,1774575219059,207.45366,153.89906,100,3646.0632,30.0,10.0,6300,6133,4.599
63,1.0878792,1774575219059,207.45366,153.89906,100,3627.833,30.0,10.0,6400,6133,4.599
