iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,5.099409,1774481258169,101.09689,103.19074,100,50.0,10.0,2.0,100,47,0.256
1,5.099409,1774481258169,101.09689,103.19074,100,50.0,10.0,2.0,200,47,0.256
2,4.4387255,1774481258169,310.37576,257.36917,100,50.0,10.0,2.0,300,254,0.293
3,4.0435476,1774481258169,308.64667,254.91759,100,50.0,10.0,2.0,400,354,0.311
4,4.0435476,1774481258169,308.64667,254.91759,100,50.0,10.0,2.0,500,354,0.311
5,3.9560146,1774481258169,410.7075,199.40768,100,50.0,10.0,2.0,600,567,0.344
6,3.0670838,1774481258169,408.03073,200.76231,100,50.0,10.0,2.0,700,667,0.358
7,2.6913815,1774481258169,405.35397,202.11694,100,50.0,10.0,2.0,800,767,0.378
8,2.6913815,1774481258169,405.35397,202.11694,100,50.0,10.0,2.0,900,767,0.378
9,2.6913815,1774481258169,405.35397,202.11694,100,50.0,10.0,2.0,1000,767,0.378
10,2.6913815,1774481258169,405.35397,202.11694,100,50.0,10.0,2.0,1100,767,0.378
11,2.6913815,1774481258169,405.35397,202.11694,100,50.0,10.0,2.0,1200,767,0.378
12,2.6913815,1774481258169,405.35397,202.11694,100,50.0,10.0,2.0,1300,767,0.378
13,2.6913815,1774481258169,405.35397,202.11694,100,50.0,10.0,2.0,1400,767,0.378
14,2.6913815,1774481258169,405.35397,202.11694,100,50.0,10.0,2.0,1500,767,0.378
15,2.6913815,1774481258169,405.35397,202.11694,100,50.0,10.0,2.0,1600,767,0.378
16,2.6913815,1774481258169,405.35397,202.11694,100,50.0,10.0,2.0,1700,767,0.378
17,2.6913815,1774481258169,405.35397,202.11694,100,50.0,10.0,2.0,1800,767,0.378
18,2.6913815,1774481258169,405.35397,202.11694,100,50.0,10.0,2.0,1900,767,0.378
19,2.6913815,1774481258169,405.35397,202.11694,100,50.0,10.0,2.0,2000,767,0.378
20,2.6913815,1774481258169,405.35397,202.11694,100,50.0,10.0,2.0,2100,767,0.378
21,2.6913815,1774481258169,405.35397,202.11694,100,50.0,10.0,2.0,2200,767,0.378
22,2.6913815,1774481258169,405.35397,202.11694,100,50.0,10.0,2.0,2300,767,0.378
