iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,5.3414297,407.9888,211.34062,100,3000.0,30.0,10.0,100,33,0.07
1,4.683458,405.18256,210.27994,100,3000.0,30.0,10.0,200,133,0.148
2,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,300,233,0.222
3,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,400,233,0.222
4,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,500,233,0.222
5,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,600,233,0.222
6,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,700,233,0.222
7,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,800,233,0.222
8,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,900,233,0.222
9,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,1000,233,0.222
10,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,1100,233,0.222
11,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,1200,233,0.222
12,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,1300,233,0.222
13,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,1400,233,0.222
14,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,1500,233,0.222
15,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,1600,233,0.222
16,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,1700,233,0.222
17,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,1800,233,0.222
18,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,1900,233,0.222
19,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,2000,233,0.222
20,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,2100,233,0.222
21,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,2200,233,0.222
22,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,2300,233,0.222
23,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,2400,233,0.222
24,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,2500,233,0.222
25,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,2600,233,0.222
26,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,2700,233,0.222
27,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,2800,233,0.222
28,4.4451857,402.3763,209.21925,100,3000.0,30.0,10.0,2900,233,0.222
29,3.2341995,200.47736,99.384285,100,3000.0,30.0,10.0,3000,2905,2.197
30,2.4326248,203.27762,100.46062,100,3000.0,30.0,10.0,3100,3005,2.27
31,2.095954,206.07788,101.53695,100,3000.0,30.0,10.0,3200,3105,2.343
32,1.9979143,207.29509,150.0688,100,3000.0,30.0,10.0,3300,3291,2.415
33,1.6885309,209.87943,151.59236,100,3000.0,30.0,10.0,3400,3391,2.487
34,1.6885309,209.87943,151.59236,100,3000.0,30.0,10.0,3500,3391,2.487
35,1.6885309,209.87943,151.59236,100,3000.0,30.0,10.0,3600,3391,2.487
36,1.6885309,209.87943,151.59236,100,3000.0,30.0,10.0,3700,3391,2.487
37,1.6885309,209.87943,151.59236,100,3000.0,30.0,10.0,3800,3391,2.487
38,1.6885309,209.87943,151.59236,100,3000.0,30.0,10.0,3900,3391,2.487
39,1.6885309,209.87943,151.59236,100,3000.0,30.0,10.0,4000,3391,2.487
40,1.6885309,209.87943,151.59236,100,3000.0,30.0,10.0,4100,3391,2.487
41,1.6885309,209.87943,151.59236,100,3000.0,30.0,10.0,4200,3391,2.487
42,1.6885309,209.87943,151.59236,100,3000.0,30.0,10.0,4300,3391,2.487
43,1.6885309,209.87943,151.59236,100,3000.0,30.0,10.0,4400,3391,2.487
44,1.6885309,209.87943,151.59236,100,3000.0,30.0,10.0,4500,3391,2.487
45,1.6742868,302.20233,104.33078,100,3000.0,30.0,10.0,4600,4575,3.365
