iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,11.219696,521.86066,55.534184,100,3000.0,30.0,10.0,100,69,0.07
1,10.138323,518.86255,55.427284,100,3000.0,30.0,10.0,200,169,0.146
2,9.368154,515.86444,55.320385,100,3000.0,30.0,10.0,300,269,0.218
3,8.929227,512.86633,55.213486,100,3000.0,30.0,10.0,400,369,0.29
4,8.830535,509.86823,55.106586,100,3000.0,30.0,10.0,500,469,0.362
5,8.830535,509.86823,55.106586,100,3000.0,30.0,10.0,600,469,0.362
6,8.830535,509.86823,55.106586,100,3000.0,30.0,10.0,700,469,0.362
7,8.830535,509.86823,55.106586,100,3000.0,30.0,10.0,800,469,0.362
8,8.830535,509.86823,55.106586,100,3000.0,30.0,10.0,900,469,0.362
9,7.1254053,325.02426,105.70707,100,3000.0,30.0,10.0,1000,993,0.736
10,5.5537214,314.88757,109.666916,100,3000.0,30.0,10.0,1100,1018,0.818
11,4.372574,316.87616,107.420685,100,3000.0,30.0,10.0,1200,1118,0.9
12,3.9355001,318.86475,105.17445,100,3000.0,30.0,10.0,1300,1218,0.975
13,3.9355001,318.86475,105.17445,100,3000.0,30.0,10.0,1400,1218,0.975
14,3.9355001,318.86475,105.17445,100,3000.0,30.0,10.0,1500,1218,0.975
15,3.9355001,318.86475,105.17445,100,3000.0,30.0,10.0,1600,1218,0.975
16,3.9355001,318.86475,105.17445,100,3000.0,30.0,10.0,1700,1218,0.975
17,3.9355001,318.86475,105.17445,100,3000.0,30.0,10.0,1800,1218,0.975
18,3.9355001,318.86475,105.17445,100,3000.0,30.0,10.0,1900,1218,0.975
19,3.9355001,318.86475,105.17445,100,3000.0,30.0,10.0,2000,1218,0.975
20,3.555254,293.47357,155.2086,100,3000.0,30.0,10.0,2100,2032,1.647
21,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,2200,2132,1.725
22,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,2300,2132,1.725
23,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,2400,2132,1.725
24,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,2500,2132,1.725
25,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,2600,2132,1.725
26,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,2700,2132,1.725
27,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,2800,2132,1.725
28,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,2900,2132,1.725
29,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,3000,2132,1.725
30,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,3100,2132,1.725
31,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,3200,2132,1.725
32,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,3300,2132,1.725
33,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,3400,2132,1.725
34,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,3500,2132,1.725
35,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,3600,2132,1.725
36,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,3700,2132,1.725
37,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,3800,2132,1.725
38,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,3900,2132,1.725
39,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,4000,2132,1.725
40,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,4100,2132,1.725
41,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,4200,2132,1.725
42,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,4300,2132,1.725
43,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,4400,2132,1.725
44,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,4500,2132,1.725
45,2.700079,295.11707,152.69884,100,3000.0,30.0,10.0,4600,2132,1.725
46,1.9974699,198.48462,152.29375,100,3000.0,30.0,10.0,4700,4611,3.614
47,1.4047432,201.48456,152.27425,100,3000.0,30.0,10.0,4800,4711,3.687
48,1.1446953,204.4845,152.25475,100,3000.0,30.0,10.0,4900,4811,3.758
49,1.1446953,204.4845,152.25475,100,3000.0,30.0,10.0,5000,4811,3.758
50,1.1446953,204.4845,152.25475,100,3000.0,30.0,10.0,5100,4811,3.758
51,1.1446953,204.4845,152.25475,100,3000.0,30.0,10.0,5200,4811,3.758
52,1.1446953,204.4845,152.25475,100,3000.0,30.0,10.0,5300,4811,3.758
53,0.85039425,301.02957,152.24544,100,3000.0,30.0,10.0,5400,5398,4.117
54,0.85039425,301.02957,152.24544,100,3000.0,30.0,10.0,5500,5398,4.117
55,0.85039425,301.02957,152.24544,100,3000.0,30.0,10.0,5600,5398,4.117
56,0.85039425,301.02957,152.24544,100,3000.0,30.0,10.0,5700,5398,4.117
57,0.85039425,301.02957,152.24544,100,3000.0,30.0,10.0,5800,5398,4.117
58,0.85039425,301.02957,152.24544,100,3000.0,30.0,10.0,5900,5398,4.117
59,0.85039425,301.02957,152.24544,100,3000.0,30.0,10.0,6000,5398,4.117
60,0.85039425,301.02957,152.24544,100,3000.0,30.0,10.0,6100,5398,4.117
61,0.85039425,301.02957,152.24544,100,3000.0,30.0,10.0,6200,5398,4.117
62,0.85039425,301.02957,152.24544,100,3000.0,30.0,10.0,6300,5398,4.117
63,0.85039425,301.02957,152.24544,100,3000.0,30.0,10.0,6400,5398,4.117
64,0.85039425,301.02957,152.24544,100,3000.0,30.0,10.0,6500,5398,4.117
65,0.85039425,301.02957,152.24544,100,3000.0,30.0,10.0,6600,5398,4.117
66,0.85039425,301.02957,152.24544,100,3000.0,30.0,10.0,6700,5398,4.117
67,0.3777418,310.37357,155.17766,100,3000.0,30.0,10.0,6800,6789,5.128
68,0.16897011,307.37473,155.09373,100,3000.0,30.0,10.0,6900,6889,5.22
69,0.16897011,307.37473,155.09373,100,3000.0,30.0,10.0,7000,6889,5.22
70,0.16897011,307.37473,155.09373,100,3000.0,30.0,10.0,7100,6889,5.22
71,0.16897011,307.37473,155.09373,100,3000.0,30.0,10.0,7200,6889,5.22
72,0.16897011,307.37473,155.09373,100,3000.0,30.0,10.0,7300,6889,5.22
73,0.02645111,308.1329,153.23668,100,3000.0,30.0,10.0,7400,7326,5.583
74,0.02645111,308.1329,153.23668,100,3000.0,30.0,10.0,7500,7326,5.583
75,0.02645111,308.1329,153.23668,100,3000.0,30.0,10.0,7600,7326,5.583
76,0.02645111,308.1329,153.23668,100,3000.0,30.0,10.0,7700,7326,5.583
77,0.02645111,308.1329,153.23668,100,3000.0,30.0,10.0,7800,7326,5.583
78,0.02645111,308.1329,153.23668,100,3000.0,30.0,10.0,7900,7326,5.583
79,0.02645111,308.1329,153.23668,100,3000.0,30.0,10.0,8000,7326,5.583
80,0.02645111,308.1329,153.23668,100,3000.0,30.0,10.0,8100,7326,5.583
81,0.02645111,308.1329,153.23668,100,3000.0,30.0,10.0,8200,7326,5.583
82,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,8300,8211,6.275
83,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,8400,8211,6.275
84,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,8500,8211,6.275
85,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,8600,8211,6.275
86,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,8700,8211,6.275
87,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,8800,8211,6.275
88,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,8900,8211,6.275
89,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,9000,8211,6.275
90,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,9100,8211,6.275
91,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,9200,8211,6.275
92,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,9300,8211,6.275
93,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,9400,8211,6.275
94,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,9500,8211,6.275
95,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,9600,8211,6.275
96,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,9700,8211,6.275
97,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,9800,8211,6.275
98,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,9900,8211,6.275
99,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,10000,8211,6.275
100,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,10100,8211,6.275
101,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,10200,8211,6.275
102,0.019579887,306.45743,153.25226,100,3000.0,30.0,10.0,10300,8211,6.275
