iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,7.803664,1774481066622,426.43118,158.21962,100,50.0,10.0,2.0,100,17,0.004
1,5.592059,1774481066622,424.3847,156.026,100,50.0,10.0,2.0,200,117,0.01
2,4.17054,1774481066622,422.33823,153.83238,100,50.0,10.0,2.0,300,217,0.035
3,3.5852747,1774481066622,420.29175,151.63876,100,50.0,10.0,2.0,400,317,0.05
4,3.5852747,1774481066622,420.29175,151.63876,100,50.0,10.0,2.0,500,317,0.05
5,3.5852747,1774481066622,420.29175,151.63876,100,50.0,10.0,2.0,600,317,0.05
6,3.5852747,1774481066622,420.29175,151.63876,100,50.0,10.0,2.0,700,317,0.05
7,3.5852747,1774481066622,420.29175,151.63876,100,50.0,10.0,2.0,800,317,0.05
8,3.5852747,1774481066622,420.29175,151.63876,100,50.0,10.0,2.0,900,317,0.05
9,3.5852747,1774481066622,420.29175,151.63876,100,50.0,10.0,2.0,1000,317,0.05
10,3.3442945,1774481066622,414.00797,158.68262,100,50.0,10.0,2.0,1100,1088,0.173
11,2.164648,1774481066622,415.35147,156.00026,100,50.0,10.0,2.0,1200,1188,0.188
12,2.082138,1774481066622,416.69498,153.3179,100,50.0,10.0,2.0,1300,1288,0.207
13,1.7443962,1774481066622,408.8637,150.43533,100,50.0,10.0,2.0,1400,1317,0.215
14,1.1806774,1774481066622,411.12274,152.40936,100,50.0,10.0,2.0,1500,1417,0.241
15,1.1634512,1774481066622,309.49057,205.49959,100,50.0,10.0,2.0,1600,1592,0.253
16,1.1634512,1774481066622,309.49057,205.49959,100,50.0,10.0,2.0,1700,1592,0.253
17,1.1634512,1774481066622,309.49057,205.49959,100,50.0,10.0,2.0,1800,1592,0.253
18,1.1634512,1774481066622,309.49057,205.49959,100,50.0,10.0,2.0,1900,1592,0.253
19,1.1143608,1774481066622,411.3307,153.03745,100,50.0,10.0,2.0,2000,1988,0.331
20,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,2100,2088,0.347
21,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,2200,2088,0.347
22,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,2300,2088,0.347
23,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,2400,2088,0.347
24,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,2500,2088,0.347
25,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,2600,2088,0.347
26,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,2700,2088,0.347
27,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,2800,2088,0.347
28,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,2900,2088,0.347
29,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,3000,2088,0.347
30,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,3100,2088,0.347
31,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,3200,2088,0.347
32,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,3300,2088,0.347
33,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,3400,2088,0.347
34,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,3500,2088,0.347
35,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,3600,2088,0.347
36,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,3700,2088,0.347
37,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,3800,2088,0.347
38,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,3900,2088,0.347
39,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,4000,2088,0.347
40,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,4100,2088,0.347
41,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,4200,2088,0.347
42,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,4300,2088,0.347
43,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,4400,2088,0.347
44,1.0742998,1774481066622,408.77777,154.61305,100,50.0,10.0,2.0,4500,2088,0.347
45,1.0187883,1774481066622,409.1206,154.16093,100,50.0,10.0,2.0,4600,4590,0.81
46,1.0187883,1774481066622,409.1206,154.16093,100,50.0,10.0,2.0,4700,4590,0.81
47,1.0187883,1774481066622,409.1206,154.16093,100,50.0,10.0,2.0,4800,4590,0.81
48,1.0187883,1774481066622,409.1206,154.16093,100,50.0,10.0,2.0,4900,4590,0.81
