iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,3.272317,207.13046,106.72722,100,3000.0,30.0,10.0,100,43,0.07
1,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,200,143,0.149
2,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,300,143,0.149
3,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,400,143,0.149
4,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,500,143,0.149
5,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,600,143,0.149
6,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,700,143,0.149
7,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,800,143,0.149
8,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,900,143,0.149
9,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,1000,143,0.149
10,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,1100,143,0.149
11,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,1200,143,0.149
12,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,1300,143,0.149
13,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,1400,143,0.149
14,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,1500,143,0.149
15,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,1600,143,0.149
16,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,1700,143,0.149
17,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,1800,143,0.149
18,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,1900,143,0.149
19,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,2000,143,0.149
20,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,2100,143,0.149
21,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,2200,143,0.149
22,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,2300,143,0.149
23,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,2400,143,0.149
24,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,2500,143,0.149
25,2.1722126,207.52356,103.75308,100,3000.0,30.0,10.0,2600,143,0.149
26,1.2745285,203.27225,155.23062,100,3000.0,30.0,10.0,2700,2607,1.978
27,1.2745285,203.27225,155.23062,100,3000.0,30.0,10.0,2800,2607,1.978
28,1.2745285,203.27225,155.23062,100,3000.0,30.0,10.0,2900,2607,1.978
29,1.2745285,203.27225,155.23062,100,3000.0,30.0,10.0,3000,2607,1.978
30,1.2745285,203.27225,155.23062,100,3000.0,30.0,10.0,3100,2607,1.978
31,1.2745285,203.27225,155.23062,100,3000.0,30.0,10.0,3200,2607,1.978
