iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,9.011281,503.44113,255.86845,100,3000.0,30.0,10.0,100,15,0.068
1,9.011281,503.44113,255.86845,100,3000.0,30.0,10.0,200,15,0.068
2,9.011281,503.44113,255.86845,100,3000.0,30.0,10.0,300,15,0.068
3,9.011281,503.44113,255.86845,100,3000.0,30.0,10.0,400,15,0.068
4,9.011281,503.44113,255.86845,100,3000.0,30.0,10.0,500,15,0.068
5,8.25849,522.7755,105.77759,100,3000.0,30.0,10.0,600,526,0.433
6,7.709683,519.9386,106.75317,100,3000.0,30.0,10.0,700,626,0.508
7,7.5534506,517.1017,107.728745,100,3000.0,30.0,10.0,800,726,0.58
8,6.181267,98.99158,158.59357,100,3000.0,30.0,10.0,900,838,0.653
9,4.4911013,322.56143,151.45647,100,3000.0,30.0,10.0,1000,956,0.725
10,3.0345392,320.18872,153.2923,100,3000.0,30.0,10.0,1100,1056,0.798
11,2.2345457,317.816,155.12813,100,3000.0,30.0,10.0,1200,1156,0.87
12,2.103013,315.4433,156.96396,100,3000.0,30.0,10.0,1300,1256,0.945
13,2.103013,315.4433,156.96396,100,3000.0,30.0,10.0,1400,1256,0.945
14,2.103013,315.4433,156.96396,100,3000.0,30.0,10.0,1500,1256,0.945
15,2.103013,315.4433,156.96396,100,3000.0,30.0,10.0,1600,1256,0.945
16,2.103013,315.4433,156.96396,100,3000.0,30.0,10.0,1700,1256,0.945
17,2.103013,315.4433,156.96396,100,3000.0,30.0,10.0,1800,1256,0.945
18,2.103013,315.4433,156.96396,100,3000.0,30.0,10.0,1900,1256,0.945
19,2.103013,315.4433,156.96396,100,3000.0,30.0,10.0,2000,1256,0.945
20,2.103013,315.4433,156.96396,100,3000.0,30.0,10.0,2100,1256,0.945
21,2.103013,315.4433,156.96396,100,3000.0,30.0,10.0,2200,1256,0.945
22,2.103013,315.4433,156.96396,100,3000.0,30.0,10.0,2300,1256,0.945
23,2.103013,315.4433,156.96396,100,3000.0,30.0,10.0,2400,1256,0.945
24,2.103013,315.4433,156.96396,100,3000.0,30.0,10.0,2500,1256,0.945
25,2.103013,315.4433,156.96396,100,3000.0,30.0,10.0,2600,1256,0.945
26,2.103013,315.4433,156.96396,100,3000.0,30.0,10.0,2700,1256,0.945
27,2.103013,315.4433,156.96396,100,3000.0,30.0,10.0,2800,1256,0.945
28,1.2471371,306.33987,100.88217,100,3000.0,30.0,10.0,2900,2836,2.106
29,1.1241426,306.26907,103.88133,100,3000.0,30.0,10.0,3000,2936,2.179
30,1.1241426,306.26907,103.88133,100,3000.0,30.0,10.0,3100,2936,2.179
31,1.1241426,306.26907,103.88133,100,3000.0,30.0,10.0,3200,2936,2.179
32,1.1241426,306.26907,103.88133,100,3000.0,30.0,10.0,3300,2936,2.179
33,1.1241426,306.26907,103.88133,100,3000.0,30.0,10.0,3400,2936,2.179
34,1.1241426,306.26907,103.88133,100,3000.0,30.0,10.0,3500,2936,2.179
35,1.1241426,306.26907,103.88133,100,3000.0,30.0,10.0,3600,2936,2.179
36,1.1241426,306.26907,103.88133,100,3000.0,30.0,10.0,3700,2936,2.179
37,1.1241426,306.26907,103.88133,100,3000.0,30.0,10.0,3800,2936,2.179
38,1.1241426,306.26907,103.88133,100,3000.0,30.0,10.0,3900,2936,2.179
39,1.1241426,306.26907,103.88133,100,3000.0,30.0,10.0,4000,2936,2.179
40,1.1241426,306.26907,103.88133,100,3000.0,30.0,10.0,4100,2936,2.179
41,1.1241426,306.26907,103.88133,100,3000.0,30.0,10.0,4200,2936,2.179
