iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
71,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,7200,4418,3.308
72,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,7300,4418,3.308
73,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,7400,4418,3.308
74,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,7500,4418,3.308
75,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,7600,4418,3.308
76,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,7700,4418,3.308
77,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,7800,4418,3.308
78,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,7900,4418,3.308
79,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,8000,4418,3.308
80,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,8100,4418,3.308
81,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,8200,4418,3.308
82,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,8300,4418,3.308
83,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,8400,4418,3.308
84,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,8500,4418,3.308
85,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,8600,4418,3.308
86,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,8700,4418,3.308
87,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,8800,4418,3.308
88,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,8900,4418,3.308
89,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,9000,4418,3.308
90,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,9100,4418,3.308
91,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,9200,4418,3.308
92,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,9300,4418,3.308
93,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,9400,4418,3.308
94,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,9500,4418,3.308
95,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,9600,4418,3.308
96,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,9700,4418,3.308
97,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,9800,4418,3.308
98,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,9900,4418,3.308
99,1.0114145,205.55547,153.14925,100,3000.0,30.0,10.0,10000,4418,3.308
100,1.0016241,205.8194,153.44241,100,3000.0,30.0,10.0,10100,10050,7.478
101,0.99685,205.50108,153.47179,100,3000.0,30.0,10.0,10200,10111,7.553
102,0.99685,205.50108,153.47179,100,3000.0,30.0,10.0,10300,10111,7.553
103,0.99685,205.50108,153.47179,100,3000.0,30.0,10.0,10400,10111,7.553
104,0.45407677,311.08096,152.09717,100,3000.0,30.0,10.0,10500,10434,7.775
105,0.2214489,308.08484,151.94478,100,3000.0,30.0,10.0,10600,10534,7.851
106,0.2214489,308.08484,151.94478,100,3000.0,30.0,10.0,10700,10534,7.851
107,0.2214489,308.08484,151.94478,100,3000.0,30.0,10.0,10800,10534,7.851
108,0.2214489,308.08484,151.94478,100,3000.0,30.0,10.0,10900,10534,7.851
109,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,11000,10981,8.143
110,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,11100,10981,8.143
111,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,11200,10981,8.143
112,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,11300,10981,8.143
113,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,11400,10981,8.143
114,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,11500,10981,8.143
115,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,11600,10981,8.143
116,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,11700,10981,8.143
117,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,11800,10981,8.143
118,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,11900,10981,8.143
119,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,12000,10981,8.143
120,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,12100,10981,8.143
121,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,12200,10981,8.143
122,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,12300,10981,8.143
123,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,12400,10981,8.143
124,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,12500,10981,8.143
125,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,12600,10981,8.143
126,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,12700,10981,8.143
127,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,12800,10981,8.143
128,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,12900,10981,8.143
129,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,13000,10981,8.143
130,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,13100,10981,8.143
131,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,13200,10981,8.143
132,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,13300,10981,8.143
133,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,13400,10981,8.143
134,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,13500,10981,8.143
135,0.13562298,304.52365,153.52687,100,3000.0,30.0,10.0,13600,10981,8.143
