iteracion,fitness,semilla,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
0,5.1719246,1774275396559,307.72888,251.45798,100,3000.0,30.0,10.0,100,98,0.014
1,5.1719246,1774275396559,307.72888,251.45798,100,3000.0,30.0,10.0,200,98,0.014
2,5.1719246,1774275396559,307.72888,251.45798,100,3000.0,30.0,10.0,300,98,0.014
3,5.1719246,1774275396559,307.72888,251.45798,100,3000.0,30.0,10.0,400,98,0.014
4,5.1719246,1774275396559,307.72888,251.45798,100,3000.0,30.0,10.0,500,98,0.014
5,5.1719246,1774275396559,307.72888,251.45798,100,3000.0,30.0,10.0,600,98,0.014
6,5.1719246,1774275396559,307.72888,251.45798,100,3000.0,30.0,10.0,700,98,0.014
7,5.1719246,1774275396559,307.72888,251.45798,100,3000.0,30.0,10.0,800,98,0.014
8,5.1719246,1774275396559,307.72888,251.45798,100,3000.0,30.0,10.0,900,98,0.014
9,5.1719246,1774275396559,307.72888,251.45798,100,3000.0,30.0,10.0,1000,98,0.014
10,5.1719246,1774275396559,307.72888,251.45798,100,3000.0,30.0,10.0,1100,98,0.014
11,5.1719246,1774275396559,307.72888,251.45798,100,3000.0,30.0,10.0,1200,98,0.014
12,5.1719246,1774275396559,307.72888,251.45798,100,3000.0,30.0,10.0,1300,98,0.014
13,5.1719246,1774275396559,307.72888,251.45798,100,3000.0,30.0,10.0,1400,98,0.014
14,5.1719246,1774275396559,307.72888,251.45798,100,3000.0,30.0,10.0,1500,98,0.014
15,5.1719246,1774275396559,307.72888,251.45798,100,3000.0,30.0,10.0,1600,98,0.014
16,5.1719246,1774275396559,307.72888,251.45798,100,3000.0,30.0,10.0,1700,98,0.014
17,4.451988,1774275396559,214.89789,201.2909,100,3000.0,30.0,10.0,1800,1740,0.387
18,3.3428621,1774275396559,211.95361,201.86644,100,3000.0,30.0,10.0,1900,1840,0.406
19,2.5769472,1774275396559,209.00934,202.44199,100,3000.0,30.0,10.0,2000,1940,0.431
20,2.1754274,1774275396559,206.06506,203.01753,100,3000.0,30.0,10.0,2100,2040,0.453
21,2.1489944,1774275396559,203.12079,203.59308,100,3000.0,30.0,10.0,2200,2140,0.473
22,2.1489944,1774275396559,203.12079,203.59308,100,3000.0,30.0,10.0,2300,2140,0.473
23,2.1489944,1774275396559,203.12079,203.59308,100,3000.0,30.0,10.0,2400,2140,0.473
24,2.1489944,1774275396559,203.12079,203.59308,100,3000.0,30.0,10.0,2500,2140,0.473
25,1.3807507,1774275396559,207.72481,151.68436,100,3000.0,30.0,10.0,2600,2509,0.574
26,1.0320749,1774275396559,206.0739,154.18925,100,3000.0,30.0,10.0,2700,2609,0.602
27,1.0320749,1774275396559,206.0739,154.18925,100,3000.0,30.0,10.0,2800,2609,0.602
28,1.0320749,1774275396559,206.0739,154.18925,100,3000.0,30.0,10.0,2900,2609,0.602
29,1.0320749,1774275396559,206.0739,154.18925,100,3000.0,30.0,10.0,3000,2609,0.602
30,1.0320749,1774275396559,206.0739,154.18925,100,3000.0,30.0,10.0,3100,2609,0.602
31,1.0320749,1774275396559,206.0739,154.18925,100,3000.0,30.0,10.0,3200,2609,0.602
32,1.0320749,1774275396559,206.0739,154.18925,100,3000.0,30.0,10.0,3300,2609,0.602
33,1.0320749,1774275396559,206.0739,154.18925,100,3000.0,30.0,10.0,3400,2609,0.602
34,1.0320749,1774275396559,206.0739,154.18925,100,3000.0,30.0,10.0,3500,2609,0.602
