iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
153,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,15400,8984,2.018
154,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,15500,8984,2.018
155,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,15600,8984,2.018
156,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,15700,8984,2.018
157,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,15800,8984,2.018
158,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,15900,8984,2.018
159,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,16000,8984,2.018
160,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,16100,8984,2.018
161,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,16200,8984,2.018
162,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,16300,8984,2.018
163,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,16400,8984,2.018
164,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,16500,8984,2.018
165,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,16600,8984,2.018
166,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,16700,8984,2.018
167,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,16800,8984,2.018
168,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,16900,8984,2.018
169,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,17000,8984,2.018
170,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,17100,8984,2.018
171,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,17200,8984,2.018
172,0.026852608,308.17487,153.94252,100,3000.0,30.0,10.0,17300,8984,2.018
173,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,17400,17314,3.429
174,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,17500,17314,3.429
175,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,17600,17314,3.429
176,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,17700,17314,3.429
177,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,17800,17314,3.429
178,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,17900,17314,3.429
179,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,18000,17314,3.429
180,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,18100,17314,3.429
181,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,18200,17314,3.429
182,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,18300,17314,3.429
183,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,18400,17314,3.429
184,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,18500,17314,3.429
185,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,18600,17314,3.429
186,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,18700,17314,3.429
187,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,18800,17314,3.429
188,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,18900,17314,3.429
189,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,19000,17314,3.429
190,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,19100,17314,3.429
191,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,19200,17314,3.429
192,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,19300,17314,3.429
193,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,19400,17314,3.429
194,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,19500,17314,3.429
195,0.026604652,307.0976,154.19083,100,3000.0,30.0,10.0,19600,17314,3.429
196,0.022652626,307.3417,154.1426,100,3000.0,30.0,10.0,19700,19640,3.815
197,0.022652626,307.3417,154.1426,100,3000.0,30.0,10.0,19800,19640,3.815
198,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,19900,19857,3.851
199,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,20000,19857,3.851
200,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,20100,19857,3.851
201,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,20200,19857,3.851
202,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,20300,19857,3.851
203,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,20400,19857,3.851
204,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,20500,19857,3.851
205,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,20600,19857,3.851
206,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,20700,19857,3.851
207,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,20800,19857,3.851
208,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,20900,19857,3.851
209,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,21000,19857,3.851
210,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,21100,19857,3.851
211,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,21200,19857,3.851
212,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,21300,19857,3.851
213,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,21400,19857,3.851
214,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,21500,19857,3.851
215,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,21600,19857,3.851
216,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,21700,19857,3.851
217,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,21800,19857,3.851
218,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,21900,19857,3.851
219,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,22000,19857,3.851
220,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,22100,19857,3.851
221,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,22200,19857,3.851
222,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,22300,19857,3.851
223,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,22400,19857,3.851
224,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,22500,19857,3.851
225,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,22600,19857,3.851
226,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,22700,19857,3.851
227,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,22800,19857,3.851
228,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,22900,19857,3.851
229,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,23000,19857,3.851
230,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,23100,19857,3.851
231,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,23200,19857,3.851
232,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,23300,19857,3.851
233,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,23400,19857,3.851
234,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,23500,19857,3.851
235,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,23600,19857,3.851
236,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,23700,19857,3.851
237,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,23800,19857,3.851
238,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,23900,19857,3.851
239,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,24000,19857,3.851
240,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,24100,19857,3.851
241,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,24200,19857,3.851
242,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,24300,19857,3.851
243,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,24400,19857,3.851
244,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,24500,19857,3.851
245,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,24600,19857,3.851
246,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,24700,19857,3.851
247,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,24800,19857,3.851
248,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,24900,19857,3.851
249,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,25000,19857,3.851
250,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,25100,19857,3.851
251,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,25200,19857,3.851
252,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,25300,19857,3.851
253,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,25400,19857,3.851
254,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,25500,19857,3.851
255,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,25600,19857,3.851
256,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,25700,19857,3.851
257,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,25800,19857,3.851
258,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,25900,19857,3.851
259,0.012161255,307.99203,153.5377,100,3000.0,30.0,10.0,26000,19857,3.851
260,0.0026187897,306.82883,153.61275,100,3000.0,30.0,10.0,26100,26029,4.896
261,0.0026187897,306.82883,153.61275,100,3000.0,30.0,10.0,26200,26029,4.896
262,0.0026187897,306.82883,153.61275,100,3000.0,30.0,10.0,26300,26029,4.896
263,0.0026187897,306.82883,153.61275,100,3000.0,30.0,10.0,26400,26029,4.896
264,0.0026187897,306.82883,153.61275,100,3000.0,30.0,10.0,26500,26029,4.896
265,0.0026187897,306.82883,153.61275,100,3000.0,30.0,10.0,26600,26029,4.896
266,0.0026187897,306.82883,153.61275,100,3000.0,30.0,10.0,26700,26029,4.896
267,0.0026187897,306.82883,153.61275,100,3000.0,30.0,10.0,26800,26029,4.896
268,0.0026187897,306.82883,153.61275,100,3000.0,30.0,10.0,26900,26029,4.896
269,0.0026187897,306.82883,153.61275,100,3000.0,30.0,10.0,27000,26029,4.896
270,0.0026187897,306.82883,153.61275,100,3000.0,30.0,10.0,27100,26029,4.896
271,0.0026187897,306.82883,153.61275,100,3000.0,30.0,10.0,27200,26029,4.896
272,0.0026187897,306.82883,153.61275,100,3000.0,30.0,10.0,27300,26029,4.896
273,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,27400,27311,5.111
274,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,27500,27311,5.111
275,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,27600,27311,5.111
276,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,27700,27311,5.111
277,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,27800,27311,5.111
278,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,27900,27311,5.111
279,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,28000,27311,5.111
280,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,28100,27311,5.111
281,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,28200,27311,5.111
282,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,28300,27311,5.111
283,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,28400,27311,5.111
284,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,28500,27311,5.111
285,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,28600,27311,5.111
286,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,28700,27311,5.111
287,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,28800,27311,5.111
288,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,28900,27311,5.111
289,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,29000,27311,5.111
290,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,29100,27311,5.111
291,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,29200,27311,5.111
292,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,29300,27311,5.111
293,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,29400,27311,5.111
294,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,29500,27311,5.111
295,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,29600,27311,5.111
296,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,29700,27311,5.111
297,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,29800,27311,5.111
298,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,29900,27311,5.111
299,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,30000,27311,5.111
300,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,30100,27311,5.111
301,0.0016937256,306.98642,153.49527,100,3000.0,30.0,10.0,30200,27311,5.111
