iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
58,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,5900,3187,2.438
59,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,6000,3187,2.438
60,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,6100,3187,2.438
61,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,6200,3187,2.438
62,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,6300,3187,2.438
63,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,6400,3187,2.438
64,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,6500,3187,2.438
65,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,6600,3187,2.438
66,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,6700,3187,2.438
67,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,6800,3187,2.438
68,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,6900,3187,2.438
69,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,7000,3187,2.438
70,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,7100,3187,2.438
71,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,7200,3187,2.438
72,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,7300,3187,2.438
73,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,7400,3187,2.438
74,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,7500,3187,2.438
75,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,7600,3187,2.438
76,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,7700,3187,2.438
77,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,7800,3187,2.438
78,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,7900,3187,2.438
79,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,8000,3187,2.438
80,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,8100,3187,2.438
81,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,8200,3187,2.438
82,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,8300,3187,2.438
83,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,8400,3187,2.438
84,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,8500,3187,2.438
85,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,8600,3187,2.438
86,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,8700,3187,2.438
87,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,8800,3187,2.438
88,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,8900,3187,2.438
89,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,9000,3187,2.438
90,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,9100,3187,2.438
91,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,9200,3187,2.438
92,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,9300,3187,2.438
93,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,9400,3187,2.438
94,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,9500,3187,2.438
95,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,9600,3187,2.438
96,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,9700,3187,2.438
97,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,9800,3187,2.438
98,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,9900,3187,2.438
99,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,10000,3187,2.438
100,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,10100,3187,2.438
101,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,10200,3187,2.438
102,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,10300,3187,2.438
103,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,10400,3187,2.438
104,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,10500,3187,2.438
105,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,10600,3187,2.438
106,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,10700,3187,2.438
107,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,10800,3187,2.438
108,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,10900,3187,2.438
109,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,11000,3187,2.438
110,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,11100,3187,2.438
111,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,11200,3187,2.438
112,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,11300,3187,2.438
113,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,11400,3187,2.438
114,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,11500,3187,2.438
115,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,11600,3187,2.438
116,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,11700,3187,2.438
117,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,11800,3187,2.438
118,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,11900,3187,2.438
119,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,12000,3187,2.438
120,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,12100,3187,2.438
121,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,12200,3187,2.438
122,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,12300,3187,2.438
123,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,12400,3187,2.438
124,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,12500,3187,2.438
125,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,12600,3187,2.438
126,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,12700,3187,2.438
127,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,12800,3187,2.438
128,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,12900,3187,2.438
129,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,13000,3187,2.438
130,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,13100,3187,2.438
131,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,13200,3187,2.438
132,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,13300,3187,2.438
133,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,13400,3187,2.438
134,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,13500,3187,2.438
135,0.0026311874,307.52972,153.68712,100,3000.0,30.0,10.0,13600,3187,2.438
