iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
115,0.28404903,311.0654,153.41211,100,3000.0,30.0,10.0,11600,9804,2.12
116,0.28404903,311.0654,153.41211,100,3000.0,30.0,10.0,11700,9804,2.12
117,0.28404903,311.0654,153.41211,100,3000.0,30.0,10.0,11800,9804,2.12
118,0.28404903,311.0654,153.41211,100,3000.0,30.0,10.0,11900,9804,2.12
119,0.28404903,311.0654,153.41211,100,3000.0,30.0,10.0,12000,9804,2.12
120,0.28404903,311.0654,153.41211,100,3000.0,30.0,10.0,12100,9804,2.12
121,0.28404903,311.0654,153.41211,100,3000.0,30.0,10.0,12200,9804,2.12
122,0.28404903,311.0654,153.41211,100,3000.0,30.0,10.0,12300,9804,2.12
123,0.28404903,311.0654,153.41211,100,3000.0,30.0,10.0,12400,9804,2.12
124,0.28404903,311.0654,153.41211,100,3000.0,30.0,10.0,12500,9804,2.12
125,0.28404903,311.0654,153.41211,100,3000.0,30.0,10.0,12600,9804,2.12
126,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,12700,12636,2.604
127,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,12800,12636,2.604
128,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,12900,12636,2.604
129,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,13000,12636,2.604
130,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,13100,12636,2.604
131,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,13200,12636,2.604
132,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,13300,12636,2.604
133,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,13400,12636,2.604
134,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,13500,12636,2.604
135,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,13600,12636,2.604
136,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,13700,12636,2.604
137,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,13800,12636,2.604
138,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,13900,12636,2.604
139,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,14000,12636,2.604
140,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,14100,12636,2.604
141,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,14200,12636,2.604
142,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,14300,12636,2.604
143,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,14400,12636,2.604
144,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,14500,12636,2.604
145,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,14600,12636,2.604
146,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,14700,12636,2.604
147,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,14800,12636,2.604
148,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,14900,12636,2.604
149,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,15000,12636,2.604
150,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,15100,12636,2.604
151,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,15200,12636,2.604
152,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,15300,12636,2.604
153,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,15400,12636,2.604
154,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,15500,12636,2.604
155,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,15600,12636,2.604
156,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,15700,12636,2.604
157,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,15800,12636,2.604
158,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,15900,12636,2.604
159,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,16000,12636,2.604
160,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,16100,12636,2.604
161,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,16200,12636,2.604
162,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,16300,12636,2.604
163,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,16400,12636,2.604
164,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,16500,12636,2.604
165,0.051315308,308.23477,154.24083,100,3000.0,30.0,10.0,16600,12636,2.604
