iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
69,0.10039902,308.30206,154.61214,100,3000.0,30.0,10.0,7000,6978,5.126
70,0.059336662,307.2289,154.48578,100,3000.0,30.0,10.0,7100,7048,5.199
71,0.059336662,307.2289,154.48578,100,3000.0,30.0,10.0,7200,7048,5.199
72,0.059336662,307.2289,154.48578,100,3000.0,30.0,10.0,7300,7048,5.199
73,0.059336662,307.2289,154.48578,100,3000.0,30.0,10.0,7400,7048,5.199
74,0.059336662,307.2289,154.48578,100,3000.0,30.0,10.0,7500,7048,5.199
75,0.059336662,307.2289,154.48578,100,3000.0,30.0,10.0,7600,7048,5.199
76,0.059336662,307.2289,154.48578,100,3000.0,30.0,10.0,7700,7048,5.199
77,0.059336662,307.2289,154.48578,100,3000.0,30.0,10.0,7800,7048,5.199
78,0.059336662,307.2289,154.48578,100,3000.0,30.0,10.0,7900,7048,5.199
79,0.059336662,307.2289,154.48578,100,3000.0,30.0,10.0,8000,7048,5.199
80,0.059336662,307.2289,154.48578,100,3000.0,30.0,10.0,8100,7048,5.199
81,0.059336662,307.2289,154.48578,100,3000.0,30.0,10.0,8200,7048,5.199
82,0.059336662,307.2289,154.48578,100,3000.0,30.0,10.0,8300,7048,5.199
83,0.059336662,307.2289,154.48578,100,3000.0,30.0,10.0,8400,7048,5.199
84,0.054493904,308.83322,153.36816,100,3000.0,30.0,10.0,8500,8488,6.22
85,0.054493904,308.83322,153.36816,100,3000.0,30.0,10.0,8600,8488,6.22
86,0.054493904,308.83322,153.36816,100,3000.0,30.0,10.0,8700,8488,6.22
87,0.054493904,308.83322,153.36816,100,3000.0,30.0,10.0,8800,8488,6.22
88,0.054493904,308.83322,153.36816,100,3000.0,30.0,10.0,8900,8488,6.22
89,0.04419613,305.8086,153.28333,100,3000.0,30.0,10.0,9000,8975,6.608
90,0.04419613,305.8086,153.28333,100,3000.0,30.0,10.0,9100,8975,6.608
91,0.04419613,305.8086,153.28333,100,3000.0,30.0,10.0,9200,8975,6.608
92,0.04419613,305.8086,153.28333,100,3000.0,30.0,10.0,9300,8975,6.608
93,0.04419613,305.8086,153.28333,100,3000.0,30.0,10.0,9400,8975,6.608
94,0.04419613,305.8086,153.28333,100,3000.0,30.0,10.0,9500,8975,6.608
95,0.03568554,306.26904,153.09503,100,3000.0,30.0,10.0,9600,9565,7.087
96,0.03568554,306.26904,153.09503,100,3000.0,30.0,10.0,9700,9565,7.087
97,0.03568554,306.26904,153.09503,100,3000.0,30.0,10.0,9800,9565,7.087
98,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,9900,9868,7.306
99,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,10000,9868,7.306
100,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,10100,9868,7.306
101,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,10200,9868,7.306
102,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,10300,9868,7.306
103,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,10400,9868,7.306
104,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,10500,9868,7.306
105,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,10600,9868,7.306
106,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,10700,9868,7.306
107,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,10800,9868,7.306
108,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,10900,9868,7.306
109,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,11000,9868,7.306
110,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,11100,9868,7.306
111,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,11200,9868,7.306
112,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,11300,9868,7.306
113,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,11400,9868,7.306
114,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,11500,9868,7.306
115,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,11600,9868,7.306
116,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,11700,9868,7.306
117,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,11800,9868,7.306
118,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,11900,9868,7.306
119,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,12000,9868,7.306
120,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,12100,9868,7.306
121,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,12200,9868,7.306
122,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,12300,9868,7.306
123,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,12400,9868,7.306
124,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,12500,9868,7.306
125,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,12600,9868,7.306
126,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,12700,9868,7.306
127,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,12800,9868,7.306
128,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,12900,9868,7.306
129,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,13000,9868,7.306
130,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,13100,9868,7.306
131,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,13200,9868,7.306
132,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,13300,9868,7.306
133,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,13400,9868,7.306
134,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,13500,9868,7.306
135,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,13600,9868,7.306
136,0.028326988,308.26727,153.89938,100,3000.0,30.0,10.0,13700,9868,7.306
