iteracion,semilla,fitness,fitness_promedio,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
47,1775340227864,0.0,0.01018774,307.19843,153.59947,100,0.0497931,1.9925495,5,4900,1701,1.058
48,1775340227864,0.0,0.009825421,307.19843,153.59947,100,0.0497931,1.9925495,5,5000,1701,1.058
49,1775340227864,0.0,0.006712456,307.19843,153.59947,100,0.0497931,1.9925495,5,5100,1701,1.058
50,1775340227864,0.0,0.002772789,307.19843,153.59947,100,0.0497931,1.9925495,5,5200,1701,1.058
51,1775340227864,0.0,0.0065858555,307.19843,153.59947,100,0.0497931,1.9925495,5,5300,1701,1.058
52,1775340227864,0.0,0.005523033,307.19843,153.59947,100,0.0497931,1.9925495,5,5400,1701,1.058
53,1775340227864,0.0,0.009572153,307.19843,153.59947,100,0.0497931,1.9925495,5,5500,1701,1.058
54,1775340227864,0.0,0.005641394,307.19843,153.59947,100,0.0497931,1.9925495,5,5600,1701,1.058
55,1775340227864,0.0,0.00784214,307.19843,153.59947,100,0.0497931,1.9925495,5,5700,1701,1.058
56,1775340227864,0.0,0.001100893,307.19843,153.59947,100,0.0497931,1.9925495,5,5800,1701,1.058
57,1775340227864,0.0,0.009300423,307.19843,153.59947,100,0.0497931,1.9925495,5,5900,1701,1.058
58,1775340227864,0.0,0.008362341,307.19843,153.59947,100,0.0497931,1.9925495,5,6000,1701,1.058
59,1775340227864,0.0,0.006711111,307.19843,153.59947,100,0.0497931,1.9925495,5,6100,1701,1.058
60,1775340227864,0.0,0.005560522,307.19843,153.59947,100,0.0497931,1.9925495,5,6200,1701,1.058
61,1775340227864,0.0,0.010170669,307.19843,153.59947,100,0.0497931,1.9925495,5,6300,1701,1.058
62,1775340227864,0.0,0.0059355735,307.19843,153.59947,100,0.0497931,1.9925495,5,6400,1701,1.058
63,1775340227864,0.0,0.0031232547,307.19843,153.59947,100,0.0497931,1.9925495,5,6500,1701,1.058
64,1775340227864,0.0,0.003728752,307.19843,153.59947,100,0.0497931,1.9925495,5,6600,1701,1.058
65,1775340227864,0.0,0.010502987,307.19843,153.59947,100,0.0497931,1.9925495,5,6700,1701,1.058
66,1775340227864,0.0,0.0037306023,307.19843,153.59947,100,0.0497931,1.9925495,5,6800,1701,1.058
67,1775340227864,0.0,0.0075967694,307.19843,153.59947,100,0.0497931,1.9925495,5,6900,1701,1.058
68,1775340227864,0.0,0.0072366046,307.19843,153.59947,100,0.0497931,1.9925495,5,7000,1701,1.058
69,1775340227864,0.0,9.337425E-4,307.19843,153.59947,100,0.0497931,1.9925495,5,7100,1701,1.058
70,1775340227864,0.0,0.0020264625,307.19843,153.59947,100,0.0497931,1.9925495,5,7200,1701,1.058
71,1775340227864,0.0,0.0017565537,307.19843,153.59947,100,0.0497931,1.9925495,5,7300,1701,1.058
72,1775340227864,0.0,0.004321365,307.19843,153.59947,100,0.0497931,1.9925495,5,7400,1701,1.058
73,1775340227864,0.0,0.010233087,307.19843,153.59947,100,0.0497931,1.9925495,5,7500,1701,1.058
74,1775340227864,0.0,0.0098636625,307.19843,153.59947,100,0.0497931,1.9925495,5,7600,1701,1.058
75,1775340227864,0.0,0.010147371,307.19843,153.59947,100,0.0497931,1.9925495,5,7700,1701,1.058
76,1775340227864,0.0,0.008434601,307.19843,153.59947,100,0.0497931,1.9925495,5,7800,1701,1.058
77,1775340227864,0.0,0.0076532746,307.19843,153.59947,100,0.0497931,1.9925495,5,7900,1701,1.058
78,1775340227864,0.0,0.011576891,307.19843,153.59947,100,0.0497931,1.9925495,5,8000,1701,1.058
79,1775340227864,0.0,0.007623453,307.19843,153.59947,100,0.0497931,1.9925495,5,8100,1701,1.058
80,1775340227864,0.0,0.0015928173,307.19843,153.59947,100,0.0497931,1.9925495,5,8200,1701,1.058
81,1775340227864,0.0,0.0073391153,307.19843,153.59947,100,0.0497931,1.9925495,5,8300,1701,1.058
82,1775340227864,0.0,0.007894926,307.19843,153.59947,100,0.0497931,1.9925495,5,8400,1701,1.058
83,1775340227864,0.0,8.7732315E-4,307.19843,153.59947,100,0.0497931,1.9925495,5,8500,1701,1.058
84,1775340227864,0.0,0.005384245,307.19843,153.59947,100,0.0497931,1.9925495,5,8600,1701,1.058
85,1775340227864,0.0,0.0072685815,307.19843,153.59947,100,0.0497931,1.9925495,5,8700,1701,1.058
86,1775340227864,0.0,0.003390608,307.19843,153.59947,100,0.0497931,1.9925495,5,8800,1701,1.058
87,1775340227864,0.0,0.005163431,307.19843,153.59947,100,0.0497931,1.9925495,5,8900,1701,1.058
88,1775340227864,0.0,0.0034908676,307.19843,153.59947,100,0.0497931,1.9925495,5,9000,1701,1.058
89,1775340227864,0.0,0.004122095,307.19843,153.59947,100,0.0497931,1.9925495,5,9100,1701,1.058
90,1775340227864,0.0,0.004401379,307.19843,153.59947,100,0.0497931,1.9925495,5,9200,1701,1.058
91,1775340227864,0.0,0.006230507,307.19843,153.59947,100,0.0497931,1.9925495,5,9300,1701,1.058
92,1775340227864,0.0,0.014100151,307.19843,153.59947,100,0.0497931,1.9925495,5,9400,1701,1.058
93,1775340227864,0.0,0.006459675,307.19843,153.59947,100,0.0497931,1.9925495,5,9500,1701,1.058
94,1775340227864,0.0,0.0050430014,307.19843,153.59947,100,0.0497931,1.9925495,5,9600,1701,1.058
95,1775340227864,0.0,0.003048439,307.19843,153.59947,100,0.0497931,1.9925495,5,9700,1701,1.058
96,1775340227864,0.0,0.0039376547,307.19843,153.59947,100,0.0497931,1.9925495,5,9800,1701,1.058
97,1775340227864,0.0,0.008589173,307.19843,153.59947,100,0.0497931,1.9925495,5,9900,1701,1.058
98,1775340227864,0.0,0.004935846,307.19843,153.59947,100,0.0497931,1.9925495,5,10000,1701,1.058
99,1775340227864,0.0,0.009183893,307.19843,153.59947,100,0.0497931,1.9925495,5,10100,1701,1.058
100,1775340227864,0.0,0.006912489,307.19843,153.59947,100,0.0497931,1.9925495,5,10200,1701,1.058
101,1775340227864,0.0,0.006493702,307.19843,153.59947,100,0.0497931,1.9925495,5,10300,1701,1.058
102,1775340227864,0.0,0.009529838,307.19843,153.59947,100,0.0497931,1.9925495,5,10400,1701,1.058
103,1775340227864,0.0,0.0023010063,307.19843,153.59947,100,0.0497931,1.9925495,5,10500,1701,1.058
104,1775340227864,0.0,0.0022564603,307.19843,153.59947,100,0.0497931,1.9925495,5,10600,1701,1.058
105,1775340227864,0.0,0.001778965,307.19843,153.59947,100,0.0497931,1.9925495,5,10700,1701,1.058
106,1775340227864,0.0,0.008542633,307.19843,153.59947,100,0.0497931,1.9925495,5,10800,1701,1.058
107,1775340227864,0.0,0.0077837277,307.19843,153.59947,100,0.0497931,1.9925495,5,10900,1701,1.058
108,1775340227864,0.0,0.0059832954,307.19843,153.59947,100,0.0497931,1.9925495,5,11000,1701,1.058
109,1775340227864,0.0,0.007403774,307.19843,153.59947,100,0.0497931,1.9925495,5,11100,1701,1.058
110,1775340227864,0.0,0.007710495,307.19843,153.59947,100,0.0497931,1.9925495,5,11200,1701,1.058
111,1775340227864,0.0,3.9325713E-4,307.19843,153.59947,100,0.0497931,1.9925495,5,11300,1701,1.058
112,1775340227864,0.0,0.007664585,307.19843,153.59947,100,0.0497931,1.9925495,5,11400,1701,1.058
113,1775340227864,0.0,0.0021022796,307.19843,153.59947,100,0.0497931,1.9925495,5,11500,1701,1.058
114,1775340227864,0.0,0.012656203,307.19843,153.59947,100,0.0497931,1.9925495,5,11600,1701,1.058
115,1775340227864,0.0,0.010678854,307.19843,153.59947,100,0.0497931,1.9925495,5,11700,1701,1.058
116,1775340227864,0.0,0.005246439,307.19843,153.59947,100,0.0497931,1.9925495,5,11800,1701,1.058
117,1775340227864,0.0,0.014944058,307.19843,153.59947,100,0.0497931,1.9925495,5,11900,1701,1.058
118,1775340227864,0.0,0.005949259,307.19843,153.59947,100,0.0497931,1.9925495,5,12000,1701,1.058
119,1775340227864,0.0,0.005639191,307.19843,153.59947,100,0.0497931,1.9925495,5,12100,1701,1.058
120,1775340227864,0.0,0.0016703128,307.19843,153.59947,100,0.0497931,1.9925495,5,12200,1701,1.058
121,1775340227864,0.0,0.0050444985,307.19843,153.59947,100,0.0497931,1.9925495,5,12300,1701,1.058
122,1775340227864,0.0,0.0088310335,307.19843,153.59947,100,0.0497931,1.9925495,5,12400,1701,1.058
123,1775340227864,0.0,0.006019049,307.19843,153.59947,100,0.0497931,1.9925495,5,12500,1701,1.058
124,1775340227864,0.0,0.002675495,307.19843,153.59947,100,0.0497931,1.9925495,5,12600,1701,1.058
125,1775340227864,0.0,7.059574E-4,307.19843,153.59947,100,0.0497931,1.9925495,5,12700,1701,1.058
126,1775340227864,0.0,0.0062305164,307.19843,153.59947,100,0.0497931,1.9925495,5,12800,1701,1.058
127,1775340227864,0.0,0.0016627312,307.19843,153.59947,100,0.0497931,1.9925495,5,12900,1701,1.058
128,1775340227864,0.0,0.005113983,307.19843,153.59947,100,0.0497931,1.9925495,5,13000,1701,1.058
129,1775340227864,0.0,0.0046633054,307.19843,153.59947,100,0.0497931,1.9925495,5,13100,1701,1.058
130,1775340227864,0.0,0.003161049,307.19843,153.59947,100,0.0497931,1.9925495,5,13200,1701,1.058
131,1775340227864,0.0,0.0033943271,307.19843,153.59947,100,0.0497931,1.9925495,5,13300,1701,1.058
132,1775340227864,0.0,0.0075604534,307.19843,153.59947,100,0.0497931,1.9925495,5,13400,1701,1.058
133,1775340227864,0.0,0.013223972,307.19843,153.59947,100,0.0497931,1.9925495,5,13500,1701,1.058
134,1775340227864,0.0,0.006005459,307.19843,153.59947,100,0.0497931,1.9925495,5,13600,1701,1.058
135,1775340227864,0.0,0.005294857,307.19843,153.59947,100,0.0497931,1.9925495,5,13700,1701,1.058
136,1775340227864,0.0,0.0015128803,307.19843,153.59947,100,0.0497931,1.9925495,5,13800,1701,1.058
137,1775340227864,0.0,0.010227651,307.19843,153.59947,100,0.0497931,1.9925495,5,13900,1701,1.058
138,1775340227864,0.0,0.010425148,307.19843,153.59947,100,0.0497931,1.9925495,5,14000,1701,1.058
139,1775340227864,0.0,9.3572616E-4,307.19843,153.59947,100,0.0497931,1.9925495,5,14100,1701,1.058
140,1775340227864,0.0,0.003601141,307.19843,153.59947,100,0.0497931,1.9925495,5,14200,1701,1.058
141,1775340227864,0.0,0.0032658195,307.19843,153.59947,100,0.0497931,1.9925495,5,14300,1701,1.058
142,1775340227864,0.0,0.0029066943,307.19843,153.59947,100,0.0497931,1.9925495,5,14400,1701,1.058
143,1775340227864,0.0,0.0024893666,307.19843,153.59947,100,0.0497931,1.9925495,5,14500,1701,1.058
144,1775340227864,0.0,0.006333637,307.19843,153.59947,100,0.0497931,1.9925495,5,14600,1701,1.058
145,1775340227864,0.0,4.505253E-4,307.19843,153.59947,100,0.0497931,1.9925495,5,14700,1701,1.058
146,1775340227864,0.0,0.0022612668,307.19843,153.59947,100,0.0497931,1.9925495,5,14800,1701,1.058
147,1775340227864,0.0,0.0043220804,307.19843,153.59947,100,0.0497931,1.9925495,5,14900,1701,1.058
148,1775340227864,0.0,0.00444088,307.19843,153.59947,100,0.0497931,1.9925495,5,15000,1701,1.058
149,1775340227864,0.0,0.006589079,307.19843,153.59947,100,0.0497931,1.9925495,5,15100,1701,1.058
150,1775340227864,0.0,0.0091702845,307.19843,153.59947,100,0.0497931,1.9925495,5,15200,1701,1.058
151,1775340227864,0.0,0.007303295,307.19843,153.59947,100,0.0497931,1.9925495,5,15300,1701,1.058
152,1775340227864,0.0,0.007546787,307.19843,153.59947,100,0.0497931,1.9925495,5,15400,1701,1.058
153,1775340227864,0.0,0.0060853483,307.19843,153.59947,100,0.0497931,1.9925495,5,15500,1701,1.058
154,1775340227864,0.0,0.003925276,307.19843,153.59947,100,0.0497931,1.9925495,5,15600,1701,1.058
155,1775340227864,0.0,0.0029869748,307.19843,153.59947,100,0.0497931,1.9925495,5,15700,1701,1.058
156,1775340227864,0.0,0.009921589,307.19843,153.59947,100,0.0497931,1.9925495,5,15800,1701,1.058
157,1775340227864,0.0,0.013657293,307.19843,153.59947,100,0.0497931,1.9925495,5,15900,1701,1.058
158,1775340227864,0.0,0.013618479,307.19843,153.59947,100,0.0497931,1.9925495,5,16000,1701,1.058
159,1775340227864,0.0,0.00652813,307.19843,153.59947,100,0.0497931,1.9925495,5,16100,1701,1.058
160,1775340227864,0.0,0.007661457,307.19843,153.59947,100,0.0497931,1.9925495,5,16200,1701,1.058
161,1775340227864,0.0,0.011739492,307.19843,153.59947,100,0.0497931,1.9925495,5,16300,1701,1.058
162,1775340227864,0.0,0.0017073727,307.19843,153.59947,100,0.0497931,1.9925495,5,16400,1701,1.058
163,1775340227864,0.0,0.0075145722,307.19843,153.59947,100,0.0497931,1.9925495,5,16500,1701,1.058
164,1775340227864,0.0,0.004630251,307.19843,153.59947,100,0.0497931,1.9925495,5,16600,1701,1.058
165,1775340227864,0.0,0.0043449686,307.19843,153.59947,100,0.0497931,1.9925495,5,16700,1701,1.058
166,1775340227864,0.0,0.0047784615,307.19843,153.59947,100,0.0497931,1.9925495,5,16800,1701,1.058
