iteracion,semilla,fitness,fitness_promedio,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
0,1775340311368,2.4951153,25.95894,313.4721,148.70482,100,0.0497931,1.9925495,5,200,166,0.07
1,1775340311368,1.0034618,18.685917,313.69025,151.90399,100,0.0497931,1.9925495,5,300,245,0.092
2,1775340311368,1.0034618,14.4302845,313.69025,151.90399,100,0.0497931,1.9925495,5,400,245,0.092
3,1775340311368,1.0034618,11.560111,313.69025,151.90399,100,0.0497931,1.9925495,5,500,245,0.092
4,1775340311368,0.9949379,8.662689,310.31183,156.89848,100,0.0497931,1.9925495,5,600,561,0.285
5,1775340311368,0.04443741,5.994402,308.11383,154.21535,100,0.0497931,1.9925495,5,700,601,0.343
6,1775340311368,0.026283264,4.666314,307.87277,154.08395,100,0.0497931,1.9925495,5,800,734,0.396
7,1775340311368,0.010662079,2.8495235,307.54376,153.9337,100,0.0497931,1.9925495,5,900,822,0.465
8,1775340311368,0.010056496,0.13329966,307.59656,153.90591,100,0.0497931,1.9925495,5,1000,918,0.535
9,1775340311368,0.0033903122,0.028042326,307.41666,153.78186,100,0.0497931,1.9925495,5,1100,1087,0.595
10,1775340311368,0.0024547577,0.019623365,307.5327,153.53104,100,0.0497931,1.9925495,5,1200,1141,0.66
11,1775340311368,4.5013428E-4,0.017788429,307.3533,153.59125,100,0.0497931,1.9925495,5,1300,1230,0.713
12,1775340311368,3.2138824E-4,0.0108288005,307.3284,153.61078,100,0.0497931,1.9925495,5,1400,1344,0.781
13,1775340311368,1.8119812E-4,0.006602564,307.11877,153.62723,100,0.0497931,1.9925495,5,1500,1469,0.844
14,1775340311368,4.7683716E-5,0.0014684391,307.17548,153.62198,100,0.0497931,1.9925495,5,1600,1506,0.91
15,1775340311368,1.04904175E-5,0.0059060478,307.22092,153.60469,100,0.0497931,1.9925495,5,1700,1642,0.972
16,1775340311368,9.536743E-7,0.005806837,307.1915,153.60136,100,0.0497931,1.9925495,5,1800,1721,1.029
17,1775340311368,0.0,0.005972948,307.20184,153.59923,100,0.0497931,1.9925495,5,1900,1839,1.102
18,1775340311368,0.0,4.865837E-4,307.20184,153.59923,100,0.0497931,1.9925495,5,2000,1839,1.102
19,1775340311368,0.0,0.0115172295,307.20184,153.59923,100,0.0497931,1.9925495,5,2100,1839,1.102
20,1775340311368,0.0,0.01251133,307.20184,153.59923,100,0.0497931,1.9925495,5,2200,1839,1.102
21,1775340311368,0.0,0.011314192,307.20184,153.59923,100,0.0497931,1.9925495,5,2300,1839,1.102
22,1775340311368,0.0,0.0040256022,307.20184,153.59923,100,0.0497931,1.9925495,5,2400,1839,1.102
23,1775340311368,0.0,0.012052307,307.20184,153.59923,100,0.0497931,1.9925495,5,2500,1839,1.102
24,1775340311368,0.0,0.0052115154,307.20184,153.59923,100,0.0497931,1.9925495,5,2600,1839,1.102
25,1775340311368,0.0,0.0037967013,307.20184,153.59923,100,0.0497931,1.9925495,5,2700,1839,1.102
26,1775340311368,0.0,0.0061002634,307.20184,153.59923,100,0.0497931,1.9925495,5,2800,1839,1.102
27,1775340311368,0.0,0.002532053,307.20184,153.59923,100,0.0497931,1.9925495,5,2900,1839,1.102
28,1775340311368,0.0,0.0048742103,307.20184,153.59923,100,0.0497931,1.9925495,5,3000,1839,1.102
29,1775340311368,0.0,0.0050102235,307.20184,153.59923,100,0.0497931,1.9925495,5,3100,1839,1.102
30,1775340311368,0.0,0.0069512846,307.20184,153.59923,100,0.0497931,1.9925495,5,3200,1839,1.102
31,1775340311368,0.0,0.0052604484,307.20184,153.59923,100,0.0497931,1.9925495,5,3300,1839,1.102
32,1775340311368,0.0,0.007931966,307.20184,153.59923,100,0.0497931,1.9925495,5,3400,1839,1.102
33,1775340311368,0.0,0.0064526177,307.20184,153.59923,100,0.0497931,1.9925495,5,3500,1839,1.102
34,1775340311368,0.0,0.0058240034,307.20184,153.59923,100,0.0497931,1.9925495,5,3600,1839,1.102
35,1775340311368,0.0,0.0069900895,307.20184,153.59923,100,0.0497931,1.9925495,5,3700,1839,1.102
36,1775340311368,0.0,0.0068061734,307.20184,153.59923,100,0.0497931,1.9925495,5,3800,1839,1.102
37,1775340311368,0.0,0.007046127,307.20184,153.59923,100,0.0497931,1.9925495,5,3900,1839,1.102
38,1775340311368,0.0,0.008376236,307.20184,153.59923,100,0.0497931,1.9925495,5,4000,1839,1.102
39,1775340311368,0.0,0.007084217,307.20184,153.59923,100,0.0497931,1.9925495,5,4100,1839,1.102
40,1775340311368,0.0,0.007935553,307.20184,153.59923,100,0.0497931,1.9925495,5,4200,1839,1.102
41,1775340311368,0.0,0.0076436996,307.20184,153.59923,100,0.0497931,1.9925495,5,4300,1839,1.102
42,1775340311368,0.0,0.008374453,307.20184,153.59923,100,0.0497931,1.9925495,5,4400,1839,1.102
43,1775340311368,0.0,0.0059517957,307.20184,153.59923,100,0.0497931,1.9925495,5,4500,1839,1.102
44,1775340311368,0.0,0.002941704,307.20184,153.59923,100,0.0497931,1.9925495,5,4600,1839,1.102
45,1775340311368,0.0,0.0010523701,307.20184,153.59923,100,0.0497931,1.9925495,5,4700,1839,1.102
46,1775340311368,0.0,0.0059295655,307.20184,153.59923,100,0.0497931,1.9925495,5,4800,1839,1.102
47,1775340311368,0.0,0.0039459704,307.20184,153.59923,100,0.0497931,1.9925495,5,4900,1839,1.102
48,1775340311368,0.0,0.0078003407,307.20184,153.59923,100,0.0497931,1.9925495,5,5000,1839,1.102
49,1775340311368,0.0,0.0036060333,307.20184,153.59923,100,0.0497931,1.9925495,5,5100,1839,1.102
50,1775340311368,0.0,0.0053719427,307.20184,153.59923,100,0.0497931,1.9925495,5,5200,1839,1.102
51,1775340311368,0.0,0.004230995,307.20184,153.59923,100,0.0497931,1.9925495,5,5300,1839,1.102
52,1775340311368,0.0,0.011622229,307.20184,153.59923,100,0.0497931,1.9925495,5,5400,1839,1.102
53,1775340311368,0.0,0.0078576375,307.20184,153.59923,100,0.0497931,1.9925495,5,5500,1839,1.102
54,1775340311368,0.0,0.011107989,307.20184,153.59923,100,0.0497931,1.9925495,5,5600,1839,1.102
55,1775340311368,0.0,0.0067586517,307.20184,153.59923,100,0.0497931,1.9925495,5,5700,1839,1.102
56,1775340311368,0.0,0.0016934872,307.20184,153.59923,100,0.0497931,1.9925495,5,5800,1839,1.102
57,1775340311368,0.0,0.0035896015,307.20184,153.59923,100,0.0497931,1.9925495,5,5900,1839,1.102
58,1775340311368,0.0,0.0052835275,307.20184,153.59923,100,0.0497931,1.9925495,5,6000,1839,1.102
59,1775340311368,0.0,0.012612676,307.20184,153.59923,100,0.0497931,1.9925495,5,6100,1839,1.102
60,1775340311368,0.0,0.0030322266,307.20184,153.59923,100,0.0497931,1.9925495,5,6200,1839,1.102
61,1775340311368,0.0,0.0032165432,307.20184,153.59923,100,0.0497931,1.9925495,5,6300,1839,1.102
62,1775340311368,0.0,0.003361206,307.20184,153.59923,100,0.0497931,1.9925495,5,6400,1839,1.102
63,1775340311368,0.0,0.002321043,307.20184,153.59923,100,0.0497931,1.9925495,5,6500,1839,1.102
64,1775340311368,0.0,0.003054247,307.20184,153.59923,100,0.0497931,1.9925495,5,6600,1839,1.102
65,1775340311368,0.0,0.009315061,307.20184,153.59923,100,0.0497931,1.9925495,5,6700,1839,1.102
66,1775340311368,0.0,0.0090090465,307.20184,153.59923,100,0.0497931,1.9925495,5,6800,1839,1.102
67,1775340311368,0.0,0.008403988,307.20184,153.59923,100,0.0497931,1.9925495,5,6900,1839,1.102
68,1775340311368,0.0,0.0038694572,307.20184,153.59923,100,0.0497931,1.9925495,5,7000,1839,1.102
69,1775340311368,0.0,0.005192995,307.20184,153.59923,100,0.0497931,1.9925495,5,7100,1839,1.102
70,1775340311368,0.0,0.0099329,307.20184,153.59923,100,0.0497931,1.9925495,5,7200,1839,1.102
71,1775340311368,0.0,9.7626686E-4,307.20184,153.59923,100,0.0497931,1.9925495,5,7300,1839,1.102
72,1775340311368,0.0,0.0034937,307.20184,153.59923,100,0.0497931,1.9925495,5,7400,1839,1.102
73,1775340311368,0.0,0.007394352,307.20184,153.59923,100,0.0497931,1.9925495,5,7500,1839,1.102
