iteracion,semilla,fitness,fitness_promedio,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
39,1775340332060,0.9949579,0.9970349,307.20328,102.6572,100,0.0497931,1.9925495,5,4100,1898,1.1
40,1775340332060,0.9949579,0.9999683,307.20328,102.6572,100,0.0497931,1.9925495,5,4200,1898,1.1
41,1775340332060,0.9949579,1.0058362,307.20328,102.6572,100,0.0497931,1.9925495,5,4300,1898,1.1
42,1775340332060,0.9949579,1.0027713,307.20328,102.6572,100,0.0497931,1.9925495,5,4400,1898,1.1
43,1775340332060,0.9949579,0.99737966,307.20328,102.6572,100,0.0497931,1.9925495,5,4500,1898,1.1
44,1775340332060,0.9949579,1.0037239,307.20328,102.6572,100,0.0497931,1.9925495,5,4600,1898,1.1
45,1775340332060,0.9949579,0.99776834,307.20328,102.6572,100,0.0497931,1.9925495,5,4700,1898,1.1
46,1775340332060,0.9949579,0.9982171,307.20328,102.6572,100,0.0497931,1.9925495,5,4800,1898,1.1
47,1775340332060,0.9949579,0.99762774,307.20328,102.6572,100,0.0497931,1.9925495,5,4900,1898,1.1
48,1775340332060,0.9949579,0.99566686,307.20328,102.6572,100,0.0497931,1.9925495,5,5000,1898,1.1
49,1775340332060,0.9949579,1.0044085,307.20328,102.6572,100,0.0497931,1.9925495,5,5100,1898,1.1
50,1775340332060,0.9949579,1.0026145,307.20328,102.6572,100,0.0497931,1.9925495,5,5200,1898,1.1
51,1775340332060,0.9949579,0.9976333,307.20328,102.6572,100,0.0497931,1.9925495,5,5300,1898,1.1
52,1775340332060,0.9949579,0.9960839,307.20328,102.6572,100,0.0497931,1.9925495,5,5400,1898,1.1
53,1775340332060,0.9949579,0.9991248,307.20328,102.6572,100,0.0497931,1.9925495,5,5500,1898,1.1
54,1775340332060,0.9949579,0.99943084,307.20328,102.6572,100,0.0497931,1.9925495,5,5600,1898,1.1
55,1775340332060,0.9949579,1.0051064,307.20328,102.6572,100,0.0497931,1.9925495,5,5700,1898,1.1
56,1775340332060,0.9949579,0.9975314,307.20328,102.6572,100,0.0497931,1.9925495,5,5800,1898,1.1
57,1775340332060,0.9949579,0.9996073,307.20328,102.6572,100,0.0497931,1.9925495,5,5900,1898,1.1
58,1775340332060,0.9949579,1.0044581,307.20328,102.6572,100,0.0497931,1.9925495,5,6000,1898,1.1
59,1775340332060,0.9949579,1.0004927,307.20328,102.6572,100,0.0497931,1.9925495,5,6100,1898,1.1
60,1775340332060,0.9949579,1.005027,307.20328,102.6572,100,0.0497931,1.9925495,5,6200,1898,1.1
61,1775340332060,0.9949579,0.998393,307.20328,102.6572,100,0.0497931,1.9925495,5,6300,1898,1.1
62,1775340332060,0.9949579,1.0028628,307.20328,102.6572,100,0.0497931,1.9925495,5,6400,1898,1.1
63,1775340332060,0.9949579,0.9998205,307.20328,102.6572,100,0.0497931,1.9925495,5,6500,1898,1.1
64,1775340332060,0.9949579,0.99882746,307.20328,102.6572,100,0.0497931,1.9925495,5,6600,1898,1.1
65,1775340332060,0.9949579,1.0066022,307.20328,102.6572,100,0.0497931,1.9925495,5,6700,1898,1.1
66,1775340332060,0.9949579,0.9991951,307.20328,102.6572,100,0.0497931,1.9925495,5,6800,1898,1.1
67,1775340332060,0.9949579,1.0051112,307.20328,102.6572,100,0.0497931,1.9925495,5,6900,1898,1.1
68,1775340332060,0.9949579,1.0017223,307.20328,102.6572,100,0.0497931,1.9925495,5,7000,1898,1.1
69,1775340332060,0.9949579,1.0021278,307.20328,102.6572,100,0.0497931,1.9925495,5,7100,1898,1.1
70,1775340332060,0.9949579,1.0046273,307.20328,102.6572,100,0.0497931,1.9925495,5,7200,1898,1.1
71,1775340332060,0.9949579,1.0044339,307.20328,102.6572,100,0.0497931,1.9925495,5,7300,1898,1.1
72,1775340332060,0.9949579,1.0010418,307.20328,102.6572,100,0.0497931,1.9925495,5,7400,1898,1.1
73,1775340332060,0.9949579,1.0032828,307.20328,102.6572,100,0.0497931,1.9925495,5,7500,1898,1.1
74,1775340332060,0.9949579,1.0085144,307.20328,102.6572,100,0.0497931,1.9925495,5,7600,1898,1.1
75,1775340332060,0.9949579,1.0019934,307.20328,102.6572,100,0.0497931,1.9925495,5,7700,1898,1.1
76,1775340332060,0.9949579,1.0071173,307.20328,102.6572,100,0.0497931,1.9925495,5,7800,1898,1.1
77,1775340332060,0.9949579,0.99979186,307.20328,102.6572,100,0.0497931,1.9925495,5,7900,1898,1.1
78,1775340332060,0.9949579,0.99756294,307.20328,102.6572,100,0.0497931,1.9925495,5,8000,1898,1.1
79,1775340332060,0.9949579,0.99822664,307.20328,102.6572,100,0.0497931,1.9925495,5,8100,1898,1.1
80,1775340332060,0.9949579,1.0003234,307.20328,102.6572,100,0.0497931,1.9925495,5,8200,1898,1.1
81,1775340332060,0.9949579,1.0024537,307.20328,102.6572,100,0.0497931,1.9925495,5,8300,1898,1.1
82,1775340332060,0.9949579,1.0037154,307.20328,102.6572,100,0.0497931,1.9925495,5,8400,1898,1.1
83,1775340332060,0.9949579,0.9968058,307.20328,102.6572,100,0.0497931,1.9925495,5,8500,1898,1.1
84,1775340332060,0.9949579,1.0007844,307.20328,102.6572,100,0.0497931,1.9925495,5,8600,1898,1.1
85,1775340332060,0.9949579,0.9975624,307.20328,102.6572,100,0.0497931,1.9925495,5,8700,1898,1.1
86,1775340332060,0.9949579,1.005569,307.20328,102.6572,100,0.0497931,1.9925495,5,8800,1898,1.1
87,1775340332060,0.9949579,0.9982846,307.20328,102.6572,100,0.0497931,1.9925495,5,8900,1898,1.1
88,1775340332060,0.9949579,1.0027153,307.20328,102.6572,100,0.0497931,1.9925495,5,9000,1898,1.1
89,1775340332060,0.9949579,1.0045184,307.20328,102.6572,100,0.0497931,1.9925495,5,9100,1898,1.1
90,1775340332060,0.9949579,1.001852,307.20328,102.6572,100,0.0497931,1.9925495,5,9200,1898,1.1
91,1775340332060,0.9949579,1.0050927,307.20328,102.6572,100,0.0497931,1.9925495,5,9300,1898,1.1
92,1775340332060,0.9949579,1.0012238,307.20328,102.6572,100,0.0497931,1.9925495,5,9400,1898,1.1
93,1775340332060,0.9949579,1.0040706,307.20328,102.6572,100,0.0497931,1.9925495,5,9500,1898,1.1
94,1775340332060,0.9949579,1.004746,307.20328,102.6572,100,0.0497931,1.9925495,5,9600,1898,1.1
95,1775340332060,0.9949579,0.9976485,307.20328,102.6572,100,0.0497931,1.9925495,5,9700,1898,1.1
96,1775340332060,0.9949579,1.0049026,307.20328,102.6572,100,0.0497931,1.9925495,5,9800,1898,1.1
97,1775340332060,0.9949579,0.9986197,307.20328,102.6572,100,0.0497931,1.9925495,5,9900,1898,1.1
98,1775340332060,0.9949579,1.0045704,307.20328,102.6572,100,0.0497931,1.9925495,5,10000,1898,1.1
99,1775340332060,0.9949579,1.0013049,307.20328,102.6572,100,0.0497931,1.9925495,5,10100,1898,1.1
100,1775340332060,0.9949579,0.99585646,307.20328,102.6572,100,0.0497931,1.9925495,5,10200,1898,1.1
101,1775340332060,0.9949579,1.0032474,307.20328,102.6572,100,0.0497931,1.9925495,5,10300,1898,1.1
102,1775340332060,0.9949579,0.9980807,307.20328,102.6572,100,0.0497931,1.9925495,5,10400,1898,1.1
103,1775340332060,0.9949579,0.9972087,307.20328,102.6572,100,0.0497931,1.9925495,5,10500,1898,1.1
104,1775340332060,0.9949579,0.9989306,307.20328,102.6572,100,0.0497931,1.9925495,5,10600,1898,1.1
105,1775340332060,0.9949579,1.0025041,307.20328,102.6572,100,0.0497931,1.9925495,5,10700,1898,1.1
106,1775340332060,0.9949579,0.998389,307.20328,102.6572,100,0.0497931,1.9925495,5,10800,1898,1.1
107,1775340332060,0.9949579,0.9985589,307.20328,102.6572,100,0.0497931,1.9925495,5,10900,1898,1.1
108,1775340332060,0.9949579,0.99719274,307.20328,102.6572,100,0.0497931,1.9925495,5,11000,1898,1.1
109,1775340332060,0.9949579,0.99721533,307.20328,102.6572,100,0.0497931,1.9925495,5,11100,1898,1.1
110,1775340332060,0.9949579,1.0031261,307.20328,102.6572,100,0.0497931,1.9925495,5,11200,1898,1.1
111,1775340332060,0.9949579,0.9972686,307.20328,102.6572,100,0.0497931,1.9925495,5,11300,1898,1.1
112,1775340332060,0.9949579,1.0002285,307.20328,102.6572,100,0.0497931,1.9925495,5,11400,1898,1.1
113,1775340332060,0.9949579,1.0007186,307.20328,102.6572,100,0.0497931,1.9925495,5,11500,1898,1.1
114,1775340332060,0.9949579,0.99764764,307.20328,102.6572,100,0.0497931,1.9925495,5,11600,1898,1.1
115,1775340332060,0.9949579,1.0006875,307.20328,102.6572,100,0.0497931,1.9925495,5,11700,1898,1.1
116,1775340332060,0.9949579,1.0068818,307.20328,102.6572,100,0.0497931,1.9925495,5,11800,1898,1.1
117,1775340332060,0.9949579,0.9992107,307.20328,102.6572,100,0.0497931,1.9925495,5,11900,1898,1.1
118,1775340332060,0.9949579,1.0042629,307.20328,102.6572,100,0.0497931,1.9925495,5,12000,1898,1.1
119,1775340332060,0.9949579,0.99993116,307.20328,102.6572,100,0.0497931,1.9925495,5,12100,1898,1.1
120,1775340332060,0.9949579,0.9982686,307.20328,102.6572,100,0.0497931,1.9925495,5,12200,1898,1.1
121,1775340332060,0.9949579,1.0005383,307.20328,102.6572,100,0.0497931,1.9925495,5,12300,1898,1.1
122,1775340332060,0.9949579,1.0017004,307.20328,102.6572,100,0.0497931,1.9925495,5,12400,1898,1.1
123,1775340332060,0.9949579,0.9995495,307.20328,102.6572,100,0.0497931,1.9925495,5,12500,1898,1.1
124,1775340332060,0.9949579,0.9976098,307.20328,102.6572,100,0.0497931,1.9925495,5,12600,1898,1.1
125,1775340332060,0.9949579,0.99588615,307.20328,102.6572,100,0.0497931,1.9925495,5,12700,1898,1.1
126,1775340332060,0.9949579,1.0004659,307.20328,102.6572,100,0.0497931,1.9925495,5,12800,1898,1.1
127,1775340332060,0.9949579,1.0012374,307.20328,102.6572,100,0.0497931,1.9925495,5,12900,1898,1.1
128,1775340332060,0.9949579,1.0031198,307.20328,102.6572,100,0.0497931,1.9925495,5,13000,1898,1.1
129,1775340332060,0.9949579,1.0021443,307.20328,102.6572,100,0.0497931,1.9925495,5,13100,1898,1.1
130,1775340332060,0.9949579,1.0010041,307.20328,102.6572,100,0.0497931,1.9925495,5,13200,1898,1.1
131,1775340332060,0.9949579,0.9995163,307.20328,102.6572,100,0.0497931,1.9925495,5,13300,1898,1.1
132,1775340332060,0.9949579,0.9996674,307.20328,102.6572,100,0.0497931,1.9925495,5,13400,1898,1.1
133,1775340332060,0.9949579,1.0031987,307.20328,102.6572,100,0.0497931,1.9925495,5,13500,1898,1.1
134,1775340332060,0.9949579,1.0037423,307.20328,102.6572,100,0.0497931,1.9925495,5,13600,1898,1.1
135,1775340332060,0.9949579,1.0006406,307.20328,102.6572,100,0.0497931,1.9925495,5,13700,1898,1.1
136,1775340332060,0.9949579,0.9997787,307.20328,102.6572,100,0.0497931,1.9925495,5,13800,1898,1.1
137,1775340332060,0.9949579,0.9984823,307.20328,102.6572,100,0.0497931,1.9925495,5,13900,1898,1.1
138,1775340332060,0.9949579,0.99797684,307.20328,102.6572,100,0.0497931,1.9925495,5,14000,1898,1.1
139,1775340332060,0.9949579,1.0085053,307.20328,102.6572,100,0.0497931,1.9925495,5,14100,1898,1.1
140,1775340332060,0.9949579,1.0033906,307.20328,102.6572,100,0.0497931,1.9925495,5,14200,1898,1.1
141,1775340332060,0.9949579,1.0010822,307.20328,102.6572,100,0.0497931,1.9925495,5,14300,1898,1.1
142,1775340332060,0.9949579,1.0007359,307.20328,102.6572,100,0.0497931,1.9925495,5,14400,1898,1.1
143,1775340332060,0.9949579,1.0028119,307.20328,102.6572,100,0.0497931,1.9925495,5,14500,1898,1.1
144,1775340332060,0.9949579,1.0009258,307.20328,102.6572,100,0.0497931,1.9925495,5,14600,1898,1.1
145,1775340332060,0.9949579,0.99729353,307.20328,102.6572,100,0.0497931,1.9925495,5,14700,1898,1.1
146,1775340332060,0.9949579,1.0037657,307.20328,102.6572,100,0.0497931,1.9925495,5,14800,1898,1.1
147,1775340332060,0.9949579,1.0002398,307.20328,102.6572,100,0.0497931,1.9925495,5,14900,1898,1.1
148,1775340332060,0.9949579,1.0029633,307.20328,102.6572,100,0.0497931,1.9925495,5,15000,1898,1.1
149,1775340332060,0.9949579,0.99624234,307.20328,102.6572,100,0.0497931,1.9925495,5,15100,1898,1.1
150,1775340332060,0.9949579,1.0012991,307.20328,102.6572,100,0.0497931,1.9925495,5,15200,1898,1.1
151,1775340332060,0.9949579,0.9962722,307.20328,102.6572,100,0.0497931,1.9925495,5,15300,1898,1.1
152,1775340332060,0.9949579,1.0042788,307.20328,102.6572,100,0.0497931,1.9925495,5,15400,1898,1.1
153,1775340332060,0.9949579,1.0014304,307.20328,102.6572,100,0.0497931,1.9925495,5,15500,1898,1.1
154,1775340332060,0.9949579,0.999546,307.20328,102.6572,100,0.0497931,1.9925495,5,15600,1898,1.1
155,1775340332060,0.9949579,0.99793136,307.20328,102.6572,100,0.0497931,1.9925495,5,15700,1898,1.1
156,1775340332060,0.9949579,1.0124818,307.20328,102.6572,100,0.0497931,1.9925495,5,15800,1898,1.1
157,1775340332060,0.9949579,1.000694,307.20328,102.6572,100,0.0497931,1.9925495,5,15900,1898,1.1
158,1775340332060,0.9949579,1.000383,307.20328,102.6572,100,0.0497931,1.9925495,5,16000,1898,1.1
159,1775340332060,0.9949579,1.0074469,307.20328,102.6572,100,0.0497931,1.9925495,5,16100,1898,1.1
160,1775340332060,0.9949579,0.9961298,307.20328,102.6572,100,0.0497931,1.9925495,5,16200,1898,1.1
161,1775340332060,0.9949579,1.0017825,307.20328,102.6572,100,0.0497931,1.9925495,5,16300,1898,1.1
162,1775340332060,0.9949579,0.9991902,307.20328,102.6572,100,0.0497931,1.9925495,5,16400,1898,1.1
163,1775340332060,0.9949579,1.0024151,307.20328,102.6572,100,0.0497931,1.9925495,5,16500,1898,1.1
164,1775340332060,0.9949579,1.0065122,307.20328,102.6572,100,0.0497931,1.9925495,5,16600,1898,1.1
165,1775340332060,0.9949579,1.0012017,307.20328,102.6572,100,0.0497931,1.9925495,5,16700,1898,1.1
166,1775340332060,0.9949579,1.0012941,307.20328,102.6572,100,0.0497931,1.9925495,5,16800,1898,1.1
167,1775340332060,0.9949579,1.0013604,307.20328,102.6572,100,0.0497931,1.9925495,5,16900,1898,1.1
