iteracion,semilla,fitness,fitness_promedio,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
68,1775340165428,0.0,0.049445592,307.2008,153.5996,100,0.0497931,4.080452,5,7000,1418,0.862
69,1775340165428,0.0,0.02055214,307.2008,153.5996,100,0.0497931,4.0600495,5,7100,1418,0.862
70,1775340165428,0.0,0.06141113,307.2008,153.5996,100,0.0497931,4.039749,5,7200,1418,0.862
71,1775340165428,0.0,0.041306943,307.2008,153.5996,100,0.0497931,4.0195503,5,7300,1418,0.862
72,1775340165428,0.0,0.024795037,307.2008,153.5996,100,0.0497931,3.9994526,5,7400,1418,0.862
73,1775340165428,0.0,0.04284441,307.2008,153.5996,100,0.0497931,3.9794552,5,7500,1418,0.862
74,1775340165428,0.0,0.027287617,307.2008,153.5996,100,0.0497931,3.959558,5,7600,1418,0.862
75,1775340165428,0.0,0.015058956,307.2008,153.5996,100,0.0497931,3.9397602,5,7700,1418,0.862
76,1775340165428,0.0,0.019188032,307.2008,153.5996,100,0.0497931,3.9200613,5,7800,1418,0.862
77,1775340165428,0.0,0.016421624,307.2008,153.5996,100,0.0497931,3.900461,5,7900,1418,0.862
78,1775340165428,0.0,0.03676094,307.2008,153.5996,100,0.0497931,3.8809586,5,8000,1418,0.862
79,1775340165428,0.0,0.017263403,307.2008,153.5996,100,0.0497931,3.8615537,5,8100,1418,0.862
80,1775340165428,0.0,0.044243373,307.2008,153.5996,100,0.0497931,3.8422458,5,8200,1418,0.862
81,1775340165428,0.0,0.0018106174,307.2008,153.5996,100,0.0497931,3.8230345,5,8300,1418,0.862
82,1775340165428,0.0,0.008415985,307.2008,153.5996,100,0.0497931,3.8039193,5,8400,1418,0.862
83,1775340165428,0.0,0.0074795913,307.2008,153.5996,100,0.0497931,3.7848997,5,8500,1418,0.862
84,1775340165428,0.0,0.023141136,307.2008,153.5996,100,0.0497931,3.7659752,5,8600,1418,0.862
85,1775340165428,0.0,0.017535867,307.2008,153.5996,100,0.0497931,3.7471454,5,8700,1418,0.862
86,1775340165428,0.0,0.014731865,307.2008,153.5996,100,0.0497931,3.7284098,5,8800,1418,0.862
87,1775340165428,0.0,0.034618836,307.2008,153.5996,100,0.0497931,3.7097678,5,8900,1418,0.862
88,1775340165428,0.0,0.017236061,307.2008,153.5996,100,0.0497931,3.691219,5,9000,1418,0.862
89,1775340165428,0.0,9.5608714E-4,307.2008,153.5996,100,0.0497931,3.672763,5,9100,1418,0.862
90,1775340165428,0.0,0.007665787,307.2008,153.5996,100,0.0497931,3.6543994,5,9200,1418,0.862
91,1775340165428,0.0,0.019057417,307.2008,153.5996,100,0.0497931,3.6361275,5,9300,1418,0.862
92,1775340165428,0.0,0.024341144,307.2008,153.5996,100,0.0497931,3.6179469,5,9400,1418,0.862
93,1775340165428,0.0,0.0110488795,307.2008,153.5996,100,0.0497931,3.599857,5,9500,1418,0.862
94,1775340165428,0.0,0.012722578,307.2008,153.5996,100,0.0497931,3.581858,5,9600,1418,0.862
95,1775340165428,0.0,0.010783968,307.2008,153.5996,100,0.0497931,3.5639486,5,9700,1418,0.862
96,1775340165428,0.0,0.022839842,307.2008,153.5996,100,0.0497931,3.546129,5,9800,1418,0.862
97,1775340165428,0.0,0.027674876,307.2008,153.5996,100,0.0497931,3.5283983,5,9900,1418,0.862
98,1775340165428,0.0,0.007693815,307.2008,153.5996,100,0.0497931,3.5107563,5,10000,1418,0.862
99,1775340165428,0.0,0.04101126,307.2008,153.5996,100,0.0497931,3.4932024,5,10100,1418,0.862
100,1775340165428,0.0,0.014677468,307.2008,153.5996,100,0.0497931,3.4757364,5,10200,1418,0.862
101,1775340165428,0.0,0.022333918,307.2008,153.5996,100,0.0497931,3.4583578,5,10300,1418,0.862
102,1775340165428,0.0,0.013036995,307.2008,153.5996,100,0.0497931,3.441066,5,10400,1418,0.862
103,1775340165428,0.0,0.03122986,307.2008,153.5996,100,0.0497931,3.4238608,5,10500,1418,0.862
104,1775340165428,0.0,0.024429178,307.2008,153.5996,100,0.0497931,3.4067416,5,10600,1418,0.862
105,1775340165428,0.0,0.0067414762,307.2008,153.5996,100,0.0497931,3.389708,5,10700,1418,0.862
106,1775340165428,0.0,0.02530219,307.2008,153.5996,100,0.0497931,3.3727596,5,10800,1418,0.862
107,1775340165428,0.0,0.012920589,307.2008,153.5996,100,0.0497931,3.3558958,5,10900,1418,0.862
108,1775340165428,0.0,0.020517416,307.2008,153.5996,100,0.0497931,3.3391163,5,11000,1418,0.862
109,1775340165428,0.0,0.0047358703,307.2008,153.5996,100,0.0497931,3.3224208,5,11100,1418,0.862
110,1775340165428,0.0,0.010306597,307.2008,153.5996,100,0.0497931,3.3058088,5,11200,1418,0.862
111,1775340165428,0.0,0.010008221,307.2008,153.5996,100,0.0497931,3.2892797,5,11300,1418,0.862
112,1775340165428,0.0,0.016525107,307.2008,153.5996,100,0.0497931,3.2728333,5,11400,1418,0.862
113,1775340165428,0.0,0.00458724,307.2008,153.5996,100,0.0497931,3.2564692,5,11500,1418,0.862
114,1775340165428,0.0,0.01801798,307.2008,153.5996,100,0.0497931,3.240187,5,11600,1418,0.862
115,1775340165428,0.0,0.024468746,307.2008,153.5996,100,0.0497931,3.223986,5,11700,1418,0.862
116,1775340165428,0.0,0.0061668684,307.2008,153.5996,100,0.0497931,3.207866,5,11800,1418,0.862
117,1775340165428,0.0,0.020344209,307.2008,153.5996,100,0.0497931,3.1918266,5,11900,1418,0.862
118,1775340165428,0.0,0.009907484,307.2008,153.5996,100,0.0497931,3.1758676,5,12000,1418,0.862
119,1775340165428,0.0,0.01072546,307.2008,153.5996,100,0.0497931,3.1599882,5,12100,1418,0.862
120,1775340165428,0.0,0.019857703,307.2008,153.5996,100,0.0497931,3.1441882,5,12200,1418,0.862
121,1775340165428,0.0,0.007165594,307.2008,153.5996,100,0.0497931,3.1284673,5,12300,1418,0.862
122,1775340165428,0.0,0.008032446,307.2008,153.5996,100,0.0497931,3.112825,5,12400,1418,0.862
123,1775340165428,0.0,0.02039998,307.2008,153.5996,100,0.0497931,3.0972607,5,12500,1418,0.862
124,1775340165428,0.0,0.004855423,307.2008,153.5996,100,0.0497931,3.0817745,5,12600,1418,0.862
125,1775340165428,0.0,0.0070305634,307.2008,153.5996,100,0.0497931,3.0663657,5,12700,1418,0.862
126,1775340165428,0.0,0.014049549,307.2008,153.5996,100,0.0497931,3.051034,5,12800,1418,0.862
127,1775340165428,0.0,0.023454847,307.2008,153.5996,100,0.0497931,3.0357788,5,12900,1418,0.862
128,1775340165428,0.0,0.019947853,307.2008,153.5996,100,0.0497931,3.0205998,5,13000,1418,0.862
129,1775340165428,0.0,0.041892625,307.2008,153.5996,100,0.0497931,3.0054967,5,13100,1418,0.862
130,1775340165428,0.0,0.014619045,307.2008,153.5996,100,0.0497931,2.9904692,5,13200,1418,0.862
131,1775340165428,0.0,0.01625039,307.2008,153.5996,100,0.0497931,2.9755168,5,13300,1418,0.862
132,1775340165428,0.0,0.028588723,307.2008,153.5996,100,0.0497931,2.9606392,5,13400,1418,0.862
133,1775340165428,0.0,0.010392246,307.2008,153.5996,100,0.0497931,2.945836,5,13500,1418,0.862
134,1775340165428,0.0,0.01542985,307.2008,153.5996,100,0.0497931,2.9311068,5,13600,1418,0.862
135,1775340165428,0.0,0.015064354,307.2008,153.5996,100,0.0497931,2.9164512,5,13700,1418,0.862
136,1775340165428,0.0,0.0020483495,307.2008,153.5996,100,0.0497931,2.901869,5,13800,1418,0.862
137,1775340165428,0.0,0.025516558,307.2008,153.5996,100,0.0497931,2.8873596,5,13900,1418,0.862
138,1775340165428,0.0,0.0035259437,307.2008,153.5996,100,0.0497931,2.872923,5,14000,1418,0.862
139,1775340165428,0.0,7.335663E-4,307.2008,153.5996,100,0.0497931,2.8585582,5,14100,1418,0.862
140,1775340165428,0.0,0.029057493,307.2008,153.5996,100,0.0497931,2.8442655,5,14200,1418,0.862
141,1775340165428,0.0,0.0060580634,307.2008,153.5996,100,0.0497931,2.830044,5,14300,1418,0.862
142,1775340165428,0.0,0.004497347,307.2008,153.5996,100,0.0497931,2.815894,5,14400,1418,0.862
143,1775340165428,0.0,0.02172721,307.2008,153.5996,100,0.0497931,2.8018143,5,14500,1418,0.862
144,1775340165428,0.0,0.0050688265,307.2008,153.5996,100,0.0497931,2.7878053,5,14600,1418,0.862
145,1775340165428,0.0,0.021947812,307.2008,153.5996,100,0.0497931,2.7738664,5,14700,1418,0.862
146,1775340165428,0.0,0.016596956,307.2008,153.5996,100,0.0497931,2.7599971,5,14800,1418,0.862
147,1775340165428,0.0,0.025126781,307.2008,153.5996,100,0.0497931,2.7461972,5,14900,1418,0.862
148,1775340165428,0.0,0.006234293,307.2008,153.5996,100,0.0497931,2.7324662,5,15000,1418,0.862
149,1775340165428,0.0,0.015589323,307.2008,153.5996,100,0.0497931,2.718804,5,15100,1418,0.862
150,1775340165428,0.0,0.00977233,307.2008,153.5996,100,0.0497931,2.70521,5,15200,1418,0.862
151,1775340165428,0.0,0.016271582,307.2008,153.5996,100,0.0497931,2.691684,5,15300,1418,0.862
152,1775340165428,0.0,0.0061885454,307.2008,153.5996,100,0.0497931,2.6782255,5,15400,1418,0.862
153,1775340165428,0.0,0.011848936,307.2008,153.5996,100,0.0497931,2.6648345,5,15500,1418,0.862
154,1775340165428,0.0,0.0038397503,307.2008,153.5996,100,0.0497931,2.6515102,5,15600,1418,0.862
155,1775340165428,0.0,0.014428139,307.2008,153.5996,100,0.0497931,2.6382527,5,15700,1418,0.862
156,1775340165428,0.0,0.013243437,307.2008,153.5996,100,0.0497931,2.6250615,5,15800,1418,0.862
157,1775340165428,0.0,0.00358222,307.2008,153.5996,100,0.0497931,2.6119363,5,15900,1418,0.862
158,1775340165428,0.0,0.014241314,307.2008,153.5996,100,0.0497931,2.5988767,5,16000,1418,0.862
159,1775340165428,0.0,0.018843336,307.2008,153.5996,100,0.0497931,2.5858824,5,16100,1418,0.862
160,1775340165428,0.0,0.013815298,307.2008,153.5996,100,0.0497931,2.572953,5,16200,1418,0.862
161,1775340165428,0.0,0.027298288,307.2008,153.5996,100,0.0497931,2.5600882,5,16300,1418,0.862
162,1775340165428,0.0,0.005488424,307.2008,153.5996,100,0.0497931,2.5472877,5,16400,1418,0.862
163,1775340165428,0.0,0.02245288,307.2008,153.5996,100,0.0497931,2.5345514,5,16500,1418,0.862
