iteracion,semilla,fitness,fitness_promedio,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
0,1775340248841,4.07043,27.184324,196.60297,105.65809,100,0.0497931,1.9925495,5,200,49,10.452
1,1775340248841,2.7928476,18.83462,414.57123,206.31268,100,0.0497931,1.9925495,5,300,271,0.106
2,1775340248841,2.7928476,15.088956,414.57123,206.31268,100,0.0497931,1.9925495,5,400,271,0.106
3,1775340248841,1.0982122,11.741904,302.29523,150.66153,100,0.0497931,1.9925495,5,500,485,0.241
4,1775340248841,0.951952,10.766998,304.4626,150.30516,100,0.0497931,1.9925495,5,600,579,0.293
5,1775340248841,0.40502834,8.987958,311.7175,153.06862,100,0.0497931,1.9925495,5,701,685,0.365
6,1775340248841,0.013932228,5.5168376,307.47836,153.19409,100,0.0497931,1.9925495,5,801,778,0.416
7,1775340248841,0.013932228,1.5663497,307.47836,153.19409,100,0.0497931,1.9925495,5,901,778,0.416
8,1775340248841,0.011054993,0.24580273,307.4755,153.24347,100,0.0497931,1.9925495,5,1001,984,0.558
9,1775340248841,0.0032997131,0.06185113,307.47217,153.75839,100,0.0497931,1.9925495,5,1101,1049,0.611
10,1775340248841,4.7683716E-5,0.020985108,307.1503,153.60443,100,0.0497931,1.9925495,5,1201,1139,0.678
11,1775340248841,4.7683716E-5,0.004053526,307.1503,153.60443,100,0.0497931,1.9925495,5,1301,1139,0.678
12,1775340248841,4.7683716E-6,0.012490558,307.2015,153.60776,100,0.0497931,1.9925495,5,1401,1370,0.795
13,1775340248841,9.536743E-7,0.00736001,307.19275,153.60184,100,0.0497931,1.9925495,5,1501,1434,0.858
14,1775340248841,0.0,0.0011235332,307.20065,153.60126,100,0.0497931,1.9925495,5,1601,1591,0.931
15,1775340248841,0.0,0.006735153,307.20065,153.60126,100,0.0497931,1.9925495,5,1701,1591,0.931
16,1775340248841,0.0,0.00459445,307.20065,153.60126,100,0.0497931,1.9925495,5,1801,1591,0.931
17,1775340248841,0.0,0.009204569,307.20065,153.60126,100,0.0497931,1.9925495,5,1901,1591,0.931
18,1775340248841,0.0,0.0010412788,307.20065,153.60126,100,0.0497931,1.9925495,5,2001,1591,0.931
19,1775340248841,0.0,0.005419407,307.20065,153.60126,100,0.0497931,1.9925495,5,2101,1591,0.931
20,1775340248841,0.0,0.0030528735,307.20065,153.60126,100,0.0497931,1.9925495,5,2201,1591,0.931
21,1775340248841,0.0,0.0049355123,307.20065,153.60126,100,0.0497931,1.9925495,5,2301,1591,0.931
22,1775340248841,0.0,0.007832222,307.20065,153.60126,100,0.0497931,1.9925495,5,2401,1591,0.931
23,1775340248841,0.0,0.0057465937,307.20065,153.60126,100,0.0497931,1.9925495,5,2501,1591,0.931
24,1775340248841,0.0,0.0072888946,307.20065,153.60126,100,0.0497931,1.9925495,5,2601,1591,0.931
25,1775340248841,0.0,0.002353716,307.20065,153.60126,100,0.0497931,1.9925495,5,2701,1591,0.931
26,1775340248841,0.0,0.002568083,307.20065,153.60126,100,0.0497931,1.9925495,5,2801,1591,0.931
27,1775340248841,0.0,0.0037661076,307.20065,153.60126,100,0.0497931,1.9925495,5,2901,1591,0.931
28,1775340248841,0.0,0.008699885,307.20065,153.60126,100,0.0497931,1.9925495,5,3001,1591,0.931
29,1775340248841,0.0,0.005712099,307.20065,153.60126,100,0.0497931,1.9925495,5,3101,1591,0.931
30,1775340248841,0.0,0.006032686,307.20065,153.60126,100,0.0497931,1.9925495,5,3201,1591,0.931
31,1775340248841,0.0,0.0011755467,307.20065,153.60126,100,0.0497931,1.9925495,5,3301,1591,0.931
32,1775340248841,0.0,0.007849407,307.20065,153.60126,100,0.0497931,1.9925495,5,3401,1591,0.931
33,1775340248841,0.0,0.0061633396,307.20065,153.60126,100,0.0497931,1.9925495,5,3501,1591,0.931
34,1775340248841,0.0,0.0061765956,307.20065,153.60126,100,0.0497931,1.9925495,5,3601,1591,0.931
35,1775340248841,0.0,0.0035414028,307.20065,153.60126,100,0.0497931,1.9925495,5,3701,1591,0.931
36,1775340248841,0.0,0.0012929726,307.20065,153.60126,100,0.0497931,1.9925495,5,3801,1591,0.931
37,1775340248841,0.0,0.006721945,307.20065,153.60126,100,0.0497931,1.9925495,5,3901,1591,0.931
38,1775340248841,0.0,0.00799552,307.20065,153.60126,100,0.0497931,1.9925495,5,4001,1591,0.931
39,1775340248841,0.0,0.012149048,307.20065,153.60126,100,0.0497931,1.9925495,5,4101,1591,0.931
40,1775340248841,0.0,0.0030330466,307.20065,153.60126,100,0.0497931,1.9925495,5,4201,1591,0.931
41,1775340248841,0.0,0.0029965402,307.20065,153.60126,100,0.0497931,1.9925495,5,4301,1591,0.931
42,1775340248841,0.0,0.004562235,307.20065,153.60126,100,0.0497931,1.9925495,5,4401,1591,0.931
43,1775340248841,0.0,0.0036016274,307.20065,153.60126,100,0.0497931,1.9925495,5,4501,1591,0.931
44,1775340248841,0.0,0.0036194134,307.20065,153.60126,100,0.0497931,1.9925495,5,4601,1591,0.931
45,1775340248841,0.0,0.0075467206,307.20065,153.60126,100,0.0497931,1.9925495,5,4701,1591,0.931
46,1775340248841,0.0,0.0030039407,307.20065,153.60126,100,0.0497931,1.9925495,5,4801,1591,0.931
47,1775340248841,0.0,0.0015662479,307.20065,153.60126,100,0.0497931,1.9925495,5,4901,1591,0.931
