iteracion,semilla,fitness,fitness_promedio,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
0,1775340207006,3.5545063,26.35816,211.0411,200.95464,100,0.0497931,1.9925495,5,200,163,0.077
1,1775340207006,1.6028395,18.44858,205.80092,156.43799,100,0.0497931,1.9925495,5,300,289,0.094
2,1775340207006,1.6028395,15.416186,205.80092,156.43799,100,0.0497931,1.9925495,5,400,289,0.094
3,1775340207006,0.48574543,11.660335,303.21808,152.02467,100,0.0497931,1.9925495,5,500,482,0.225
4,1775340207006,0.48574543,9.638101,303.21808,152.02467,100,0.0497931,1.9925495,5,600,482,0.225
5,1775340207006,0.1690979,7.973609,304.6877,152.78752,100,0.0497931,1.9925495,5,700,664,0.341
6,1775340207006,0.1690979,8.442248,304.6877,152.78752,100,0.0497931,1.9925495,5,800,664,0.341
7,1775340207006,0.006477356,6.546666,306.8285,153.82605,100,0.0497931,1.9925495,5,900,806,0.465
8,1775340207006,0.006477356,3.9015663,306.8285,153.82605,100,0.0497931,1.9925495,5,1000,806,0.465
9,1775340207006,0.006477356,3.341614,306.8285,153.82605,100,0.0497931,1.9925495,5,1100,806,0.465
10,1775340207006,0.0012540817,0.7925603,307.29587,153.48051,100,0.0497931,1.9925495,5,1200,1143,0.663
11,1775340207006,6.971359E-4,0.019708471,307.37592,153.63823,100,0.0497931,1.9925495,5,1300,1230,0.72
12,1775340207006,1.9073486E-5,0.008739681,307.20755,153.61554,100,0.0497931,1.9925495,5,1400,1321,0.784
13,1775340207006,9.536743E-7,0.010164337,307.2067,153.60146,100,0.0497931,1.9925495,5,1500,1401,0.847
14,1775340207006,9.536743E-7,0.0054393387,307.2067,153.60146,100,0.0497931,1.9925495,5,1600,1401,0.847
15,1775340207006,9.536743E-7,0.0074101733,307.2067,153.60146,100,0.0497931,1.9925495,5,1700,1401,0.847
16,1775340207006,0.0,0.0063277245,307.2014,153.60065,100,0.0497931,1.9925495,5,1800,1719,1.029
17,1775340207006,0.0,0.0063167284,307.2014,153.60065,100,0.0497931,1.9925495,5,1900,1719,1.029
18,1775340207006,0.0,0.015503492,307.2014,153.60065,100,0.0497931,1.9925495,5,2000,1719,1.029
19,1775340207006,0.0,0.005133934,307.2014,153.60065,100,0.0497931,1.9925495,5,2100,1719,1.029
20,1775340207006,0.0,0.008456469,307.2014,153.60065,100,0.0497931,1.9925495,5,2200,1719,1.029
21,1775340207006,0.0,0.007953462,307.2014,153.60065,100,0.0497931,1.9925495,5,2300,1719,1.029
22,1775340207006,0.0,0.010032186,307.2014,153.60065,100,0.0497931,1.9925495,5,2400,1719,1.029
23,1775340207006,0.0,0.0073927213,307.2014,153.60065,100,0.0497931,1.9925495,5,2500,1719,1.029
24,1775340207006,0.0,0.019889908,307.2014,153.60065,100,0.0497931,1.9925495,5,2600,1719,1.029
25,1775340207006,0.0,0.004104757,307.2014,153.60065,100,0.0497931,1.9925495,5,2700,1719,1.029
26,1775340207006,0.0,0.0052158167,307.2014,153.60065,100,0.0497931,1.9925495,5,2800,1719,1.029
27,1775340207006,0.0,0.003650284,307.2014,153.60065,100,0.0497931,1.9925495,5,2900,1719,1.029
28,1775340207006,0.0,0.004086561,307.2014,153.60065,100,0.0497931,1.9925495,5,3000,1719,1.029
29,1775340207006,0.0,0.008822727,307.2014,153.60065,100,0.0497931,1.9925495,5,3100,1719,1.029
30,1775340207006,0.0,4.3463707E-4,307.2014,153.60065,100,0.0497931,1.9925495,5,3200,1719,1.029
31,1775340207006,0.0,0.0054127886,307.2014,153.60065,100,0.0497931,1.9925495,5,3300,1719,1.029
32,1775340207006,0.0,0.012072563,307.2014,153.60065,100,0.0497931,1.9925495,5,3400,1719,1.029
33,1775340207006,0.0,6.3499453E-4,307.2014,153.60065,100,0.0497931,1.9925495,5,3500,1719,1.029
34,1775340207006,0.0,0.008855161,307.2014,153.60065,100,0.0497931,1.9925495,5,3600,1719,1.029
35,1775340207006,0.0,0.0013720798,307.2014,153.60065,100,0.0497931,1.9925495,5,3700,1719,1.029
36,1775340207006,0.0,0.0077891634,307.2014,153.60065,100,0.0497931,1.9925495,5,3800,1719,1.029
37,1775340207006,0.0,0.002368498,307.2014,153.60065,100,0.0497931,1.9925495,5,3900,1719,1.029
38,1775340207006,0.0,0.009200611,307.2014,153.60065,100,0.0497931,1.9925495,5,4000,1719,1.029
39,1775340207006,0.0,0.0076650907,307.2014,153.60065,100,0.0497931,1.9925495,5,4100,1719,1.029
40,1775340207006,0.0,6.670189E-4,307.2014,153.60065,100,0.0497931,1.9925495,5,4200,1719,1.029
41,1775340207006,0.0,0.0025651837,307.2014,153.60065,100,0.0497931,1.9925495,5,4300,1719,1.029
42,1775340207006,0.0,0.0064819623,307.2014,153.60065,100,0.0497931,1.9925495,5,4400,1719,1.029
43,1775340207006,0.0,0.0038921451,307.2014,153.60065,100,0.0497931,1.9925495,5,4500,1719,1.029
44,1775340207006,0.0,0.006581602,307.2014,153.60065,100,0.0497931,1.9925495,5,4600,1719,1.029
45,1775340207006,0.0,0.0036052798,307.2014,153.60065,100,0.0497931,1.9925495,5,4700,1719,1.029
46,1775340207006,0.0,0.011184759,307.2014,153.60065,100,0.0497931,1.9925495,5,4800,1719,1.029
47,1775340207006,0.0,0.008616457,307.2014,153.60065,100,0.0497931,1.9925495,5,4900,1719,1.029
48,1775340207006,0.0,0.008183117,307.2014,153.60065,100,0.0497931,1.9925495,5,5000,1719,1.029
49,1775340207006,0.0,0.0026047707,307.2014,153.60065,100,0.0497931,1.9925495,5,5100,1719,1.029
50,1775340207006,0.0,0.0091913985,307.2014,153.60065,100,0.0497931,1.9925495,5,5200,1719,1.029
51,1775340207006,0.0,0.0027802086,307.2014,153.60065,100,0.0497931,1.9925495,5,5300,1719,1.029
52,1775340207006,0.0,0.003491783,307.2014,153.60065,100,0.0497931,1.9925495,5,5400,1719,1.029
53,1775340207006,0.0,0.013599128,307.2014,153.60065,100,0.0497931,1.9925495,5,5500,1719,1.029
54,1775340207006,0.0,0.016741667,307.2014,153.60065,100,0.0497931,1.9925495,5,5600,1719,1.029
55,1775340207006,0.0,0.005929861,307.2014,153.60065,100,0.0497931,1.9925495,5,5700,1719,1.029
56,1775340207006,0.0,0.0095078945,307.2014,153.60065,100,0.0497931,1.9925495,5,5800,1719,1.029
57,1775340207006,0.0,0.007118225,307.2014,153.60065,100,0.0497931,1.9925495,5,5900,1719,1.029
58,1775340207006,0.0,0.0040399455,307.2014,153.60065,100,0.0497931,1.9925495,5,6000,1719,1.029
59,1775340207006,0.0,0.0032371236,307.2014,153.60065,100,0.0497931,1.9925495,5,6100,1719,1.029
60,1775340207006,0.0,0.010489941,307.2014,153.60065,100,0.0497931,1.9925495,5,6200,1719,1.029
61,1775340207006,0.0,0.0065737152,307.2014,153.60065,100,0.0497931,1.9925495,5,6300,1719,1.029
62,1775340207006,0.0,8.340168E-4,307.2014,153.60065,100,0.0497931,1.9925495,5,6400,1719,1.029
63,1775340207006,0.0,0.0063019847,307.2014,153.60065,100,0.0497931,1.9925495,5,6500,1719,1.029
64,1775340207006,0.0,0.010488567,307.2014,153.60065,100,0.0497931,1.9925495,5,6600,1719,1.029
65,1775340207006,0.0,0.01058711,307.2014,153.60065,100,0.0497931,1.9925495,5,6700,1719,1.029
66,1775340207006,0.0,0.001550951,307.2014,153.60065,100,0.0497931,1.9925495,5,6800,1719,1.029
67,1775340207006,0.0,0.005620947,307.2014,153.60065,100,0.0497931,1.9925495,5,6900,1719,1.029
68,1775340207006,0.0,0.004756384,307.2014,153.60065,100,0.0497931,1.9925495,5,7000,1719,1.029
69,1775340207006,0.0,0.012056742,307.2014,153.60065,100,0.0497931,1.9925495,5,7100,1719,1.029
70,1775340207006,0.0,0.0033197594,307.2014,153.60065,100,0.0497931,1.9925495,5,7200,1719,1.029
71,1775340207006,0.0,0.004008913,307.2014,153.60065,100,0.0497931,1.9925495,5,7300,1719,1.029
72,1775340207006,0.0,0.004618692,307.2014,153.60065,100,0.0497931,1.9925495,5,7400,1719,1.029
73,1775340207006,0.0,0.0030627346,307.2014,153.60065,100,0.0497931,1.9925495,5,7500,1719,1.029
74,1775340207006,0.0,0.010906467,307.2014,153.60065,100,0.0497931,1.9925495,5,7600,1719,1.029
75,1775340207006,0.0,0.0038023281,307.2014,153.60065,100,0.0497931,1.9925495,5,7700,1719,1.029
76,1775340207006,0.0,0.0011870766,307.2014,153.60065,100,0.0497931,1.9925495,5,7800,1719,1.029
77,1775340207006,0.0,0.0022286319,307.2014,153.60065,100,0.0497931,1.9925495,5,7900,1719,1.029
78,1775340207006,0.0,0.007695875,307.2014,153.60065,100,0.0497931,1.9925495,5,8000,1719,1.029
