iteracion,semilla,fitness,fitness_promedio,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
0,1775340279795,6.0319757,30.828632,108.02165,105.64449,100,0.0497931,1.9925495,5,200,103,0.078
1,1775340279795,3.2967153,23.851023,204.54723,98.4855,100,0.0497931,1.9925495,5,300,205,0.094
2,1775340279795,3.2967153,16.933275,204.54723,98.4855,100,0.0497931,1.9925495,5,400,205,0.094
3,1775340279795,2.1642666,11.98478,208.35968,102.68031,100,0.0497931,1.9925495,5,500,477,0.219
4,1775340279795,0.987669,7.332556,314.43292,154.02893,100,0.0497931,1.9925495,5,600,597,0.283
5,1775340279795,0.987669,5.143664,314.43292,154.02893,100,0.0497931,1.9925495,5,700,597,0.283
6,1775340279795,0.987669,3.9306023,314.43292,154.02893,100,0.0497931,1.9925495,5,800,597,0.283
7,1775340279795,0.63493633,4.367517,313.01892,153.71756,100,0.0497931,1.9925495,5,900,877,0.463
8,1775340279795,0.1732111,5.0642257,306.00922,152.20749,100,0.0497931,1.9925495,5,1000,913,0.532
9,1775340279795,0.13611889,7.438616,307.03806,152.25983,100,0.0497931,1.9925495,5,1100,1062,0.592
10,1775340279795,0.07401657,5.694966,305.22214,153.63524,100,0.0497931,1.9925495,5,1200,1171,0.664
11,1775340279795,0.002978325,0.3557655,306.80338,153.59554,100,0.0497931,1.9925495,5,1300,1256,0.729
12,1775340279795,3.3664703E-4,0.07842961,307.06757,153.60791,100,0.0497931,1.9925495,5,1400,1301,0.79
13,1775340279795,1.5163422E-4,0.032255173,307.20087,153.64479,100,0.0497931,1.9925495,5,1500,1441,0.851
14,1775340279795,1.1920929E-4,0.012230187,307.1431,153.62779,100,0.0497931,1.9925495,5,1600,1527,0.906
15,1775340279795,9.536743E-7,0.0039205933,307.2004,153.59796,100,0.0497931,1.9925495,5,1700,1664,0.972
16,1775340279795,0.0,0.0068388176,307.19833,153.59967,100,0.0497931,1.9925495,5,1800,1722,1.036
17,1775340279795,0.0,0.009909935,307.19833,153.59967,100,0.0497931,1.9925495,5,1900,1722,1.036
18,1775340279795,0.0,0.0033483792,307.19833,153.59967,100,0.0497931,1.9925495,5,2000,1722,1.036
19,1775340279795,0.0,0.002927475,307.19833,153.59967,100,0.0497931,1.9925495,5,2100,1722,1.036
20,1775340279795,0.0,0.0066217994,307.19833,153.59967,100,0.0497931,1.9925495,5,2200,1722,1.036
