iteracion,semilla,fitness,fitness_promedio,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
0,1775340300837,6.813759,27.885944,320.567,108.70707,100,0.0497931,1.9925495,5,200,131,0.095
1,1775340300837,5.345327,21.700031,306.591,110.58301,100,0.0497931,1.9925495,5,300,233,0.114
2,1775340300837,4.025583,17.076876,316.77527,106.935326,100,0.0497931,1.9925495,5,400,343,0.174
3,1775340300837,2.4459982,15.729079,200.49997,102.15399,100,0.0497931,1.9925495,5,500,481,0.234
4,1775340300837,0.37378693,12.3926115,306.7035,151.38474,100,0.0497931,1.9925495,5,600,514,0.296
5,1775340300837,0.00719738,7.9240236,307.4368,153.88478,100,0.0497931,1.9925495,5,700,613,0.363
6,1775340300837,0.00719738,5.8224006,307.4368,153.88478,100,0.0497931,1.9925495,5,800,613,0.363
7,1775340300837,7.2956085E-4,3.0462155,307.37418,153.64537,100,0.0497931,1.9925495,5,900,828,0.482
8,1775340300837,2.6607513E-4,0.9584233,307.08307,153.6096,100,0.0497931,1.9925495,5,1000,922,0.551
9,1775340300837,2.5081635E-4,0.014467249,307.09988,153.5715,100,0.0497931,1.9925495,5,1100,1065,0.61
10,1775340300837,3.9100647E-5,0.0065233135,307.22504,153.5809,100,0.0497931,1.9925495,5,1200,1171,0.668
11,1775340300837,1.7166138E-5,0.0043185903,307.22458,153.59155,100,0.0497931,1.9925495,5,1300,1293,0.735
12,1775340300837,2.861023E-6,0.008602686,307.1925,153.59494,100,0.0497931,1.9925495,5,1400,1378,0.803
13,1775340300837,1.9073486E-6,0.0026097393,307.20172,153.59473,100,0.0497931,1.9925495,5,1500,1410,0.861
14,1775340300837,1.9073486E-6,0.0034922885,307.20172,153.59473,100,0.0497931,1.9925495,5,1600,1410,0.861
15,1775340300837,9.536743E-7,0.008511906,307.20056,153.59572,100,0.0497931,1.9925495,5,1700,1613,0.983
16,1775340300837,0.0,0.00891778,307.20282,153.59834,100,0.0497931,1.9925495,5,1800,1769,1.049
17,1775340300837,0.0,0.008261242,307.20282,153.59834,100,0.0497931,1.9925495,5,1900,1769,1.049
18,1775340300837,0.0,1.8587112E-5,307.20282,153.59834,100,0.0497931,1.9925495,5,2000,1769,1.049
19,1775340300837,0.0,0.0036410904,307.20282,153.59834,100,0.0497931,1.9925495,5,2100,1769,1.049
20,1775340300837,0.0,0.0068997573,307.20282,153.59834,100,0.0497931,1.9925495,5,2200,1769,1.049
21,1775340300837,0.0,0.0070421887,307.20282,153.59834,100,0.0497931,1.9925495,5,2300,1769,1.049
22,1775340300837,0.0,0.0074024773,307.20282,153.59834,100,0.0497931,1.9925495,5,2400,1769,1.049
23,1775340300837,0.0,0.01313056,307.20282,153.59834,100,0.0497931,1.9925495,5,2500,1769,1.049
24,1775340300837,0.0,0.0030501557,307.20282,153.59834,100,0.0497931,1.9925495,5,2600,1769,1.049
25,1775340300837,0.0,0.0076936437,307.20282,153.59834,100,0.0497931,1.9925495,5,2700,1769,1.049
26,1775340300837,0.0,0.016155519,307.20282,153.59834,100,0.0497931,1.9925495,5,2800,1769,1.049
27,1775340300837,0.0,4.331875E-4,307.20282,153.59834,100,0.0497931,1.9925495,5,2900,1769,1.049
28,1775340300837,0.0,0.0087736705,307.20282,153.59834,100,0.0497931,1.9925495,5,3000,1769,1.049
29,1775340300837,0.0,0.011329403,307.20282,153.59834,100,0.0497931,1.9925495,5,3100,1769,1.049
30,1775340300837,0.0,0.006420679,307.20282,153.59834,100,0.0497931,1.9925495,5,3200,1769,1.049
31,1775340300837,0.0,0.006347313,307.20282,153.59834,100,0.0497931,1.9925495,5,3300,1769,1.049
32,1775340300837,0.0,0.011828413,307.20282,153.59834,100,0.0497931,1.9925495,5,3400,1769,1.049
33,1775340300837,0.0,0.0020314502,307.20282,153.59834,100,0.0497931,1.9925495,5,3500,1769,1.049
34,1775340300837,0.0,0.0059744073,307.20282,153.59834,100,0.0497931,1.9925495,5,3600,1769,1.049
35,1775340300837,0.0,0.007344055,307.20282,153.59834,100,0.0497931,1.9925495,5,3700,1769,1.049
36,1775340300837,0.0,0.006776676,307.20282,153.59834,100,0.0497931,1.9925495,5,3800,1769,1.049
37,1775340300837,0.0,0.010755816,307.20282,153.59834,100,0.0497931,1.9925495,5,3900,1769,1.049
38,1775340300837,0.0,0.013453331,307.20282,153.59834,100,0.0497931,1.9925495,5,4000,1769,1.049
39,1775340300837,0.0,0.0070117377,307.20282,153.59834,100,0.0497931,1.9925495,5,4100,1769,1.049
40,1775340300837,0.0,0.010580234,307.20282,153.59834,100,0.0497931,1.9925495,5,4200,1769,1.049
41,1775340300837,0.0,0.004176531,307.20282,153.59834,100,0.0497931,1.9925495,5,4300,1769,1.049
42,1775340300837,0.0,0.0063960645,307.20282,153.59834,100,0.0497931,1.9925495,5,4400,1769,1.049
43,1775340300837,0.0,0.011682825,307.20282,153.59834,100,0.0497931,1.9925495,5,4500,1769,1.049
44,1775340300837,0.0,0.0076761055,307.20282,153.59834,100,0.0497931,1.9925495,5,4600,1769,1.049
45,1775340300837,0.0,0.01359272,307.20282,153.59834,100,0.0497931,1.9925495,5,4700,1769,1.049
46,1775340300837,0.0,2.904606E-4,307.20282,153.59834,100,0.0497931,1.9925495,5,4800,1769,1.049
47,1775340300837,0.0,0.004734669,307.20282,153.59834,100,0.0497931,1.9925495,5,4900,1769,1.049
48,1775340300837,0.0,0.0062531186,307.20282,153.59834,100,0.0497931,1.9925495,5,5000,1769,1.049
49,1775340300837,0.0,0.003862219,307.20282,153.59834,100,0.0497931,1.9925495,5,5100,1769,1.049
50,1775340300837,0.0,0.0075205136,307.20282,153.59834,100,0.0497931,1.9925495,5,5200,1769,1.049
51,1775340300837,0.0,0.004149151,307.20282,153.59834,100,0.0497931,1.9925495,5,5300,1769,1.049
52,1775340300837,0.0,0.006726017,307.20282,153.59834,100,0.0497931,1.9925495,5,5400,1769,1.049
53,1775340300837,0.0,8.099842E-4,307.20282,153.59834,100,0.0497931,1.9925495,5,5500,1769,1.049
54,1775340300837,0.0,0.005450678,307.20282,153.59834,100,0.0497931,1.9925495,5,5600,1769,1.049
55,1775340300837,0.0,0.013903827,307.20282,153.59834,100,0.0497931,1.9925495,5,5700,1769,1.049
56,1775340300837,0.0,0.0054205703,307.20282,153.59834,100,0.0497931,1.9925495,5,5800,1769,1.049
57,1775340300837,0.0,0.0038001633,307.20282,153.59834,100,0.0497931,1.9925495,5,5900,1769,1.049
58,1775340300837,0.0,0.009837895,307.20282,153.59834,100,0.0497931,1.9925495,5,6000,1769,1.049
59,1775340300837,0.0,0.0073839664,307.20282,153.59834,100,0.0497931,1.9925495,5,6100,1769,1.049
60,1775340300837,0.0,0.007259588,307.20282,153.59834,100,0.0497931,1.9925495,5,6200,1769,1.049
61,1775340300837,0.0,0.002831602,307.20282,153.59834,100,0.0497931,1.9925495,5,6300,1769,1.049
62,1775340300837,0.0,0.013161249,307.20282,153.59834,100,0.0497931,1.9925495,5,6400,1769,1.049
63,1775340300837,0.0,0.004124241,307.20282,153.59834,100,0.0497931,1.9925495,5,6500,1769,1.049
64,1775340300837,0.0,0.005585127,307.20282,153.59834,100,0.0497931,1.9925495,5,6600,1769,1.049
65,1775340300837,0.0,0.0039966013,307.20282,153.59834,100,0.0497931,1.9925495,5,6700,1769,1.049
66,1775340300837,0.0,0.0065872576,307.20282,153.59834,100,0.0497931,1.9925495,5,6800,1769,1.049
67,1775340300837,0.0,0.0024126435,307.20282,153.59834,100,0.0497931,1.9925495,5,6900,1769,1.049
68,1775340300837,0.0,0.006571083,307.20282,153.59834,100,0.0497931,1.9925495,5,7000,1769,1.049
69,1775340300837,0.0,0.0032866,307.20282,153.59834,100,0.0497931,1.9925495,5,7100,1769,1.049
70,1775340300837,0.0,0.008566675,307.20282,153.59834,100,0.0497931,1.9925495,5,7200,1769,1.049
71,1775340300837,0.0,0.0020821572,307.20282,153.59834,100,0.0497931,1.9925495,5,7300,1769,1.049
72,1775340300837,0.0,0.0038313197,307.20282,153.59834,100,0.0497931,1.9925495,5,7400,1769,1.049
73,1775340300837,0.0,0.008367939,307.20282,153.59834,100,0.0497931,1.9925495,5,7500,1769,1.049
74,1775340300837,0.0,0.0037789822,307.20282,153.59834,100,0.0497931,1.9925495,5,7600,1769,1.049
75,1775340300837,0.0,0.006257868,307.20282,153.59834,100,0.0497931,1.9925495,5,7700,1769,1.049
76,1775340300837,0.0,0.0,307.20282,153.59834,100,0.0497931,1.9925495,5,7800,1769,1.049
77,1775340300837,0.0,0.0030629348,307.20282,153.59834,100,0.0497931,1.9925495,5,7900,1769,1.049
78,1775340300837,0.0,0.0038694954,307.20282,153.59834,100,0.0497931,1.9925495,5,8000,1769,1.049
79,1775340300837,0.0,0.009265814,307.20282,153.59834,100,0.0497931,1.9925495,5,8100,1769,1.049
80,1775340300837,0.0,0.006568823,307.20282,153.59834,100,0.0497931,1.9925495,5,8200,1769,1.049
81,1775340300837,0.0,0.006724939,307.20282,153.59834,100,0.0497931,1.9925495,5,8300,1769,1.049
82,1775340300837,0.0,0.004260893,307.20282,153.59834,100,0.0497931,1.9925495,5,8400,1769,1.049
83,1775340300837,0.0,0.010793886,307.20282,153.59834,100,0.0497931,1.9925495,5,8500,1769,1.049
84,1775340300837,0.0,0.004375639,307.20282,153.59834,100,0.0497931,1.9925495,5,8600,1769,1.049
85,1775340300837,0.0,0.008935595,307.20282,153.59834,100,0.0497931,1.9925495,5,8700,1769,1.049
86,1775340300837,0.0,0.003916874,307.20282,153.59834,100,0.0497931,1.9925495,5,8800,1769,1.049
87,1775340300837,0.0,0.0031563758,307.20282,153.59834,100,0.0497931,1.9925495,5,8900,1769,1.049
88,1775340300837,0.0,0.008229389,307.20282,153.59834,100,0.0497931,1.9925495,5,9000,1769,1.049
89,1775340300837,0.0,0.0065674875,307.20282,153.59834,100,0.0497931,1.9925495,5,9100,1769,1.049
90,1775340300837,0.0,0.0032411956,307.20282,153.59834,100,0.0497931,1.9925495,5,9200,1769,1.049
91,1775340300837,0.0,0.0024724102,307.20282,153.59834,100,0.0497931,1.9925495,5,9300,1769,1.049
92,1775340300837,0.0,0.0043728733,307.20282,153.59834,100,0.0497931,1.9925495,5,9400,1769,1.049
93,1775340300837,0.0,0.0038540554,307.20282,153.59834,100,0.0497931,1.9925495,5,9500,1769,1.049
94,1775340300837,0.0,0.006485567,307.20282,153.59834,100,0.0497931,1.9925495,5,9600,1769,1.049
95,1775340300837,0.0,0.013161459,307.20282,153.59834,100,0.0497931,1.9925495,5,9700,1769,1.049
96,1775340300837,0.0,0.0010221862,307.20282,153.59834,100,0.0497931,1.9925495,5,9800,1769,1.049
97,1775340300837,0.0,0.0064974115,307.20282,153.59834,100,0.0497931,1.9925495,5,9900,1769,1.049
98,1775340300837,0.0,0.013858289,307.20282,153.59834,100,0.0497931,1.9925495,5,10000,1769,1.049
99,1775340300837,0.0,0.0067018415,307.20282,153.59834,100,0.0497931,1.9925495,5,10100,1769,1.049
100,1775340300837,0.0,0.005005903,307.20282,153.59834,100,0.0497931,1.9925495,5,10200,1769,1.049
101,1775340300837,0.0,0.007831592,307.20282,153.59834,100,0.0497931,1.9925495,5,10300,1769,1.049
102,1775340300837,0.0,0.0056594275,307.20282,153.59834,100,0.0497931,1.9925495,5,10400,1769,1.049
103,1775340300837,0.0,0.010128498,307.20282,153.59834,100,0.0497931,1.9925495,5,10500,1769,1.049
104,1775340300837,0.0,0.0037512493,307.20282,153.59834,100,0.0497931,1.9925495,5,10600,1769,1.049
