iteracion,fitness,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
0,2.1889992,411.91837,203.75093,100,0.1,55.0,3,100,30,0.004
1,1.507061,409.32645,150.99048,100,0.1,55.0,3,200,175,0.009
2,0.10934734,309.54446,153.87038,100,0.1,55.0,3,300,227,0.028
3,0.10934734,309.54446,153.87038,100,0.1,55.0,3,400,227,0.028
4,0.10934734,309.54446,153.87038,100,0.1,55.0,3,500,227,0.028
5,0.10934734,309.54446,153.87038,100,0.1,55.0,3,600,227,0.028
6,0.10934734,309.54446,153.87038,100,0.1,55.0,3,700,227,0.028
7,0.10934734,309.54446,153.87038,100,0.1,55.0,3,800,227,0.028
8,0.10934734,309.54446,153.87038,100,0.1,55.0,3,900,227,0.028
9,0.10934734,309.54446,153.87038,100,0.1,55.0,3,1000,227,0.028
10,0.10934734,309.54446,153.87038,100,0.1,55.0,3,1100,227,0.028
11,0.10934734,309.54446,153.87038,100,0.1,55.0,3,1200,227,0.028
12,0.10934734,309.54446,153.87038,100,0.1,55.0,3,1300,227,0.028
13,0.10934734,309.54446,153.87038,100,0.1,55.0,3,1400,227,0.028
14,0.10934734,309.54446,153.87038,100,0.1,55.0,3,1500,227,0.028
15,0.10934734,309.54446,153.87038,100,0.1,55.0,3,1600,227,0.028
16,0.10934734,309.54446,153.87038,100,0.1,55.0,3,1700,227,0.028
17,0.10934734,309.54446,153.87038,100,0.1,55.0,3,1800,227,0.028
18,0.10934734,309.54446,153.87038,100,0.1,55.0,3,1900,227,0.028
19,0.10934734,309.54446,153.87038,100,0.1,55.0,3,2000,227,0.028
20,0.10934734,309.54446,153.87038,100,0.1,55.0,3,2100,227,0.028
21,0.10934734,309.54446,153.87038,100,0.1,55.0,3,2200,227,0.028
22,0.10934734,309.54446,153.87038,100,0.1,55.0,3,2300,227,0.028
23,0.10934734,309.54446,153.87038,100,0.1,55.0,3,2400,227,0.028
24,0.10934734,309.54446,153.87038,100,0.1,55.0,3,2500,227,0.028
25,0.10934734,309.54446,153.87038,100,0.1,55.0,3,2600,227,0.028
26,0.10934734,309.54446,153.87038,100,0.1,55.0,3,2700,227,0.028
27,0.10934734,309.54446,153.87038,100,0.1,55.0,3,2800,227,0.028
28,0.10934734,309.54446,153.87038,100,0.1,55.0,3,2900,227,0.028
29,0.10934734,309.54446,153.87038,100,0.1,55.0,3,3000,227,0.028
30,0.10934734,309.54446,153.87038,100,0.1,55.0,3,3100,227,0.028
31,0.10934734,309.54446,153.87038,100,0.1,55.0,3,3200,227,0.028
32,0.10934734,309.54446,153.87038,100,0.1,55.0,3,3300,227,0.028
33,0.10934734,309.54446,153.87038,100,0.1,55.0,3,3400,227,0.028
34,0.10934734,309.54446,153.87038,100,0.1,55.0,3,3500,227,0.028
35,0.10934734,309.54446,153.87038,100,0.1,55.0,3,3600,227,0.028
36,0.10934734,309.54446,153.87038,100,0.1,55.0,3,3700,227,0.028
37,0.10934734,309.54446,153.87038,100,0.1,55.0,3,3800,227,0.028
38,0.10934734,309.54446,153.87038,100,0.1,55.0,3,3900,227,0.028
39,0.10934734,309.54446,153.87038,100,0.1,55.0,3,4000,227,0.028
40,0.10934734,309.54446,153.87038,100,0.1,55.0,3,4100,227,0.028
41,0.10934734,309.54446,153.87038,100,0.1,55.0,3,4200,227,0.028
42,0.10934734,309.54446,153.87038,100,0.1,55.0,3,4300,227,0.028
43,0.10934734,309.54446,153.87038,100,0.1,55.0,3,4400,227,0.028
44,0.10934734,309.54446,153.87038,100,0.1,55.0,3,4500,227,0.028
45,0.10934734,309.54446,153.87038,100,0.1,55.0,3,4600,227,0.028
46,0.10934734,309.54446,153.87038,100,0.1,55.0,3,4700,227,0.028
47,0.10934734,309.54446,153.87038,100,0.1,55.0,3,4800,227,0.028
48,0.10934734,309.54446,153.87038,100,0.1,55.0,3,4900,227,0.028
49,0.10934734,309.54446,153.87038,100,0.1,55.0,3,5000,227,0.028
50,0.10934734,309.54446,153.87038,100,0.1,55.0,3,5100,227,0.028
51,0.10934734,309.54446,153.87038,100,0.1,55.0,3,5200,227,0.028
52,0.10934734,309.54446,153.87038,100,0.1,55.0,3,5300,227,0.028
53,0.10934734,309.54446,153.87038,100,0.1,55.0,3,5400,227,0.028
54,0.10934734,309.54446,153.87038,100,0.1,55.0,3,5500,227,0.028
55,0.10934734,309.54446,153.87038,100,0.1,55.0,3,5600,227,0.028
56,0.10934734,309.54446,153.87038,100,0.1,55.0,3,5700,227,0.028
57,0.10934734,309.54446,153.87038,100,0.1,55.0,3,5800,227,0.028
58,0.10934734,309.54446,153.87038,100,0.1,55.0,3,5900,227,0.028
59,0.10934734,309.54446,153.87038,100,0.1,55.0,3,6000,227,0.028
60,0.10934734,309.54446,153.87038,100,0.1,55.0,3,6100,227,0.028
61,0.10934734,309.54446,153.87038,100,0.1,55.0,3,6200,227,0.028
62,0.10934734,309.54446,153.87038,100,0.1,55.0,3,6300,227,0.028
63,0.10934734,309.54446,153.87038,100,0.1,55.0,3,6400,227,0.028
64,0.10934734,309.54446,153.87038,100,0.1,55.0,3,6500,227,0.028
65,0.10934734,309.54446,153.87038,100,0.1,55.0,3,6600,227,0.028
66,0.10934734,309.54446,153.87038,100,0.1,55.0,3,6700,227,0.028
67,0.10934734,309.54446,153.87038,100,0.1,55.0,3,6800,227,0.028
68,0.10934734,309.54446,153.87038,100,0.1,55.0,3,6900,227,0.028
69,0.10934734,309.54446,153.87038,100,0.1,55.0,3,7000,227,0.028
70,0.10934734,309.54446,153.87038,100,0.1,55.0,3,7100,227,0.028
71,0.10934734,309.54446,153.87038,100,0.1,55.0,3,7200,227,0.028
72,0.10934734,309.54446,153.87038,100,0.1,55.0,3,7300,227,0.028
73,0.10934734,309.54446,153.87038,100,0.1,55.0,3,7400,227,0.028
74,0.10934734,309.54446,153.87038,100,0.1,55.0,3,7500,227,0.028
75,0.10934734,309.54446,153.87038,100,0.1,55.0,3,7600,227,0.028
76,0.10934734,309.54446,153.87038,100,0.1,55.0,3,7700,227,0.028
77,0.10934734,309.54446,153.87038,100,0.1,55.0,3,7800,227,0.028
78,0.10934734,309.54446,153.87038,100,0.1,55.0,3,7900,227,0.028
79,0.10934734,309.54446,153.87038,100,0.1,55.0,3,8000,227,0.028
80,0.10934734,309.54446,153.87038,100,0.1,55.0,3,8100,227,0.028
81,0.10934734,309.54446,153.87038,100,0.1,55.0,3,8200,227,0.028
82,0.10934734,309.54446,153.87038,100,0.1,55.0,3,8300,227,0.028
83,0.10934734,309.54446,153.87038,100,0.1,55.0,3,8400,227,0.028
84,0.10934734,309.54446,153.87038,100,0.1,55.0,3,8500,227,0.028
85,0.10934734,309.54446,153.87038,100,0.1,55.0,3,8600,227,0.028
86,0.10934734,309.54446,153.87038,100,0.1,55.0,3,8700,227,0.028
87,0.10934734,309.54446,153.87038,100,0.1,55.0,3,8800,227,0.028
88,0.10934734,309.54446,153.87038,100,0.1,55.0,3,8900,227,0.028
89,0.10934734,309.54446,153.87038,100,0.1,55.0,3,9000,227,0.028
90,0.10934734,309.54446,153.87038,100,0.1,55.0,3,9100,227,0.028
91,0.10934734,309.54446,153.87038,100,0.1,55.0,3,9200,227,0.028
92,0.10934734,309.54446,153.87038,100,0.1,55.0,3,9300,227,0.028
93,0.10934734,309.54446,153.87038,100,0.1,55.0,3,9400,227,0.028
94,0.10934734,309.54446,153.87038,100,0.1,55.0,3,9500,227,0.028
95,0.10934734,309.54446,153.87038,100,0.1,55.0,3,9600,227,0.028
96,0.10934734,309.54446,153.87038,100,0.1,55.0,3,9700,227,0.028
97,0.10934734,309.54446,153.87038,100,0.1,55.0,3,9800,227,0.028
98,0.10934734,309.54446,153.87038,100,0.1,55.0,3,9900,227,0.028
99,0.10934734,309.54446,153.87038,100,0.1,55.0,3,10000,227,0.028
100,0.10934734,309.54446,153.87038,100,0.1,55.0,3,10100,227,0.028
101,0.10934734,309.54446,153.87038,100,0.1,55.0,3,10200,227,0.028
102,0.10934734,309.54446,153.87038,100,0.1,55.0,3,10300,227,0.028
103,0.10934734,309.54446,153.87038,100,0.1,55.0,3,10400,227,0.028
104,0.10934734,309.54446,153.87038,100,0.1,55.0,3,10500,227,0.028
105,0.10934734,309.54446,153.87038,100,0.1,55.0,3,10600,227,0.028
106,0.10934734,309.54446,153.87038,100,0.1,55.0,3,10700,227,0.028
107,0.10934734,309.54446,153.87038,100,0.1,55.0,3,10800,227,0.028
108,0.10934734,309.54446,153.87038,100,0.1,55.0,3,10900,227,0.028
109,0.10934734,309.54446,153.87038,100,0.1,55.0,3,11000,227,0.028
110,0.10934734,309.54446,153.87038,100,0.1,55.0,3,11100,227,0.028
111,0.10934734,309.54446,153.87038,100,0.1,55.0,3,11200,227,0.028
112,0.10934734,309.54446,153.87038,100,0.1,55.0,3,11300,227,0.028
113,0.10934734,309.54446,153.87038,100,0.1,55.0,3,11400,227,0.028
114,0.10934734,309.54446,153.87038,100,0.1,55.0,3,11500,227,0.028
115,0.10934734,309.54446,153.87038,100,0.1,55.0,3,11600,227,0.028
116,0.10934734,309.54446,153.87038,100,0.1,55.0,3,11700,227,0.028
117,0.10934734,309.54446,153.87038,100,0.1,55.0,3,11800,227,0.028
118,0.10934734,309.54446,153.87038,100,0.1,55.0,3,11900,227,0.028
119,0.10934734,309.54446,153.87038,100,0.1,55.0,3,12000,227,0.028
120,0.10934734,309.54446,153.87038,100,0.1,55.0,3,12100,227,0.028
121,0.10934734,309.54446,153.87038,100,0.1,55.0,3,12200,227,0.028
122,0.10934734,309.54446,153.87038,100,0.1,55.0,3,12300,227,0.028
123,0.10934734,309.54446,153.87038,100,0.1,55.0,3,12400,227,0.028
124,0.10934734,309.54446,153.87038,100,0.1,55.0,3,12500,227,0.028
125,0.10934734,309.54446,153.87038,100,0.1,55.0,3,12600,227,0.028
126,0.10934734,309.54446,153.87038,100,0.1,55.0,3,12700,227,0.028
127,0.10934734,309.54446,153.87038,100,0.1,55.0,3,12800,227,0.028
128,0.10934734,309.54446,153.87038,100,0.1,55.0,3,12900,227,0.028
129,0.10934734,309.54446,153.87038,100,0.1,55.0,3,13000,227,0.028
130,0.10934734,309.54446,153.87038,100,0.1,55.0,3,13100,227,0.028
131,0.10934734,309.54446,153.87038,100,0.1,55.0,3,13200,227,0.028
132,0.10934734,309.54446,153.87038,100,0.1,55.0,3,13300,227,0.028
133,0.10934734,309.54446,153.87038,100,0.1,55.0,3,13400,227,0.028
134,0.10934734,309.54446,153.87038,100,0.1,55.0,3,13500,227,0.028
135,0.10934734,309.54446,153.87038,100,0.1,55.0,3,13600,227,0.028
136,0.10934734,309.54446,153.87038,100,0.1,55.0,3,13700,227,0.028
137,0.10934734,309.54446,153.87038,100,0.1,55.0,3,13800,227,0.028
138,0.10934734,309.54446,153.87038,100,0.1,55.0,3,13900,227,0.028
139,0.10934734,309.54446,153.87038,100,0.1,55.0,3,14000,227,0.028
