iteracion,semilla,fitness,fitness_promedio,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
0,1775340321902,2.1755533,26.2372,198.19376,151.84581,100,0.0497931,1.9925495,5,200,157,0.074
1,1775340321902,0.6354332,18.516926,308.7564,150.79498,100,0.0497931,1.9925495,5,300,288,0.09
2,1775340321902,0.03374958,11.392407,306.0073,153.90082,100,0.0497931,1.9925495,5,400,321,0.149
3,1775340321902,0.03374958,5.175943,306.0073,153.90082,100,0.0497931,1.9925495,5,500,321,0.149
4,1775340321902,0.0025787354,1.4412962,306.85294,153.66286,100,0.0497931,1.9925495,5,600,537,0.276
5,1775340321902,8.1062317E-4,0.16426152,307.2635,153.69853,100,0.0497931,1.9925495,5,700,672,0.336
6,1775340321902,8.1062317E-4,0.046236314,307.2635,153.69853,100,0.0497931,1.9925495,5,800,672,0.336
7,1775340321902,8.2969666E-5,0.011305904,307.13367,153.60063,100,0.0497931,1.9925495,5,900,899,0.461
8,1775340321902,8.2969666E-5,0.022032423,307.13367,153.60063,100,0.0497931,1.9925495,5,1000,899,0.461
9,1775340321902,1.04904175E-5,0.0032397746,307.1804,153.59367,100,0.0497931,1.9925495,5,1100,1039,0.594
10,1775340321902,2.861023E-6,0.002554474,307.21207,153.60097,100,0.0497931,1.9925495,5,1200,1105,0.64
11,1775340321902,0.0,0.0036381911,307.199,153.60023,100,0.0497931,1.9925495,5,1300,1288,0.721
12,1775340321902,0.0,0.0069585512,307.199,153.60023,100,0.0497931,1.9925495,5,1400,1288,0.721
13,1775340321902,0.0,0.0024776459,307.199,153.60023,100,0.0497931,1.9925495,5,1500,1288,0.721
14,1775340321902,0.0,0.00361166,307.199,153.60023,100,0.0497931,1.9925495,5,1600,1288,0.721
15,1775340321902,0.0,0.0055046366,307.199,153.60023,100,0.0497931,1.9925495,5,1700,1288,0.721
16,1775340321902,0.0,0.006949663,307.199,153.60023,100,0.0497931,1.9925495,5,1800,1288,0.721
17,1775340321902,0.0,6.990242E-4,307.199,153.60023,100,0.0497931,1.9925495,5,1900,1288,0.721
18,1775340321902,0.0,0.0053168107,307.199,153.60023,100,0.0497931,1.9925495,5,2000,1288,0.721
19,1775340321902,0.0,0.0044067097,307.199,153.60023,100,0.0497931,1.9925495,5,2100,1288,0.721
20,1775340321902,0.0,0.006077213,307.199,153.60023,100,0.0497931,1.9925495,5,2200,1288,0.721
21,1775340321902,0.0,0.0072949408,307.199,153.60023,100,0.0497931,1.9925495,5,2300,1288,0.721
22,1775340321902,0.0,0.004911976,307.199,153.60023,100,0.0497931,1.9925495,5,2400,1288,0.721
23,1775340321902,0.0,0.0039952183,307.199,153.60023,100,0.0497931,1.9925495,5,2500,1288,0.721
24,1775340321902,0.0,0.006639414,307.199,153.60023,100,0.0497931,1.9925495,5,2600,1288,0.721
25,1775340321902,0.0,0.008264856,307.199,153.60023,100,0.0497931,1.9925495,5,2700,1288,0.721
26,1775340321902,0.0,0.0125988005,307.199,153.60023,100,0.0497931,1.9925495,5,2800,1288,0.721
27,1775340321902,0.0,0.008790369,307.199,153.60023,100,0.0497931,1.9925495,5,2900,1288,0.721
28,1775340321902,0.0,0.013626814,307.199,153.60023,100,0.0497931,1.9925495,5,3000,1288,0.721
29,1775340321902,0.0,0.009745245,307.199,153.60023,100,0.0497931,1.9925495,5,3100,1288,0.721
30,1775340321902,0.0,0.0073070335,307.199,153.60023,100,0.0497931,1.9925495,5,3200,1288,0.721
31,1775340321902,0.0,0.0022109032,307.199,153.60023,100,0.0497931,1.9925495,5,3300,1288,0.721
32,1775340321902,0.0,0.0021849538,307.199,153.60023,100,0.0497931,1.9925495,5,3400,1288,0.721
33,1775340321902,0.0,0.0110787675,307.199,153.60023,100,0.0497931,1.9925495,5,3500,1288,0.721
34,1775340321902,0.0,0.0077395914,307.199,153.60023,100,0.0497931,1.9925495,5,3600,1288,0.721
35,1775340321902,0.0,0.009304743,307.199,153.60023,100,0.0497931,1.9925495,5,3700,1288,0.721
36,1775340321902,0.0,9.7330095E-4,307.199,153.60023,100,0.0497931,1.9925495,5,3800,1288,0.721
37,1775340321902,0.0,0.004613409,307.199,153.60023,100,0.0497931,1.9925495,5,3900,1288,0.721
38,1775340321902,0.0,0.0020626355,307.199,153.60023,100,0.0497931,1.9925495,5,4000,1288,0.721
39,1775340321902,0.0,0.010730791,307.199,153.60023,100,0.0497931,1.9925495,5,4100,1288,0.721
40,1775340321902,0.0,0.008211403,307.199,153.60023,100,0.0497931,1.9925495,5,4200,1288,0.721
41,1775340321902,0.0,0.012743015,307.199,153.60023,100,0.0497931,1.9925495,5,4300,1288,0.721
