iteracion,semilla,fitness,fitness_promedio,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
0,1775340196574,2.4271297,28.124,403.2642,156.87486,100,0.0497931,1.9925495,5,200,94,10.477
1,1775340196574,1.6355629,19.765648,306.27127,105.55144,100,0.0497931,1.9925495,5,300,281,0.119
2,1775340196574,1.1230202,13.996534,406.52225,153.84222,100,0.0497931,1.9925495,5,400,396,0.183
3,1775340196574,0.022063255,10.51947,308.11542,153.8865,100,0.0497931,1.9925495,5,500,448,0.245
4,1775340196574,0.022063255,7.1865687,308.11542,153.8865,100,0.0497931,1.9925495,5,600,448,0.245
5,1775340196574,0.022063255,4.9058332,308.11542,153.8865,100,0.0497931,1.9925495,5,700,448,0.245
6,1775340196574,0.011544228,5.247153,306.56152,153.82501,100,0.0497931,1.9925495,5,800,709,0.437
7,1775340196574,0.011544228,2.1412444,306.56152,153.82501,100,0.0497931,1.9925495,5,900,709,0.437
8,1775340196574,0.011544228,0.14678515,306.56152,153.82501,100,0.0497931,1.9925495,5,1000,709,0.437
9,1775340196574,1.9359589E-4,0.04683975,307.16946,153.55179,100,0.0497931,1.9925495,5,1100,1024,0.618
10,1775340196574,1.0681152E-4,0.01648159,307.263,153.57904,100,0.0497931,1.9925495,5,1200,1182,0.693
11,1775340196574,1.335144E-5,0.0059750844,307.18314,153.58995,100,0.0497931,1.9925495,5,1300,1257,0.762
12,1775340196574,3.8146973E-6,0.007151651,307.19995,153.60695,100,0.0497931,1.9925495,5,1400,1329,0.81
13,1775340196574,9.536743E-7,0.007797518,307.2,153.59589,100,0.0497931,1.9925495,5,1500,1411,0.876
14,1775340196574,0.0,0.0037578868,307.2023,153.6017,100,0.0497931,1.9925495,5,1600,1505,0.94
15,1775340196574,0.0,7.477951E-4,307.2023,153.6017,100,0.0497931,1.9925495,5,1700,1505,0.94
16,1775340196574,0.0,0.0061263563,307.2023,153.6017,100,0.0497931,1.9925495,5,1800,1505,0.94
17,1775340196574,0.0,0.008071222,307.2023,153.6017,100,0.0497931,1.9925495,5,1900,1505,0.94
18,1775340196574,0.0,0.0069520473,307.2023,153.6017,100,0.0497931,1.9925495,5,2000,1505,0.94
19,1775340196574,0.0,0.0065480517,307.2023,153.6017,100,0.0497931,1.9925495,5,2100,1505,0.94
20,1775340196574,0.0,0.009704313,307.2023,153.6017,100,0.0497931,1.9925495,5,2200,1505,0.94
21,1775340196574,0.0,0.0035018348,307.2023,153.6017,100,0.0497931,1.9925495,5,2300,1505,0.94
22,1775340196574,0.0,0.009336557,307.2023,153.6017,100,0.0497931,1.9925495,5,2400,1505,0.94
23,1775340196574,0.0,0.0010039234,307.2023,153.6017,100,0.0497931,1.9925495,5,2500,1505,0.94
24,1775340196574,0.0,0.0075999643,307.2023,153.6017,100,0.0497931,1.9925495,5,2600,1505,0.94
25,1775340196574,0.0,0.0016452408,307.2023,153.6017,100,0.0497931,1.9925495,5,2700,1505,0.94
26,1775340196574,0.0,0.0031158351,307.2023,153.6017,100,0.0497931,1.9925495,5,2800,1505,0.94
27,1775340196574,0.0,0.008545999,307.2023,153.6017,100,0.0497931,1.9925495,5,2900,1505,0.94
28,1775340196574,0.0,0.0062334444,307.2023,153.6017,100,0.0497931,1.9925495,5,3000,1505,0.94
29,1775340196574,0.0,0.011516351,307.2023,153.6017,100,0.0497931,1.9925495,5,3100,1505,0.94
30,1775340196574,0.0,0.0017897987,307.2023,153.6017,100,0.0497931,1.9925495,5,3200,1505,0.94
31,1775340196574,0.0,0.0115858745,307.2023,153.6017,100,0.0497931,1.9925495,5,3300,1505,0.94
32,1775340196574,0.0,0.0049454784,307.2023,153.6017,100,0.0497931,1.9925495,5,3400,1505,0.94
