iteracion,semilla,fitness,fitness_promedio,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
0,1775340269538,2.543151,29.805883,317.16568,150.49338,100,0.0497931,1.9925495,5,200,172,0.081
1,1775340269538,2.543151,20.161264,317.16568,150.49338,100,0.0497931,1.9925495,5,300,172,0.081
2,1775340269538,1.34863,13.673367,311.53577,204.51027,100,0.0497931,1.9925495,5,400,345,0.164
3,1775340269538,0.9115181,10.3038,300.2274,153.32924,100,0.0497931,1.9925495,5,500,441,0.223
4,1775340269538,0.0776844,8.802142,309.1334,153.29492,100,0.0497931,1.9925495,5,600,596,0.283
5,1775340269538,0.0216856,6.6205373,308.03305,153.26369,100,0.0497931,1.9925495,5,700,639,0.348
6,1775340269538,0.007259369,1.4009318,307.74908,153.74338,100,0.0497931,1.9925495,5,800,735,0.414
7,1775340269538,0.0056438446,0.13721994,307.54373,153.38777,100,0.0497931,1.9925495,5,900,864,0.479
8,1775340269538,7.209778E-4,0.018094111,307.08444,153.52133,100,0.0497931,1.9925495,5,1000,969,0.537
9,1775340269538,5.722046E-6,0.008058681,307.19513,153.60802,100,0.0497931,1.9925495,5,1100,1074,0.605
10,1775340269538,5.722046E-6,0.007943649,307.19513,153.60802,100,0.0497931,1.9925495,5,1200,1074,0.605
11,1775340269538,5.722046E-6,0.005133467,307.19513,153.60802,100,0.0497931,1.9925495,5,1300,1074,0.605
12,1775340269538,0.0,5.596924E-4,307.2009,153.6018,100,0.0497931,1.9925495,5,1400,1362,0.785
13,1775340269538,0.0,0.0046597864,307.2009,153.6018,100,0.0497931,1.9925495,5,1500,1362,0.785
14,1775340269538,0.0,0.009139986,307.2009,153.6018,100,0.0497931,1.9925495,5,1600,1362,0.785
15,1775340269538,0.0,0.005018158,307.2009,153.6018,100,0.0497931,1.9925495,5,1700,1362,0.785
16,1775340269538,0.0,0.007584877,307.2009,153.6018,100,0.0497931,1.9925495,5,1800,1362,0.785
17,1775340269538,0.0,0.0056745624,307.2009,153.6018,100,0.0497931,1.9925495,5,1900,1362,0.785
18,1775340269538,0.0,0.0045658587,307.2009,153.6018,100,0.0497931,1.9925495,5,2000,1362,0.785
19,1775340269538,0.0,0.008919811,307.2009,153.6018,100,0.0497931,1.9925495,5,2100,1362,0.785
20,1775340269538,0.0,0.0064616296,307.2009,153.6018,100,0.0497931,1.9925495,5,2200,1362,0.785
21,1775340269538,0.0,0.013451986,307.2009,153.6018,100,0.0497931,1.9925495,5,2300,1362,0.785
22,1775340269538,0.0,3.387642E-4,307.2009,153.6018,100,0.0497931,1.9925495,5,2400,1362,0.785
23,1775340269538,0.0,0.015452013,307.2009,153.6018,100,0.0497931,1.9925495,5,2500,1362,0.785
24,1775340269538,0.0,0.009442901,307.2009,153.6018,100,0.0497931,1.9925495,5,2600,1362,0.785
25,1775340269538,0.0,0.0018273162,307.2009,153.6018,100,0.0497931,1.9925495,5,2700,1362,0.785
26,1775340269538,0.0,0.0059234905,307.2009,153.6018,100,0.0497931,1.9925495,5,2800,1362,0.785
27,1775340269538,0.0,0.013162031,307.2009,153.6018,100,0.0497931,1.9925495,5,2900,1362,0.785
28,1775340269538,0.0,0.0074905776,307.2009,153.6018,100,0.0497931,1.9925495,5,3000,1362,0.785
29,1775340269538,0.0,0.008768997,307.2009,153.6018,100,0.0497931,1.9925495,5,3100,1362,0.785
30,1775340269538,0.0,0.0051954747,307.2009,153.6018,100,0.0497931,1.9925495,5,3200,1362,0.785
31,1775340269538,0.0,0.008211613,307.2009,153.6018,100,0.0497931,1.9925495,5,3300,1362,0.785
32,1775340269538,0.0,0.006406994,307.2009,153.6018,100,0.0497931,1.9925495,5,3400,1362,0.785
33,1775340269538,0.0,0.0070976065,307.2009,153.6018,100,0.0497931,1.9925495,5,3500,1362,0.785
34,1775340269538,0.0,0.0040494157,307.2009,153.6018,100,0.0497931,1.9925495,5,3600,1362,0.785
35,1775340269538,0.0,0.005390768,307.2009,153.6018,100,0.0497931,1.9925495,5,3700,1362,0.785
36,1775340269538,0.0,7.8409194E-4,307.2009,153.6018,100,0.0497931,1.9925495,5,3800,1362,0.785
37,1775340269538,0.0,0.0066663553,307.2009,153.6018,100,0.0497931,1.9925495,5,3900,1362,0.785
38,1775340269538,0.0,0.0014068699,307.2009,153.6018,100,0.0497931,1.9925495,5,4000,1362,0.785
39,1775340269538,0.0,0.0139281275,307.2009,153.6018,100,0.0497931,1.9925495,5,4100,1362,0.785
40,1775340269538,0.0,0.007470808,307.2009,153.6018,100,0.0497931,1.9925495,5,4200,1362,0.785
41,1775340269538,0.0,7.2738645E-4,307.2009,153.6018,100,0.0497931,1.9925495,5,4300,1362,0.785
42,1775340269538,0.0,0.0020063878,307.2009,153.6018,100,0.0497931,1.9925495,5,4400,1362,0.785
43,1775340269538,0.0,0.004985962,307.2009,153.6018,100,0.0497931,1.9925495,5,4500,1362,0.785
44,1775340269538,0.0,0.012923708,307.2009,153.6018,100,0.0497931,1.9925495,5,4600,1362,0.785
45,1775340269538,0.0,0.00274909,307.2009,153.6018,100,0.0497931,1.9925495,5,4700,1362,0.785
46,1775340269538,0.0,0.0048205378,307.2009,153.6018,100,0.0497931,1.9925495,5,4800,1362,0.785
47,1775340269538,0.0,0.002382803,307.2009,153.6018,100,0.0497931,1.9925495,5,4900,1362,0.785
48,1775340269538,0.0,0.0048599816,307.2009,153.6018,100,0.0497931,1.9925495,5,5000,1362,0.785
49,1775340269538,0.0,0.0010420132,307.2009,153.6018,100,0.0497931,1.9925495,5,5100,1362,0.785
50,1775340269538,0.0,0.010137072,307.2009,153.6018,100,0.0497931,1.9925495,5,5200,1362,0.785
51,1775340269538,0.0,0.0070730112,307.2009,153.6018,100,0.0497931,1.9925495,5,5300,1362,0.785
52,1775340269538,0.0,0.0040481472,307.2009,153.6018,100,0.0497931,1.9925495,5,5400,1362,0.785
53,1775340269538,0.0,0.0066567613,307.2009,153.6018,100,0.0497931,1.9925495,5,5500,1362,0.785
54,1775340269538,0.0,0.002888584,307.2009,153.6018,100,0.0497931,1.9925495,5,5600,1362,0.785
