iteracion,fitness,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
152,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,15300,4550,0.752
153,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,15400,4550,0.752
154,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,15500,4550,0.752
155,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,15600,4550,0.752
156,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,15700,4550,0.752
157,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,15800,4550,0.752
158,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,15900,4550,0.752
159,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,16000,4550,0.752
160,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,16100,4550,0.752
161,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,16200,4550,0.752
162,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,16300,4550,0.752
163,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,16400,4550,0.752
164,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,16500,4550,0.752
165,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,16600,4550,0.752
166,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,16700,4550,0.752
167,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,16800,4550,0.752
168,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,16900,4550,0.752
169,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,17000,4550,0.752
170,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,17100,4550,0.752
171,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,17200,4550,0.752
172,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,17300,4550,0.752
173,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,17400,4550,0.752
174,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,17500,4550,0.752
175,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,17600,4550,0.752
176,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,17700,4550,0.752
177,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,17800,4550,0.752
178,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,17900,4550,0.752
179,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,18000,4550,0.752
180,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,18100,4550,0.752
181,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,18200,4550,0.752
182,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,18300,4550,0.752
183,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,18400,4550,0.752
184,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,18500,4550,0.752
185,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,18600,4550,0.752
186,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,18700,4550,0.752
187,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,18800,4550,0.752
188,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,18900,4550,0.752
189,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,19000,4550,0.752
190,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,19100,4550,0.752
191,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,19200,4550,0.752
192,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,19300,4550,0.752
193,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,19400,4550,0.752
194,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,19500,4550,0.752
195,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,19600,4550,0.752
196,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,19700,4550,0.752
197,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,19800,4550,0.752
198,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,19900,4550,0.752
199,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,20000,4550,0.752
200,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,20100,4550,0.752
201,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,20200,4550,0.752
202,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,20300,4550,0.752
203,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,20400,4550,0.752
204,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,20500,4550,0.752
205,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,20600,4550,0.752
206,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,20700,4550,0.752
207,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,20800,4550,0.752
208,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,20900,4550,0.752
209,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,21000,4550,0.752
210,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,21100,4550,0.752
211,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,21200,4550,0.752
212,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,21300,4550,0.752
213,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,21400,4550,0.752
214,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,21500,4550,0.752
215,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,21600,4550,0.752
216,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,21700,4550,0.752
217,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,21800,4550,0.752
218,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,21900,4550,0.752
219,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,22000,4550,0.752
220,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,22100,4550,0.752
221,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,22200,4550,0.752
222,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,22300,4550,0.752
223,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,22400,4550,0.752
224,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,22500,4550,0.752
225,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,22600,4550,0.752
226,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,22700,4550,0.752
227,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,22800,4550,0.752
228,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,22900,4550,0.752
229,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,23000,4550,0.752
230,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,23100,4550,0.752
231,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,23200,4550,0.752
232,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,23300,4550,0.752
233,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,23400,4550,0.752
234,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,23500,4550,0.752
235,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,23600,4550,0.752
236,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,23700,4550,0.752
237,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,23800,4550,0.752
238,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,23900,4550,0.752
239,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,24000,4550,0.752
240,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,24100,4550,0.752
241,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,24200,4550,0.752
242,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,24300,4550,0.752
243,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,24400,4550,0.752
244,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,24500,4550,0.752
245,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,24600,4550,0.752
246,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,24700,4550,0.752
247,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,24800,4550,0.752
248,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,24900,4550,0.752
249,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,25000,4550,0.752
250,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,25100,4550,0.752
251,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,25200,4550,0.752
252,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,25300,4550,0.752
253,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,25400,4550,0.752
254,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,25500,4550,0.752
255,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,25600,4550,0.752
256,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,25700,4550,0.752
257,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,25800,4550,0.752
258,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,25900,4550,0.752
259,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,26000,4550,0.752
260,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,26100,4550,0.752
261,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,26200,4550,0.752
262,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,26300,4550,0.752
263,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,26400,4550,0.752
264,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,26500,4550,0.752
265,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,26600,4550,0.752
266,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,26700,4550,0.752
267,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,26800,4550,0.752
268,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,26900,4550,0.752
269,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,27000,4550,0.752
270,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,27100,4550,0.752
271,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,27200,4550,0.752
272,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,27300,4550,0.752
273,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,27400,4550,0.752
274,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,27500,4550,0.752
275,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,27600,4550,0.752
276,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,27700,4550,0.752
277,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,27800,4550,0.752
278,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,27900,4550,0.752
279,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,28000,4550,0.752
280,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,28100,4550,0.752
281,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,28200,4550,0.752
282,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,28300,4550,0.752
283,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,28400,4550,0.752
284,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,28500,4550,0.752
285,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,28600,4550,0.752
286,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,28700,4550,0.752
287,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,28800,4550,0.752
288,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,28900,4550,0.752
289,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,29000,4550,0.752
290,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,29100,4550,0.752
291,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,29200,4550,0.752
292,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,29300,4550,0.752
293,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,29400,4550,0.752
294,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,29500,4550,0.752
295,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,29600,4550,0.752
296,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,29700,4550,0.752
297,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,29800,4550,0.752
298,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,29900,4550,0.752
299,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,30000,4550,0.752
300,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,30100,4550,0.752
301,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,30200,4550,0.752
302,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,30300,4550,0.752
303,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,30400,4550,0.752
304,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,30500,4550,0.752
305,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,30600,4550,0.752
306,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,30700,4550,0.752
307,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,30800,4550,0.752
308,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,30900,4550,0.752
309,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,31000,4550,0.752
310,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,31100,4550,0.752
311,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,31200,4550,0.752
312,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,31300,4550,0.752
313,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,31400,4550,0.752
314,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,31500,4550,0.752
315,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,31600,4550,0.752
316,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,31700,4550,0.752
317,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,31800,4550,0.752
318,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,31900,4550,0.752
319,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,32000,4550,0.752
320,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,32100,4550,0.752
321,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,32200,4550,0.752
322,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,32300,4550,0.752
323,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,32400,4550,0.752
324,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,32500,4550,0.752
325,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,32600,4550,0.752
326,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,32700,4550,0.752
327,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,32800,4550,0.752
328,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,32900,4550,0.752
329,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,33000,4550,0.752
330,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,33100,4550,0.752
331,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,33200,4550,0.752
332,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,33300,4550,0.752
333,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,33400,4550,0.752
334,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,33500,4550,0.752
335,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,33600,4550,0.752
336,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,33700,4550,0.752
337,0.0010023117,307.3699,153.52231,100,0.1,55.0,3,33800,4550,0.752
