iteracion,fitness,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
0,2.4169388,408.87866,206.92038,100,0.1,55.0,3,100,51,0.01
1,0.6683216,306.29987,156.55345,100,0.1,55.0,3,200,132,0.029
2,0.6683216,306.29987,156.55345,100,0.1,55.0,3,300,132,0.029
3,0.07126045,308.42706,154.35217,100,0.1,55.0,3,400,310,0.065
4,0.07126045,308.42706,154.35217,100,0.1,55.0,3,500,310,0.065
5,0.015218735,306.37753,153.77893,100,0.1,55.0,3,600,542,0.098
6,0.015218735,306.37753,153.77893,100,0.1,55.0,3,700,542,0.098
7,0.01047039,306.53964,153.4287,100,0.1,55.0,3,800,757,0.142
8,0.0074100494,306.9226,153.88051,100,0.1,55.0,3,900,842,0.175
9,0.0012750626,306.94363,153.62004,100,0.1,55.0,3,1000,963,0.193
10,0.0012750626,306.94363,153.62004,100,0.1,55.0,3,1100,963,0.193
11,0.0012750626,306.94363,153.62004,100,0.1,55.0,3,1200,963,0.193
12,0.0012750626,306.94363,153.62004,100,0.1,55.0,3,1300,963,0.193
13,0.0012750626,306.94363,153.62004,100,0.1,55.0,3,1400,963,0.193
14,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,1500,1464,0.294
15,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,1600,1464,0.294
16,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,1700,1464,0.294
17,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,1800,1464,0.294
18,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,1900,1464,0.294
19,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,2000,1464,0.294
20,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,2100,1464,0.294
21,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,2200,1464,0.294
22,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,2300,1464,0.294
23,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,2400,1464,0.294
24,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,2500,1464,0.294
25,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,2600,1464,0.294
26,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,2700,1464,0.294
27,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,2800,1464,0.294
28,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,2900,1464,0.294
29,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,3000,1464,0.294
30,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,3100,1464,0.294
31,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,3200,1464,0.294
32,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,3300,1464,0.294
33,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,3400,1464,0.294
34,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,3500,1464,0.294
35,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,3600,1464,0.294
36,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,3700,1464,0.294
37,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,3800,1464,0.294
38,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,3900,1464,0.294
39,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,4000,1464,0.294
40,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,4100,1464,0.294
41,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,4200,1464,0.294
42,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,4300,1464,0.294
43,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,4400,1464,0.294
44,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,4500,1464,0.294
45,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,4600,1464,0.294
46,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,4700,1464,0.294
47,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,4800,1464,0.294
48,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,4900,1464,0.294
49,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,5000,1464,0.294
50,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,5100,1464,0.294
51,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,5200,1464,0.294
52,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,5300,1464,0.294
53,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,5400,1464,0.294
54,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,5500,1464,0.294
55,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,5600,1464,0.294
56,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,5700,1464,0.294
57,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,5800,1464,0.294
58,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,5900,1464,0.294
59,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,6000,1464,0.294
60,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,6100,1464,0.294
61,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,6200,1464,0.294
62,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,6300,1464,0.294
63,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,6400,1464,0.294
64,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,6500,1464,0.294
65,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,6600,1464,0.294
66,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,6700,1464,0.294
67,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,6800,1464,0.294
68,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,6900,1464,0.294
69,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,7000,1464,0.294
70,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,7100,1464,0.294
71,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,7200,1464,0.294
72,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,7300,1464,0.294
73,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,7400,1464,0.294
74,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,7500,1464,0.294
75,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,7600,1464,0.294
76,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,7700,1464,0.294
77,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,7800,1464,0.294
78,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,7900,1464,0.294
79,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,8000,1464,0.294
80,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,8100,1464,0.294
81,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,8200,1464,0.294
82,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,8300,1464,0.294
83,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,8400,1464,0.294
84,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,8500,1464,0.294
85,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,8600,1464,0.294
86,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,8700,1464,0.294
87,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,8800,1464,0.294
88,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,8900,1464,0.294
89,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,9000,1464,0.294
90,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,9100,1464,0.294
91,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,9200,1464,0.294
92,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,9300,1464,0.294
93,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,9400,1464,0.294
94,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,9500,1464,0.294
95,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,9600,1464,0.294
96,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,9700,1464,0.294
97,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,9800,1464,0.294
98,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,9900,1464,0.294
99,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,10000,1464,0.294
100,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,10100,1464,0.294
101,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,10200,1464,0.294
102,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,10300,1464,0.294
103,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,10400,1464,0.294
104,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,10500,1464,0.294
105,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,10600,1464,0.294
106,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,10700,1464,0.294
107,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,10800,1464,0.294
108,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,10900,1464,0.294
109,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,11000,1464,0.294
110,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,11100,1464,0.294
111,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,11200,1464,0.294
112,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,11300,1464,0.294
113,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,11400,1464,0.294
114,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,11500,1464,0.294
115,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,11600,1464,0.294
116,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,11700,1464,0.294
117,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,11800,1464,0.294
118,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,11900,1464,0.294
119,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,12000,1464,0.294
120,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,12100,1464,0.294
121,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,12200,1464,0.294
122,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,12300,1464,0.294
123,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,12400,1464,0.294
124,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,12500,1464,0.294
125,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,12600,1464,0.294
126,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,12700,1464,0.294
127,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,12800,1464,0.294
128,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,12900,1464,0.294
129,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,13000,1464,0.294
130,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,13100,1464,0.294
131,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,13200,1464,0.294
132,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,13300,1464,0.294
133,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,13400,1464,0.294
134,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,13500,1464,0.294
135,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,13600,1464,0.294
136,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,13700,1464,0.294
137,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,13800,1464,0.294
138,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,13900,1464,0.294
139,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,14000,1464,0.294
140,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,14100,1464,0.294
141,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,14200,1464,0.294
142,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,14300,1464,0.294
143,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,14400,1464,0.294
144,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,14500,1464,0.294
145,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,14600,1464,0.294
146,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,14700,1464,0.294
147,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,14800,1464,0.294
148,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,14900,1464,0.294
149,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,15000,1464,0.294
150,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,15100,1464,0.294
151,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,15200,1464,0.294
152,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,15300,1464,0.294
153,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,15400,1464,0.294
154,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,15500,1464,0.294
155,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,15600,1464,0.294
156,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,15700,1464,0.294
157,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,15800,1464,0.294
158,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,15900,1464,0.294
159,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,16000,1464,0.294
160,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,16100,1464,0.294
161,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,16200,1464,0.294
162,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,16300,1464,0.294
163,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,16400,1464,0.294
164,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,16500,1464,0.294
165,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,16600,1464,0.294
166,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,16700,1464,0.294
167,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,16800,1464,0.294
168,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,16900,1464,0.294
169,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,17000,1464,0.294
170,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,17100,1464,0.294
171,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,17200,1464,0.294
172,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,17300,1464,0.294
173,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,17400,1464,0.294
174,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,17500,1464,0.294
175,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,17600,1464,0.294
176,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,17700,1464,0.294
177,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,17800,1464,0.294
178,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,17900,1464,0.294
179,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,18000,1464,0.294
180,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,18100,1464,0.294
181,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,18200,1464,0.294
182,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,18300,1464,0.294
183,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,18400,1464,0.294
184,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,18500,1464,0.294
185,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,18600,1464,0.294
186,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,18700,1464,0.294
187,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,18800,1464,0.294
188,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,18900,1464,0.294
189,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,19000,1464,0.294
190,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,19100,1464,0.294
191,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,19200,1464,0.294
192,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,19300,1464,0.294
193,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,19400,1464,0.294
194,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,19500,1464,0.294
195,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,19600,1464,0.294
196,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,19700,1464,0.294
197,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,19800,1464,0.294
198,0.0012493134,306.96716,153.65445,100,0.1,55.0,3,19900,1464,0.294
