iteracion,semilla,fitness,fitness_promedio,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
0,1775340186087,0.9999113,26.35646,306.70633,204.47472,100,0.0497931,1.9925495,5,200,16,10.323
1,1775340186087,0.9999113,17.170792,306.70633,204.47472,100,0.0497931,1.9925495,5,300,16,10.323
2,1775340186087,0.9999113,13.849264,306.70633,204.47472,100,0.0497931,1.9925495,5,400,16,10.323
3,1775340186087,0.9999113,9.38183,306.70633,204.47472,100,0.0497931,1.9925495,5,500,16,10.323
4,1775340186087,0.9990921,6.632997,307.18747,204.30817,100,0.0497931,1.9925495,5,600,542,0.279
5,1775340186087,0.9958668,1.698513,307.24033,204.43423,100,0.0497931,1.9925495,5,700,656,0.34
6,1775340186087,0.9952984,1.0864332,307.06873,204.52846,100,0.0497931,1.9925495,5,800,742,0.397
7,1775340186087,0.9949665,1.0110568,307.1816,204.53783,100,0.0497931,1.9925495,5,900,812,0.464
8,1775340186087,0.9949665,0.99883604,307.1816,204.53783,100,0.0497931,1.9925495,5,1000,812,0.464
9,1775340186087,0.9949608,1.0045066,307.1925,204.5382,100,0.0497931,1.9925495,5,1100,1083,0.587
10,1775340186087,0.99495983,1.001512,307.1942,204.53983,100,0.0497931,1.9925495,5,1200,1124,0.656
11,1775340186087,0.9949589,1.0011318,307.20303,204.54182,100,0.0497931,1.9925495,5,1300,1249,0.721
12,1775340186087,0.9949589,1.0005313,307.20303,204.54182,100,0.0497931,1.9925495,5,1400,1249,0.721
13,1775340186087,0.9949589,1.003498,307.20303,204.54182,100,0.0497931,1.9925495,5,1500,1249,0.721
14,1775340186087,0.9949589,1.001108,307.20303,204.54182,100,0.0497931,1.9925495,5,1600,1249,0.721
15,1775340186087,0.9949589,0.99901205,307.20303,204.54182,100,0.0497931,1.9925495,5,1700,1249,0.721
16,1775340186087,0.9949579,1.0064394,307.19934,204.54132,100,0.0497931,1.9925495,5,1800,1772,1.026
17,1775340186087,0.9949579,0.9997367,307.19934,204.54132,100,0.0497931,1.9925495,5,1900,1772,1.026
18,1775340186087,0.9949579,0.99822265,307.19934,204.54132,100,0.0497931,1.9925495,5,2000,1772,1.026
19,1775340186087,0.9949579,1.000066,307.19934,204.54132,100,0.0497931,1.9925495,5,2100,1772,1.026
20,1775340186087,0.9949579,0.99805564,307.19934,204.54132,100,0.0497931,1.9925495,5,2200,1772,1.026
21,1775340186087,0.9949579,0.9998452,307.19934,204.54132,100,0.0497931,1.9925495,5,2300,1772,1.026
22,1775340186087,0.9949579,0.99813616,307.19934,204.54132,100,0.0497931,1.9925495,5,2400,1772,1.026
23,1775340186087,0.9949579,1.0051055,307.19934,204.54132,100,0.0497931,1.9925495,5,2500,1772,1.026
24,1775340186087,0.9949579,1.0074934,307.19934,204.54132,100,0.0497931,1.9925495,5,2600,1772,1.026
25,1775340186087,0.9949579,0.9979646,307.19934,204.54132,100,0.0497931,1.9925495,5,2700,1772,1.026
26,1775340186087,0.9949579,0.9996553,307.19934,204.54132,100,0.0497931,1.9925495,5,2800,1772,1.026
27,1775340186087,0.9949579,1.0066535,307.19934,204.54132,100,0.0497931,1.9925495,5,2900,1772,1.026
28,1775340186087,0.9949579,1.007453,307.19934,204.54132,100,0.0497931,1.9925495,5,3000,1772,1.026
29,1775340186087,0.9949579,1.0018325,307.19934,204.54132,100,0.0497931,1.9925495,5,3100,1772,1.026
30,1775340186087,0.9949579,1.0033396,307.19934,204.54132,100,0.0497931,1.9925495,5,3200,1772,1.026
31,1775340186087,0.9949579,1.0012136,307.19934,204.54132,100,0.0497931,1.9925495,5,3300,1772,1.026
32,1775340186087,0.9949579,0.9981502,307.19934,204.54132,100,0.0497931,1.9925495,5,3400,1772,1.026
33,1775340186087,0.9949579,1.0035157,307.19934,204.54132,100,0.0497931,1.9925495,5,3500,1772,1.026
34,1775340186087,0.9949579,0.9992881,307.19934,204.54132,100,0.0497931,1.9925495,5,3600,1772,1.026
35,1775340186087,0.9949579,0.9985585,307.19934,204.54132,100,0.0497931,1.9925495,5,3700,1772,1.026
36,1775340186087,0.9949579,1.0006517,307.19934,204.54132,100,0.0497931,1.9925495,5,3800,1772,1.026
37,1775340186087,0.9949579,0.99874043,307.19934,204.54132,100,0.0497931,1.9925495,5,3900,1772,1.026
38,1775340186087,0.9949579,0.9993417,307.19934,204.54132,100,0.0497931,1.9925495,5,4000,1772,1.026
39,1775340186087,0.9949579,0.99933296,307.19934,204.54132,100,0.0497931,1.9925495,5,4100,1772,1.026
40,1775340186087,0.9949579,1.0065621,307.19934,204.54132,100,0.0497931,1.9925495,5,4200,1772,1.026
41,1775340186087,0.9949579,1.0000821,307.19934,204.54132,100,0.0497931,1.9925495,5,4300,1772,1.026
42,1775340186087,0.9949579,1.0007253,307.19934,204.54132,100,0.0497931,1.9925495,5,4400,1772,1.026
43,1775340186087,0.9949579,1.0026687,307.19934,204.54132,100,0.0497931,1.9925495,5,4500,1772,1.026
44,1775340186087,0.9949579,1.0003105,307.19934,204.54132,100,0.0497931,1.9925495,5,4600,1772,1.026
45,1775340186087,0.9949579,1.0003858,307.19934,204.54132,100,0.0497931,1.9925495,5,4700,1772,1.026
46,1775340186087,0.9949579,1.0002323,307.19934,204.54132,100,0.0497931,1.9925495,5,4800,1772,1.026
47,1775340186087,0.9949579,0.9998913,307.19934,204.54132,100,0.0497931,1.9925495,5,4900,1772,1.026
48,1775340186087,0.9949579,1.0076363,307.19934,204.54132,100,0.0497931,1.9925495,5,5000,1772,1.026
49,1775340186087,0.9949579,1.0020295,307.19934,204.54132,100,0.0497931,1.9925495,5,5100,1772,1.026
50,1775340186087,0.9949579,1.0025296,307.19934,204.54132,100,0.0497931,1.9925495,5,5200,1772,1.026
51,1775340186087,0.9949579,1.0040078,307.19934,204.54132,100,0.0497931,1.9925495,5,5300,1772,1.026
52,1775340186087,0.9949579,1.0001484,307.19934,204.54132,100,0.0497931,1.9925495,5,5400,1772,1.026
53,1775340186087,0.9949579,0.9978641,307.19934,204.54132,100,0.0497931,1.9925495,5,5500,1772,1.026
54,1775340186087,0.9949579,0.9984084,307.19934,204.54132,100,0.0497931,1.9925495,5,5600,1772,1.026
55,1775340186087,0.9949579,1.0018325,307.19934,204.54132,100,0.0497931,1.9925495,5,5700,1772,1.026
56,1775340186087,0.9949579,1.0006348,307.19934,204.54132,100,0.0497931,1.9925495,5,5800,1772,1.026
57,1775340186087,0.9949579,1.0017283,307.19934,204.54132,100,0.0497931,1.9925495,5,5900,1772,1.026
58,1775340186087,0.9949579,1.0030671,307.19934,204.54132,100,0.0497931,1.9925495,5,6000,1772,1.026
59,1775340186087,0.9949579,0.99894315,307.19934,204.54132,100,0.0497931,1.9925495,5,6100,1772,1.026
60,1775340186087,0.9949579,0.9978099,307.19934,204.54132,100,0.0497931,1.9925495,5,6200,1772,1.026
61,1775340186087,0.9949579,1.000819,307.19934,204.54132,100,0.0497931,1.9925495,5,6300,1772,1.026
