iteracion,semilla,fitness,fitness_promedio,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
27,1775340217497,0.9949579,0.99910057,205.31737,153.59935,100,0.0497931,1.9925495,5,2900,1512,0.915
28,1775340217497,0.9949579,0.9988172,205.31737,153.59935,100,0.0497931,1.9925495,5,3000,1512,0.915
29,1775340217497,0.9949579,0.99718857,205.31737,153.59935,100,0.0497931,1.9925495,5,3100,1512,0.915
30,1775340217497,0.9949579,1.0044862,205.31737,153.59935,100,0.0497931,1.9925495,5,3200,1512,0.915
31,1775340217497,0.9949579,0.9966996,205.31737,153.59935,100,0.0497931,1.9925495,5,3300,1512,0.915
32,1775340217497,0.9949579,1.0048729,205.31737,153.59935,100,0.0497931,1.9925495,5,3400,1512,0.915
33,1775340217497,0.9949579,1.005796,205.31737,153.59935,100,0.0497931,1.9925495,5,3500,1512,0.915
34,1775340217497,0.9949579,0.99927115,205.31737,153.59935,100,0.0497931,1.9925495,5,3600,1512,0.915
35,1775340217497,0.9949579,1.0023535,205.31737,153.59935,100,0.0497931,1.9925495,5,3700,1512,0.915
36,1775340217497,0.9949579,1.000734,205.31737,153.59935,100,0.0497931,1.9925495,5,3800,1512,0.915
37,1775340217497,0.9949579,1.0001807,205.31737,153.59935,100,0.0497931,1.9925495,5,3900,1512,0.915
38,1775340217497,0.9949579,1.0028116,205.31737,153.59935,100,0.0497931,1.9925495,5,4000,1512,0.915
39,1775340217497,0.9949579,1.0037655,205.31737,153.59935,100,0.0497931,1.9925495,5,4100,1512,0.915
40,1775340217497,0.9949579,1.0046337,205.31737,153.59935,100,0.0497931,1.9925495,5,4200,1512,0.915
41,1775340217497,0.9949579,1.0009757,205.31737,153.59935,100,0.0497931,1.9925495,5,4300,1512,0.915
42,1775340217497,0.9949579,1.0027845,205.31737,153.59935,100,0.0497931,1.9925495,5,4400,1512,0.915
43,1775340217497,0.9949579,0.9971129,205.31737,153.59935,100,0.0497931,1.9925495,5,4500,1512,0.915
44,1775340217497,0.9949579,1.0016075,205.31737,153.59935,100,0.0497931,1.9925495,5,4600,1512,0.915
45,1775340217497,0.9949579,1.0054208,205.31737,153.59935,100,0.0497931,1.9925495,5,4700,1512,0.915
46,1775340217497,0.9949579,1.0004574,205.31737,153.59935,100,0.0497931,1.9925495,5,4800,1512,0.915
47,1775340217497,0.9949579,1.0023192,205.31737,153.59935,100,0.0497931,1.9925495,5,4900,1512,0.915
48,1775340217497,0.9949579,0.9996852,205.31737,153.59935,100,0.0497931,1.9925495,5,5000,1512,0.915
49,1775340217497,0.9949579,1.0001217,205.31737,153.59935,100,0.0497931,1.9925495,5,5100,1512,0.915
50,1775340217497,0.9949579,1.0026782,205.31737,153.59935,100,0.0497931,1.9925495,5,5200,1512,0.915
51,1775340217497,0.9949579,1.0018619,205.31737,153.59935,100,0.0497931,1.9925495,5,5300,1512,0.915
52,1775340217497,0.9949579,0.99748886,205.31737,153.59935,100,0.0497931,1.9925495,5,5400,1512,0.915
53,1775340217497,0.9949579,1.0024819,205.31737,153.59935,100,0.0497931,1.9925495,5,5500,1512,0.915
54,1775340217497,0.9949579,1.0006363,205.31737,153.59935,100,0.0497931,1.9925495,5,5600,1512,0.915
55,1775340217497,0.9949579,1.0014889,205.31737,153.59935,100,0.0497931,1.9925495,5,5700,1512,0.915
56,1775340217497,0.9949579,0.9988109,205.31737,153.59935,100,0.0497931,1.9925495,5,5800,1512,0.915
57,1775340217497,0.9949579,0.99770063,205.31737,153.59935,100,0.0497931,1.9925495,5,5900,1512,0.915
58,1775340217497,0.9949579,0.9970938,205.31737,153.59935,100,0.0497931,1.9925495,5,6000,1512,0.915
59,1775340217497,0.9949579,1.0018948,205.31737,153.59935,100,0.0497931,1.9925495,5,6100,1512,0.915
60,1775340217497,0.9949579,1.0014185,205.31737,153.59935,100,0.0497931,1.9925495,5,6200,1512,0.915
61,1775340217497,0.9949579,1.004642,205.31737,153.59935,100,0.0497931,1.9925495,5,6300,1512,0.915
62,1775340217497,0.9949579,1.001405,205.31737,153.59935,100,0.0497931,1.9925495,5,6400,1512,0.915
63,1775340217497,0.9949579,1.0008934,205.31737,153.59935,100,0.0497931,1.9925495,5,6500,1512,0.915
64,1775340217497,0.9949579,0.99634165,205.31737,153.59935,100,0.0497931,1.9925495,5,6600,1512,0.915
65,1775340217497,0.9949579,1.0088117,205.31737,153.59935,100,0.0497931,1.9925495,5,6700,1512,0.915
66,1775340217497,0.9949579,1.0012265,205.31737,153.59935,100,0.0497931,1.9925495,5,6800,1512,0.915
67,1775340217497,0.9949579,1.0010691,205.31737,153.59935,100,0.0497931,1.9925495,5,6900,1512,0.915
68,1775340217497,0.9949579,0.9999885,205.31737,153.59935,100,0.0497931,1.9925495,5,7000,1512,0.915
69,1775340217497,0.9949579,1.0043048,205.31737,153.59935,100,0.0497931,1.9925495,5,7100,1512,0.915
70,1775340217497,0.9949579,0.9973591,205.31737,153.59935,100,0.0497931,1.9925495,5,7200,1512,0.915
71,1775340217497,0.9949579,0.99584174,205.31737,153.59935,100,0.0497931,1.9925495,5,7300,1512,0.915
72,1775340217497,0.9949579,1.0033954,205.31737,153.59935,100,0.0497931,1.9925495,5,7400,1512,0.915
73,1775340217497,0.9949579,0.99845666,205.31737,153.59935,100,0.0497931,1.9925495,5,7500,1512,0.915
74,1775340217497,0.9949579,1.0034764,205.31737,153.59935,100,0.0497931,1.9925495,5,7600,1512,0.915
75,1775340217497,0.9949579,1.0008606,205.31737,153.59935,100,0.0497931,1.9925495,5,7700,1512,0.915
76,1775340217497,0.9949579,0.99936837,205.31737,153.59935,100,0.0497931,1.9925495,5,7800,1512,0.915
77,1775340217497,0.9949579,0.9986264,205.31737,153.59935,100,0.0497931,1.9925495,5,7900,1512,0.915
78,1775340217497,0.9949579,0.99739134,205.31737,153.59935,100,0.0497931,1.9925495,5,8000,1512,0.915
79,1775340217497,0.9949579,1.0019959,205.31737,153.59935,100,0.0497931,1.9925495,5,8100,1512,0.915
80,1775340217497,0.9949579,1.0012591,205.31737,153.59935,100,0.0497931,1.9925495,5,8200,1512,0.915
81,1775340217497,0.9949579,0.9962981,205.31737,153.59935,100,0.0497931,1.9925495,5,8300,1512,0.915
82,1775340217497,0.9949579,0.99495715,205.31737,153.59935,100,0.0497931,1.9925495,5,8400,1512,0.915
83,1775340217497,0.9949579,0.9979663,205.31737,153.59935,100,0.0497931,1.9925495,5,8500,1512,0.915
84,1775340217497,0.9949579,0.9960316,205.31737,153.59935,100,0.0497931,1.9925495,5,8600,1512,0.915
85,1775340217497,0.9949579,1.0056602,205.31737,153.59935,100,0.0497931,1.9925495,5,8700,1512,0.915
86,1775340217497,0.9949579,1.0007987,205.31737,153.59935,100,0.0497931,1.9925495,5,8800,1512,0.915
87,1775340217497,0.9949579,0.9990356,205.31737,153.59935,100,0.0497931,1.9925495,5,8900,1512,0.915
88,1775340217497,0.9949579,0.9971983,205.31737,153.59935,100,0.0497931,1.9925495,5,9000,1512,0.915
89,1775340217497,0.9949579,1.0069697,205.31737,153.59935,100,0.0497931,1.9925495,5,9100,1512,0.915
90,1775340217497,0.9949579,0.9984458,205.31737,153.59935,100,0.0497931,1.9925495,5,9200,1512,0.915
91,1775340217497,0.9949579,0.9978197,205.31737,153.59935,100,0.0497931,1.9925495,5,9300,1512,0.915
92,1775340217497,0.9949579,1.0025055,205.31737,153.59935,100,0.0497931,1.9925495,5,9400,1512,0.915
93,1775340217497,0.9949579,0.99818945,205.31737,153.59935,100,0.0497931,1.9925495,5,9500,1512,0.915
94,1775340217497,0.9949579,1.0030816,205.31737,153.59935,100,0.0497931,1.9925495,5,9600,1512,0.915
95,1775340217497,0.9949579,0.99877816,205.31737,153.59935,100,0.0497931,1.9925495,5,9700,1512,0.915
96,1775340217497,0.9949579,1.0008111,205.31737,153.59935,100,0.0497931,1.9925495,5,9800,1512,0.915
97,1775340217497,0.9949579,1.009146,205.31737,153.59935,100,0.0497931,1.9925495,5,9900,1512,0.915
98,1775340217497,0.9949579,0.99941874,205.31737,153.59935,100,0.0497931,1.9925495,5,10000,1512,0.915
99,1775340217497,0.9949579,1.0035454,205.31737,153.59935,100,0.0497931,1.9925495,5,10100,1512,0.915
100,1775340217497,0.9949579,1.0044508,205.31737,153.59935,100,0.0497931,1.9925495,5,10200,1512,0.915
101,1775340217497,0.9949579,1.0016184,205.31737,153.59935,100,0.0497931,1.9925495,5,10300,1512,0.915
102,1775340217497,0.9949579,0.99975455,205.31737,153.59935,100,0.0497931,1.9925495,5,10400,1512,0.915
103,1775340217497,0.9949579,0.99692637,205.31737,153.59935,100,0.0497931,1.9925495,5,10500,1512,0.915
104,1775340217497,0.9949579,0.9981099,205.31737,153.59935,100,0.0497931,1.9925495,5,10600,1512,0.915
105,1775340217497,0.9949579,1.0012407,205.31737,153.59935,100,0.0497931,1.9925495,5,10700,1512,0.915
106,1775340217497,0.9949579,1.0015059,205.31737,153.59935,100,0.0497931,1.9925495,5,10800,1512,0.915
107,1775340217497,0.9949579,1.0033355,205.31737,153.59935,100,0.0497931,1.9925495,5,10900,1512,0.915
108,1775340217497,0.9949579,0.99758285,205.31737,153.59935,100,0.0497931,1.9925495,5,11000,1512,0.915
109,1775340217497,0.9949579,1.0022271,205.31737,153.59935,100,0.0497931,1.9925495,5,11100,1512,0.915
110,1775340217497,0.9949579,0.99886614,205.31737,153.59935,100,0.0497931,1.9925495,5,11200,1512,0.915
111,1775340217497,0.9949579,1.0023705,205.31737,153.59935,100,0.0497931,1.9925495,5,11300,1512,0.915
112,1775340217497,0.9949579,0.9997543,205.31737,153.59935,100,0.0497931,1.9925495,5,11400,1512,0.915
113,1775340217497,0.9949579,0.9989706,205.31737,153.59935,100,0.0497931,1.9925495,5,11500,1512,0.915
114,1775340217497,0.9949579,0.999563,205.31737,153.59935,100,0.0497931,1.9925495,5,11600,1512,0.915
115,1775340217497,0.9949579,0.9968163,205.31737,153.59935,100,0.0497931,1.9925495,5,11700,1512,0.915
116,1775340217497,0.9949579,1.0005851,205.31737,153.59935,100,0.0497931,1.9925495,5,11800,1512,0.915
117,1775340217497,0.9949579,1.0041178,205.31737,153.59935,100,0.0497931,1.9925495,5,11900,1512,0.915
118,1775340217497,0.9949579,0.99608946,205.31737,153.59935,100,0.0497931,1.9925495,5,12000,1512,0.915
119,1775340217497,0.9949579,1.0018964,205.31737,153.59935,100,0.0497931,1.9925495,5,12100,1512,0.915
120,1775340217497,0.9949579,0.99754286,205.31737,153.59935,100,0.0497931,1.9925495,5,12200,1512,0.915
121,1775340217497,0.9949579,1.0016313,205.31737,153.59935,100,0.0497931,1.9925495,5,12300,1512,0.915
122,1775340217497,0.9949579,1.0030487,205.31737,153.59935,100,0.0497931,1.9925495,5,12400,1512,0.915
123,1775340217497,0.9949579,1.0000359,205.31737,153.59935,100,0.0497931,1.9925495,5,12500,1512,0.915
124,1775340217497,0.9949579,1.0037669,205.31737,153.59935,100,0.0497931,1.9925495,5,12600,1512,0.915
125,1775340217497,0.9949579,1.0065106,205.31737,153.59935,100,0.0497931,1.9925495,5,12700,1512,0.915
126,1775340217497,0.9949579,0.99935174,205.31737,153.59935,100,0.0497931,1.9925495,5,12800,1512,0.915
127,1775340217497,0.9949579,1.0006108,205.31737,153.59935,100,0.0497931,1.9925495,5,12900,1512,0.915
128,1775340217497,0.9949579,1.0070122,205.31737,153.59935,100,0.0497931,1.9925495,5,13000,1512,0.915
129,1775340217497,0.9949579,0.99629295,205.31737,153.59935,100,0.0497931,1.9925495,5,13100,1512,0.915
130,1775340217497,0.9949579,1.001147,205.31737,153.59935,100,0.0497931,1.9925495,5,13200,1512,0.915
131,1775340217497,0.9949579,1.0020484,205.31737,153.59935,100,0.0497931,1.9925495,5,13300,1512,0.915
132,1775340217497,0.9949579,0.9985919,205.31737,153.59935,100,0.0497931,1.9925495,5,13400,1512,0.915
133,1775340217497,0.9949579,0.9983875,205.31737,153.59935,100,0.0497931,1.9925495,5,13500,1512,0.915
134,1775340217497,0.9949579,0.99707323,205.31737,153.59935,100,0.0497931,1.9925495,5,13600,1512,0.915
135,1775340217497,0.9949579,1.0009735,205.31737,153.59935,100,0.0497931,1.9925495,5,13700,1512,0.915
136,1775340217497,0.9949579,0.9987697,205.31737,153.59935,100,0.0497931,1.9925495,5,13800,1512,0.915
137,1775340217497,0.9949579,1.0049982,205.31737,153.59935,100,0.0497931,1.9925495,5,13900,1512,0.915
138,1775340217497,0.9949579,0.99819255,205.31737,153.59935,100,0.0497931,1.9925495,5,14000,1512,0.915
139,1775340217497,0.9949579,1.0000529,205.31737,153.59935,100,0.0497931,1.9925495,5,14100,1512,0.915
140,1775340217497,0.9949579,1.002249,205.31737,153.59935,100,0.0497931,1.9925495,5,14200,1512,0.915
141,1775340217497,0.9949579,0.9982062,205.31737,153.59935,100,0.0497931,1.9925495,5,14300,1512,0.915
142,1775340217497,0.9949579,1.0007541,205.31737,153.59935,100,0.0497931,1.9925495,5,14400,1512,0.915
143,1775340217497,0.9949579,1.0008872,205.31737,153.59935,100,0.0497931,1.9925495,5,14500,1512,0.915
144,1775340217497,0.9949579,1.0037588,205.31737,153.59935,100,0.0497931,1.9925495,5,14600,1512,0.915
145,1775340217497,0.9949579,0.995499,205.31737,153.59935,100,0.0497931,1.9925495,5,14700,1512,0.915
146,1775340217497,0.9949579,0.996969,205.31737,153.59935,100,0.0497931,1.9925495,5,14800,1512,0.915
147,1775340217497,0.9949579,1.0008876,205.31737,153.59935,100,0.0497931,1.9925495,5,14900,1512,0.915
148,1775340217497,0.9949579,0.9990744,205.31737,153.59935,100,0.0497931,1.9925495,5,15000,1512,0.915
149,1775340217497,0.9949579,0.9997768,205.31737,153.59935,100,0.0497931,1.9925495,5,15100,1512,0.915
150,1775340217497,0.9949579,0.99867105,205.31737,153.59935,100,0.0497931,1.9925495,5,15200,1512,0.915
151,1775340217497,0.9949579,1.002247,205.31737,153.59935,100,0.0497931,1.9925495,5,15300,1512,0.915
152,1775340217497,0.9949579,0.9966452,205.31737,153.59935,100,0.0497931,1.9925495,5,15400,1512,0.915
153,1775340217497,0.9949579,1.0006192,205.31737,153.59935,100,0.0497931,1.9925495,5,15500,1512,0.915
154,1775340217497,0.9949579,0.9983472,205.31737,153.59935,100,0.0497931,1.9925495,5,15600,1512,0.915
155,1775340217497,0.9949579,1.0041355,205.31737,153.59935,100,0.0497931,1.9925495,5,15700,1512,0.915
156,1775340217497,0.9949579,1.0013757,205.31737,153.59935,100,0.0497931,1.9925495,5,15800,1512,0.915
157,1775340217497,0.9949579,0.9957659,205.31737,153.59935,100,0.0497931,1.9925495,5,15900,1512,0.915
158,1775340217497,0.9949579,1.0030658,205.31737,153.59935,100,0.0497931,1.9925495,5,16000,1512,0.915
159,1775340217497,0.9949579,1.0015339,205.31737,153.59935,100,0.0497931,1.9925495,5,16100,1512,0.915
160,1775340217497,0.9949579,1.0008771,205.31737,153.59935,100,0.0497931,1.9925495,5,16200,1512,0.915
161,1775340217497,0.9949579,1.0008773,205.31737,153.59935,100,0.0497931,1.9925495,5,16300,1512,0.915
162,1775340217497,0.9949579,0.9979188,205.31737,153.59935,100,0.0497931,1.9925495,5,16400,1512,0.915
163,1775340217497,0.9949579,0.99661994,205.31737,153.59935,100,0.0497931,1.9925495,5,16500,1512,0.915
164,1775340217497,0.9949579,0.9978907,205.31737,153.59935,100,0.0497931,1.9925495,5,16600,1512,0.915
