iteracion,semilla,fitness,fitness_promedio,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
0,1775340431632,2.8742285,27.727827,211.91469,205.54123,100,0.0497931,1.9925495,5,200,165,0.052
1,1775340431632,1.7967491,18.937366,403.0539,154.88463,100,0.0497931,1.9925495,5,300,266,0.062
2,1775340431632,0.52805614,12.478901,310.54977,155.65036,100,0.0497931,1.9925495,5,400,306,0.115
3,1775340431632,0.52805614,11.0999565,310.54977,155.65036,100,0.0497931,1.9925495,5,500,306,0.115
4,1775340431632,0.06577873,7.3712797,305.6067,153.11516,100,0.0497931,1.9925495,5,600,531,0.22
5,1775340431632,0.06577873,4.7668095,305.6067,153.11516,100,0.0497931,1.9925495,5,700,531,0.22
6,1775340431632,0.062169075,4.197457,305.60678,153.16705,100,0.0497931,1.9925495,5,800,781,0.319
7,1775340431632,0.015304565,1.8571953,306.94308,154.03102,100,0.0497931,1.9925495,5,900,858,0.367
8,1775340431632,0.0018939972,0.1385335,306.88556,153.58266,100,0.0497931,1.9925495,5,1000,983,0.418
9,1775340431632,4.4059753E-4,0.030126162,307.04825,153.6082,100,0.0497931,1.9925495,5,1100,1058,0.469
10,1775340431632,7.247925E-5,0.014176207,307.25208,153.61682,100,0.0497931,1.9925495,5,1200,1116,0.52
11,1775340431632,4.1007996E-5,0.0064746477,307.2376,153.61378,100,0.0497931,1.9925495,5,1300,1296,0.574
12,1775340431632,2.4795532E-5,0.01117383,307.21942,153.61513,100,0.0497931,1.9925495,5,1400,1304,0.625
13,1775340431632,4.7683716E-6,0.0040577697,307.21625,153.59938,100,0.0497931,1.9925495,5,1500,1472,0.674
14,1775340431632,0.0,0.006694527,307.19754,153.60129,100,0.0497931,1.9925495,5,1600,1584,0.726
15,1775340431632,0.0,0.0028696728,307.19754,153.60129,100,0.0497931,1.9925495,5,1700,1584,0.726
16,1775340431632,0.0,0.009454021,307.19754,153.60129,100,0.0497931,1.9925495,5,1800,1584,0.726
17,1775340431632,0.0,0.0064130877,307.19754,153.60129,100,0.0497931,1.9925495,5,1900,1584,0.726
18,1775340431632,0.0,0.0043655396,307.19754,153.60129,100,0.0497931,1.9925495,5,2000,1584,0.726
19,1775340431632,0.0,0.0057051755,307.19754,153.60129,100,0.0497931,1.9925495,5,2100,1584,0.726
20,1775340431632,0.0,0.0058321953,307.19754,153.60129,100,0.0497931,1.9925495,5,2200,1584,0.726
21,1775340431632,0.0,0.009448385,307.19754,153.60129,100,0.0497931,1.9925495,5,2300,1584,0.726
22,1775340431632,0.0,0.007680874,307.19754,153.60129,100,0.0497931,1.9925495,5,2400,1584,0.726
23,1775340431632,0.0,0.014314222,307.19754,153.60129,100,0.0497931,1.9925495,5,2500,1584,0.726
24,1775340431632,0.0,0.005889845,307.19754,153.60129,100,0.0497931,1.9925495,5,2600,1584,0.726
25,1775340431632,0.0,0.014595461,307.19754,153.60129,100,0.0497931,1.9925495,5,2700,1584,0.726
