iteracion,fitness,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
35,0.0,307.20273,153.6019,100,0.1,55.0,3,3600,1251,0.208
36,0.0,307.20273,153.6019,100,0.1,55.0,3,3700,1251,0.208
37,0.0,307.20273,153.6019,100,0.1,55.0,3,3800,1251,0.208
38,0.0,307.20273,153.6019,100,0.1,55.0,3,3900,1251,0.208
39,0.0,307.20273,153.6019,100,0.1,55.0,3,4000,1251,0.208
40,0.0,307.20273,153.6019,100,0.1,55.0,3,4100,1251,0.208
41,0.0,307.20273,153.6019,100,0.1,55.0,3,4200,1251,0.208
42,0.0,307.20273,153.6019,100,0.1,55.0,3,4300,1251,0.208
43,0.0,307.20273,153.6019,100,0.1,55.0,3,4400,1251,0.208
44,0.0,307.20273,153.6019,100,0.1,55.0,3,4500,1251,0.208
45,0.0,307.20273,153.6019,100,0.1,55.0,3,4600,1251,0.208
46,0.0,307.20273,153.6019,100,0.1,55.0,3,4700,1251,0.208
47,0.0,307.20273,153.6019,100,0.1,55.0,3,4800,1251,0.208
48,0.0,307.20273,153.6019,100,0.1,55.0,3,4900,1251,0.208
49,0.0,307.20273,153.6019,100,0.1,55.0,3,5000,1251,0.208
50,0.0,307.20273,153.6019,100,0.1,55.0,3,5100,1251,0.208
51,0.0,307.20273,153.6019,100,0.1,55.0,3,5200,1251,0.208
52,0.0,307.20273,153.6019,100,0.1,55.0,3,5300,1251,0.208
53,0.0,307.20273,153.6019,100,0.1,55.0,3,5400,1251,0.208
54,0.0,307.20273,153.6019,100,0.1,55.0,3,5500,1251,0.208
55,0.0,307.20273,153.6019,100,0.1,55.0,3,5600,1251,0.208
56,0.0,307.20273,153.6019,100,0.1,55.0,3,5700,1251,0.208
57,0.0,307.20273,153.6019,100,0.1,55.0,3,5800,1251,0.208
58,0.0,307.20273,153.6019,100,0.1,55.0,3,5900,1251,0.208
59,0.0,307.20273,153.6019,100,0.1,55.0,3,6000,1251,0.208
60,0.0,307.20273,153.6019,100,0.1,55.0,3,6100,1251,0.208
61,0.0,307.20273,153.6019,100,0.1,55.0,3,6200,1251,0.208
62,0.0,307.20273,153.6019,100,0.1,55.0,3,6300,1251,0.208
63,0.0,307.20273,153.6019,100,0.1,55.0,3,6400,1251,0.208
64,0.0,307.20273,153.6019,100,0.1,55.0,3,6500,1251,0.208
65,0.0,307.20273,153.6019,100,0.1,55.0,3,6600,1251,0.208
66,0.0,307.20273,153.6019,100,0.1,55.0,3,6700,1251,0.208
67,0.0,307.20273,153.6019,100,0.1,55.0,3,6800,1251,0.208
68,0.0,307.20273,153.6019,100,0.1,55.0,3,6900,1251,0.208
69,0.0,307.20273,153.6019,100,0.1,55.0,3,7000,1251,0.208
70,0.0,307.20273,153.6019,100,0.1,55.0,3,7100,1251,0.208
71,0.0,307.20273,153.6019,100,0.1,55.0,3,7200,1251,0.208
72,0.0,307.20273,153.6019,100,0.1,55.0,3,7300,1251,0.208
73,0.0,307.20273,153.6019,100,0.1,55.0,3,7400,1251,0.208
74,0.0,307.20273,153.6019,100,0.1,55.0,3,7500,1251,0.208
75,0.0,307.20273,153.6019,100,0.1,55.0,3,7600,1251,0.208
76,0.0,307.20273,153.6019,100,0.1,55.0,3,7700,1251,0.208
77,0.0,307.20273,153.6019,100,0.1,55.0,3,7800,1251,0.208
78,0.0,307.20273,153.6019,100,0.1,55.0,3,7900,1251,0.208
79,0.0,307.20273,153.6019,100,0.1,55.0,3,8000,1251,0.208
80,0.0,307.20273,153.6019,100,0.1,55.0,3,8100,1251,0.208
81,0.0,307.20273,153.6019,100,0.1,55.0,3,8200,1251,0.208
82,0.0,307.20273,153.6019,100,0.1,55.0,3,8300,1251,0.208
83,0.0,307.20273,153.6019,100,0.1,55.0,3,8400,1251,0.208
84,0.0,307.20273,153.6019,100,0.1,55.0,3,8500,1251,0.208
85,0.0,307.20273,153.6019,100,0.1,55.0,3,8600,1251,0.208
86,0.0,307.20273,153.6019,100,0.1,55.0,3,8700,1251,0.208
87,0.0,307.20273,153.6019,100,0.1,55.0,3,8800,1251,0.208
88,0.0,307.20273,153.6019,100,0.1,55.0,3,8900,1251,0.208
89,0.0,307.20273,153.6019,100,0.1,55.0,3,9000,1251,0.208
90,0.0,307.20273,153.6019,100,0.1,55.0,3,9100,1251,0.208
91,0.0,307.20273,153.6019,100,0.1,55.0,3,9200,1251,0.208
92,0.0,307.20273,153.6019,100,0.1,55.0,3,9300,1251,0.208
93,0.0,307.20273,153.6019,100,0.1,55.0,3,9400,1251,0.208
94,0.0,307.20273,153.6019,100,0.1,55.0,3,9500,1251,0.208
95,0.0,307.20273,153.6019,100,0.1,55.0,3,9600,1251,0.208
96,0.0,307.20273,153.6019,100,0.1,55.0,3,9700,1251,0.208
97,0.0,307.20273,153.6019,100,0.1,55.0,3,9800,1251,0.208
98,0.0,307.20273,153.6019,100,0.1,55.0,3,9900,1251,0.208
99,0.0,307.20273,153.6019,100,0.1,55.0,3,10000,1251,0.208
100,0.0,307.20273,153.6019,100,0.1,55.0,3,10100,1251,0.208
101,0.0,307.20273,153.6019,100,0.1,55.0,3,10200,1251,0.208
102,0.0,307.20273,153.6019,100,0.1,55.0,3,10300,1251,0.208
103,0.0,307.20273,153.6019,100,0.1,55.0,3,10400,1251,0.208
104,0.0,307.20273,153.6019,100,0.1,55.0,3,10500,1251,0.208
105,0.0,307.20273,153.6019,100,0.1,55.0,3,10600,1251,0.208
106,0.0,307.20273,153.6019,100,0.1,55.0,3,10700,1251,0.208
107,0.0,307.20273,153.6019,100,0.1,55.0,3,10800,1251,0.208
108,0.0,307.20273,153.6019,100,0.1,55.0,3,10900,1251,0.208
109,0.0,307.20273,153.6019,100,0.1,55.0,3,11000,1251,0.208
110,0.0,307.20273,153.6019,100,0.1,55.0,3,11100,1251,0.208
111,0.0,307.20273,153.6019,100,0.1,55.0,3,11200,1251,0.208
112,0.0,307.20273,153.6019,100,0.1,55.0,3,11300,1251,0.208
113,0.0,307.20273,153.6019,100,0.1,55.0,3,11400,1251,0.208
114,0.0,307.20273,153.6019,100,0.1,55.0,3,11500,1251,0.208
115,0.0,307.20273,153.6019,100,0.1,55.0,3,11600,1251,0.208
116,0.0,307.20273,153.6019,100,0.1,55.0,3,11700,1251,0.208
117,0.0,307.20273,153.6019,100,0.1,55.0,3,11800,1251,0.208
118,0.0,307.20273,153.6019,100,0.1,55.0,3,11900,1251,0.208
119,0.0,307.20273,153.6019,100,0.1,55.0,3,12000,1251,0.208
120,0.0,307.20273,153.6019,100,0.1,55.0,3,12100,1251,0.208
121,0.0,307.20273,153.6019,100,0.1,55.0,3,12200,1251,0.208
122,0.0,307.20273,153.6019,100,0.1,55.0,3,12300,1251,0.208
123,0.0,307.20273,153.6019,100,0.1,55.0,3,12400,1251,0.208
124,0.0,307.20273,153.6019,100,0.1,55.0,3,12500,1251,0.208
125,0.0,307.20273,153.6019,100,0.1,55.0,3,12600,1251,0.208
126,0.0,307.20273,153.6019,100,0.1,55.0,3,12700,1251,0.208
127,0.0,307.20273,153.6019,100,0.1,55.0,3,12800,1251,0.208
128,0.0,307.20273,153.6019,100,0.1,55.0,3,12900,1251,0.208
129,0.0,307.20273,153.6019,100,0.1,55.0,3,13000,1251,0.208
130,0.0,307.20273,153.6019,100,0.1,55.0,3,13100,1251,0.208
131,0.0,307.20273,153.6019,100,0.1,55.0,3,13200,1251,0.208
132,0.0,307.20273,153.6019,100,0.1,55.0,3,13300,1251,0.208
133,0.0,307.20273,153.6019,100,0.1,55.0,3,13400,1251,0.208
134,0.0,307.20273,153.6019,100,0.1,55.0,3,13500,1251,0.208
135,0.0,307.20273,153.6019,100,0.1,55.0,3,13600,1251,0.208
136,0.0,307.20273,153.6019,100,0.1,55.0,3,13700,1251,0.208
137,0.0,307.20273,153.6019,100,0.1,55.0,3,13800,1251,0.208
138,0.0,307.20273,153.6019,100,0.1,55.0,3,13900,1251,0.208
139,0.0,307.20273,153.6019,100,0.1,55.0,3,14000,1251,0.208
140,0.0,307.20273,153.6019,100,0.1,55.0,3,14100,1251,0.208
141,0.0,307.20273,153.6019,100,0.1,55.0,3,14200,1251,0.208
142,0.0,307.20273,153.6019,100,0.1,55.0,3,14300,1251,0.208
143,0.0,307.20273,153.6019,100,0.1,55.0,3,14400,1251,0.208
144,0.0,307.20273,153.6019,100,0.1,55.0,3,14500,1251,0.208
145,0.0,307.20273,153.6019,100,0.1,55.0,3,14600,1251,0.208
146,0.0,307.20273,153.6019,100,0.1,55.0,3,14700,1251,0.208
147,0.0,307.20273,153.6019,100,0.1,55.0,3,14800,1251,0.208
148,0.0,307.20273,153.6019,100,0.1,55.0,3,14900,1251,0.208
149,0.0,307.20273,153.6019,100,0.1,55.0,3,15000,1251,0.208
150,0.0,307.20273,153.6019,100,0.1,55.0,3,15100,1251,0.208
151,0.0,307.20273,153.6019,100,0.1,55.0,3,15200,1251,0.208
152,0.0,307.20273,153.6019,100,0.1,55.0,3,15300,1251,0.208
153,0.0,307.20273,153.6019,100,0.1,55.0,3,15400,1251,0.208
154,0.0,307.20273,153.6019,100,0.1,55.0,3,15500,1251,0.208
155,0.0,307.20273,153.6019,100,0.1,55.0,3,15600,1251,0.208
156,0.0,307.20273,153.6019,100,0.1,55.0,3,15700,1251,0.208
157,0.0,307.20273,153.6019,100,0.1,55.0,3,15800,1251,0.208
158,0.0,307.20273,153.6019,100,0.1,55.0,3,15900,1251,0.208
159,0.0,307.20273,153.6019,100,0.1,55.0,3,16000,1251,0.208
160,0.0,307.20273,153.6019,100,0.1,55.0,3,16100,1251,0.208
161,0.0,307.20273,153.6019,100,0.1,55.0,3,16200,1251,0.208
162,0.0,307.20273,153.6019,100,0.1,55.0,3,16300,1251,0.208
163,0.0,307.20273,153.6019,100,0.1,55.0,3,16400,1251,0.208
164,0.0,307.20273,153.6019,100,0.1,55.0,3,16500,1251,0.208
165,0.0,307.20273,153.6019,100,0.1,55.0,3,16600,1251,0.208
166,0.0,307.20273,153.6019,100,0.1,55.0,3,16700,1251,0.208
167,0.0,307.20273,153.6019,100,0.1,55.0,3,16800,1251,0.208
168,0.0,307.20273,153.6019,100,0.1,55.0,3,16900,1251,0.208
169,0.0,307.20273,153.6019,100,0.1,55.0,3,17000,1251,0.208
170,0.0,307.20273,153.6019,100,0.1,55.0,3,17100,1251,0.208
171,0.0,307.20273,153.6019,100,0.1,55.0,3,17200,1251,0.208
172,0.0,307.20273,153.6019,100,0.1,55.0,3,17300,1251,0.208
173,0.0,307.20273,153.6019,100,0.1,55.0,3,17400,1251,0.208
174,0.0,307.20273,153.6019,100,0.1,55.0,3,17500,1251,0.208
175,0.0,307.20273,153.6019,100,0.1,55.0,3,17600,1251,0.208
176,0.0,307.20273,153.6019,100,0.1,55.0,3,17700,1251,0.208
177,0.0,307.20273,153.6019,100,0.1,55.0,3,17800,1251,0.208
178,0.0,307.20273,153.6019,100,0.1,55.0,3,17900,1251,0.208
179,0.0,307.20273,153.6019,100,0.1,55.0,3,18000,1251,0.208
180,0.0,307.20273,153.6019,100,0.1,55.0,3,18100,1251,0.208
181,0.0,307.20273,153.6019,100,0.1,55.0,3,18200,1251,0.208
182,0.0,307.20273,153.6019,100,0.1,55.0,3,18300,1251,0.208
183,0.0,307.20273,153.6019,100,0.1,55.0,3,18400,1251,0.208
184,0.0,307.20273,153.6019,100,0.1,55.0,3,18500,1251,0.208
185,0.0,307.20273,153.6019,100,0.1,55.0,3,18600,1251,0.208
186,0.0,307.20273,153.6019,100,0.1,55.0,3,18700,1251,0.208
187,0.0,307.20273,153.6019,100,0.1,55.0,3,18800,1251,0.208
188,0.0,307.20273,153.6019,100,0.1,55.0,3,18900,1251,0.208
189,0.0,307.20273,153.6019,100,0.1,55.0,3,19000,1251,0.208
190,0.0,307.20273,153.6019,100,0.1,55.0,3,19100,1251,0.208
191,0.0,307.20273,153.6019,100,0.1,55.0,3,19200,1251,0.208
192,0.0,307.20273,153.6019,100,0.1,55.0,3,19300,1251,0.208
193,0.0,307.20273,153.6019,100,0.1,55.0,3,19400,1251,0.208
194,0.0,307.20273,153.6019,100,0.1,55.0,3,19500,1251,0.208
195,0.0,307.20273,153.6019,100,0.1,55.0,3,19600,1251,0.208
196,0.0,307.20273,153.6019,100,0.1,55.0,3,19700,1251,0.208
197,0.0,307.20273,153.6019,100,0.1,55.0,3,19800,1251,0.208
198,0.0,307.20273,153.6019,100,0.1,55.0,3,19900,1251,0.208
199,0.0,307.20273,153.6019,100,0.1,55.0,3,20000,1251,0.208
200,0.0,307.20273,153.6019,100,0.1,55.0,3,20100,1251,0.208
201,0.0,307.20273,153.6019,100,0.1,55.0,3,20200,1251,0.208
202,0.0,307.20273,153.6019,100,0.1,55.0,3,20300,1251,0.208
203,0.0,307.20273,153.6019,100,0.1,55.0,3,20400,1251,0.208
204,0.0,307.20273,153.6019,100,0.1,55.0,3,20500,1251,0.208
205,0.0,307.20273,153.6019,100,0.1,55.0,3,20600,1251,0.208
206,0.0,307.20273,153.6019,100,0.1,55.0,3,20700,1251,0.208
207,0.0,307.20273,153.6019,100,0.1,55.0,3,20800,1251,0.208
208,0.0,307.20273,153.6019,100,0.1,55.0,3,20900,1251,0.208
209,0.0,307.20273,153.6019,100,0.1,55.0,3,21000,1251,0.208
210,0.0,307.20273,153.6019,100,0.1,55.0,3,21100,1251,0.208
211,0.0,307.20273,153.6019,100,0.1,55.0,3,21200,1251,0.208
212,0.0,307.20273,153.6019,100,0.1,55.0,3,21300,1251,0.208
213,0.0,307.20273,153.6019,100,0.1,55.0,3,21400,1251,0.208
214,0.0,307.20273,153.6019,100,0.1,55.0,3,21500,1251,0.208
215,0.0,307.20273,153.6019,100,0.1,55.0,3,21600,1251,0.208
216,0.0,307.20273,153.6019,100,0.1,55.0,3,21700,1251,0.208
217,0.0,307.20273,153.6019,100,0.1,55.0,3,21800,1251,0.208
218,0.0,307.20273,153.6019,100,0.1,55.0,3,21900,1251,0.208
219,0.0,307.20273,153.6019,100,0.1,55.0,3,22000,1251,0.208
220,0.0,307.20273,153.6019,100,0.1,55.0,3,22100,1251,0.208
221,0.0,307.20273,153.6019,100,0.1,55.0,3,22200,1251,0.208
222,0.0,307.20273,153.6019,100,0.1,55.0,3,22300,1251,0.208
223,0.0,307.20273,153.6019,100,0.1,55.0,3,22400,1251,0.208
224,0.0,307.20273,153.6019,100,0.1,55.0,3,22500,1251,0.208
225,0.0,307.20273,153.6019,100,0.1,55.0,3,22600,1251,0.208
226,0.0,307.20273,153.6019,100,0.1,55.0,3,22700,1251,0.208
227,0.0,307.20273,153.6019,100,0.1,55.0,3,22800,1251,0.208
228,0.0,307.20273,153.6019,100,0.1,55.0,3,22900,1251,0.208
229,0.0,307.20273,153.6019,100,0.1,55.0,3,23000,1251,0.208
230,0.0,307.20273,153.6019,100,0.1,55.0,3,23100,1251,0.208
231,0.0,307.20273,153.6019,100,0.1,55.0,3,23200,1251,0.208
232,0.0,307.20273,153.6019,100,0.1,55.0,3,23300,1251,0.208
233,0.0,307.20273,153.6019,100,0.1,55.0,3,23400,1251,0.208
234,0.0,307.20273,153.6019,100,0.1,55.0,3,23500,1251,0.208
235,0.0,307.20273,153.6019,100,0.1,55.0,3,23600,1251,0.208
236,0.0,307.20273,153.6019,100,0.1,55.0,3,23700,1251,0.208
237,0.0,307.20273,153.6019,100,0.1,55.0,3,23800,1251,0.208
238,0.0,307.20273,153.6019,100,0.1,55.0,3,23900,1251,0.208
239,0.0,307.20273,153.6019,100,0.1,55.0,3,24000,1251,0.208
240,0.0,307.20273,153.6019,100,0.1,55.0,3,24100,1251,0.208
241,0.0,307.20273,153.6019,100,0.1,55.0,3,24200,1251,0.208
242,0.0,307.20273,153.6019,100,0.1,55.0,3,24300,1251,0.208
243,0.0,307.20273,153.6019,100,0.1,55.0,3,24400,1251,0.208
244,0.0,307.20273,153.6019,100,0.1,55.0,3,24500,1251,0.208
245,0.0,307.20273,153.6019,100,0.1,55.0,3,24600,1251,0.208
246,0.0,307.20273,153.6019,100,0.1,55.0,3,24700,1251,0.208
247,0.0,307.20273,153.6019,100,0.1,55.0,3,24800,1251,0.208
248,0.0,307.20273,153.6019,100,0.1,55.0,3,24900,1251,0.208
249,0.0,307.20273,153.6019,100,0.1,55.0,3,25000,1251,0.208
250,0.0,307.20273,153.6019,100,0.1,55.0,3,25100,1251,0.208
251,0.0,307.20273,153.6019,100,0.1,55.0,3,25200,1251,0.208
252,0.0,307.20273,153.6019,100,0.1,55.0,3,25300,1251,0.208
253,0.0,307.20273,153.6019,100,0.1,55.0,3,25400,1251,0.208
254,0.0,307.20273,153.6019,100,0.1,55.0,3,25500,1251,0.208
255,0.0,307.20273,153.6019,100,0.1,55.0,3,25600,1251,0.208
256,0.0,307.20273,153.6019,100,0.1,55.0,3,25700,1251,0.208
257,0.0,307.20273,153.6019,100,0.1,55.0,3,25800,1251,0.208
258,0.0,307.20273,153.6019,100,0.1,55.0,3,25900,1251,0.208
259,0.0,307.20273,153.6019,100,0.1,55.0,3,26000,1251,0.208
260,0.0,307.20273,153.6019,100,0.1,55.0,3,26100,1251,0.208
261,0.0,307.20273,153.6019,100,0.1,55.0,3,26200,1251,0.208
262,0.0,307.20273,153.6019,100,0.1,55.0,3,26300,1251,0.208
263,0.0,307.20273,153.6019,100,0.1,55.0,3,26400,1251,0.208
264,0.0,307.20273,153.6019,100,0.1,55.0,3,26500,1251,0.208
265,0.0,307.20273,153.6019,100,0.1,55.0,3,26600,1251,0.208
266,0.0,307.20273,153.6019,100,0.1,55.0,3,26700,1251,0.208
267,0.0,307.20273,153.6019,100,0.1,55.0,3,26800,1251,0.208
268,0.0,307.20273,153.6019,100,0.1,55.0,3,26900,1251,0.208
269,0.0,307.20273,153.6019,100,0.1,55.0,3,27000,1251,0.208
270,0.0,307.20273,153.6019,100,0.1,55.0,3,27100,1251,0.208
271,0.0,307.20273,153.6019,100,0.1,55.0,3,27200,1251,0.208
272,0.0,307.20273,153.6019,100,0.1,55.0,3,27300,1251,0.208
273,0.0,307.20273,153.6019,100,0.1,55.0,3,27400,1251,0.208
274,0.0,307.20273,153.6019,100,0.1,55.0,3,27500,1251,0.208
275,0.0,307.20273,153.6019,100,0.1,55.0,3,27600,1251,0.208
276,0.0,307.20273,153.6019,100,0.1,55.0,3,27700,1251,0.208
277,0.0,307.20273,153.6019,100,0.1,55.0,3,27800,1251,0.208
278,0.0,307.20273,153.6019,100,0.1,55.0,3,27900,1251,0.208
279,0.0,307.20273,153.6019,100,0.1,55.0,3,28000,1251,0.208
280,0.0,307.20273,153.6019,100,0.1,55.0,3,28100,1251,0.208
281,0.0,307.20273,153.6019,100,0.1,55.0,3,28200,1251,0.208
282,0.0,307.20273,153.6019,100,0.1,55.0,3,28300,1251,0.208
283,0.0,307.20273,153.6019,100,0.1,55.0,3,28400,1251,0.208
284,0.0,307.20273,153.6019,100,0.1,55.0,3,28500,1251,0.208
285,0.0,307.20273,153.6019,100,0.1,55.0,3,28600,1251,0.208
286,0.0,307.20273,153.6019,100,0.1,55.0,3,28700,1251,0.208
287,0.0,307.20273,153.6019,100,0.1,55.0,3,28800,1251,0.208
288,0.0,307.20273,153.6019,100,0.1,55.0,3,28900,1251,0.208
289,0.0,307.20273,153.6019,100,0.1,55.0,3,29000,1251,0.208
290,0.0,307.20273,153.6019,100,0.1,55.0,3,29100,1251,0.208
291,0.0,307.20273,153.6019,100,0.1,55.0,3,29200,1251,0.208
292,0.0,307.20273,153.6019,100,0.1,55.0,3,29300,1251,0.208
293,0.0,307.20273,153.6019,100,0.1,55.0,3,29400,1251,0.208
294,0.0,307.20273,153.6019,100,0.1,55.0,3,29500,1251,0.208
295,0.0,307.20273,153.6019,100,0.1,55.0,3,29600,1251,0.208
296,0.0,307.20273,153.6019,100,0.1,55.0,3,29700,1251,0.208
297,0.0,307.20273,153.6019,100,0.1,55.0,3,29800,1251,0.208
298,0.0,307.20273,153.6019,100,0.1,55.0,3,29900,1251,0.208
299,0.0,307.20273,153.6019,100,0.1,55.0,3,30000,1251,0.208
300,0.0,307.20273,153.6019,100,0.1,55.0,3,30100,1251,0.208
301,0.0,307.20273,153.6019,100,0.1,55.0,3,30200,1251,0.208
302,0.0,307.20273,153.6019,100,0.1,55.0,3,30300,1251,0.208
303,0.0,307.20273,153.6019,100,0.1,55.0,3,30400,1251,0.208
304,0.0,307.20273,153.6019,100,0.1,55.0,3,30500,1251,0.208
305,0.0,307.20273,153.6019,100,0.1,55.0,3,30600,1251,0.208
306,0.0,307.20273,153.6019,100,0.1,55.0,3,30700,1251,0.208
307,0.0,307.20273,153.6019,100,0.1,55.0,3,30800,1251,0.208
308,0.0,307.20273,153.6019,100,0.1,55.0,3,30900,1251,0.208
309,0.0,307.20273,153.6019,100,0.1,55.0,3,31000,1251,0.208
310,0.0,307.20273,153.6019,100,0.1,55.0,3,31100,1251,0.208
311,0.0,307.20273,153.6019,100,0.1,55.0,3,31200,1251,0.208
312,0.0,307.20273,153.6019,100,0.1,55.0,3,31300,1251,0.208
313,0.0,307.20273,153.6019,100,0.1,55.0,3,31400,1251,0.208
314,0.0,307.20273,153.6019,100,0.1,55.0,3,31500,1251,0.208
315,0.0,307.20273,153.6019,100,0.1,55.0,3,31600,1251,0.208
316,0.0,307.20273,153.6019,100,0.1,55.0,3,31700,1251,0.208
317,0.0,307.20273,153.6019,100,0.1,55.0,3,31800,1251,0.208
318,0.0,307.20273,153.6019,100,0.1,55.0,3,31900,1251,0.208
319,0.0,307.20273,153.6019,100,0.1,55.0,3,32000,1251,0.208
320,0.0,307.20273,153.6019,100,0.1,55.0,3,32100,1251,0.208
321,0.0,307.20273,153.6019,100,0.1,55.0,3,32200,1251,0.208
322,0.0,307.20273,153.6019,100,0.1,55.0,3,32300,1251,0.208
323,0.0,307.20273,153.6019,100,0.1,55.0,3,32400,1251,0.208
324,0.0,307.20273,153.6019,100,0.1,55.0,3,32500,1251,0.208
325,0.0,307.20273,153.6019,100,0.1,55.0,3,32600,1251,0.208
326,0.0,307.20273,153.6019,100,0.1,55.0,3,32700,1251,0.208
327,0.0,307.20273,153.6019,100,0.1,55.0,3,32800,1251,0.208
328,0.0,307.20273,153.6019,100,0.1,55.0,3,32900,1251,0.208
329,0.0,307.20273,153.6019,100,0.1,55.0,3,33000,1251,0.208
330,0.0,307.20273,153.6019,100,0.1,55.0,3,33100,1251,0.208
331,0.0,307.20273,153.6019,100,0.1,55.0,3,33200,1251,0.208
332,0.0,307.20273,153.6019,100,0.1,55.0,3,33300,1251,0.208
333,0.0,307.20273,153.6019,100,0.1,55.0,3,33400,1251,0.208
334,0.0,307.20273,153.6019,100,0.1,55.0,3,33500,1251,0.208
335,0.0,307.20273,153.6019,100,0.1,55.0,3,33600,1251,0.208
336,0.0,307.20273,153.6019,100,0.1,55.0,3,33700,1251,0.208
337,0.0,307.20273,153.6019,100,0.1,55.0,3,33800,1251,0.208
338,0.0,307.20273,153.6019,100,0.1,55.0,3,33900,1251,0.208
339,0.0,307.20273,153.6019,100,0.1,55.0,3,34000,1251,0.208
340,0.0,307.20273,153.6019,100,0.1,55.0,3,34100,1251,0.208
341,0.0,307.20273,153.6019,100,0.1,55.0,3,34200,1251,0.208
342,0.0,307.20273,153.6019,100,0.1,55.0,3,34300,1251,0.208
343,0.0,307.20273,153.6019,100,0.1,55.0,3,34400,1251,0.208
344,0.0,307.20273,153.6019,100,0.1,55.0,3,34500,1251,0.208
345,0.0,307.20273,153.6019,100,0.1,55.0,3,34600,1251,0.208
346,0.0,307.20273,153.6019,100,0.1,55.0,3,34700,1251,0.208
347,0.0,307.20273,153.6019,100,0.1,55.0,3,34800,1251,0.208
348,0.0,307.20273,153.6019,100,0.1,55.0,3,34900,1251,0.208
349,0.0,307.20273,153.6019,100,0.1,55.0,3,35000,1251,0.208
350,0.0,307.20273,153.6019,100,0.1,55.0,3,35100,1251,0.208
351,0.0,307.20273,153.6019,100,0.1,55.0,3,35200,1251,0.208
352,0.0,307.20273,153.6019,100,0.1,55.0,3,35300,1251,0.208
353,0.0,307.20273,153.6019,100,0.1,55.0,3,35400,1251,0.208
354,0.0,307.20273,153.6019,100,0.1,55.0,3,35500,1251,0.208
355,0.0,307.20273,153.6019,100,0.1,55.0,3,35600,1251,0.208
356,0.0,307.20273,153.6019,100,0.1,55.0,3,35700,1251,0.208
357,0.0,307.20273,153.6019,100,0.1,55.0,3,35800,1251,0.208
358,0.0,307.20273,153.6019,100,0.1,55.0,3,35900,1251,0.208
359,0.0,307.20273,153.6019,100,0.1,55.0,3,36000,1251,0.208
360,0.0,307.20273,153.6019,100,0.1,55.0,3,36100,1251,0.208
361,0.0,307.20273,153.6019,100,0.1,55.0,3,36200,1251,0.208
362,0.0,307.20273,153.6019,100,0.1,55.0,3,36300,1251,0.208
363,0.0,307.20273,153.6019,100,0.1,55.0,3,36400,1251,0.208
