iteracion,semilla,fitness,fitness_promedio,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
0,1775340238397,0.059553146,26.513063,307.49426,152.7248,100,0.0497931,1.9925495,5,200,159,0.088
1,1775340238397,0.059553146,18.05864,307.49426,152.7248,100,0.0497931,1.9925495,5,300,159,0.088
2,1775340238397,0.059553146,15.725073,307.49426,152.7248,100,0.0497931,1.9925495,5,400,159,0.088
3,1775340238397,0.059553146,13.013947,307.49426,152.7248,100,0.0497931,1.9925495,5,500,159,0.088
4,1775340238397,0.059553146,12.567016,307.49426,152.7248,100,0.0497931,1.9925495,5,600,159,0.088
5,1775340238397,0.059553146,10.327261,307.49426,152.7248,100,0.0497931,1.9925495,5,700,159,0.088
6,1775340238397,0.059553146,10.027055,307.49426,152.7248,100,0.0497931,1.9925495,5,800,159,0.088
7,1775340238397,0.059553146,9.902477,307.49426,152.7248,100,0.0497931,1.9925495,5,900,159,0.088
8,1775340238397,0.059553146,6.7189875,307.49426,152.7248,100,0.0497931,1.9925495,5,1000,159,0.088
9,1775340238397,0.0060777664,3.2065115,306.70056,153.466,100,0.0497931,1.9925495,5,1100,1064,0.605
10,1775340238397,0.004255295,0.35409537,307.3896,153.38264,100,0.0497931,1.9925495,5,1200,1119,0.672
11,1775340238397,0.0010232925,0.043488055,306.97668,153.56738,100,0.0497931,1.9925495,5,1300,1258,0.734
12,1775340238397,4.0912628E-4,0.013941307,307.05307,153.59602,100,0.0497931,1.9925495,5,1400,1306,0.79
13,1775340238397,4.2915344E-5,0.011496973,307.22314,153.62071,100,0.0497931,1.9925495,5,1500,1401,0.861
14,1775340238397,1.9073486E-6,0.012471028,307.20444,153.596,100,0.0497931,1.9925495,5,1600,1511,0.92
15,1775340238397,0.0,0.0063621043,307.1965,153.60144,100,0.0497931,1.9925495,5,1700,1619,0.976
16,1775340238397,0.0,0.007228346,307.1965,153.60144,100,0.0497931,1.9925495,5,1800,1619,0.976
17,1775340238397,0.0,0.0074111843,307.1965,153.60144,100,0.0497931,1.9925495,5,1900,1619,0.976
18,1775340238397,0.0,0.010566759,307.1965,153.60144,100,0.0497931,1.9925495,5,2000,1619,0.976
19,1775340238397,0.0,0.0028019333,307.1965,153.60144,100,0.0497931,1.9925495,5,2100,1619,0.976
20,1775340238397,0.0,0.007562046,307.1965,153.60144,100,0.0497931,1.9925495,5,2200,1619,0.976
21,1775340238397,0.0,0.004621735,307.1965,153.60144,100,0.0497931,1.9925495,5,2300,1619,0.976
22,1775340238397,0.0,0.008490591,307.1965,153.60144,100,0.0497931,1.9925495,5,2400,1619,0.976
23,1775340238397,0.0,0.010408716,307.1965,153.60144,100,0.0497931,1.9925495,5,2500,1619,0.976
24,1775340238397,0.0,0.00844121,307.1965,153.60144,100,0.0497931,1.9925495,5,2600,1619,0.976
25,1775340238397,0.0,0.0068174936,307.1965,153.60144,100,0.0497931,1.9925495,5,2700,1619,0.976
26,1775340238397,0.0,0.007910223,307.1965,153.60144,100,0.0497931,1.9925495,5,2800,1619,0.976
27,1775340238397,0.0,0.0058514024,307.1965,153.60144,100,0.0497931,1.9925495,5,2900,1619,0.976
28,1775340238397,0.0,0.0044603823,307.1965,153.60144,100,0.0497931,1.9925495,5,3000,1619,0.976
29,1775340238397,0.0,0.009384288,307.1965,153.60144,100,0.0497931,1.9925495,5,3100,1619,0.976
30,1775340238397,0.0,0.008111686,307.1965,153.60144,100,0.0497931,1.9925495,5,3200,1619,0.976
31,1775340238397,0.0,0.00985487,307.1965,153.60144,100,0.0497931,1.9925495,5,3300,1619,0.976
32,1775340238397,0.0,0.006367178,307.1965,153.60144,100,0.0497931,1.9925495,5,3400,1619,0.976
33,1775340238397,0.0,0.0051831817,307.1965,153.60144,100,0.0497931,1.9925495,5,3500,1619,0.976
34,1775340238397,0.0,0.002745161,307.1965,153.60144,100,0.0497931,1.9925495,5,3600,1619,0.976
35,1775340238397,0.0,0.004684038,307.1965,153.60144,100,0.0497931,1.9925495,5,3700,1619,0.976
36,1775340238397,0.0,0.0063281343,307.1965,153.60144,100,0.0497931,1.9925495,5,3800,1619,0.976
37,1775340238397,0.0,0.0075722886,307.1965,153.60144,100,0.0497931,1.9925495,5,3900,1619,0.976
38,1775340238397,0.0,0.0030134488,307.1965,153.60144,100,0.0497931,1.9925495,5,4000,1619,0.976
39,1775340238397,0.0,0.011464243,307.1965,153.60144,100,0.0497931,1.9925495,5,4100,1619,0.976
40,1775340238397,0.0,0.00400341,307.1965,153.60144,100,0.0497931,1.9925495,5,4200,1619,0.976
41,1775340238397,0.0,0.0076171397,307.1965,153.60144,100,0.0497931,1.9925495,5,4300,1619,0.976
42,1775340238397,0.0,0.009575234,307.1965,153.60144,100,0.0497931,1.9925495,5,4400,1619,0.976
43,1775340238397,0.0,0.0056252386,307.1965,153.60144,100,0.0497931,1.9925495,5,4500,1619,0.976
44,1775340238397,0.0,0.0038104248,307.1965,153.60144,100,0.0497931,1.9925495,5,4600,1619,0.976
45,1775340238397,0.0,0.0049347403,307.1965,153.60144,100,0.0497931,1.9925495,5,4700,1619,0.976
46,1775340238397,0.0,0.0034112358,307.1965,153.60144,100,0.0497931,1.9925495,5,4800,1619,0.976
47,1775340238397,0.0,0.010478764,307.1965,153.60144,100,0.0497931,1.9925495,5,4900,1619,0.976
48,1775340238397,0.0,0.007205753,307.1965,153.60144,100,0.0497931,1.9925495,5,5000,1619,0.976
49,1775340238397,0.0,0.0024859142,307.1965,153.60144,100,0.0497931,1.9925495,5,5100,1619,0.976
50,1775340238397,0.0,0.004744272,307.1965,153.60144,100,0.0497931,1.9925495,5,5200,1619,0.976
51,1775340238397,0.0,0.004761572,307.1965,153.60144,100,0.0497931,1.9925495,5,5300,1619,0.976
52,1775340238397,0.0,0.0029203224,307.1965,153.60144,100,0.0497931,1.9925495,5,5400,1619,0.976
53,1775340238397,0.0,0.008169021,307.1965,153.60144,100,0.0497931,1.9925495,5,5500,1619,0.976
54,1775340238397,0.0,0.005689478,307.1965,153.60144,100,0.0497931,1.9925495,5,5600,1619,0.976
55,1775340238397,0.0,0.0018478871,307.1965,153.60144,100,0.0497931,1.9925495,5,5700,1619,0.976
56,1775340238397,0.0,0.00500103,307.1965,153.60144,100,0.0497931,1.9925495,5,5800,1619,0.976
57,1775340238397,0.0,0.004722557,307.1965,153.60144,100,0.0497931,1.9925495,5,5900,1619,0.976
58,1775340238397,0.0,0.010582924,307.1965,153.60144,100,0.0497931,1.9925495,5,6000,1619,0.976
59,1775340238397,0.0,0.008213892,307.1965,153.60144,100,0.0497931,1.9925495,5,6100,1619,0.976
60,1775340238397,0.0,0.004675989,307.1965,153.60144,100,0.0497931,1.9925495,5,6200,1619,0.976
61,1775340238397,0.0,0.0036071301,307.1965,153.60144,100,0.0497931,1.9925495,5,6300,1619,0.976
62,1775340238397,0.0,0.015955323,307.1965,153.60144,100,0.0497931,1.9925495,5,6400,1619,0.976
63,1775340238397,0.0,9.077549E-4,307.1965,153.60144,100,0.0497931,1.9925495,5,6500,1619,0.976
64,1775340238397,0.0,0.0071538733,307.1965,153.60144,100,0.0497931,1.9925495,5,6600,1619,0.976
65,1775340238397,0.0,0.0030045318,307.1965,153.60144,100,0.0497931,1.9925495,5,6700,1619,0.976
66,1775340238397,0.0,0.0047066305,307.1965,153.60144,100,0.0497931,1.9925495,5,6800,1619,0.976
67,1775340238397,0.0,0.0074336245,307.1965,153.60144,100,0.0497931,1.9925495,5,6900,1619,0.976
68,1775340238397,0.0,0.007652159,307.1965,153.60144,100,0.0497931,1.9925495,5,7000,1619,0.976
69,1775340238397,0.0,0.0046827984,307.1965,153.60144,100,0.0497931,1.9925495,5,7100,1619,0.976
70,1775340238397,0.0,0.012798719,307.1965,153.60144,100,0.0497931,1.9925495,5,7200,1619,0.976
71,1775340238397,0.0,0.00848938,307.1965,153.60144,100,0.0497931,1.9925495,5,7300,1619,0.976
72,1775340238397,0.0,0.0031092167,307.1965,153.60144,100,0.0497931,1.9925495,5,7400,1619,0.976
73,1775340238397,0.0,0.0076135634,307.1965,153.60144,100,0.0497931,1.9925495,5,7500,1619,0.976
74,1775340238397,0.0,0.006669426,307.1965,153.60144,100,0.0497931,1.9925495,5,7600,1619,0.976
75,1775340238397,0.0,0.011061077,307.1965,153.60144,100,0.0497931,1.9925495,5,7700,1619,0.976
76,1775340238397,0.0,0.010456791,307.1965,153.60144,100,0.0497931,1.9925495,5,7800,1619,0.976
77,1775340238397,0.0,0.011559543,307.1965,153.60144,100,0.0497931,1.9925495,5,7900,1619,0.976
78,1775340238397,0.0,0.0072412016,307.1965,153.60144,100,0.0497931,1.9925495,5,8000,1619,0.976
79,1775340238397,0.0,0.010231495,307.1965,153.60144,100,0.0497931,1.9925495,5,8100,1619,0.976
80,1775340238397,0.0,0.0071952725,307.1965,153.60144,100,0.0497931,1.9925495,5,8200,1619,0.976
81,1775340238397,0.0,0.01137352,307.1965,153.60144,100,0.0497931,1.9925495,5,8300,1619,0.976
82,1775340238397,0.0,0.0023776817,307.1965,153.60144,100,0.0497931,1.9925495,5,8400,1619,0.976
83,1775340238397,0.0,0.0068359566,307.1965,153.60144,100,0.0497931,1.9925495,5,8500,1619,0.976
84,1775340238397,0.0,0.00981471,307.1965,153.60144,100,0.0497931,1.9925495,5,8600,1619,0.976
85,1775340238397,0.0,0.0027615356,307.1965,153.60144,100,0.0497931,1.9925495,5,8700,1619,0.976
86,1775340238397,0.0,0.0,307.1965,153.60144,100,0.0497931,1.9925495,5,8800,1619,0.976
87,1775340238397,0.0,0.0028538895,307.1965,153.60144,100,0.0497931,1.9925495,5,8900,1619,0.976
