iteracion,semilla,fitness,fitness_promedio,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
23,1775340362346,0.0,0.0032257938,307.20175,153.60164,100,0.0497931,1.9925495,5,2500,1353,0.624
24,1775340362346,0.0,0.0057214163,307.20175,153.60164,100,0.0497931,1.9925495,5,2600,1353,0.624
25,1775340362346,0.0,0.0026446534,307.20175,153.60164,100,0.0497931,1.9925495,5,2700,1353,0.624
26,1775340362346,0.0,0.004597368,307.20175,153.60164,100,0.0497931,1.9925495,5,2800,1353,0.624
27,1775340362346,0.0,0.008207807,307.20175,153.60164,100,0.0497931,1.9925495,5,2900,1353,0.624
28,1775340362346,0.0,0.010025758,307.20175,153.60164,100,0.0497931,1.9925495,5,3000,1353,0.624
29,1775340362346,0.0,0.007112503,307.20175,153.60164,100,0.0497931,1.9925495,5,3100,1353,0.624
30,1775340362346,0.0,0.0033869839,307.20175,153.60164,100,0.0497931,1.9925495,5,3200,1353,0.624
31,1775340362346,0.0,0.007325411,307.20175,153.60164,100,0.0497931,1.9925495,5,3300,1353,0.624
32,1775340362346,0.0,0.004090767,307.20175,153.60164,100,0.0497931,1.9925495,5,3400,1353,0.624
33,1775340362346,0.0,0.0049781515,307.20175,153.60164,100,0.0497931,1.9925495,5,3500,1353,0.624
34,1775340362346,0.0,0.011728334,307.20175,153.60164,100,0.0497931,1.9925495,5,3600,1353,0.624
35,1775340362346,0.0,0.010659113,307.20175,153.60164,100,0.0497931,1.9925495,5,3700,1353,0.624
36,1775340362346,0.0,0.005510311,307.20175,153.60164,100,0.0497931,1.9925495,5,3800,1353,0.624
37,1775340362346,0.0,0.01236042,307.20175,153.60164,100,0.0497931,1.9925495,5,3900,1353,0.624
38,1775340362346,0.0,0.0020626546,307.20175,153.60164,100,0.0497931,1.9925495,5,4000,1353,0.624
39,1775340362346,0.0,0.006817007,307.20175,153.60164,100,0.0497931,1.9925495,5,4100,1353,0.624
40,1775340362346,0.0,0.008245106,307.20175,153.60164,100,0.0497931,1.9925495,5,4200,1353,0.624
41,1775340362346,0.0,0.007978201,307.20175,153.60164,100,0.0497931,1.9925495,5,4300,1353,0.624
42,1775340362346,0.0,0.0045164777,307.20175,153.60164,100,0.0497931,1.9925495,5,4400,1353,0.624
43,1775340362346,0.0,0.008779697,307.20175,153.60164,100,0.0497931,1.9925495,5,4500,1353,0.624
44,1775340362346,0.0,0.0023194314,307.20175,153.60164,100,0.0497931,1.9925495,5,4600,1353,0.624
45,1775340362346,0.0,0.01019619,307.20175,153.60164,100,0.0497931,1.9925495,5,4700,1353,0.624
46,1775340362346,0.0,0.0,307.20175,153.60164,100,0.0497931,1.9925495,5,4800,1353,0.624
47,1775340362346,0.0,0.012116175,307.20175,153.60164,100,0.0497931,1.9925495,5,4900,1353,0.624
48,1775340362346,0.0,0.011324024,307.20175,153.60164,100,0.0497931,1.9925495,5,5000,1353,0.624
49,1775340362346,0.0,0.0076759243,307.20175,153.60164,100,0.0497931,1.9925495,5,5100,1353,0.624
50,1775340362346,0.0,0.0046251584,307.20175,153.60164,100,0.0497931,1.9925495,5,5200,1353,0.624
51,1775340362346,0.0,0.006888838,307.20175,153.60164,100,0.0497931,1.9925495,5,5300,1353,0.624
52,1775340362346,0.0,0.0072819614,307.20175,153.60164,100,0.0497931,1.9925495,5,5400,1353,0.624
53,1775340362346,0.0,0.0050380514,307.20175,153.60164,100,0.0497931,1.9925495,5,5500,1353,0.624
54,1775340362346,0.0,0.0066591166,307.20175,153.60164,100,0.0497931,1.9925495,5,5600,1353,0.624
55,1775340362346,0.0,0.0010391044,307.20175,153.60164,100,0.0497931,1.9925495,5,5700,1353,0.624
56,1775340362346,0.0,0.01430193,307.20175,153.60164,100,0.0497931,1.9925495,5,5800,1353,0.624
57,1775340362346,0.0,0.0075957966,307.20175,153.60164,100,0.0497931,1.9925495,5,5900,1353,0.624
58,1775340362346,0.0,0.0031144714,307.20175,153.60164,100,0.0497931,1.9925495,5,6000,1353,0.624
59,1775340362346,0.0,0.007387333,307.20175,153.60164,100,0.0497931,1.9925495,5,6100,1353,0.624
60,1775340362346,0.0,0.011438131,307.20175,153.60164,100,0.0497931,1.9925495,5,6200,1353,0.624
61,1775340362346,0.0,0.004714842,307.20175,153.60164,100,0.0497931,1.9925495,5,6300,1353,0.624
62,1775340362346,0.0,0.007989712,307.20175,153.60164,100,0.0497931,1.9925495,5,6400,1353,0.624
63,1775340362346,0.0,0.0053972914,307.20175,153.60164,100,0.0497931,1.9925495,5,6500,1353,0.624
64,1775340362346,0.0,0.007380848,307.20175,153.60164,100,0.0497931,1.9925495,5,6600,1353,0.624
65,1775340362346,0.0,0.010839338,307.20175,153.60164,100,0.0497931,1.9925495,5,6700,1353,0.624
66,1775340362346,0.0,0.00484355,307.20175,153.60164,100,0.0497931,1.9925495,5,6800,1353,0.624
67,1775340362346,0.0,0.0016161347,307.20175,153.60164,100,0.0497931,1.9925495,5,6900,1353,0.624
68,1775340362346,0.0,0.0044288253,307.20175,153.60164,100,0.0497931,1.9925495,5,7000,1353,0.624
69,1775340362346,0.0,0.0025750636,307.20175,153.60164,100,0.0497931,1.9925495,5,7100,1353,0.624
70,1775340362346,0.0,0.003222885,307.20175,153.60164,100,0.0497931,1.9925495,5,7200,1353,0.624
71,1775340362346,0.0,0.0025236225,307.20175,153.60164,100,0.0497931,1.9925495,5,7300,1353,0.624
72,1775340362346,0.0,0.0021239852,307.20175,153.60164,100,0.0497931,1.9925495,5,7400,1353,0.624
73,1775340362346,0.0,0.007992754,307.20175,153.60164,100,0.0497931,1.9925495,5,7500,1353,0.624
74,1775340362346,0.0,0.0048216344,307.20175,153.60164,100,0.0497931,1.9925495,5,7600,1353,0.624
75,1775340362346,0.0,0.008867226,307.20175,153.60164,100,0.0497931,1.9925495,5,7700,1353,0.624
76,1775340362346,0.0,0.012918844,307.20175,153.60164,100,0.0497931,1.9925495,5,7800,1353,0.624
77,1775340362346,0.0,0.011538334,307.20175,153.60164,100,0.0497931,1.9925495,5,7900,1353,0.624
78,1775340362346,0.0,0.004535122,307.20175,153.60164,100,0.0497931,1.9925495,5,8000,1353,0.624
79,1775340362346,0.0,0.007514696,307.20175,153.60164,100,0.0497931,1.9925495,5,8100,1353,0.624
80,1775340362346,0.0,0.00747159,307.20175,153.60164,100,0.0497931,1.9925495,5,8200,1353,0.624
81,1775340362346,0.0,0.0060265637,307.20175,153.60164,100,0.0497931,1.9925495,5,8300,1353,0.624
82,1775340362346,0.0,0.01319952,307.20175,153.60164,100,0.0497931,1.9925495,5,8400,1353,0.624
83,1775340362346,0.0,0.00433033,307.20175,153.60164,100,0.0497931,1.9925495,5,8500,1353,0.624
84,1775340362346,0.0,0.0053939912,307.20175,153.60164,100,0.0497931,1.9925495,5,8600,1353,0.624
85,1775340362346,0.0,0.0043056104,307.20175,153.60164,100,0.0497931,1.9925495,5,8700,1353,0.624
86,1775340362346,0.0,0.0037871837,307.20175,153.60164,100,0.0497931,1.9925495,5,8800,1353,0.624
87,1775340362346,0.0,0.009517603,307.20175,153.60164,100,0.0497931,1.9925495,5,8900,1353,0.624
88,1775340362346,0.0,0.0054516983,307.20175,153.60164,100,0.0497931,1.9925495,5,9000,1353,0.624
89,1775340362346,0.0,0.005172491,307.20175,153.60164,100,0.0497931,1.9925495,5,9100,1353,0.624
90,1775340362346,0.0,0.0046425057,307.20175,153.60164,100,0.0497931,1.9925495,5,9200,1353,0.624
91,1775340362346,0.0,0.0039426517,307.20175,153.60164,100,0.0497931,1.9925495,5,9300,1353,0.624
92,1775340362346,0.0,0.007464924,307.20175,153.60164,100,0.0497931,1.9925495,5,9400,1353,0.624
93,1775340362346,0.0,0.0053799916,307.20175,153.60164,100,0.0497931,1.9925495,5,9500,1353,0.624
94,1775340362346,0.0,0.008000727,307.20175,153.60164,100,0.0497931,1.9925495,5,9600,1353,0.624
95,1775340362346,0.0,0.009161625,307.20175,153.60164,100,0.0497931,1.9925495,5,9700,1353,0.624
96,1775340362346,0.0,0.0051131533,307.20175,153.60164,100,0.0497931,1.9925495,5,9800,1353,0.624
97,1775340362346,0.0,7.899666E-4,307.20175,153.60164,100,0.0497931,1.9925495,5,9900,1353,0.624
98,1775340362346,0.0,0.006378212,307.20175,153.60164,100,0.0497931,1.9925495,5,10000,1353,0.624
99,1775340362346,0.0,0.0051076887,307.20175,153.60164,100,0.0497931,1.9925495,5,10100,1353,0.624
100,1775340362346,0.0,0.008181295,307.20175,153.60164,100,0.0497931,1.9925495,5,10200,1353,0.624
101,1775340362346,0.0,0.0081761265,307.20175,153.60164,100,0.0497931,1.9925495,5,10300,1353,0.624
102,1775340362346,0.0,0.0072810175,307.20175,153.60164,100,0.0497931,1.9925495,5,10400,1353,0.624
103,1775340362346,0.0,0.0038914299,307.20175,153.60164,100,0.0497931,1.9925495,5,10500,1353,0.624
104,1775340362346,0.0,0.0033477307,307.20175,153.60164,100,0.0497931,1.9925495,5,10600,1353,0.624
105,1775340362346,0.0,0.005985441,307.20175,153.60164,100,0.0497931,1.9925495,5,10700,1353,0.624
106,1775340362346,0.0,0.008944521,307.20175,153.60164,100,0.0497931,1.9925495,5,10800,1353,0.624
107,1775340362346,0.0,2.791214E-4,307.20175,153.60164,100,0.0497931,1.9925495,5,10900,1353,0.624
108,1775340362346,0.0,0.003064251,307.20175,153.60164,100,0.0497931,1.9925495,5,11000,1353,0.624
109,1775340362346,0.0,0.0024899673,307.20175,153.60164,100,0.0497931,1.9925495,5,11100,1353,0.624
110,1775340362346,0.0,0.005428505,307.20175,153.60164,100,0.0497931,1.9925495,5,11200,1353,0.624
111,1775340362346,0.0,4.0397645E-5,307.20175,153.60164,100,0.0497931,1.9925495,5,11300,1353,0.624
112,1775340362346,0.0,0.00835988,307.20175,153.60164,100,0.0497931,1.9925495,5,11400,1353,0.624
113,1775340362346,0.0,0.0039325235,307.20175,153.60164,100,0.0497931,1.9925495,5,11500,1353,0.624
114,1775340362346,0.0,0.012845373,307.20175,153.60164,100,0.0497931,1.9925495,5,11600,1353,0.624
115,1775340362346,0.0,0.0019196129,307.20175,153.60164,100,0.0497931,1.9925495,5,11700,1353,0.624
116,1775340362346,0.0,0.01361619,307.20175,153.60164,100,0.0497931,1.9925495,5,11800,1353,0.624
117,1775340362346,0.0,0.007910499,307.20175,153.60164,100,0.0497931,1.9925495,5,11900,1353,0.624
118,1775340362346,0.0,0.014174232,307.20175,153.60164,100,0.0497931,1.9925495,5,12000,1353,0.624
119,1775340362346,0.0,0.0109975245,307.20175,153.60164,100,0.0497931,1.9925495,5,12100,1353,0.624
120,1775340362346,0.0,0.004440422,307.20175,153.60164,100,0.0497931,1.9925495,5,12200,1353,0.624
121,1775340362346,0.0,0.006334314,307.20175,153.60164,100,0.0497931,1.9925495,5,12300,1353,0.624
122,1775340362346,0.0,0.009521198,307.20175,153.60164,100,0.0497931,1.9925495,5,12400,1353,0.624
123,1775340362346,0.0,0.011522541,307.20175,153.60164,100,0.0497931,1.9925495,5,12500,1353,0.624
124,1775340362346,0.0,0.007646284,307.20175,153.60164,100,0.0497931,1.9925495,5,12600,1353,0.624
125,1775340362346,0.0,0.010423746,307.20175,153.60164,100,0.0497931,1.9925495,5,12700,1353,0.624
126,1775340362346,0.0,0.007374983,307.20175,153.60164,100,0.0497931,1.9925495,5,12800,1353,0.624
127,1775340362346,0.0,0.009823417,307.20175,153.60164,100,0.0497931,1.9925495,5,12900,1353,0.624
128,1775340362346,0.0,0.006153021,307.20175,153.60164,100,0.0497931,1.9925495,5,13000,1353,0.624
129,1775340362346,0.0,0.005364952,307.20175,153.60164,100,0.0497931,1.9925495,5,13100,1353,0.624
130,1775340362346,0.0,0.0078624915,307.20175,153.60164,100,0.0497931,1.9925495,5,13200,1353,0.624
131,1775340362346,0.0,0.004771261,307.20175,153.60164,100,0.0497931,1.9925495,5,13300,1353,0.624
132,1775340362346,0.0,0.0024518871,307.20175,153.60164,100,0.0497931,1.9925495,5,13400,1353,0.624
133,1775340362346,0.0,0.010697288,307.20175,153.60164,100,0.0497931,1.9925495,5,13500,1353,0.624
134,1775340362346,0.0,0.0016454124,307.20175,153.60164,100,0.0497931,1.9925495,5,13600,1353,0.624
135,1775340362346,0.0,0.005484238,307.20175,153.60164,100,0.0497931,1.9925495,5,13700,1353,0.624
136,1775340362346,0.0,0.0060287667,307.20175,153.60164,100,0.0497931,1.9925495,5,13800,1353,0.624
137,1775340362346,0.0,0.013910647,307.20175,153.60164,100,0.0497931,1.9925495,5,13900,1353,0.624
138,1775340362346,0.0,0.0071148397,307.20175,153.60164,100,0.0497931,1.9925495,5,14000,1353,0.624
139,1775340362346,0.0,0.0035954285,307.20175,153.60164,100,0.0497931,1.9925495,5,14100,1353,0.624
140,1775340362346,0.0,0.0032531738,307.20175,153.60164,100,0.0497931,1.9925495,5,14200,1353,0.624
141,1775340362346,0.0,0.0025501251,307.20175,153.60164,100,0.0497931,1.9925495,5,14300,1353,0.624
142,1775340362346,0.0,0.0045305346,307.20175,153.60164,100,0.0497931,1.9925495,5,14400,1353,0.624
143,1775340362346,0.0,0.010453501,307.20175,153.60164,100,0.0497931,1.9925495,5,14500,1353,0.624
144,1775340362346,0.0,0.013051386,307.20175,153.60164,100,0.0497931,1.9925495,5,14600,1353,0.624
145,1775340362346,0.0,0.0024433231,307.20175,153.60164,100,0.0497931,1.9925495,5,14700,1353,0.624
146,1775340362346,0.0,0.0018180084,307.20175,153.60164,100,0.0497931,1.9925495,5,14800,1353,0.624
147,1775340362346,0.0,0.0045824335,307.20175,153.60164,100,0.0497931,1.9925495,5,14900,1353,0.624
148,1775340362346,0.0,0.007656212,307.20175,153.60164,100,0.0497931,1.9925495,5,15000,1353,0.624
149,1775340362346,0.0,0.002970419,307.20175,153.60164,100,0.0497931,1.9925495,5,15100,1353,0.624
150,1775340362346,0.0,0.011574116,307.20175,153.60164,100,0.0497931,1.9925495,5,15200,1353,0.624
151,1775340362346,0.0,0.0045341873,307.20175,153.60164,100,0.0497931,1.9925495,5,15300,1353,0.624
152,1775340362346,0.0,0.0060110185,307.20175,153.60164,100,0.0497931,1.9925495,5,15400,1353,0.624
153,1775340362346,0.0,0.0054944037,307.20175,153.60164,100,0.0497931,1.9925495,5,15500,1353,0.624
154,1775340362346,0.0,0.0076727676,307.20175,153.60164,100,0.0497931,1.9925495,5,15600,1353,0.624
155,1775340362346,0.0,0.006963949,307.20175,153.60164,100,0.0497931,1.9925495,5,15700,1353,0.624
156,1775340362346,0.0,0.0053478815,307.20175,153.60164,100,0.0497931,1.9925495,5,15800,1353,0.624
157,1775340362346,0.0,0.01159668,307.20175,153.60164,100,0.0497931,1.9925495,5,15900,1353,0.624
158,1775340362346,0.0,0.0028824424,307.20175,153.60164,100,0.0497931,1.9925495,5,16000,1353,0.624
159,1775340362346,0.0,0.002455635,307.20175,153.60164,100,0.0497931,1.9925495,5,16100,1353,0.624
160,1775340362346,0.0,0.001492405,307.20175,153.60164,100,0.0497931,1.9925495,5,16200,1353,0.624
161,1775340362346,0.0,0.005075331,307.20175,153.60164,100,0.0497931,1.9925495,5,16300,1353,0.624
162,1775340362346,0.0,0.0047787665,307.20175,153.60164,100,0.0497931,1.9925495,5,16400,1353,0.624
