iteracion,fitness,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
90,0.06991577,308.74622,153.02841,100,0.1,55.0,3,9100,6400,1.058
91,0.06991577,308.74622,153.02841,100,0.1,55.0,3,9200,6400,1.058
92,0.06991577,308.74622,153.02841,100,0.1,55.0,3,9300,6400,1.058
93,0.06991577,308.74622,153.02841,100,0.1,55.0,3,9400,6400,1.058
94,0.06991577,308.74622,153.02841,100,0.1,55.0,3,9500,6400,1.058
95,0.06991577,308.74622,153.02841,100,0.1,55.0,3,9600,6400,1.058
96,0.06991577,308.74622,153.02841,100,0.1,55.0,3,9700,6400,1.058
97,0.06991577,308.74622,153.02841,100,0.1,55.0,3,9800,6400,1.058
98,0.06991577,308.74622,153.02841,100,0.1,55.0,3,9900,6400,1.058
99,0.06991577,308.74622,153.02841,100,0.1,55.0,3,10000,6400,1.058
100,0.06991577,308.74622,153.02841,100,0.1,55.0,3,10100,6400,1.058
101,0.06991577,308.74622,153.02841,100,0.1,55.0,3,10200,6400,1.058
102,0.06991577,308.74622,153.02841,100,0.1,55.0,3,10300,6400,1.058
103,0.06991577,308.74622,153.02841,100,0.1,55.0,3,10400,6400,1.058
104,0.06991577,308.74622,153.02841,100,0.1,55.0,3,10500,6400,1.058
105,0.06991577,308.74622,153.02841,100,0.1,55.0,3,10600,6400,1.058
106,0.06991577,308.74622,153.02841,100,0.1,55.0,3,10700,6400,1.058
107,0.06991577,308.74622,153.02841,100,0.1,55.0,3,10800,6400,1.058
108,0.06991577,308.74622,153.02841,100,0.1,55.0,3,10900,6400,1.058
109,0.06991577,308.74622,153.02841,100,0.1,55.0,3,11000,6400,1.058
110,0.06991577,308.74622,153.02841,100,0.1,55.0,3,11100,6400,1.058
111,0.06991577,308.74622,153.02841,100,0.1,55.0,3,11200,6400,1.058
112,0.06991577,308.74622,153.02841,100,0.1,55.0,3,11300,6400,1.058
113,0.06991577,308.74622,153.02841,100,0.1,55.0,3,11400,6400,1.058
114,0.06991577,308.74622,153.02841,100,0.1,55.0,3,11500,6400,1.058
115,0.06991577,308.74622,153.02841,100,0.1,55.0,3,11600,6400,1.058
116,0.06991577,308.74622,153.02841,100,0.1,55.0,3,11700,6400,1.058
117,0.06991577,308.74622,153.02841,100,0.1,55.0,3,11800,6400,1.058
118,0.06991577,308.74622,153.02841,100,0.1,55.0,3,11900,6400,1.058
119,0.06991577,308.74622,153.02841,100,0.1,55.0,3,12000,6400,1.058
120,0.06991577,308.74622,153.02841,100,0.1,55.0,3,12100,6400,1.058
121,0.06991577,308.74622,153.02841,100,0.1,55.0,3,12200,6400,1.058
122,0.06991577,308.74622,153.02841,100,0.1,55.0,3,12300,6400,1.058
123,0.06991577,308.74622,153.02841,100,0.1,55.0,3,12400,6400,1.058
124,0.06991577,308.74622,153.02841,100,0.1,55.0,3,12500,6400,1.058
125,0.06991577,308.74622,153.02841,100,0.1,55.0,3,12600,6400,1.058
126,0.06991577,308.74622,153.02841,100,0.1,55.0,3,12700,6400,1.058
127,0.06991577,308.74622,153.02841,100,0.1,55.0,3,12800,6400,1.058
128,0.06991577,308.74622,153.02841,100,0.1,55.0,3,12900,6400,1.058
129,0.06991577,308.74622,153.02841,100,0.1,55.0,3,13000,6400,1.058
130,0.06991577,308.74622,153.02841,100,0.1,55.0,3,13100,6400,1.058
131,0.06991577,308.74622,153.02841,100,0.1,55.0,3,13200,6400,1.058
132,0.06991577,308.74622,153.02841,100,0.1,55.0,3,13300,6400,1.058
133,0.06991577,308.74622,153.02841,100,0.1,55.0,3,13400,6400,1.058
134,0.06991577,308.74622,153.02841,100,0.1,55.0,3,13500,6400,1.058
135,0.06991577,308.74622,153.02841,100,0.1,55.0,3,13600,6400,1.058
136,0.06991577,308.74622,153.02841,100,0.1,55.0,3,13700,6400,1.058
137,0.06991577,308.74622,153.02841,100,0.1,55.0,3,13800,6400,1.058
138,0.06991577,308.74622,153.02841,100,0.1,55.0,3,13900,6400,1.058
139,0.06991577,308.74622,153.02841,100,0.1,55.0,3,14000,6400,1.058
140,0.06991577,308.74622,153.02841,100,0.1,55.0,3,14100,6400,1.058
141,0.06991577,308.74622,153.02841,100,0.1,55.0,3,14200,6400,1.058
142,0.06991577,308.74622,153.02841,100,0.1,55.0,3,14300,6400,1.058
143,0.06991577,308.74622,153.02841,100,0.1,55.0,3,14400,6400,1.058
144,0.06991577,308.74622,153.02841,100,0.1,55.0,3,14500,6400,1.058
145,0.06991577,308.74622,153.02841,100,0.1,55.0,3,14600,6400,1.058
146,0.06991577,308.74622,153.02841,100,0.1,55.0,3,14700,6400,1.058
147,0.06991577,308.74622,153.02841,100,0.1,55.0,3,14800,6400,1.058
148,0.06991577,308.74622,153.02841,100,0.1,55.0,3,14900,6400,1.058
149,0.06991577,308.74622,153.02841,100,0.1,55.0,3,15000,6400,1.058
150,0.06991577,308.74622,153.02841,100,0.1,55.0,3,15100,6400,1.058
151,0.06991577,308.74622,153.02841,100,0.1,55.0,3,15200,6400,1.058
152,0.06991577,308.74622,153.02841,100,0.1,55.0,3,15300,6400,1.058
153,0.06991577,308.74622,153.02841,100,0.1,55.0,3,15400,6400,1.058
154,0.06991577,308.74622,153.02841,100,0.1,55.0,3,15500,6400,1.058
155,0.06991577,308.74622,153.02841,100,0.1,55.0,3,15600,6400,1.058
156,0.06991577,308.74622,153.02841,100,0.1,55.0,3,15700,6400,1.058
157,0.06991577,308.74622,153.02841,100,0.1,55.0,3,15800,6400,1.058
158,0.06991577,308.74622,153.02841,100,0.1,55.0,3,15900,6400,1.058
159,0.06991577,308.74622,153.02841,100,0.1,55.0,3,16000,6400,1.058
160,0.06991577,308.74622,153.02841,100,0.1,55.0,3,16100,6400,1.058
161,0.06991577,308.74622,153.02841,100,0.1,55.0,3,16200,6400,1.058
162,0.06991577,308.74622,153.02841,100,0.1,55.0,3,16300,6400,1.058
163,0.06991577,308.74622,153.02841,100,0.1,55.0,3,16400,6400,1.058
164,0.06991577,308.74622,153.02841,100,0.1,55.0,3,16500,6400,1.058
165,0.06991577,308.74622,153.02841,100,0.1,55.0,3,16600,6400,1.058
166,0.06991577,308.74622,153.02841,100,0.1,55.0,3,16700,6400,1.058
167,0.06991577,308.74622,153.02841,100,0.1,55.0,3,16800,6400,1.058
168,0.06991577,308.74622,153.02841,100,0.1,55.0,3,16900,6400,1.058
169,0.06991577,308.74622,153.02841,100,0.1,55.0,3,17000,6400,1.058
170,0.06991577,308.74622,153.02841,100,0.1,55.0,3,17100,6400,1.058
171,0.06991577,308.74622,153.02841,100,0.1,55.0,3,17200,6400,1.058
172,0.06991577,308.74622,153.02841,100,0.1,55.0,3,17300,6400,1.058
173,0.06991577,308.74622,153.02841,100,0.1,55.0,3,17400,6400,1.058
174,0.06991577,308.74622,153.02841,100,0.1,55.0,3,17500,6400,1.058
175,0.06991577,308.74622,153.02841,100,0.1,55.0,3,17600,6400,1.058
176,0.06991577,308.74622,153.02841,100,0.1,55.0,3,17700,6400,1.058
177,0.06991577,308.74622,153.02841,100,0.1,55.0,3,17800,6400,1.058
178,0.06991577,308.74622,153.02841,100,0.1,55.0,3,17900,6400,1.058
179,0.06991577,308.74622,153.02841,100,0.1,55.0,3,18000,6400,1.058
180,0.06991577,308.74622,153.02841,100,0.1,55.0,3,18100,6400,1.058
181,0.06991577,308.74622,153.02841,100,0.1,55.0,3,18200,6400,1.058
182,0.06991577,308.74622,153.02841,100,0.1,55.0,3,18300,6400,1.058
183,0.06991577,308.74622,153.02841,100,0.1,55.0,3,18400,6400,1.058
184,0.06991577,308.74622,153.02841,100,0.1,55.0,3,18500,6400,1.058
185,0.06991577,308.74622,153.02841,100,0.1,55.0,3,18600,6400,1.058
186,0.06991577,308.74622,153.02841,100,0.1,55.0,3,18700,6400,1.058
187,0.06991577,308.74622,153.02841,100,0.1,55.0,3,18800,6400,1.058
188,0.06991577,308.74622,153.02841,100,0.1,55.0,3,18900,6400,1.058
189,0.06991577,308.74622,153.02841,100,0.1,55.0,3,19000,6400,1.058
190,0.06991577,308.74622,153.02841,100,0.1,55.0,3,19100,6400,1.058
191,0.06991577,308.74622,153.02841,100,0.1,55.0,3,19200,6400,1.058
192,0.06991577,308.74622,153.02841,100,0.1,55.0,3,19300,6400,1.058
193,0.06991577,308.74622,153.02841,100,0.1,55.0,3,19400,6400,1.058
194,0.06991577,308.74622,153.02841,100,0.1,55.0,3,19500,6400,1.058
195,0.06991577,308.74622,153.02841,100,0.1,55.0,3,19600,6400,1.058
196,0.06991577,308.74622,153.02841,100,0.1,55.0,3,19700,6400,1.058
197,0.06991577,308.74622,153.02841,100,0.1,55.0,3,19800,6400,1.058
198,0.06991577,308.74622,153.02841,100,0.1,55.0,3,19900,6400,1.058
199,0.06991577,308.74622,153.02841,100,0.1,55.0,3,20000,6400,1.058
200,0.06991577,308.74622,153.02841,100,0.1,55.0,3,20100,6400,1.058
201,0.06991577,308.74622,153.02841,100,0.1,55.0,3,20200,6400,1.058
202,0.06991577,308.74622,153.02841,100,0.1,55.0,3,20300,6400,1.058
203,0.06991577,308.74622,153.02841,100,0.1,55.0,3,20400,6400,1.058
204,0.06991577,308.74622,153.02841,100,0.1,55.0,3,20500,6400,1.058
205,0.06991577,308.74622,153.02841,100,0.1,55.0,3,20600,6400,1.058
206,0.06991577,308.74622,153.02841,100,0.1,55.0,3,20700,6400,1.058
207,0.06991577,308.74622,153.02841,100,0.1,55.0,3,20800,6400,1.058
208,0.06991577,308.74622,153.02841,100,0.1,55.0,3,20900,6400,1.058
209,0.06991577,308.74622,153.02841,100,0.1,55.0,3,21000,6400,1.058
210,0.06991577,308.74622,153.02841,100,0.1,55.0,3,21100,6400,1.058
211,0.06991577,308.74622,153.02841,100,0.1,55.0,3,21200,6400,1.058
212,0.06991577,308.74622,153.02841,100,0.1,55.0,3,21300,6400,1.058
213,0.06991577,308.74622,153.02841,100,0.1,55.0,3,21400,6400,1.058
214,0.06991577,308.74622,153.02841,100,0.1,55.0,3,21500,6400,1.058
215,0.06991577,308.74622,153.02841,100,0.1,55.0,3,21600,6400,1.058
216,0.06991577,308.74622,153.02841,100,0.1,55.0,3,21700,6400,1.058
217,0.06991577,308.74622,153.02841,100,0.1,55.0,3,21800,6400,1.058
218,0.06991577,308.74622,153.02841,100,0.1,55.0,3,21900,6400,1.058
219,0.06991577,308.74622,153.02841,100,0.1,55.0,3,22000,6400,1.058
220,0.06991577,308.74622,153.02841,100,0.1,55.0,3,22100,6400,1.058
221,0.06991577,308.74622,153.02841,100,0.1,55.0,3,22200,6400,1.058
222,0.06991577,308.74622,153.02841,100,0.1,55.0,3,22300,6400,1.058
223,0.06991577,308.74622,153.02841,100,0.1,55.0,3,22400,6400,1.058
224,0.06991577,308.74622,153.02841,100,0.1,55.0,3,22500,6400,1.058
225,0.06991577,308.74622,153.02841,100,0.1,55.0,3,22600,6400,1.058
226,0.06991577,308.74622,153.02841,100,0.1,55.0,3,22700,6400,1.058
227,0.06991577,308.74622,153.02841,100,0.1,55.0,3,22800,6400,1.058
228,0.06991577,308.74622,153.02841,100,0.1,55.0,3,22900,6400,1.058
229,0.06991577,308.74622,153.02841,100,0.1,55.0,3,23000,6400,1.058
230,0.06991577,308.74622,153.02841,100,0.1,55.0,3,23100,6400,1.058
231,0.06991577,308.74622,153.02841,100,0.1,55.0,3,23200,6400,1.058
232,0.06991577,308.74622,153.02841,100,0.1,55.0,3,23300,6400,1.058
233,0.06991577,308.74622,153.02841,100,0.1,55.0,3,23400,6400,1.058
234,0.06991577,308.74622,153.02841,100,0.1,55.0,3,23500,6400,1.058
235,0.06991577,308.74622,153.02841,100,0.1,55.0,3,23600,6400,1.058
236,0.06991577,308.74622,153.02841,100,0.1,55.0,3,23700,6400,1.058
237,0.06991577,308.74622,153.02841,100,0.1,55.0,3,23800,6400,1.058
238,0.06991577,308.74622,153.02841,100,0.1,55.0,3,23900,6400,1.058
239,0.06991577,308.74622,153.02841,100,0.1,55.0,3,24000,6400,1.058
240,0.06991577,308.74622,153.02841,100,0.1,55.0,3,24100,6400,1.058
241,0.06991577,308.74622,153.02841,100,0.1,55.0,3,24200,6400,1.058
242,0.06991577,308.74622,153.02841,100,0.1,55.0,3,24300,6400,1.058
243,0.06991577,308.74622,153.02841,100,0.1,55.0,3,24400,6400,1.058
244,0.06991577,308.74622,153.02841,100,0.1,55.0,3,24500,6400,1.058
245,0.06991577,308.74622,153.02841,100,0.1,55.0,3,24600,6400,1.058
246,0.06991577,308.74622,153.02841,100,0.1,55.0,3,24700,6400,1.058
247,0.06991577,308.74622,153.02841,100,0.1,55.0,3,24800,6400,1.058
248,0.06991577,308.74622,153.02841,100,0.1,55.0,3,24900,6400,1.058
249,0.06991577,308.74622,153.02841,100,0.1,55.0,3,25000,6400,1.058
250,0.06991577,308.74622,153.02841,100,0.1,55.0,3,25100,6400,1.058
251,0.06991577,308.74622,153.02841,100,0.1,55.0,3,25200,6400,1.058
252,0.06991577,308.74622,153.02841,100,0.1,55.0,3,25300,6400,1.058
253,0.06991577,308.74622,153.02841,100,0.1,55.0,3,25400,6400,1.058
254,0.06991577,308.74622,153.02841,100,0.1,55.0,3,25500,6400,1.058
255,0.06991577,308.74622,153.02841,100,0.1,55.0,3,25600,6400,1.058
256,0.06991577,308.74622,153.02841,100,0.1,55.0,3,25700,6400,1.058
257,0.06991577,308.74622,153.02841,100,0.1,55.0,3,25800,6400,1.058
258,0.06991577,308.74622,153.02841,100,0.1,55.0,3,25900,6400,1.058
259,0.06991577,308.74622,153.02841,100,0.1,55.0,3,26000,6400,1.058
260,0.06991577,308.74622,153.02841,100,0.1,55.0,3,26100,6400,1.058
261,0.06991577,308.74622,153.02841,100,0.1,55.0,3,26200,6400,1.058
262,0.06991577,308.74622,153.02841,100,0.1,55.0,3,26300,6400,1.058
263,0.06991577,308.74622,153.02841,100,0.1,55.0,3,26400,6400,1.058
264,0.06991577,308.74622,153.02841,100,0.1,55.0,3,26500,6400,1.058
265,0.06991577,308.74622,153.02841,100,0.1,55.0,3,26600,6400,1.058
266,0.06991577,308.74622,153.02841,100,0.1,55.0,3,26700,6400,1.058
267,0.06991577,308.74622,153.02841,100,0.1,55.0,3,26800,6400,1.058
268,0.06991577,308.74622,153.02841,100,0.1,55.0,3,26900,6400,1.058
269,0.06991577,308.74622,153.02841,100,0.1,55.0,3,27000,6400,1.058
270,0.06991577,308.74622,153.02841,100,0.1,55.0,3,27100,6400,1.058
271,0.06991577,308.74622,153.02841,100,0.1,55.0,3,27200,6400,1.058
272,0.06991577,308.74622,153.02841,100,0.1,55.0,3,27300,6400,1.058
273,0.06991577,308.74622,153.02841,100,0.1,55.0,3,27400,6400,1.058
274,0.06991577,308.74622,153.02841,100,0.1,55.0,3,27500,6400,1.058
275,0.06991577,308.74622,153.02841,100,0.1,55.0,3,27600,6400,1.058
276,0.06991577,308.74622,153.02841,100,0.1,55.0,3,27700,6400,1.058
277,0.06991577,308.74622,153.02841,100,0.1,55.0,3,27800,6400,1.058
278,0.06991577,308.74622,153.02841,100,0.1,55.0,3,27900,6400,1.058
279,0.06991577,308.74622,153.02841,100,0.1,55.0,3,28000,6400,1.058
280,0.06991577,308.74622,153.02841,100,0.1,55.0,3,28100,6400,1.058
281,0.06991577,308.74622,153.02841,100,0.1,55.0,3,28200,6400,1.058
282,0.06991577,308.74622,153.02841,100,0.1,55.0,3,28300,6400,1.058
283,0.06991577,308.74622,153.02841,100,0.1,55.0,3,28400,6400,1.058
284,0.06991577,308.74622,153.02841,100,0.1,55.0,3,28500,6400,1.058
285,0.06991577,308.74622,153.02841,100,0.1,55.0,3,28600,6400,1.058
286,0.06991577,308.74622,153.02841,100,0.1,55.0,3,28700,6400,1.058
287,0.06991577,308.74622,153.02841,100,0.1,55.0,3,28800,6400,1.058
288,0.06991577,308.74622,153.02841,100,0.1,55.0,3,28900,6400,1.058
289,0.06991577,308.74622,153.02841,100,0.1,55.0,3,29000,6400,1.058
290,0.06991577,308.74622,153.02841,100,0.1,55.0,3,29100,6400,1.058
291,0.06991577,308.74622,153.02841,100,0.1,55.0,3,29200,6400,1.058
292,0.06991577,308.74622,153.02841,100,0.1,55.0,3,29300,6400,1.058
293,0.06991577,308.74622,153.02841,100,0.1,55.0,3,29400,6400,1.058
294,0.06991577,308.74622,153.02841,100,0.1,55.0,3,29500,6400,1.058
295,0.06991577,308.74622,153.02841,100,0.1,55.0,3,29600,6400,1.058
296,0.06991577,308.74622,153.02841,100,0.1,55.0,3,29700,6400,1.058
297,0.06991577,308.74622,153.02841,100,0.1,55.0,3,29800,6400,1.058
298,0.06991577,308.74622,153.02841,100,0.1,55.0,3,29900,6400,1.058
299,0.06991577,308.74622,153.02841,100,0.1,55.0,3,30000,6400,1.058
300,0.06991577,308.74622,153.02841,100,0.1,55.0,3,30100,6400,1.058
301,0.06991577,308.74622,153.02841,100,0.1,55.0,3,30200,6400,1.058
302,0.06991577,308.74622,153.02841,100,0.1,55.0,3,30300,6400,1.058
303,0.06991577,308.74622,153.02841,100,0.1,55.0,3,30400,6400,1.058
304,0.06991577,308.74622,153.02841,100,0.1,55.0,3,30500,6400,1.058
305,0.06991577,308.74622,153.02841,100,0.1,55.0,3,30600,6400,1.058
306,0.06991577,308.74622,153.02841,100,0.1,55.0,3,30700,6400,1.058
307,0.06991577,308.74622,153.02841,100,0.1,55.0,3,30800,6400,1.058
308,0.06991577,308.74622,153.02841,100,0.1,55.0,3,30900,6400,1.058
309,0.06991577,308.74622,153.02841,100,0.1,55.0,3,31000,6400,1.058
310,0.06991577,308.74622,153.02841,100,0.1,55.0,3,31100,6400,1.058
311,0.06991577,308.74622,153.02841,100,0.1,55.0,3,31200,6400,1.058
312,0.06991577,308.74622,153.02841,100,0.1,55.0,3,31300,6400,1.058
313,0.06991577,308.74622,153.02841,100,0.1,55.0,3,31400,6400,1.058
314,0.06991577,308.74622,153.02841,100,0.1,55.0,3,31500,6400,1.058
315,0.06991577,308.74622,153.02841,100,0.1,55.0,3,31600,6400,1.058
316,0.06991577,308.74622,153.02841,100,0.1,55.0,3,31700,6400,1.058
317,0.06991577,308.74622,153.02841,100,0.1,55.0,3,31800,6400,1.058
318,0.06991577,308.74622,153.02841,100,0.1,55.0,3,31900,6400,1.058
319,0.06991577,308.74622,153.02841,100,0.1,55.0,3,32000,6400,1.058
320,0.06991577,308.74622,153.02841,100,0.1,55.0,3,32100,6400,1.058
321,0.06991577,308.74622,153.02841,100,0.1,55.0,3,32200,6400,1.058
322,0.06991577,308.74622,153.02841,100,0.1,55.0,3,32300,6400,1.058
323,0.06991577,308.74622,153.02841,100,0.1,55.0,3,32400,6400,1.058
324,0.06991577,308.74622,153.02841,100,0.1,55.0,3,32500,6400,1.058
325,0.06991577,308.74622,153.02841,100,0.1,55.0,3,32600,6400,1.058
326,0.06991577,308.74622,153.02841,100,0.1,55.0,3,32700,6400,1.058
327,0.06991577,308.74622,153.02841,100,0.1,55.0,3,32800,6400,1.058
328,0.06991577,308.74622,153.02841,100,0.1,55.0,3,32900,6400,1.058
329,0.06991577,308.74622,153.02841,100,0.1,55.0,3,33000,6400,1.058
330,0.06991577,308.74622,153.02841,100,0.1,55.0,3,33100,6400,1.058
331,0.06991577,308.74622,153.02841,100,0.1,55.0,3,33200,6400,1.058
332,0.06991577,308.74622,153.02841,100,0.1,55.0,3,33300,6400,1.058
333,0.06991577,308.74622,153.02841,100,0.1,55.0,3,33400,6400,1.058
334,0.06991577,308.74622,153.02841,100,0.1,55.0,3,33500,6400,1.058
335,0.06991577,308.74622,153.02841,100,0.1,55.0,3,33600,6400,1.058
336,0.06991577,308.74622,153.02841,100,0.1,55.0,3,33700,6400,1.058
337,0.06991577,308.74622,153.02841,100,0.1,55.0,3,33800,6400,1.058
338,0.06991577,308.74622,153.02841,100,0.1,55.0,3,33900,6400,1.058
339,0.06991577,308.74622,153.02841,100,0.1,55.0,3,34000,6400,1.058
340,0.06991577,308.74622,153.02841,100,0.1,55.0,3,34100,6400,1.058
341,0.06991577,308.74622,153.02841,100,0.1,55.0,3,34200,6400,1.058
342,0.06991577,308.74622,153.02841,100,0.1,55.0,3,34300,6400,1.058
343,0.06991577,308.74622,153.02841,100,0.1,55.0,3,34400,6400,1.058
344,0.06991577,308.74622,153.02841,100,0.1,55.0,3,34500,6400,1.058
345,0.06991577,308.74622,153.02841,100,0.1,55.0,3,34600,6400,1.058
346,0.06991577,308.74622,153.02841,100,0.1,55.0,3,34700,6400,1.058
