iteracion,semilla,fitness,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
69,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,7100,2602,1.505
70,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,7200,2602,1.505
71,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,7300,2602,1.505
72,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,7400,2602,1.505
73,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,7500,2602,1.505
74,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,7600,2602,1.505
75,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,7700,2602,1.505
76,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,7800,2602,1.505
77,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,7900,2602,1.505
78,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,8000,2602,1.505
79,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,8100,2602,1.505
80,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,8200,2602,1.505
81,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,8300,2602,1.505
82,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,8400,2602,1.505
83,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,8500,2602,1.505
84,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,8600,2602,1.505
85,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,8700,2602,1.505
86,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,8800,2602,1.505
87,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,8900,2602,1.505
88,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,9000,2602,1.505
89,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,9100,2602,1.505
90,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,9200,2602,1.505
91,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,9300,2602,1.505
92,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,9400,2602,1.505
93,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,9500,2602,1.505
94,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,9600,2602,1.505
95,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,9700,2602,1.505
96,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,9800,2602,1.505
97,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,9900,2602,1.505
98,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,10000,2602,1.505
99,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,10100,2602,1.505
100,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,10200,2602,1.505
101,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,10300,2602,1.505
102,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,10400,2602,1.505
103,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,10500,2602,1.505
104,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,10600,2602,1.505
105,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,10700,2602,1.505
106,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,10800,2602,1.505
107,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,10900,2602,1.505
108,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,11000,2602,1.505
109,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,11100,2602,1.505
110,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,11200,2602,1.505
111,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,11300,2602,1.505
112,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,11400,2602,1.505
113,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,11500,2602,1.505
114,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,11600,2602,1.505
115,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,11700,2602,1.505
116,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,11800,2602,1.505
117,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,11900,2602,1.505
118,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,12000,2602,1.505
119,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,12100,2602,1.505
120,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,12200,2602,1.505
121,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,12300,2602,1.505
122,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,12400,2602,1.505
123,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,12500,2602,1.505
124,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,12600,2602,1.505
125,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,12700,2602,1.505
126,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,12800,2602,1.505
127,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,12900,2602,1.505
128,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,13000,2602,1.505
129,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,13100,2602,1.505
130,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,13200,2602,1.505
131,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,13300,2602,1.505
132,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,13400,2602,1.505
133,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,13500,2602,1.505
134,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,13600,2602,1.505
135,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,13700,2602,1.505
136,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,13800,2602,1.505
137,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,13900,2602,1.505
138,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,14000,2602,1.505
139,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,14100,2602,1.505
140,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,14200,2602,1.505
141,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,14300,2602,1.505
142,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,14400,2602,1.505
143,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,14500,2602,1.505
144,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,14600,2602,1.505
145,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,14700,2602,1.505
146,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,14800,2602,1.505
147,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,14900,2602,1.505
148,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,15000,2602,1.505
149,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,15100,2602,1.505
150,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,15200,2602,1.505
151,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,15300,2602,1.505
152,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,15400,2602,1.505
153,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,15500,2602,1.505
154,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,15600,2602,1.505
155,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,15700,2602,1.505
156,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,15800,2602,1.505
157,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,15900,2602,1.505
158,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,16000,2602,1.505
159,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,16100,2602,1.505
160,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,16200,2602,1.505
161,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,16300,2602,1.505
162,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,16400,2602,1.505
163,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,16500,2602,1.505
164,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,16600,2602,1.505
165,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,16700,2602,1.505
166,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,16800,2602,1.505
167,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,16900,2602,1.505
168,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,17000,2602,1.505
169,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,17100,2602,1.505
170,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,17200,2602,1.505
171,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,17300,2602,1.505
172,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,17400,2602,1.505
173,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,17500,2602,1.505
174,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,17600,2602,1.505
175,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,17700,2602,1.505
176,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,17800,2602,1.505
177,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,17900,2602,1.505
178,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,18000,2602,1.505
179,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,18100,2602,1.505
180,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,18200,2602,1.505
181,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,18300,2602,1.505
182,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,18400,2602,1.505
183,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,18500,2602,1.505
184,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,18600,2602,1.505
185,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,18700,2602,1.505
186,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,18800,2602,1.505
187,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,18900,2602,1.505
188,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,19000,2602,1.505
189,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,19100,2602,1.505
190,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,19200,2602,1.505
191,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,19300,2602,1.505
192,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,19400,2602,1.505
193,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,19500,2602,1.505
194,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,19600,2602,1.505
195,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,19700,2602,1.505
196,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,19800,2602,1.505
197,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,19900,2602,1.505
198,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,20000,2602,1.505
199,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,20100,2602,1.505
200,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,20200,2602,1.505
201,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,20300,2602,1.505
202,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,20400,2602,1.505
203,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,20500,2602,1.505
204,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,20600,2602,1.505
205,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,20700,2602,1.505
206,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,20800,2602,1.505
207,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,20900,2602,1.505
208,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,21000,2602,1.505
209,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,21100,2602,1.505
210,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,21200,2602,1.505
211,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,21300,2602,1.505
212,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,21400,2602,1.505
213,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,21500,2602,1.505
214,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,21600,2602,1.505
215,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,21700,2602,1.505
216,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,21800,2602,1.505
217,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,21900,2602,1.505
218,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,22000,2602,1.505
219,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,22100,2602,1.505
220,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,22200,2602,1.505
221,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,22300,2602,1.505
222,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,22400,2602,1.505
223,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,22500,2602,1.505
224,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,22600,2602,1.505
225,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,22700,2602,1.505
226,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,22800,2602,1.505
227,1774830595043,0.0033540726,307.5559,153.48752,100,0.9,55.0,3,22900,2602,1.505
