iteracion,semilla,fitness,gbestx,gbesty,poblacion,tasa_mutacion,fuerza_mutacion,tam_torneo,evals,evals to best,tiempo_al_mejor
0,1774830695503,1.9059849,299.40125,156.82495,100,0.9,55.0,3,200,95,17.901
1,1774830695503,1.1510048,409.59497,152.18523,100,0.9,55.0,3,300,285,0.075
2,1774830695503,1.0587692,305.46704,204.23663,100,0.9,55.0,3,400,383,0.126
3,1774830695503,1.0587692,305.46704,204.23663,100,0.9,55.0,3,500,383,0.126
4,1774830695503,1.0587692,305.46704,204.23663,100,0.9,55.0,3,600,383,0.126
5,1774830695503,1.0587692,305.46704,204.23663,100,0.9,55.0,3,700,383,0.126
6,1774830695503,1.0587692,305.46704,204.23663,100,0.9,55.0,3,800,383,0.126
7,1774830695503,1.058341,313.81085,155.39435,100,0.9,55.0,3,900,802,0.381
8,1774830695503,1.058341,313.81085,155.39435,100,0.9,55.0,3,1000,802,0.381
9,1774830695503,1.058341,313.81085,155.39435,100,0.9,55.0,3,1100,802,0.381
10,1774830695503,0.77059364,308.79346,156.7087,100,0.9,55.0,3,1200,1126,0.53
11,1774830695503,0.77059364,308.79346,156.7087,100,0.9,55.0,3,1300,1126,0.53
12,1774830695503,0.77059364,308.79346,156.7087,100,0.9,55.0,3,1400,1126,0.53
13,1774830695503,0.77059364,308.79346,156.7087,100,0.9,55.0,3,1500,1126,0.53
14,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,1600,1508,0.732
15,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,1700,1508,0.732
16,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,1800,1508,0.732
17,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,1900,1508,0.732
18,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,2000,1508,0.732
19,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,2100,1508,0.732
20,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,2200,1508,0.732
21,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,2300,1508,0.732
22,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,2400,1508,0.732
23,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,2500,1508,0.732
24,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,2600,1508,0.732
25,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,2700,1508,0.732
26,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,2800,1508,0.732
27,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,2900,1508,0.732
28,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,3000,1508,0.732
29,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,3100,1508,0.732
30,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,3200,1508,0.732
31,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,3300,1508,0.732
32,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,3400,1508,0.732
33,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,3500,1508,0.732
34,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,3600,1508,0.732
35,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,3700,1508,0.732
36,1774830695503,0.014819145,306.4278,153.38377,100,0.9,55.0,3,3800,1508,0.732
37,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,3900,3882,1.893
38,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,4000,3882,1.893
39,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,4100,3882,1.893
40,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,4200,3882,1.893
41,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,4300,3882,1.893
42,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,4400,3882,1.893
43,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,4500,3882,1.893
44,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,4600,3882,1.893
45,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,4700,3882,1.893
46,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,4800,3882,1.893
47,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,4900,3882,1.893
48,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,5000,3882,1.893
49,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,5100,3882,1.893
50,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,5200,3882,1.893
51,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,5300,3882,1.893
52,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,5400,3882,1.893
53,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,5500,3882,1.893
54,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,5600,3882,1.893
55,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,5700,3882,1.893
56,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,5800,3882,1.893
57,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,5900,3882,1.893
58,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,6000,3882,1.893
59,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,6100,3882,1.893
60,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,6200,3882,1.893
61,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,6300,3882,1.893
62,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,6400,3882,1.893
63,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,6500,3882,1.893
64,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,6600,3882,1.893
65,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,6700,3882,1.893
66,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,6800,3882,1.893
67,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,6900,3882,1.893
68,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,7000,3882,1.893
69,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,7100,3882,1.893
70,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,7200,3882,1.893
71,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,7300,3882,1.893
72,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,7400,3882,1.893
73,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,7500,3882,1.893
74,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,7600,3882,1.893
75,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,7700,3882,1.893
76,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,7800,3882,1.893
77,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,7900,3882,1.893
78,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,8000,3882,1.893
79,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,8100,3882,1.893
80,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,8200,3882,1.893
81,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,8300,3882,1.893
82,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,8400,3882,1.893
83,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,8500,3882,1.893
84,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,8600,3882,1.893
85,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,8700,3882,1.893
86,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,8800,3882,1.893
87,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,8900,3882,1.893
88,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,9000,3882,1.893
89,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,9100,3882,1.893
90,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,9200,3882,1.893
91,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,9300,3882,1.893
92,1774830695503,0.0017728806,307.23563,153.75203,100,0.9,55.0,3,9400,3882,1.893
93,1774830695503,9.1457367E-4,306.98032,153.595,100,0.9,55.0,3,9500,9498,4.718
94,1774830695503,9.1457367E-4,306.98032,153.595,100,0.9,55.0,3,9600,9498,4.718
95,1774830695503,9.1457367E-4,306.98032,153.595,100,0.9,55.0,3,9700,9498,4.718
96,1774830695503,9.1457367E-4,306.98032,153.595,100,0.9,55.0,3,9800,9498,4.718
97,1774830695503,9.1457367E-4,306.98032,153.595,100,0.9,55.0,3,9900,9498,4.718
98,1774830695503,9.1457367E-4,306.98032,153.595,100,0.9,55.0,3,10000,9498,4.718
99,1774830695503,9.1457367E-4,306.98032,153.595,100,0.9,55.0,3,10100,9498,4.718
